272116  , -78343.6    , array([ 8.4903     ,  11.444     ,  2.77739e-13,  1.67195e-53,  0.00367031 ])
272117  , -78344      , array([ 8.49879    ,  11.444     ,  2.77739e-13,  1.67195e-53,  0.00367031 ])
272118  , -78344      , array([ 8.4903     ,  11.4555    ,  2.77739e-13,  1.67195e-53,  0.00367031 ])
272119  , -78343.6    , array([ 8.4903     ,  11.444     ,  2.78017e-13,  1.67195e-53,  0.00367031 ])
272120  , -78343.6    , array([ 8.4903     ,  11.444     ,  2.77739e-13,  1.67362e-53,  0.00367031 ])
272121  , -78342.9    , array([ 8.4903     ,  11.444     ,  2.77739e-13,  1.67195e-53,  0.00367399 ])
272122  , -78343.6    , array([ 8.4903     ,  11.444     ,  2.77739e-13,  1.67195e-53,  0.00367031 ])
272123  , -76663.9    , array([ 5.69595    ,  7.44846    ,  2.77739e-13,  1.67195e-53,  0.0083534  ])
272124  , -76663.9    , array([ 5.69595    ,  7.44846    ,  2.77739e-13,  1.67195e-53,  0.0083534  ])
272125  , -76665      , array([ 5.70165    ,  7.44846    ,  2.77739e-13,  1.67195e-53,  0.0083534  ])
272126  , -76665.1    , array([ 5.69595    ,  7.45591    ,  2.77739e-13,  1.67195e-53,  0.0083534  ])
272127  , -76663.9    , array([ 5.69595    ,  7.44846    ,  2.78017e-13,  1.67195e-53,  0.0083534  ])
272128  , -76663.9    , array([ 5.69595    ,  7.44846    ,  2.77739e-13,  1.67362e-53,  0.0083534  ])
272129  , -76661.6    , array([ 5.69595    ,  7.44846    ,  2.77739e-13,  1.67195e-53,  0.00836176 ])
272130  , -21486.9    , array([ 1.15383    ,  1.33665    ,  2.77739e-13,  1.67195e-53,  0.224132   ])
272131  , -21486.9    , array([ 1.15383    ,  1.33665    ,  2.77739e-13,  1.67195e-53,  0.224132   ])
272132  , -21475.7    , array([ 1.15498    ,  1.33665    ,  2.77739e-13,  1.67195e-53,  0.224132   ])
272133  , -21499.1    , array([ 1.15383    ,  1.33798    ,  2.77739e-13,  1.67195e-53,  0.224132   ])
272134  , -21486.9    , array([ 1.15383    ,  1.33665    ,  2.78017e-13,  1.67195e-53,  0.224132   ])
272135  , -21486.9    , array([ 1.15383    ,  1.33665    ,  2.77739e-13,  1.67362e-53,  0.224132   ])
272136  , -21494.8    , array([ 1.15383    ,  1.33665    ,  2.77739e-13,  1.67195e-53,  0.224356   ])
272137  , -68093      , array([ 3.35054    ,  4.20848    ,  2.77739e-13,  1.67195e-53,  0.0249261  ])
272138  , -68093      , array([ 3.35054    ,  4.20848    ,  2.77739e-13,  1.67195e-53,  0.0249261  ])
272139  , -68097.8    , array([ 3.35389    ,  4.20848    ,  2.77739e-13,  1.67195e-53,  0.0249261  ])
272140  , -68098.6    , array([ 3.35054    ,  4.21269    ,  2.77739e-13,  1.67195e-53,  0.0249261  ])
272141  , -68093      , array([ 3.35054    ,  4.20848    ,  2.78017e-13,  1.67195e-53,  0.0249261  ])
272142  , -68093      , array([ 3.35054    ,  4.20848    ,  2.77739e-13,  1.67362e-53,  0.0249261  ])
272143  , -68083.8    , array([ 3.35054    ,  4.20848    ,  2.77739e-13,  1.67195e-53,  0.0249511  ])
272144  , -21119.2    , array([ 1.22708    ,  1.42817    ,  2.77739e-13,  1.67195e-53,  0.197435   ])
272145  , -21119.2    , array([ 1.22708    ,  1.42817    ,  2.77739e-13,  1.67195e-53,  0.197435   ])
272146  , -21111.6    , array([ 1.22831    ,  1.42817    ,  2.77739e-13,  1.67195e-53,  0.197435   ])
272147  , -21132.7    , array([ 1.22708    ,  1.4296     ,  2.77739e-13,  1.67195e-53,  0.197435   ])
272148  , -21119.2    , array([ 1.22708    ,  1.42817    ,  2.78017e-13,  1.67195e-53,  0.197435   ])
272149  , -21119.2    , array([ 1.22708    ,  1.42817    ,  2.77739e-13,  1.67362e-53,  0.197435   ])
272150  , -21121.5    , array([ 1.22708    ,  1.42817    ,  2.77739e-13,  1.67195e-53,  0.197633   ])
272151  , -21110.4    , array([ 1.21702    ,  1.41557    ,  2.77739e-13,  1.67195e-53,  0.200814   ])
272152  , -21110.4    , array([ 1.21702    ,  1.41557    ,  2.77739e-13,  1.67195e-53,  0.200814   ])
272153  , -21102.3    , array([ 1.21824    ,  1.41557    ,  2.77739e-13,  1.67195e-53,  0.200814   ])
272154  , -21123.7    , array([ 1.21702    ,  1.41699    ,  2.77739e-13,  1.67195e-53,  0.200814   ])
272155  , -21110.4    , array([ 1.21702    ,  1.41557    ,  2.78017e-13,  1.67195e-53,  0.200814   ])
272156  , -21110.4    , array([ 1.21702    ,  1.41557    ,  2.77739e-13,  1.67362e-53,  0.200814   ])
272157  , -21113.4    , array([ 1.21702    ,  1.41557    ,  2.77739e-13,  1.67195e-53,  0.201015   ])
