5378    , -2339.54    , array([ 1.87096    ,  1.7148     ,  0.000305024,  2.77048e-55])
5379    , -2339.54    , array([ 1.87283    ,  1.7148     ,  0.000305024,  2.77048e-55])
5380    , -2339.54    , array([ 1.87096    ,  1.71652    ,  0.000305024,  2.77048e-55])
5381    , -2339.54    , array([ 1.87096    ,  1.7148     ,  0.000305329,  2.77048e-55])
5382    , -2339.54    , array([ 1.87096    ,  1.7148     ,  0.000305024,  2.77325e-55])
5383    , -2339.54    , array([ 1.87096    ,  1.7148     ,  0.000305024,  2.77048e-55])
5384    , -2336.37    , array([ 0.873912   ,  1.7148     ,  0.000157054,  2.77048e-55])
5385    , -2336.37    , array([ 0.873912   ,  1.7148     ,  0.000157054,  2.77048e-55])
5386    , -2336.37    , array([ 0.874786   ,  1.7148     ,  0.000157054,  2.77048e-55])
5387    , -2336.37    , array([ 0.873912   ,  1.71652    ,  0.000157054,  2.77048e-55])
5388    , -2336.37    , array([ 0.873912   ,  1.7148     ,  0.000157211,  2.77048e-55])
5389    , -2336.37    , array([ 0.873912   ,  1.7148     ,  0.000157054,  2.77325e-55])
5390    , -2322.32    , array([ 0.131295   ,  1.7148     ,  0.000115287,  2.77048e-55])
5391    , -2322.32    , array([ 0.131295   ,  1.7148     ,  0.000115287,  2.77048e-55])
5392    , -2322.33    , array([ 0.131426   ,  1.7148     ,  0.000115287,  2.77048e-55])
5393    , -2322.32    , array([ 0.131295   ,  1.71652    ,  0.000115287,  2.77048e-55])
5394    , -2322.3     , array([ 0.131295   ,  1.7148     ,  0.000115402,  2.77048e-55])
5395    , -2322.32    , array([ 0.131295   ,  1.7148     ,  0.000115287,  2.77325e-55])
5402    , -2322.32    , array([ 0.131294   ,  1.7148     ,  0.000115287,  2.77048e-55])
5403    , -2322.32    , array([ 0.131294   ,  1.7148     ,  0.000115287,  2.77048e-55])
5404    , -2322.33    , array([ 0.131426   ,  1.7148     ,  0.000115287,  2.77048e-55])
5405    , -2322.32    , array([ 0.131294   ,  1.71652    ,  0.000115287,  2.77048e-55])
5406    , -2322.3     , array([ 0.131294   ,  1.7148     ,  0.000115402,  2.77048e-55])
5407    , -2322.32    , array([ 0.131294   ,  1.7148     ,  0.000115287,  2.77325e-55])
5408    , -2322.32    , array([ 0.131294   ,  1.7148     ,  0.000115287,  2.77048e-55])
5409    , -2322.32    , array([ 0.131294   ,  1.7148     ,  0.000115287,  2.77048e-55])
5410    , -2322.33    , array([ 0.131426   ,  1.7148     ,  0.000115287,  2.77048e-55])
5411    , -2322.32    , array([ 0.131294   ,  1.71652    ,  0.000115287,  2.77048e-55])
5412    , -2322.3     , array([ 0.131294   ,  1.7148     ,  0.000115402,  2.77048e-55])
5413    , -2322.32    , array([ 0.131294   ,  1.7148     ,  0.000115287,  2.77325e-55])
5414    , -2038.93    , array([ 0.00296349 ,  1.7148     ,  6.2122e-05 ,  2.77048e-55])
5415    , -2038.93    , array([ 0.00296349 ,  1.7148     ,  6.2122e-05 ,  2.77048e-55])
5416    , -2039.14    , array([ 0.00296646 ,  1.7148     ,  6.2122e-05 ,  2.77048e-55])
5417    , -2038.93    , array([ 0.00296349 ,  1.71652    ,  6.2122e-05 ,  2.77048e-55])
5418    , -2038.71    , array([ 0.00296349 ,  1.7148     ,  6.21841e-05,  2.77048e-55])
5419    , -2038.93    , array([ 0.00296349 ,  1.7148     ,  6.2122e-05 ,  2.77325e-55])
5420    , -2038.93    , array([ 0.00296348 ,  1.7148     ,  6.21219e-05,  2.77048e-55])
5421    , -2038.93    , array([ 0.00296348 ,  1.7148     ,  6.21219e-05,  2.77048e-55])
5422    , -2039.14    , array([ 0.00296645 ,  1.7148     ,  6.21219e-05,  2.77048e-55])
5423    , -2038.93    , array([ 0.00296348 ,  1.71652    ,  6.21219e-05,  2.77048e-55])
5424    , -2038.71    , array([ 0.00296348 ,  1.7148     ,  6.21841e-05,  2.77048e-55])
5425    , -2038.93    , array([ 0.00296348 ,  1.7148     ,  6.21219e-05,  2.77325e-55])
5426    , -2038.93    , array([ 0.00296347 ,  1.7148     ,  6.21219e-05,  2.77048e-55])
5427    , -2038.93    , array([ 0.00296347 ,  1.7148     ,  6.21219e-05,  2.77048e-55])
5428    , -2039.14    , array([ 0.00296643 ,  1.7148     ,  6.21219e-05,  2.77048e-55])
5429    , -2038.93    , array([ 0.00296347 ,  1.71652    ,  6.21219e-05,  2.77048e-55])
5430    , -2038.71    , array([ 0.00296347 ,  1.7148     ,  6.2184e-05 ,  2.77048e-55])
5431    , -2038.93    , array([ 0.00296347 ,  1.7148     ,  6.21219e-05,  2.77325e-55])
5438    , -2038.93    , array([ 0.00296347 ,  1.7148     ,  6.21219e-05,  2.77048e-55])
5439    , -2038.93    , array([ 0.00296347 ,  1.7148     ,  6.21219e-05,  2.77048e-55])
5440    , -2039.14    , array([ 0.00296643 ,  1.7148     ,  6.21219e-05,  2.77048e-55])
5441    , -2038.93    , array([ 0.00296347 ,  1.71652    ,  6.21219e-05,  2.77048e-55])
5442    , -2038.71    , array([ 0.00296347 ,  1.7148     ,  6.2184e-05 ,  2.77048e-55])
5443    , -2038.93    , array([ 0.00296347 ,  1.7148     ,  6.21219e-05,  2.77325e-55])
5444    , -2038.93    , array([ 0.00296346 ,  1.7148     ,  6.21219e-05,  2.77048e-55])
5445    , -2038.93    , array([ 0.00296346 ,  1.7148     ,  6.21219e-05,  2.77048e-55])
5446    , -2039.14    , array([ 0.00296643 ,  1.7148     ,  6.21219e-05,  2.77048e-55])
5447    , -2038.93    , array([ 0.00296346 ,  1.71652    ,  6.21219e-05,  2.77048e-55])
5448    , -2038.71    , array([ 0.00296346 ,  1.7148     ,  6.2184e-05 ,  2.77048e-55])
5449    , -2038.93    , array([ 0.00296346 ,  1.7148     ,  6.21219e-05,  2.77325e-55])
5450    , -1861.4     , array([ 0.00114866 ,  1.7148     ,  5.32244e-05,  2.77048e-55])
5451    , -1861.4     , array([ 0.00114866 ,  1.7148     ,  5.32244e-05,  2.77048e-55])
5452    , -1861.6     , array([ 0.00114981 ,  1.7148     ,  5.32244e-05,  2.77048e-55])
5453    , -1861.4     , array([ 0.00114866 ,  1.71652    ,  5.32244e-05,  2.77048e-55])
5454    , -1861.21    , array([ 0.00114866 ,  1.7148     ,  5.32776e-05,  2.77048e-55])
5455    , -1861.4     , array([ 0.00114866 ,  1.7148     ,  5.32244e-05,  2.77325e-55])
5462    , -1861.4     , array([ 0.00114866 ,  1.7148     ,  5.32244e-05,  2.77048e-55])
5463    , -1861.4     , array([ 0.00114866 ,  1.7148     ,  5.32244e-05,  2.77048e-55])
5464    , -1861.6     , array([ 0.00114981 ,  1.7148     ,  5.32244e-05,  2.77048e-55])
5465    , -1861.4     , array([ 0.00114866 ,  1.71652    ,  5.32244e-05,  2.77048e-55])
5466    , -1861.21    , array([ 0.00114866 ,  1.7148     ,  5.32776e-05,  2.77048e-55])
5467    , -1861.4     , array([ 0.00114866 ,  1.7148     ,  5.32244e-05,  2.77325e-55])
5474    , -1861.4     , array([ 0.00114866 ,  1.7148     ,  5.32244e-05,  2.77048e-55])
5475    , -1861.4     , array([ 0.00114866 ,  1.7148     ,  5.32244e-05,  2.77048e-55])
5476    , -1861.6     , array([ 0.00114981 ,  1.7148     ,  5.32244e-05,  2.77048e-55])
5477    , -1861.4     , array([ 0.00114866 ,  1.71652    ,  5.32244e-05,  2.77048e-55])
5478    , -1861.21    , array([ 0.00114866 ,  1.7148     ,  5.32776e-05,  2.77048e-55])
5479    , -1861.4     , array([ 0.00114866 ,  1.7148     ,  5.32244e-05,  2.77325e-55])
5486    , -1861.4     , array([ 0.00114866 ,  1.7148     ,  5.32244e-05,  2.77048e-55])
5487    , -1861.4     , array([ 0.00114866 ,  1.7148     ,  5.32244e-05,  2.77048e-55])
5488    , -1861.6     , array([ 0.00114981 ,  1.7148     ,  5.32244e-05,  2.77048e-55])
5489    , -1861.4     , array([ 0.00114866 ,  1.71652    ,  5.32244e-05,  2.77048e-55])
5490    , -1861.21    , array([ 0.00114866 ,  1.7148     ,  5.32776e-05,  2.77048e-55])
5491    , -1861.4     , array([ 0.00114866 ,  1.7148     ,  5.32244e-05,  2.77325e-55])
5498    , -1861.4     , array([ 0.00114866 ,  1.7148     ,  5.32244e-05,  2.77048e-55])
5499    , -1861.4     , array([ 0.00114866 ,  1.7148     ,  5.32244e-05,  2.77048e-55])
5500    , -1861.6     , array([ 0.00114981 ,  1.7148     ,  5.32244e-05,  2.77048e-55])
5501    , -1861.4     , array([ 0.00114866 ,  1.71652    ,  5.32244e-05,  2.77048e-55])
5502    , -1861.21    , array([ 0.00114866 ,  1.7148     ,  5.32776e-05,  2.77048e-55])
5503    , -1861.4     , array([ 0.00114866 ,  1.7148     ,  5.32244e-05,  2.77325e-55])
5504    , -1842.57    , array([ 0.0010201  ,  1.7148     ,  5.2204e-05 ,  2.77048e-55])
5505    , -1842.57    , array([ 0.0010201  ,  1.7148     ,  5.2204e-05 ,  2.77048e-55])
5506    , -1842.75    , array([ 0.00102112 ,  1.7148     ,  5.2204e-05 ,  2.77048e-55])
5507    , -1842.57    , array([ 0.0010201  ,  1.71652    ,  5.2204e-05 ,  2.77048e-55])
5508    , -1842.39    , array([ 0.0010201  ,  1.7148     ,  5.22562e-05,  2.77048e-55])
5509    , -1842.57    , array([ 0.0010201  ,  1.7148     ,  5.2204e-05 ,  2.77325e-55])
5516    , -1842.57    , array([ 0.0010201  ,  1.7148     ,  5.2204e-05 ,  2.77048e-55])
5517    , -1842.57    , array([ 0.0010201  ,  1.7148     ,  5.2204e-05 ,  2.77048e-55])
5518    , -1842.75    , array([ 0.00102112 ,  1.7148     ,  5.2204e-05 ,  2.77048e-55])
5519    , -1842.57    , array([ 0.0010201  ,  1.71652    ,  5.2204e-05 ,  2.77048e-55])
5520    , -1842.39    , array([ 0.0010201  ,  1.7148     ,  5.22562e-05,  2.77048e-55])
5521    , -1842.57    , array([ 0.0010201  ,  1.7148     ,  5.2204e-05 ,  2.77325e-55])
5528    , -1842.57    , array([ 0.0010201  ,  1.7148     ,  5.2204e-05 ,  2.77048e-55])
5529    , -1842.57    , array([ 0.0010201  ,  1.7148     ,  5.2204e-05 ,  2.77048e-55])
5530    , -1842.75    , array([ 0.00102112 ,  1.7148     ,  5.2204e-05 ,  2.77048e-55])
5531    , -1842.57    , array([ 0.0010201  ,  1.71652    ,  5.2204e-05 ,  2.77048e-55])
5532    , -1842.39    , array([ 0.0010201  ,  1.7148     ,  5.22562e-05,  2.77048e-55])
5533    , -1842.57    , array([ 0.0010201  ,  1.7148     ,  5.2204e-05 ,  2.77325e-55])
5534    , -1839.96    , array([ 0.00100233 ,  1.7148     ,  5.20545e-05,  2.77048e-55])
5535    , -1839.96    , array([ 0.00100233 ,  1.7148     ,  5.20545e-05,  2.77048e-55])
5536    , -1840.14    , array([ 0.00100333 ,  1.7148     ,  5.20545e-05,  2.77048e-55])
5537    , -1839.96    , array([ 0.00100233 ,  1.71652    ,  5.20545e-05,  2.77048e-55])
5538    , -1839.79    , array([ 0.00100233 ,  1.7148     ,  5.21066e-05,  2.77048e-55])
5539    , -1839.96    , array([ 0.00100233 ,  1.7148     ,  5.20545e-05,  2.77325e-55])
