15085   , -2339.04    , array([ 0.165263   ,  2.86188    ,  1.03354e-33,  0.000178875])
15086   , -2339.04    , array([ 0.165428   ,  2.86188    ,  1.03354e-33,  0.000178875])
15087   , -2339.05    , array([ 0.165263   ,  2.86474    ,  1.03354e-33,  0.000178875])
15088   , -2339.04    , array([ 0.165263   ,  2.86188    ,  1.03457e-33,  0.000178875])
15089   , -2339.05    , array([ 0.165263   ,  2.86188    ,  1.03354e-33,  0.000179054])
15090   , -2339.04    , array([ 0.165263   ,  2.86188    ,  1.03354e-33,  0.000178875])
15091   , -2337.42    , array([ 0.165263   ,  1.77535    ,  1.03354e-33,  7.34555e-05])
15092   , -2337.42    , array([ 0.165263   ,  1.77535    ,  1.03354e-33,  7.34555e-05])
15093   , -2337.42    , array([ 0.165428   ,  1.77535    ,  1.03354e-33,  7.34555e-05])
15094   , -2337.42    , array([ 0.165263   ,  1.77713    ,  1.03354e-33,  7.34555e-05])
15095   , -2337.42    , array([ 0.165263   ,  1.77535    ,  1.03457e-33,  7.34555e-05])
15096   , -2337.42    , array([ 0.165263   ,  1.77535    ,  1.03354e-33,  7.3529e-05 ])
15097   , -2336.4     , array([ 0.165263   ,  0.714705   ,  1.03354e-33,  5.21829e-05])
15098   , -2336.4     , array([ 0.165263   ,  0.714705   ,  1.03354e-33,  5.21829e-05])
15099   , -2336.4     , array([ 0.165428   ,  0.714705   ,  1.03354e-33,  5.21829e-05])
15100   , -2336.41    , array([ 0.165263   ,  0.715421   ,  1.03354e-33,  5.21829e-05])
15101   , -2336.4     , array([ 0.165263   ,  0.714705   ,  1.03457e-33,  5.21829e-05])
15102   , -2336.4     , array([ 0.165263   ,  0.714705   ,  1.03354e-33,  5.22351e-05])
15103   , -2323.6     , array([ 0.165263   ,  0.0187714  ,  1.03354e-33,  1.32905e-05])
15104   , -2323.6     , array([ 0.165263   ,  0.0187714  ,  1.03354e-33,  1.32905e-05])
15105   , -2323.6     , array([ 0.165428   ,  0.0187714  ,  1.03354e-33,  1.32905e-05])
15106   , -2323.61    , array([ 0.165263   ,  0.0187902  ,  1.03354e-33,  1.32905e-05])
15107   , -2323.6     , array([ 0.165263   ,  0.0187714  ,  1.03457e-33,  1.32905e-05])
15108   , -2323.59    , array([ 0.165263   ,  0.0187714  ,  1.03354e-33,  1.33038e-05])
15115   , -2323.6     , array([ 0.165263   ,  0.0187714  ,  1.03354e-33,  1.32905e-05])
15116   , -2323.6     , array([ 0.165263   ,  0.0187714  ,  1.03354e-33,  1.32905e-05])
15117   , -2323.6     , array([ 0.165428   ,  0.0187714  ,  1.03354e-33,  1.32905e-05])
15118   , -2323.61    , array([ 0.165263   ,  0.0187902  ,  1.03354e-33,  1.32905e-05])
15119   , -2323.6     , array([ 0.165263   ,  0.0187714  ,  1.03457e-33,  1.32905e-05])
15120   , -2323.59    , array([ 0.165263   ,  0.0187714  ,  1.03354e-33,  1.33038e-05])
15121   , -2323.6     , array([ 0.165263   ,  0.0187713  ,  1.03354e-33,  1.32905e-05])
15122   , -2323.6     , array([ 0.165263   ,  0.0187713  ,  1.03354e-33,  1.32905e-05])
15123   , -2323.6     , array([ 0.165428   ,  0.0187713  ,  1.03354e-33,  1.32905e-05])
15124   , -2323.61    , array([ 0.165263   ,  0.0187901  ,  1.03354e-33,  1.32905e-05])
15125   , -2323.6     , array([ 0.165263   ,  0.0187713  ,  1.03457e-33,  1.32905e-05])
15126   , -2323.59    , array([ 0.165263   ,  0.0187713  ,  1.03354e-33,  1.33038e-05])
15133   , -2323.6     , array([ 0.165263   ,  0.0187713  ,  1.03354e-33,  1.32905e-05])
