Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-2210.1	4430.2	1726.71	5326.26	3.4778,0.4522,0.7889,1.8033,30.0
our_model	Round_1_Replicate_2	-2009.04	4028.08	1339.43	5214.01	3.7531,0.3281,0.7887,2.5816,30.0
our_model	Round_1_Replicate_3	-2158.27	4326.54	1632.58	2998.21	6.2929,0.7479,0.4424,1.1012,30.0
our_model	Round_1_Replicate_4	-2147.13	4304.26	1609.21	4811.39	3.9002,0.4655,0.7136,1.7675,30.0
our_model	Round_1_Replicate_5	-2568.48	5146.96	2370.16	5367.16	3.271,0.5852,0.8015,1.3412,30.0
our_model	Round_1_Replicate_6	-2006.39	4022.78	1333.89	8914.99	2.1975,0.1901,1.3503,4.458,30.0
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-2360.95	4731.9	2001.61	6200.62	2.9127,0.4434,0.9198,1.807,30.0
our_model	Round_1_Replicate_2	-2409.47	4828.94	2088.61	5957.86	3.0098,0.4778,0.8848,1.6683,30.0
our_model	Round_1_Replicate_3	-2062.03	4134.06	1445.99	5508.19	3.481,0.3562,0.823,2.3444,30.0
our_model	Round_1_Replicate_4	-1642.89	3295.78	637.31	20038.49	0.8169,0.169,5.4238,0.8545,0.0931
our_model	Round_1_Replicate_5	-1425.57	2861.14	229.98	19774.25	0.9784,0.1401,5.438,0.75,0.0636
our_model	Round_1_Replicate_6	-2136.05	4282.1	1588.25	5117.79	3.6752,0.4315,0.7596,1.91,30.0
our_model	Round_1_Replicate_7	-1315.94	2641.88	10.07	19897.45	1.0362,0.1064,5.016,2.02,0.0519
our_model	Round_1_Replicate_8	-2199.97	4409.94	1707.98	7496.19	2.4762,0.3181,1.1113,2.5669,30.0
our_model	Round_1_Replicate_9	-2268.38	4546.76	1833.9	7465.5	2.4555,0.3414,1.1062,2.3706,30.0
our_model	Round_1_Replicate_10	-2433.78	4877.56	2137.25	2807.97	6.4327,1.0195,0.4147,0.7824,30.0
our_model	Round_2_Replicate_1	-1330.83	2671.66	40.29	19969.37	1.0756,0.0897,4.8257,2.1512,0.0414
our_model	Round_2_Replicate_2	-1328.61	2667.22	35.97	20050.34	1.0336,0.0852,4.8007,2.7399,0.0404
our_model	Round_2_Replicate_3	-1342.3	2694.6	63.89	19949.87	1.1368,0.0833,4.8542,3.1033,0.0402
our_model	Round_2_Replicate_4	-1328.7	2667.4	36.09	20107.56	0.9419,0.111,5.704,1.6653,0.054
our_model	Round_2_Replicate_5	-1316.89	2643.78	11.97	20027.99	1.0072,0.0935,4.8909,2.3548,0.0446
our_model	Round_2_Replicate_6	-1310.98	2631.96	0.11	20006.62	0.9987,0.0995,5.0068,2.5587,0.05
our_model	Round_2_Replicate_7	-1317.56	2645.12	13.37	20037.83	1.0144,0.0899,4.8172,2.8965,0.0443
our_model	Round_2_Replicate_8	-1350.03	2710.06	80.05	20049.8	1.0764,0.0766,4.6281,3.7075,0.0372
our_model	Round_2_Replicate_9	-1324.89	2659.78	28.2	20084.06	1.0012,0.0856,4.7838,3.0882,0.0417
our_model	Round_2_Replicate_10	-1329.0	2668.0	36.76	20161.42	0.9743,0.086,5.1584,2.5807,0.0408
our_model	Round_2_Replicate_11	-1312.49	2634.98	3.12	20012.47	1.0026,0.0956,4.8535,2.6245,0.0472
our_model	Round_2_Replicate_12	-1324.66	2659.32	27.56	20127.28	0.976,0.0865,4.9688,3.3178,0.0431
our_model	Round_2_Replicate_13	-1408.56	2827.12	192.33	19506.8	1.0905,0.1408,4.9276,1.2108,0.0684
our_model	Round_2_Replicate_14	-1316.19	2642.38	10.43	20018.02	0.9946,0.0932,4.6574,2.7734,0.0457
our_model	Round_2_Replicate_15	-1333.74	2677.48	45.43	19994.84	0.972,0.1143,5.2724,2.2249,0.0616
our_model	Round_2_Replicate_16	-1398.27	2806.54	174.79	19925.41	0.9353,0.1361,5.6354,0.9757,0.0646
our_model	Round_2_Replicate_17	-1326.66	2663.32	31.49	20149.72	0.9657,0.0856,4.9142,3.5214,0.0437
our_model	Round_2_Replicate_18	-1336.63	2683.26	52.25	19992.75	1.0956,0.0837,4.9251,3.2595,0.0409
our_model	Round_2_Replicate_19	-1311.66	2633.32	1.46	19970.59	1.0173,0.0984,4.8862,2.7167,0.0496
our_model	Round_2_Replicate_20	-1329.52	2669.04	37.58	20074.38	1.0107,0.084,4.6908,3.0265,0.0402
