249955  , -11167      , array([ 0.209989   ,  0.00394146 ,  6.9626e-16 ,  3.68368e-41,  0.00279538 ])
249975  , -1.78383e+06, array([ 0.0011791  ,  3.05628    ,  6.9626e-16 ,  3.68368e-41,  0.517876   ])
249976  , -9416.72    , array([ 0.209674   ,  0.00812085 ,  6.9626e-16 ,  3.68368e-41,  0.00138065 ])
249977  , -9416.72    , array([ 0.209674   ,  0.00812085 ,  6.9626e-16 ,  3.68368e-41,  0.00138065 ])
249978  , -9417.02    , array([ 0.209884   ,  0.00812085 ,  6.9626e-16 ,  3.68368e-41,  0.00138065 ])
249979  , -9434.89    , array([ 0.209674   ,  0.00812897 ,  6.9626e-16 ,  3.68368e-41,  0.00138065 ])
249980  , -9416.72    , array([ 0.209674   ,  0.00812085 ,  6.96957e-16,  3.68368e-41,  0.00138065 ])
249981  , -9416.72    , array([ 0.209674   ,  0.00812085 ,  6.9626e-16 ,  3.68737e-41,  0.00138065 ])
249982  , -9398.2     , array([ 0.209674   ,  0.00812085 ,  6.9626e-16 ,  3.68368e-41,  0.00138203 ])
249983  , -9415.36    , array([ 0.209271   ,  0.00813878 ,  6.9626e-16 ,  3.68368e-41,  0.0013837  ])
249984  , -9415.36    , array([ 0.209271   ,  0.00813878 ,  6.9626e-16 ,  3.68368e-41,  0.0013837  ])
249985  , -9415.66    , array([ 0.20948    ,  0.00813878 ,  6.9626e-16 ,  3.68368e-41,  0.0013837  ])
249986  , -9433.53    , array([ 0.209271   ,  0.00814692 ,  6.9626e-16 ,  3.68368e-41,  0.0013837  ])
249987  , -9415.36    , array([ 0.209271   ,  0.00813878 ,  6.96957e-16,  3.68368e-41,  0.0013837  ])
249988  , -9415.36    , array([ 0.209271   ,  0.00813878 ,  6.9626e-16 ,  3.68737e-41,  0.0013837  ])
249989  , -9396.84    , array([ 0.209271   ,  0.00813878 ,  6.9626e-16 ,  3.68368e-41,  0.00138508 ])
249990  , -145609     , array([ 0.0157083  ,  0.157716   ,  6.9626e-16 ,  3.68368e-41,  0.0267557  ])
249991  , -145609     , array([ 0.0157083  ,  0.157716   ,  6.9626e-16 ,  3.68368e-41,  0.0267557  ])
249992  , -145501     , array([ 0.015724   ,  0.157716   ,  6.9626e-16 ,  3.68368e-41,  0.0267557  ])
249993  , -145628     , array([ 0.0157083  ,  0.157874   ,  6.9626e-16 ,  3.68368e-41,  0.0267557  ])
249994  , -145609     , array([ 0.0157083  ,  0.157716   ,  6.96957e-16,  3.68368e-41,  0.0267557  ])
249995  , -145609     , array([ 0.0157083  ,  0.157716   ,  6.9626e-16 ,  3.68737e-41,  0.0267557  ])
249996  , -145685     , array([ 0.0157083  ,  0.157716   ,  6.9626e-16 ,  3.68368e-41,  0.0267825  ])
249997  , -9054.38    , array([ 0.131994   ,  0.0137936  ,  6.9626e-16 ,  3.68368e-41,  0.00234418 ])
249998  , -9054.38    , array([ 0.131994   ,  0.0137936  ,  6.9626e-16 ,  3.68368e-41,  0.00234418 ])
249999  , -9054.62    , array([ 0.132127   ,  0.0137936  ,  6.9626e-16 ,  3.68368e-41,  0.00234418 ])
250000  , -9071.57    , array([ 0.131994   ,  0.0138074  ,  6.9626e-16 ,  3.68368e-41,  0.00234418 ])
250001  , -9054.38    , array([ 0.131994   ,  0.0137936  ,  6.96957e-16,  3.68368e-41,  0.00234418 ])
250002  , -9054.38    , array([ 0.131994   ,  0.0137936  ,  6.9626e-16 ,  3.68737e-41,  0.00234418 ])
250003  , -9036.86    , array([ 0.131994   ,  0.0137936  ,  6.9626e-16 ,  3.68368e-41,  0.00234652 ])
250004  , -10093.6    , array([ 0.195317   ,  0.0845488  ,  6.9626e-16 ,  3.68368e-41,  0.0145543  ])
250005  , -10093.6    , array([ 0.195317   ,  0.0845488  ,  6.9626e-16 ,  3.68368e-41,  0.0145543  ])
250006  , -10088.8    , array([ 0.195512   ,  0.0845488  ,  6.9626e-16 ,  3.68368e-41,  0.0145543  ])
250007  , -10107.9    , array([ 0.195317   ,  0.0846334  ,  6.9626e-16 ,  3.68368e-41,  0.0145543  ])
250008  , -10093.6    , array([ 0.195317   ,  0.0845488  ,  6.96957e-16,  3.68368e-41,  0.0145543  ])
250009  , -10093.6    , array([ 0.195317   ,  0.0845488  ,  6.9626e-16 ,  3.68737e-41,  0.0145543  ])
250010  , -10083.3    , array([ 0.195317   ,  0.0845488  ,  6.9626e-16 ,  3.68368e-41,  0.0145689  ])
250011  , -8878.57    , array([ 0.149145   ,  0.0242748  ,  6.9626e-16 ,  3.68368e-41,  0.00414196 ])
250012  , -8878.57    , array([ 0.149145   ,  0.0242748  ,  6.9626e-16 ,  3.68368e-41,  0.00414196 ])
250013  , -8878.32    , array([ 0.149295   ,  0.0242748  ,  6.9626e-16 ,  3.68368e-41,  0.00414196 ])
250014  , -8895       , array([ 0.149145   ,  0.0242991  ,  6.9626e-16 ,  3.68368e-41,  0.00414196 ])
250015  , -8878.57    , array([ 0.149145   ,  0.0242748  ,  6.96957e-16,  3.68368e-41,  0.00414196 ])
250016  , -8878.57    , array([ 0.149145   ,  0.0242748  ,  6.9626e-16 ,  3.68737e-41,  0.00414196 ])
250017  , -8862.19    , array([ 0.149145   ,  0.0242748  ,  6.9626e-16 ,  3.68368e-41,  0.00414611 ])
250018  , -8506.12    , array([ 0.214822   ,  0.0366495  ,  6.9626e-16 ,  3.68368e-41,  0.00636367 ])
250019  , -8506.12    , array([ 0.214822   ,  0.0366495  ,  6.9626e-16 ,  3.68368e-41,  0.00636367 ])
250020  , -8505.79    , array([ 0.215037   ,  0.0366495  ,  6.9626e-16 ,  3.68368e-41,  0.00636367 ])
250021  , -8522.2     , array([ 0.214822   ,  0.0366862  ,  6.9626e-16 ,  3.68368e-41,  0.00636367 ])
250022  , -8506.12    , array([ 0.214822   ,  0.0366495  ,  6.96957e-16,  3.68368e-41,  0.00636367 ])
250023  , -8506.12    , array([ 0.214822   ,  0.0366495  ,  6.9626e-16 ,  3.68737e-41,  0.00636367 ])
250024  , -8490.12    , array([ 0.214822   ,  0.0366495  ,  6.9626e-16 ,  3.68368e-41,  0.00637004 ])
250025  , -7253.73    , array([ 0.924607   ,  0.190424   ,  6.9626e-16 ,  3.68368e-41,  0.035458   ])
250026  , -7253.73    , array([ 0.924607   ,  0.190424   ,  6.9626e-16 ,  3.68368e-41,  0.035458   ])
250027  , -7253.58    , array([ 0.925532   ,  0.190424   ,  6.9626e-16 ,  3.68368e-41,  0.035458   ])
250028  , -7268.52    , array([ 0.924607   ,  0.190614   ,  6.9626e-16 ,  3.68368e-41,  0.035458   ])
250029  , -7253.73    , array([ 0.924607   ,  0.190424   ,  6.96957e-16,  3.68368e-41,  0.035458   ])
250030  , -7253.73    , array([ 0.924607   ,  0.190424   ,  6.9626e-16 ,  3.68737e-41,  0.035458   ])
250031  , -7239.73    , array([ 0.924607   ,  0.190424   ,  6.9626e-16 ,  3.68368e-41,  0.0354935  ])
250032  , -4542.1     , array([ 1.13198    ,  0.0924533  ,  6.9626e-16 ,  3.68368e-41,  0.020851   ])
250033  , -4542.1     , array([ 1.13198    ,  0.0924533  ,  6.9626e-16 ,  3.68368e-41,  0.020851   ])
250034  , -4542.32    , array([ 1.13312    ,  0.0924533  ,  6.9626e-16 ,  3.68368e-41,  0.020851   ])
250035  , -4554.19    , array([ 1.13198    ,  0.0925458  ,  6.9626e-16 ,  3.68368e-41,  0.020851   ])
250036  , -4542.1     , array([ 1.13198    ,  0.0924533  ,  6.96957e-16,  3.68368e-41,  0.020851   ])
250037  , -4542.1     , array([ 1.13198    ,  0.0924533  ,  6.9626e-16 ,  3.68737e-41,  0.020851   ])
250038  , -4529.94    , array([ 1.13198    ,  0.0924533  ,  6.9626e-16 ,  3.68368e-41,  0.0208718  ])
250039  , -2194.8     , array([ 5.55273    ,  0.119649   ,  6.9626e-16 ,  3.68368e-41,  0.0434801  ])
250040  , -2194.8     , array([ 5.55273    ,  0.119649   ,  6.9626e-16 ,  3.68368e-41,  0.0434801  ])
250041  , -2195.09    , array([ 5.55829    ,  0.119649   ,  6.9626e-16 ,  3.68368e-41,  0.0434801  ])
250042  , -2195.27    , array([ 5.55273    ,  0.119768   ,  6.9626e-16 ,  3.68368e-41,  0.0434801  ])
250043  , -2194.8     , array([ 5.55273    ,  0.119649   ,  6.96957e-16,  3.68368e-41,  0.0434801  ])
250044  , -2194.8     , array([ 5.55273    ,  0.119649   ,  6.9626e-16 ,  3.68737e-41,  0.0434801  ])
250045  , -2195.77    , array([ 5.55273    ,  0.119649   ,  6.9626e-16 ,  3.68368e-41,  0.0435236  ])
250046  , -2663.88    , array([ 1.34112    ,  0.0158534  ,  6.9626e-16 ,  3.68368e-41,  0.0066572  ])
250047  , -2663.88    , array([ 1.34112    ,  0.0158534  ,  6.9626e-16 ,  3.68368e-41,  0.0066572  ])
250048  , -2663.94    , array([ 1.34246    ,  0.0158534  ,  6.9626e-16 ,  3.68368e-41,  0.0066572  ])
250049  , -2657.92    , array([ 1.34112    ,  0.0158693  ,  6.9626e-16 ,  3.68368e-41,  0.0066572  ])
250050  , -2663.88    , array([ 1.34112    ,  0.0158534  ,  6.96957e-16,  3.68368e-41,  0.0066572  ])
250051  , -2663.88    , array([ 1.34112    ,  0.0158534  ,  6.9626e-16 ,  3.68737e-41,  0.0066572  ])
250052  , -2669.35    , array([ 1.34112    ,  0.0158534  ,  6.9626e-16 ,  3.68368e-41,  0.00666386 ])
250053  , -1787.08    , array([ 3.49125    ,  0.0618331  ,  6.9626e-16 ,  3.68368e-41,  0.0235564  ])
250054  , -1787.08    , array([ 3.49125    ,  0.0618331  ,  6.9626e-16 ,  3.68368e-41,  0.0235564  ])
250055  , -1787.23    , array([ 3.49474    ,  0.0618331  ,  6.9626e-16 ,  3.68368e-41,  0.0235564  ])
250056  , -1785.37    , array([ 3.49125    ,  0.061895   ,  6.9626e-16 ,  3.68368e-41,  0.0235564  ])
250057  , -1787.08    , array([ 3.49125    ,  0.0618331  ,  6.96957e-16,  3.68368e-41,  0.0235564  ])
250058  , -1787.08    , array([ 3.49125    ,  0.0618331  ,  6.9626e-16 ,  3.68737e-41,  0.0235564  ])
250059  , -1788.76    , array([ 3.49125    ,  0.0618331  ,  6.9626e-16 ,  3.68368e-41,  0.02358    ])
250060  , -1707.11    , array([ 2.55862    ,  0.0630763  ,  6.9626e-16 ,  3.68368e-41,  0.022113   ])
250061  , -1707.11    , array([ 2.55862    ,  0.0630763  ,  6.9626e-16 ,  3.68368e-41,  0.022113   ])
250062  , -1707.26    , array([ 2.56118    ,  0.0630763  ,  6.9626e-16 ,  3.68368e-41,  0.022113   ])
250063  , -1707.86    , array([ 2.55862    ,  0.0631394  ,  6.9626e-16 ,  3.68368e-41,  0.022113   ])
250064  , -1707.11    , array([ 2.55862    ,  0.0630763  ,  6.96957e-16,  3.68368e-41,  0.022113   ])
250065  , -1707.11    , array([ 2.55862    ,  0.0630763  ,  6.9626e-16 ,  3.68737e-41,  0.022113   ])
250066  , -1706.27    , array([ 2.55862    ,  0.0630763  ,  6.9626e-16 ,  3.68368e-41,  0.0221351  ])
250067  , -1692.65    , array([ 2.38385    ,  0.0620193  ,  6.9626e-16 ,  3.68368e-41,  0.0219389  ])
250068  , -1692.65    , array([ 2.38385    ,  0.0620193  ,  6.9626e-16 ,  3.68368e-41,  0.0219389  ])
250069  , -1692.79    , array([ 2.38623    ,  0.0620193  ,  6.9626e-16 ,  3.68368e-41,  0.0219389  ])
250070  , -1693.11    , array([ 2.38385    ,  0.0620814  ,  6.9626e-16 ,  3.68368e-41,  0.0219389  ])
250071  , -1692.65    , array([ 2.38385    ,  0.0620193  ,  6.96957e-16,  3.68368e-41,  0.0219389  ])
250072  , -1692.65    , array([ 2.38385    ,  0.0620193  ,  6.9626e-16 ,  3.68737e-41,  0.0219389  ])
250073  , -1692.09    , array([ 2.38385    ,  0.0620193  ,  6.9626e-16 ,  3.68368e-41,  0.0219608  ])
250074  , -1667.17    , array([ 1.97337    ,  0.0610048  ,  6.9626e-16 ,  3.68368e-41,  0.0217527  ])
250075  , -1667.17    , array([ 1.97337    ,  0.0610048  ,  6.9626e-16 ,  3.68368e-41,  0.0217527  ])
250076  , -1667.28    , array([ 1.97534    ,  0.0610048  ,  6.9626e-16 ,  3.68368e-41,  0.0217527  ])
250077  , -1667.32    , array([ 1.97337    ,  0.0610659  ,  6.9626e-16 ,  3.68368e-41,  0.0217527  ])
250078  , -1667.17    , array([ 1.97337    ,  0.0610048  ,  6.96957e-16,  3.68368e-41,  0.0217527  ])
250079  , -1667.17    , array([ 1.97337    ,  0.0610048  ,  6.9626e-16 ,  3.68737e-41,  0.0217527  ])
250080  , -1666.87    , array([ 1.97337    ,  0.0610048  ,  6.9626e-16 ,  3.68368e-41,  0.0217745  ])
250081  , -1642.32    , array([ 1.30084    ,  0.0611796  ,  6.9626e-16 ,  3.68368e-41,  0.0220142  ])
250082  , -1642.32    , array([ 1.30084    ,  0.0611796  ,  6.9626e-16 ,  3.68368e-41,  0.0220142  ])
250083  , -1642.29    , array([ 1.30214    ,  0.0611796  ,  6.9626e-16 ,  3.68368e-41,  0.0220142  ])
250084  , -1642.08    , array([ 1.30084    ,  0.0612408  ,  6.9626e-16 ,  3.68368e-41,  0.0220142  ])
250085  , -1642.32    , array([ 1.30084    ,  0.0611796  ,  6.96957e-16,  3.68368e-41,  0.0220142  ])
250086  , -1642.32    , array([ 1.30084    ,  0.0611796  ,  6.9626e-16 ,  3.68737e-41,  0.0220142  ])
250087  , -1642.47    , array([ 1.30084    ,  0.0611796  ,  6.9626e-16 ,  3.68368e-41,  0.0220362  ])
250088  , -1637.43    , array([ 1.44655    ,  0.0632496  ,  6.9626e-16 ,  3.68368e-41,  0.0227233  ])
250089  , -1637.43    , array([ 1.44655    ,  0.0632496  ,  6.9626e-16 ,  3.68368e-41,  0.0227233  ])
250090  , -1637.45    , array([ 1.44799    ,  0.0632496  ,  6.9626e-16 ,  3.68368e-41,  0.0227233  ])
250091  , -1637.29    , array([ 1.44655    ,  0.0633129  ,  6.9626e-16 ,  3.68368e-41,  0.0227233  ])
250092  , -1637.43    , array([ 1.44655    ,  0.0632496  ,  6.96957e-16,  3.68368e-41,  0.0227233  ])
250093  , -1637.43    , array([ 1.44655    ,  0.0632496  ,  6.9626e-16 ,  3.68737e-41,  0.0227233  ])
250094  , -1637.49    , array([ 1.44655    ,  0.0632496  ,  6.9626e-16 ,  3.68368e-41,  0.022746   ])
250095  , -1633.64    , array([ 1.45999    ,  0.066177   ,  6.9626e-16 ,  3.68368e-41,  0.0237493  ])
250096  , -1633.64    , array([ 1.45999    ,  0.066177   ,  6.9626e-16 ,  3.68368e-41,  0.0237493  ])
250097  , -1633.65    , array([ 1.46145    ,  0.066177   ,  6.9626e-16 ,  3.68368e-41,  0.0237493  ])
250098  , -1633.57    , array([ 1.45999    ,  0.0662432  ,  6.9626e-16 ,  3.68368e-41,  0.0237493  ])
250099  , -1633.64    , array([ 1.45999    ,  0.066177   ,  6.96957e-16,  3.68368e-41,  0.0237493  ])
250100  , -1633.64    , array([ 1.45999    ,  0.066177   ,  6.9626e-16 ,  3.68737e-41,  0.0237493  ])
250101  , -1633.68    , array([ 1.45999    ,  0.066177   ,  6.9626e-16 ,  3.68368e-41,  0.0237731  ])
250102  , -1632.48    , array([ 1.43853    ,  0.0677633  ,  6.9626e-16 ,  3.68368e-41,  0.0242799  ])
250103  , -1632.48    , array([ 1.43853    ,  0.0677633  ,  6.9626e-16 ,  3.68368e-41,  0.0242799  ])
250104  , -1632.48    , array([ 1.43997    ,  0.0677633  ,  6.9626e-16 ,  3.68368e-41,  0.0242799  ])
250105  , -1632.47    , array([ 1.43853    ,  0.0678311  ,  6.9626e-16 ,  3.68368e-41,  0.0242799  ])
250106  , -1632.48    , array([ 1.43853    ,  0.0677633  ,  6.96957e-16,  3.68368e-41,  0.0242799  ])
250107  , -1632.48    , array([ 1.43853    ,  0.0677633  ,  6.9626e-16 ,  3.68737e-41,  0.0242799  ])
250108  , -1632.5     , array([ 1.43853    ,  0.0677633  ,  6.9626e-16 ,  3.68368e-41,  0.0243042  ])
250109  , -1632.53    , array([ 1.43677    ,  0.0676613  ,  6.9626e-16 ,  3.68368e-41,  0.024234   ])
250110  , -1632.53    , array([ 1.43677    ,  0.0676613  ,  6.9626e-16 ,  3.68368e-41,  0.024234   ])
250111  , -1632.53    , array([ 1.43821    ,  0.0676613  ,  6.9626e-16 ,  3.68368e-41,  0.024234   ])
250112  , -1632.52    , array([ 1.43677    ,  0.067729   ,  6.9626e-16 ,  3.68368e-41,  0.024234   ])
250113  , -1632.53    , array([ 1.43677    ,  0.0676613  ,  6.96957e-16,  3.68368e-41,  0.024234   ])
250114  , -1632.53    , array([ 1.43677    ,  0.0676613  ,  6.9626e-16 ,  3.68737e-41,  0.024234   ])
250115  , -1632.53    , array([ 1.43677    ,  0.0676613  ,  6.9626e-16 ,  3.68368e-41,  0.0242583  ])
250116  , -1632.48    , array([ 1.43847    ,  0.0677601  ,  6.9626e-16 ,  3.68368e-41,  0.0242784  ])
250117  , -1632.48    , array([ 1.43847    ,  0.0677601  ,  6.9626e-16 ,  3.68368e-41,  0.0242784  ])
250118  , -1632.48    , array([ 1.43991    ,  0.0677601  ,  6.9626e-16 ,  3.68368e-41,  0.0242784  ])
250119  , -1632.47    , array([ 1.43847    ,  0.0678279  ,  6.9626e-16 ,  3.68368e-41,  0.0242784  ])
250120  , -1632.48    , array([ 1.43847    ,  0.0677601  ,  6.96957e-16,  3.68368e-41,  0.0242784  ])
250121  , -1632.48    , array([ 1.43847    ,  0.0677601  ,  6.9626e-16 ,  3.68737e-41,  0.0242784  ])
250122  , -1632.5     , array([ 1.43847    ,  0.0677601  ,  6.9626e-16 ,  3.68368e-41,  0.0243027  ])
250123  , -1632.48    , array([ 1.43853    ,  0.0677632  ,  6.9626e-16 ,  3.68368e-41,  0.0242798  ])
250124  , -1632.48    , array([ 1.43853    ,  0.0677632  ,  6.9626e-16 ,  3.68368e-41,  0.0242798  ])
250125  , -1632.48    , array([ 1.43997    ,  0.0677632  ,  6.9626e-16 ,  3.68368e-41,  0.0242798  ])
250126  , -1632.47    , array([ 1.43853    ,  0.067831   ,  6.9626e-16 ,  3.68368e-41,  0.0242798  ])
250127  , -1632.48    , array([ 1.43853    ,  0.0677632  ,  6.96957e-16,  3.68368e-41,  0.0242798  ])
250128  , -1632.48    , array([ 1.43853    ,  0.0677632  ,  6.9626e-16 ,  3.68737e-41,  0.0242798  ])
250129  , -1632.5     , array([ 1.43853    ,  0.0677632  ,  6.9626e-16 ,  3.68368e-41,  0.0243041  ])
250130  , -1632.48    , array([ 1.43853    ,  0.0677633  ,  6.9626e-16 ,  3.68368e-41,  0.0242799  ])
250131  , -1632.48    , array([ 1.43853    ,  0.0677633  ,  6.9626e-16 ,  3.68368e-41,  0.0242799  ])
250132  , -1632.48    , array([ 1.43997    ,  0.0677633  ,  6.9626e-16 ,  3.68368e-41,  0.0242799  ])
250133  , -1632.47    , array([ 1.43853    ,  0.0678311  ,  6.9626e-16 ,  3.68368e-41,  0.0242799  ])
250134  , -1632.48    , array([ 1.43853    ,  0.0677633  ,  6.96957e-16,  3.68368e-41,  0.0242799  ])
250135  , -1632.48    , array([ 1.43853    ,  0.0677633  ,  6.9626e-16 ,  3.68737e-41,  0.0242799  ])
250136  , -1632.5     , array([ 1.43853    ,  0.0677633  ,  6.9626e-16 ,  3.68368e-41,  0.0243042  ])
250137  , -1632.48    , array([ 1.43853    ,  0.0677633  ,  6.9626e-16 ,  3.68368e-41,  0.0242799  ])
250138  , -1632.48    , array([ 1.43853    ,  0.0677633  ,  6.9626e-16 ,  3.68368e-41,  0.0242799  ])
250139  , -1632.48    , array([ 1.43997    ,  0.0677633  ,  6.9626e-16 ,  3.68368e-41,  0.0242799  ])
250140  , -1632.47    , array([ 1.43853    ,  0.0678311  ,  6.9626e-16 ,  3.68368e-41,  0.0242799  ])
250141  , -1632.48    , array([ 1.43853    ,  0.0677633  ,  6.96957e-16,  3.68368e-41,  0.0242799  ])
250142  , -1632.48    , array([ 1.43853    ,  0.0677633  ,  6.9626e-16 ,  3.68737e-41,  0.0242799  ])
250143  , -1632.5     , array([ 1.43853    ,  0.0677633  ,  6.9626e-16 ,  3.68368e-41,  0.0243042  ])
250144  , -1632.48    , array([ 1.43853    ,  0.0677633  ,  6.9626e-16 ,  3.68368e-41,  0.0242799  ])
250145  , -1632.48    , array([ 1.43853    ,  0.0677633  ,  6.9626e-16 ,  3.68368e-41,  0.0242799  ])
250146  , -1632.48    , array([ 1.43997    ,  0.0677633  ,  6.9626e-16 ,  3.68368e-41,  0.0242799  ])
250147  , -1632.47    , array([ 1.43853    ,  0.0678311  ,  6.9626e-16 ,  3.68368e-41,  0.0242799  ])
250148  , -1632.48    , array([ 1.43853    ,  0.0677633  ,  6.96957e-16,  3.68368e-41,  0.0242799  ])
250149  , -1632.48    , array([ 1.43853    ,  0.0677633  ,  6.9626e-16 ,  3.68737e-41,  0.0242799  ])
250150  , -1632.5     , array([ 1.43853    ,  0.0677633  ,  6.9626e-16 ,  3.68368e-41,  0.0243042  ])
250151  , -1632.48    , array([ 1.43853    ,  0.0677633  ,  6.9626e-16 ,  3.68368e-41,  0.0242799  ])
250152  , -1632.48    , array([ 1.43853    ,  0.0677633  ,  6.9626e-16 ,  3.68368e-41,  0.0242799  ])
250153  , -1632.48    , array([ 1.43997    ,  0.0677633  ,  6.9626e-16 ,  3.68368e-41,  0.0242799  ])
250154  , -1632.47    , array([ 1.43853    ,  0.0678311  ,  6.9626e-16 ,  3.68368e-41,  0.0242799  ])
250155  , -1632.48    , array([ 1.43853    ,  0.0677633  ,  6.96957e-16,  3.68368e-41,  0.0242799  ])
250156  , -1632.48    , array([ 1.43853    ,  0.0677633  ,  6.9626e-16 ,  3.68737e-41,  0.0242799  ])
250157  , -1632.5     , array([ 1.43853    ,  0.0677633  ,  6.9626e-16 ,  3.68368e-41,  0.0243042  ])
250158  , -1632.48    , array([ 1.43853    ,  0.0677633  ,  6.9626e-16 ,  3.68368e-41,  0.0242799  ])
250159  , -1632.48    , array([ 1.43853    ,  0.0677633  ,  6.9626e-16 ,  3.68368e-41,  0.0242799  ])
250160  , -1632.48    , array([ 1.43997    ,  0.0677633  ,  6.9626e-16 ,  3.68368e-41,  0.0242799  ])
250161  , -1632.47    , array([ 1.43853    ,  0.0678311  ,  6.9626e-16 ,  3.68368e-41,  0.0242799  ])
250162  , -1632.48    , array([ 1.43853    ,  0.0677633  ,  6.96957e-16,  3.68368e-41,  0.0242799  ])
250163  , -1632.48    , array([ 1.43853    ,  0.0677633  ,  6.9626e-16 ,  3.68737e-41,  0.0242799  ])
250164  , -1632.5     , array([ 1.43853    ,  0.0677633  ,  6.9626e-16 ,  3.68368e-41,  0.0243042  ])
250165  , -1632.48    , array([ 1.43853    ,  0.0677633  ,  6.9626e-16 ,  3.68368e-41,  0.0242799  ])
250166  , -1632.48    , array([ 1.43853    ,  0.0677633  ,  6.9626e-16 ,  3.68368e-41,  0.0242799  ])
250167  , -1632.48    , array([ 1.43997    ,  0.0677633  ,  6.9626e-16 ,  3.68368e-41,  0.0242799  ])
250168  , -1632.47    , array([ 1.43853    ,  0.0678311  ,  6.9626e-16 ,  3.68368e-41,  0.0242799  ])
250169  , -1632.48    , array([ 1.43853    ,  0.0677633  ,  6.96957e-16,  3.68368e-41,  0.0242799  ])
250170  , -1632.48    , array([ 1.43853    ,  0.0677633  ,  6.9626e-16 ,  3.68737e-41,  0.0242799  ])
250171  , -1632.5     , array([ 1.43853    ,  0.0677633  ,  6.9626e-16 ,  3.68368e-41,  0.0243042  ])
250172  , -1632.48    , array([ 1.43853    ,  0.0677633  ,  6.9626e-16 ,  3.68368e-41,  0.0242799  ])
250173  , -1632.48    , array([ 1.43853    ,  0.0677633  ,  6.9626e-16 ,  3.68368e-41,  0.0242799  ])
250174  , -1632.48    , array([ 1.43997    ,  0.0677633  ,  6.9626e-16 ,  3.68368e-41,  0.0242799  ])
250175  , -1632.47    , array([ 1.43853    ,  0.0678311  ,  6.9626e-16 ,  3.68368e-41,  0.0242799  ])
250176  , -1632.48    , array([ 1.43853    ,  0.0677633  ,  6.96957e-16,  3.68368e-41,  0.0242799  ])
250177  , -1632.48    , array([ 1.43853    ,  0.0677633  ,  6.9626e-16 ,  3.68737e-41,  0.0242799  ])
250178  , -1632.5     , array([ 1.43853    ,  0.0677633  ,  6.9626e-16 ,  3.68368e-41,  0.0243042  ])
250179  , -1632.48    , array([ 1.43853    ,  0.0677633  ,  6.9626e-16 ,  3.68368e-41,  0.0242799  ])
250180  , -1632.48    , array([ 1.43853    ,  0.0677633  ,  6.9626e-16 ,  3.68368e-41,  0.0242799  ])
250181  , -1632.48    , array([ 1.43997    ,  0.0677633  ,  6.9626e-16 ,  3.68368e-41,  0.0242799  ])
250182  , -1632.47    , array([ 1.43853    ,  0.0678311  ,  6.9626e-16 ,  3.68368e-41,  0.0242799  ])
250183  , -1632.48    , array([ 1.43853    ,  0.0677633  ,  6.96957e-16,  3.68368e-41,  0.0242799  ])
250184  , -1632.48    , array([ 1.43853    ,  0.0677633  ,  6.9626e-16 ,  3.68737e-41,  0.0242799  ])
