6561    , -1387.55    , array([ 0.613658   ,  0.139523   ,  0.138193   ,  6.46905e-45])
6562    , -1389.19    , array([ 0.614272   ,  0.139523   ,  0.138193   ,  6.46905e-45])
6563    , -1387.55    , array([ 0.613658   ,  0.139663   ,  0.138193   ,  6.46905e-45])
6564    , -1387.01    , array([ 0.613658   ,  0.139523   ,  0.138331   ,  6.46905e-45])
6565    , -1387.55    , array([ 0.613658   ,  0.139523   ,  0.138193   ,  6.47552e-45])
6566    , -1387.55    , array([ 0.613658   ,  0.139523   ,  0.138193   ,  6.46905e-45])
6567    , -693.561    , array([ 0.235069   ,  0.139523   ,  0.189397   ,  6.46905e-45])
6568    , -693.561    , array([ 0.235069   ,  0.139523   ,  0.189397   ,  6.46905e-45])
6569    , -693.048    , array([ 0.235304   ,  0.139523   ,  0.189397   ,  6.46905e-45])
6570    , -693.561    , array([ 0.235069   ,  0.139663   ,  0.189397   ,  6.46905e-45])
6571    , -693.008    , array([ 0.235069   ,  0.139523   ,  0.189586   ,  6.46905e-45])
6572    , -693.561    , array([ 0.235069   ,  0.139523   ,  0.189397   ,  6.47552e-45])
6573    , -2335.99    , array([ 0.230916   ,  0.139523   ,  2.42942    ,  6.46905e-45])
6574    , -2335.99    , array([ 0.230916   ,  0.139523   ,  2.42942    ,  6.46905e-45])
6575    , -2335.99    , array([ 0.231147   ,  0.139523   ,  2.42942    ,  6.46905e-45])
6576    , -2335.99    , array([ 0.230916   ,  0.139663   ,  2.42942    ,  6.46905e-45])
6577    , -2336       , array([ 0.230916   ,  0.139523   ,  2.43185    ,  6.46905e-45])
6578    , -2335.99    , array([ 0.230916   ,  0.139523   ,  2.42942    ,  6.47552e-45])
6579    , -546.817    , array([ 0.23465    ,  0.139523   ,  0.244447   ,  6.46905e-45])
6580    , -546.817    , array([ 0.23465    ,  0.139523   ,  0.244447   ,  6.46905e-45])
6581    , -546.589    , array([ 0.234885   ,  0.139523   ,  0.244447   ,  6.46905e-45])
6582    , -546.817    , array([ 0.23465    ,  0.139663   ,  0.244447   ,  6.46905e-45])
6583    , -546.24     , array([ 0.23465    ,  0.139523   ,  0.244691   ,  6.46905e-45])
6584    , -546.817    , array([ 0.23465    ,  0.139523   ,  0.244447   ,  6.47552e-45])
6585    , -441.575    , array([ 0.234311   ,  0.139523   ,  0.300656   ,  6.46905e-45])
6586    , -441.575    , array([ 0.234311   ,  0.139523   ,  0.300656   ,  6.46905e-45])
6587    , -441.569    , array([ 0.234546   ,  0.139523   ,  0.300656   ,  6.46905e-45])
6588    , -441.575    , array([ 0.234311   ,  0.139663   ,  0.300656   ,  6.46905e-45])
6589    , -441.179    , array([ 0.234311   ,  0.139523   ,  0.300957   ,  6.46905e-45])
6590    , -441.575    , array([ 0.234311   ,  0.139523   ,  0.300656   ,  6.47552e-45])
6591    , -2233.25    , array([ 0.182638   ,  0.139523   ,  1.09032    ,  6.46905e-45])
6592    , -2233.25    , array([ 0.182638   ,  0.139523   ,  1.09032    ,  6.46905e-45])
6593    , -2232.76    , array([ 0.182821   ,  0.139523   ,  1.09032    ,  6.46905e-45])
6594    , -2233.25    , array([ 0.182638   ,  0.139663   ,  1.09032    ,  6.46905e-45])
6595    , -2233.85    , array([ 0.182638   ,  0.139523   ,  1.09141    ,  6.46905e-45])
6596    , -2233.25    , array([ 0.182638   ,  0.139523   ,  1.09032    ,  6.47552e-45])
6597    , -419.82     , array([ 0.231506   ,  0.139523   ,  0.319978   ,  6.46905e-45])
6598    , -419.82     , array([ 0.231506   ,  0.139523   ,  0.319978   ,  6.46905e-45])
6599    , -419.853    , array([ 0.231738   ,  0.139523   ,  0.319978   ,  6.46905e-45])
6600    , -419.82     , array([ 0.231506   ,  0.139663   ,  0.319978   ,  6.46905e-45])
6601    , -419.532    , array([ 0.231506   ,  0.139523   ,  0.320298   ,  6.46905e-45])
6602    , -419.82     , array([ 0.231506   ,  0.139523   ,  0.319978   ,  6.47552e-45])
6603    , -404.567    , array([ 0.220725   ,  0.139523   ,  0.370728   ,  6.46905e-45])
