79905   , -60288.5    , array([ 12.326     ,  1.42462    ,  8.95326e-46,  8.72072e-50,  0.0267065  ])
79906   , -60289.8    , array([ 12.3383    ,  1.42462    ,  8.95326e-46,  8.72072e-50,  0.0267065  ])
79907   , -60303.6    , array([ 12.326     ,  1.42604    ,  8.95326e-46,  8.72072e-50,  0.0267065  ])
79908   , -60288.5    , array([ 12.326     ,  1.42462    ,  8.96222e-46,  8.72072e-50,  0.0267065  ])
79909   , -60288.5    , array([ 12.326     ,  1.42462    ,  8.95326e-46,  8.72945e-50,  0.0267065  ])
79910   , -60273.9    , array([ 12.326     ,  1.42462    ,  8.95326e-46,  8.72072e-50,  0.0267332  ])
79911   , -60288.5    , array([ 12.326     ,  1.42462    ,  8.95326e-46,  8.72072e-50,  0.0267065  ])
79912   , -30219.3    , array([ 11.5874    ,  0.690484   ,  8.95326e-46,  8.72072e-50,  0.0538463  ])
79913   , -30219.3    , array([ 11.5874    ,  0.690484   ,  8.95326e-46,  8.72072e-50,  0.0538463  ])
79914   , -30220.6    , array([ 11.599     ,  0.690484   ,  8.95326e-46,  8.72072e-50,  0.0538463  ])
79915   , -30245.6    , array([ 11.5874    ,  0.691175   ,  8.95326e-46,  8.72072e-50,  0.0538463  ])
79916   , -30219.3    , array([ 11.5874    ,  0.690484   ,  8.96222e-46,  8.72072e-50,  0.0538463  ])
79917   , -30219.3    , array([ 11.5874    ,  0.690484   ,  8.95326e-46,  8.72945e-50,  0.0538463  ])
79918   , -30196.2    , array([ 11.5874    ,  0.690484   ,  8.95326e-46,  8.72072e-50,  0.0539002  ])
79919   , -826825     , array([ 9.04984    ,  0.0381044  ,  8.95326e-46,  8.72072e-50,  0.889845   ])
79920   , -826825     , array([ 9.04984    ,  0.0381044  ,  8.95326e-46,  8.72072e-50,  0.889845   ])
79921   , -826832     , array([ 9.0589     ,  0.0381044  ,  8.95326e-46,  8.72072e-50,  0.889845   ])
79922   , -826012     , array([ 9.04984    ,  0.0381425  ,  8.95326e-46,  8.72072e-50,  0.889845   ])
79923   , -826825     , array([ 9.04984    ,  0.0381044  ,  8.96222e-46,  8.72072e-50,  0.889845   ])
79924   , -826825     , array([ 9.04984    ,  0.0381044  ,  8.95326e-46,  8.72945e-50,  0.889845   ])
79925   , -827657     , array([ 9.04984    ,  0.0381044  ,  8.95326e-46,  8.72072e-50,  0.890735   ])
79926   , -6647.92    , array([ 10.8086    ,  0.305497   ,  8.95326e-46,  8.72072e-50,  0.118587   ])
79927   , -6647.92    , array([ 10.8086    ,  0.305497   ,  8.95326e-46,  8.72072e-50,  0.118587   ])
79928   , -6648.88    , array([ 10.8194    ,  0.305497   ,  8.95326e-46,  8.72072e-50,  0.118587   ])
79929   , -6647.87    , array([ 10.8086    ,  0.305802   ,  8.95326e-46,  8.72072e-50,  0.118587   ])
79930   , -6647.92    , array([ 10.8086    ,  0.305497   ,  8.96222e-46,  8.72072e-50,  0.118587   ])
79931   , -6647.92    , array([ 10.8086    ,  0.305497   ,  8.95326e-46,  8.72945e-50,  0.118587   ])
79932   , -6655.68    , array([ 10.8086    ,  0.305497   ,  8.95326e-46,  8.72072e-50,  0.118706   ])
79940   , -6628.51    , array([ 10.7974    ,  0.304417   ,  8.95326e-46,  8.72072e-50,  0.118302   ])
79941   , -6628.51    , array([ 10.7974    ,  0.304417   ,  8.95326e-46,  8.72072e-50,  0.118302   ])
79942   , -6629.47    , array([ 10.8082    ,  0.304417   ,  8.95326e-46,  8.72072e-50,  0.118302   ])
79943   , -6628.43    , array([ 10.7974    ,  0.304721   ,  8.95326e-46,  8.72072e-50,  0.118302   ])
79944   , -6628.51    , array([ 10.7974    ,  0.304417   ,  8.96222e-46,  8.72072e-50,  0.118302   ])
79945   , -6628.51    , array([ 10.7974    ,  0.304417   ,  8.95326e-46,  8.72945e-50,  0.118302   ])
79946   , -6636.28    , array([ 10.7974    ,  0.304417   ,  8.95326e-46,  8.72072e-50,  0.11842    ])
79947   , -4735.83    , array([ 8.87073    ,  0.155437   ,  8.95326e-46,  8.72072e-50,  0.0748472  ])
79948   , -4735.83    , array([ 8.87073    ,  0.155437   ,  8.95326e-46,  8.72072e-50,  0.0748472  ])
79949   , -4736.31    , array([ 8.8796     ,  0.155437   ,  8.95326e-46,  8.72072e-50,  0.0748472  ])
79950   , -4728.12    , array([ 8.87073    ,  0.155593   ,  8.95326e-46,  8.72072e-50,  0.0748472  ])
79951   , -4735.83    , array([ 8.87073    ,  0.155437   ,  8.96222e-46,  8.72072e-50,  0.0748472  ])
79952   , -4735.83    , array([ 8.87073    ,  0.155437   ,  8.95326e-46,  8.72945e-50,  0.0748472  ])
79953   , -4747.4     , array([ 8.87073    ,  0.155437   ,  8.95326e-46,  8.72072e-50,  0.074922   ])
79954   , -216240     , array([ 0.0259244  ,  0.252031   ,  8.95326e-46,  8.72072e-50,  0.0942563  ])
79955   , -216240     , array([ 0.0259244  ,  0.252031   ,  8.95326e-46,  8.72072e-50,  0.0942563  ])
79956   , -216064     , array([ 0.0259503  ,  0.252031   ,  8.95326e-46,  8.72072e-50,  0.0942563  ])
79957   , -216252     , array([ 0.0259244  ,  0.252283   ,  8.95326e-46,  8.72072e-50,  0.0942563  ])
79958   , -216240     , array([ 0.0259244  ,  0.252031   ,  8.96222e-46,  8.72072e-50,  0.0942563  ])
79959   , -216240     , array([ 0.0259244  ,  0.252031   ,  8.95326e-46,  8.72945e-50,  0.0942563  ])
79960   , -216385     , array([ 0.0259244  ,  0.252031   ,  8.95326e-46,  8.72072e-50,  0.0943506  ])
79961   , -3857.23    , array([ 2.34604    ,  0.173539   ,  8.95326e-46,  8.72072e-50,  0.0788858  ])
79962   , -3857.23    , array([ 2.34604    ,  0.173539   ,  8.95326e-46,  8.72072e-50,  0.0788858  ])
79963   , -3857.37    , array([ 2.34838    ,  0.173539   ,  8.95326e-46,  8.72072e-50,  0.0788858  ])
79964   , -3851.18    , array([ 2.34604    ,  0.173713   ,  8.95326e-46,  8.72072e-50,  0.0788858  ])
79965   , -3857.23    , array([ 2.34604    ,  0.173539   ,  8.96222e-46,  8.72072e-50,  0.0788858  ])
79966   , -3857.23    , array([ 2.34604    ,  0.173539   ,  8.95326e-46,  8.72945e-50,  0.0788858  ])
79967   , -3866.68    , array([ 2.34604    ,  0.173539   ,  8.95326e-46,  8.72072e-50,  0.0789647  ])
79968   , -2734.5     , array([ 5.24529    ,  0.137417   ,  8.95326e-46,  8.72072e-50,  0.0556634  ])
79969   , -2734.5     , array([ 5.24529    ,  0.137417   ,  8.95326e-46,  8.72072e-50,  0.0556634  ])
79970   , -2734.9     , array([ 5.25054    ,  0.137417   ,  8.95326e-46,  8.72072e-50,  0.0556634  ])
79971   , -2731.86    , array([ 5.24529    ,  0.137554   ,  8.95326e-46,  8.72072e-50,  0.0556634  ])
79972   , -2734.5     , array([ 5.24529    ,  0.137417   ,  8.96222e-46,  8.72072e-50,  0.0556634  ])
79973   , -2734.5     , array([ 5.24529    ,  0.137417   ,  8.95326e-46,  8.72945e-50,  0.0556634  ])
79974   , -2739.35    , array([ 5.24529    ,  0.137417   ,  8.95326e-46,  8.72072e-50,  0.0557191  ])
79975   , -1781.74    , array([ 1.74562    ,  0.105691   ,  8.95326e-46,  8.72072e-50,  0.0364569  ])
79976   , -1781.74    , array([ 1.74562    ,  0.105691   ,  8.95326e-46,  8.72072e-50,  0.0364569  ])
79977   , -1781.8     , array([ 1.74737    ,  0.105691   ,  8.95326e-46,  8.72072e-50,  0.0364569  ])
79978   , -1783.18    , array([ 1.74562    ,  0.105797   ,  8.95326e-46,  8.72072e-50,  0.0364569  ])
79979   , -1781.74    , array([ 1.74562    ,  0.105691   ,  8.96222e-46,  8.72072e-50,  0.0364569  ])
79980   , -1781.74    , array([ 1.74562    ,  0.105691   ,  8.95326e-46,  8.72945e-50,  0.0364569  ])
79981   , -1781.02    , array([ 1.74562    ,  0.105691   ,  8.95326e-46,  8.72072e-50,  0.0364934  ])
79982   , -1678.65    , array([ 1.74435    ,  0.0884267  ,  8.95326e-46,  8.72072e-50,  0.0312558  ])
79983   , -1678.65    , array([ 1.74435    ,  0.0884267  ,  8.95326e-46,  8.72072e-50,  0.0312558  ])
79984   , -1678.71    , array([ 1.74609    ,  0.0884267  ,  8.95326e-46,  8.72072e-50,  0.0312558  ])
79985   , -1679.27    , array([ 1.74435    ,  0.0885152  ,  8.95326e-46,  8.72072e-50,  0.0312558  ])
79986   , -1678.65    , array([ 1.74435    ,  0.0884267  ,  8.96222e-46,  8.72072e-50,  0.0312558  ])
79987   , -1678.65    , array([ 1.74435    ,  0.0884267  ,  8.95326e-46,  8.72945e-50,  0.0312558  ])
79988   , -1678.39    , array([ 1.74435    ,  0.0884267  ,  8.95326e-46,  8.72072e-50,  0.0312871  ])
79989   , -1637.52    , array([ 1.34044    ,  0.0725814  ,  8.95326e-46,  8.72072e-50,  0.0261276  ])
79990   , -1637.52    , array([ 1.34044    ,  0.0725814  ,  8.95326e-46,  8.72072e-50,  0.0261276  ])
79991   , -1637.45    , array([ 1.34178    ,  0.0725814  ,  8.95326e-46,  8.72072e-50,  0.0261276  ])
