155526  , -79086.7    , array([ 1.14492    ,  2.15258    ,  0.00824084 ,  7.79726e-13,  2.18098e-06])
155527  , -79086.7    , array([ 1.14606    ,  2.15258    ,  0.00824084 ,  7.79726e-13,  2.18098e-06])
155528  , -79086.7    , array([ 1.14492    ,  2.15473    ,  0.00824084 ,  7.79726e-13,  2.18098e-06])
155529  , -79086.7    , array([ 1.14492    ,  2.15258    ,  0.00824908 ,  7.79726e-13,  2.18098e-06])
155530  , -79086.7    , array([ 1.14492    ,  2.15258    ,  0.00824084 ,  7.80507e-13,  2.18098e-06])
155531  , -79086.7    , array([ 1.14492    ,  2.15258    ,  0.00824084 ,  7.79726e-13,  2.18316e-06])
155532  , -79086.7    , array([ 1.14492    ,  2.15258    ,  0.00824084 ,  7.79726e-13,  2.18098e-06])
155533  , -79080      , array([ 0.724851   ,  1.50524    ,  0.00824097 ,  7.79726e-13,  4.98445e-06])
155534  , -79080      , array([ 0.724851   ,  1.50524    ,  0.00824097 ,  7.79726e-13,  4.98445e-06])
155535  , -79080      , array([ 0.725576   ,  1.50524    ,  0.00824097 ,  7.79726e-13,  4.98445e-06])
155536  , -79080      , array([ 0.724851   ,  1.50675    ,  0.00824097 ,  7.79726e-13,  4.98445e-06])
155537  , -79080      , array([ 0.724851   ,  1.50524    ,  0.00824921 ,  7.79726e-13,  4.98445e-06])
155538  , -79080      , array([ 0.724851   ,  1.50524    ,  0.00824097 ,  7.80507e-13,  4.98445e-06])
155539  , -79080      , array([ 0.724851   ,  1.50524    ,  0.00824097 ,  7.79726e-13,  4.98944e-06])
155540  , -77735.7    , array([ 0.116453   ,  0.359909   ,  0.0082415  ,  7.79726e-13,  0.000135981])
155541  , -77735.7    , array([ 0.116453   ,  0.359909   ,  0.0082415  ,  7.79726e-13,  0.000135981])
155542  , -77736.5    , array([ 0.11657    ,  0.359909   ,  0.0082415  ,  7.79726e-13,  0.000135981])
155543  , -77736.1    , array([ 0.116453   ,  0.360269   ,  0.0082415  ,  7.79726e-13,  0.000135981])
155544  , -77735.7    , array([ 0.116453   ,  0.359909   ,  0.00824975 ,  7.79726e-13,  0.000135981])
155545  , -77735.7    , array([ 0.116453   ,  0.359909   ,  0.0082415  ,  7.80507e-13,  0.000135981])
155546  , -77734.3    , array([ 0.116453   ,  0.359909   ,  0.0082415  ,  7.79726e-13,  0.000136117])
155554  , -77734.5    , array([ 0.116415   ,  0.359817   ,  0.0082415  ,  7.79726e-13,  0.000136061])
155555  , -77734.5    , array([ 0.116415   ,  0.359817   ,  0.0082415  ,  7.79726e-13,  0.000136061])
155556  , -77735.4    , array([ 0.116532   ,  0.359817   ,  0.0082415  ,  7.79726e-13,  0.000136061])
155557  , -77734.9    , array([ 0.116415   ,  0.360177   ,  0.0082415  ,  7.79726e-13,  0.000136061])
155558  , -77734.5    , array([ 0.116415   ,  0.359817   ,  0.00824975 ,  7.79726e-13,  0.000136061])
155559  , -77734.5    , array([ 0.116415   ,  0.359817   ,  0.0082415  ,  7.80507e-13,  0.000136061])
155560  , -77733.1    , array([ 0.116415   ,  0.359817   ,  0.0082415  ,  7.79726e-13,  0.000136197])
155561  , -77733.3    , array([ 0.116378   ,  0.359726   ,  0.0082415  ,  7.79726e-13,  0.000136141])
155562  , -77733.3    , array([ 0.116378   ,  0.359726   ,  0.0082415  ,  7.79726e-13,  0.000136141])
155563  , -77734.2    , array([ 0.116494   ,  0.359726   ,  0.0082415  ,  7.79726e-13,  0.000136141])
155564  , -77733.7    , array([ 0.116378   ,  0.360086   ,  0.0082415  ,  7.79726e-13,  0.000136141])
155565  , -77733.3    , array([ 0.116378   ,  0.359726   ,  0.00824975 ,  7.79726e-13,  0.000136141])
155566  , -77733.3    , array([ 0.116378   ,  0.359726   ,  0.0082415  ,  7.80507e-13,  0.000136141])
155567  , -77732      , array([ 0.116378   ,  0.359726   ,  0.0082415  ,  7.79726e-13,  0.000136277])
155568  , -582212     , array([ 0.00300479 ,  0.020571   ,  0.00824257 ,  7.79726e-13,  0.101264   ])
155569  , -582212     , array([ 0.00300479 ,  0.020571   ,  0.00824257 ,  7.79726e-13,  0.101264   ])
155570  , -582144     , array([ 0.0030078  ,  0.020571   ,  0.00824257 ,  7.79726e-13,  0.101264   ])
155571  , -582130     , array([ 0.00300479 ,  0.0205916  ,  0.00824257 ,  7.79726e-13,  0.101264   ])
155572  , -582174     , array([ 0.00300479 ,  0.020571   ,  0.00825082 ,  7.79726e-13,  0.101264   ])
155573  , -582212     , array([ 0.00300479 ,  0.020571   ,  0.00824257 ,  7.80507e-13,  0.101264   ])
155574  , -582273     , array([ 0.00300479 ,  0.020571   ,  0.00824257 ,  7.79726e-13,  0.101366   ])
155575  , -77589.8    , array([ 0.112095   ,  0.349324   ,  0.00824151 ,  7.79726e-13,  0.000145691])
155576  , -77589.8    , array([ 0.112095   ,  0.349324   ,  0.00824151 ,  7.79726e-13,  0.000145691])
155577  , -77590.7    , array([ 0.112207   ,  0.349324   ,  0.00824151 ,  7.79726e-13,  0.000145691])
155578  , -77590.2    , array([ 0.112095   ,  0.349674   ,  0.00824151 ,  7.79726e-13,  0.000145691])
155579  , -77589.8    , array([ 0.112095   ,  0.349324   ,  0.00824976 ,  7.79726e-13,  0.000145691])
155580  , -77589.8    , array([ 0.112095   ,  0.349324   ,  0.00824151 ,  7.80507e-13,  0.000145691])
155581  , -77588.3    , array([ 0.112095   ,  0.349324   ,  0.00824151 ,  7.79726e-13,  0.000145837])
155582  , -77421      , array([ 0.107718   ,  0.338605   ,  0.00824153 ,  7.79726e-13,  0.00015657 ])
155583  , -77421      , array([ 0.107718   ,  0.338605   ,  0.00824153 ,  7.79726e-13,  0.00015657 ])
155584  , -77422.1    , array([ 0.107826   ,  0.338605   ,  0.00824153 ,  7.79726e-13,  0.00015657 ])
155585  , -77421.5    , array([ 0.107718   ,  0.338944   ,  0.00824153 ,  7.79726e-13,  0.00015657 ])
155586  , -77421      , array([ 0.107718   ,  0.338605   ,  0.00824977 ,  7.79726e-13,  0.00015657 ])
155587  , -77421      , array([ 0.107718   ,  0.338605   ,  0.00824153 ,  7.80507e-13,  0.00015657 ])
155588  , -77419.4    , array([ 0.107718   ,  0.338605   ,  0.00824153 ,  7.79726e-13,  0.000156726])
155589  , -46496      , array([ 0.0179908  ,  0.0834592  ,  0.00824205 ,  7.79726e-13,  0.00398183 ])
155590  , -46496      , array([ 0.0179908  ,  0.0834592  ,  0.00824205 ,  7.79726e-13,  0.00398183 ])
155591  , -46468.4    , array([ 0.0180088  ,  0.0834592  ,  0.00824205 ,  7.79726e-13,  0.00398183 ])
155592  , -46509      , array([ 0.0179908  ,  0.0835427  ,  0.00824205 ,  7.79726e-13,  0.00398183 ])
155593  , -46496      , array([ 0.0179908  ,  0.0834592  ,  0.00825029 ,  7.79726e-13,  0.00398183 ])
155594  , -46496      , array([ 0.0179908  ,  0.0834592  ,  0.00824205 ,  7.80507e-13,  0.00398183 ])
155595  , -46509.2    , array([ 0.0179908  ,  0.0834592  ,  0.00824205 ,  7.79726e-13,  0.00398581 ])
155596  , -76437.2    , array([ 0.0904774  ,  0.295405   ,  0.00824158 ,  7.79726e-13,  0.000214622])
155597  , -76437.2    , array([ 0.0904774  ,  0.295405   ,  0.00824158 ,  7.79726e-13,  0.000214622])
155598  , -76438.9    , array([ 0.0905679  ,  0.295405   ,  0.00824158 ,  7.79726e-13,  0.000214622])
155599  , -76438      , array([ 0.0904774  ,  0.2957     ,  0.00824158 ,  7.79726e-13,  0.000214622])
155600  , -76437.2    , array([ 0.0904774  ,  0.295405   ,  0.00824982 ,  7.79726e-13,  0.000214622])
155601  , -76437.2    , array([ 0.0904774  ,  0.295405   ,  0.00824158 ,  7.80507e-13,  0.000214622])
155602  , -76434.6    , array([ 0.0904774  ,  0.295405   ,  0.00824158 ,  7.79726e-13,  0.000214837])
155603  , -43473.1    , array([ 0.0242757  ,  0.105511   ,  0.00824196 ,  7.79726e-13,  0.00231635 ])
155604  , -43473.1    , array([ 0.0242757  ,  0.105511   ,  0.00824196 ,  7.79726e-13,  0.00231635 ])
155605  , -43470.1    , array([ 0.0243     ,  0.105511   ,  0.00824196 ,  7.79726e-13,  0.00231635 ])
155606  , -43482.4    , array([ 0.0242757  ,  0.105617   ,  0.00824196 ,  7.79726e-13,  0.00231635 ])
155607  , -43473.1    , array([ 0.0242757  ,  0.105511   ,  0.00825021 ,  7.79726e-13,  0.00231635 ])
155608  , -43473.1    , array([ 0.0242757  ,  0.105511   ,  0.00824196 ,  7.80507e-13,  0.00231635 ])
155609  , -43466.2    , array([ 0.0242757  ,  0.105511   ,  0.00824196 ,  7.79726e-13,  0.00231867 ])
155610  , -42575.9    , array([ 0.0219288  ,  0.0974416  ,  0.00824199 ,  7.79726e-13,  0.00278385 ])
155611  , -42575.9    , array([ 0.0219288  ,  0.0974416  ,  0.00824199 ,  7.79726e-13,  0.00278385 ])
155612  , -42565.8    , array([ 0.0219508  ,  0.0974416  ,  0.00824199 ,  7.79726e-13,  0.00278385 ])
155613  , -42586.3    , array([ 0.0219288  ,  0.0975391  ,  0.00824199 ,  7.79726e-13,  0.00278385 ])
155614  , -42575.9    , array([ 0.0219288  ,  0.0974416  ,  0.00825024 ,  7.79726e-13,  0.00278385 ])
155615  , -42575.9    , array([ 0.0219288  ,  0.0974416  ,  0.00824199 ,  7.80507e-13,  0.00278385 ])
155616  , -42574.7    , array([ 0.0219288  ,  0.0974416  ,  0.00824199 ,  7.79726e-13,  0.00278663 ])
155617  , -42575.8    , array([ 0.0219061  ,  0.0973627  ,  0.00824199 ,  7.79726e-13,  0.00278907 ])
