Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-393.72	795.44	598.32	92795.55	0.4972,0.0801,0.3287,0.2007
our_model	Round_1_Replicate_2	-394.78	797.56	599.64	59223.44	0.6246,0.1257,0.1841,0.2763
our_model	Round_1_Replicate_3	-395.88	799.76	601.42	46279.15	29.928,0.1608,0.2022,0.3593
our_model	Round_1_Replicate_4	-394.61	797.22	599.05	39595.36	1.6119,0.1882,4.0619,0.4456
our_model	Round_1_Replicate_5	-393.23	794.46	597.39	7902.37	30.0,0.9415,30.0,3.1492
our_model	Round_1_Replicate_6	-394.41	796.82	599.61	23137.3	2.6996,0.3209,30.0,0.7609
our_model	Round_1_Replicate_7	-395.05	798.1	599.79	16868.24	7.2939,0.4417,4.9245,1.0997
our_model	Round_1_Replicate_8	-396.5	801.0	603.52	23795.49	1.8607,0.3111,30.0,0.6115
our_model	Round_1_Replicate_9	-397.24	802.48	604.89	41413.4	0.8814,0.1786,0.01,0.3361
our_model	Round_1_Replicate_10	-395.83	799.66	602.27	2979.43	30.0,2.487,30.0,5.658
our_model	Round_2_Replicate_1	-395.68	799.36	601.97	29648.74	1.6459,0.25,30.0,0.5207
our_model	Round_2_Replicate_2	-395.35	798.7	601.38	4744.37	12.1971,1.5628,30.0,3.4185
our_model	Round_2_Replicate_3	-393.09	794.18	597.11	10922.61	30.0,0.6813,29.74,2.5057
our_model	Round_2_Replicate_4	-398.41	804.82	607.03	4835.69	30.0,1.5278,12.4436,3.3027
our_model	Round_2_Replicate_5	-396.91	801.82	604.28	4284.59	10.8491,1.7271,30.0,3.3718
our_model	Round_2_Replicate_6	-395.4	798.8	601.43	21170.53	2.4017,0.3503,30.0,0.7467
our_model	Round_2_Replicate_7	-400.59	809.18	610.98	2128.21	30.0,3.4648,30.0,6.479
our_model	Round_2_Replicate_8	-399.68	807.36	609.33	2215.05	30.0,3.3314,30.0,6.3952
our_model	Round_2_Replicate_9	-395.43	798.86	600.69	8758.43	8.2299,0.8496,11.9059,1.9319
our_model	Round_2_Replicate_10	-399.7	807.4	609.38	2212.04	30.0,3.3359,30.0,6.3981
our_model	Round_3_Replicate_1	-396.52	801.04	603.55	13675.75	3.2329,0.5414,30.0,1.0629
our_model	Round_3_Replicate_2	-393.76	795.52	598.38	10122.97	8.1745,0.7343,30.0,1.9545
our_model	Round_3_Replicate_3	-395.13	798.26	600.21	42868.55	1.2582,0.1736,29.7591,0.3831
our_model	Round_3_Replicate_4	-396.85	801.7	604.17	7794.82	5.5221,0.9494,30.0,1.8288
our_model	Round_3_Replicate_5	-393.01	794.02	596.96	17210.82	29.9504,0.4324,26.2352,1.7606
our_model	Round_3_Replicate_6	-393.86	795.72	598.57	4773.86	29.9786,1.5567,29.8458,4.362
our_model	Round_3_Replicate_7	-394.6	797.2	599.04	10348.1	7.0955,0.7203,14.138,1.743
our_model	Round_3_Replicate_8	-398.18	804.36	606.61	2405.97	30.0,3.0713,30.0,6.2071
our_model	Round_3_Replicate_9	-393.22	794.44	597.37	39086.96	3.2848,0.1903,30.0,0.6018
our_model	Round_3_Replicate_10	-397.93	803.86	606.15	5481.91	30.0,1.3483,11.1353,2.9838
our_model	Round_4_Replicate_1	-395.24	798.48	600.21	30492.15	1.7489,0.2442,29.9998,0.5361
our_model	Round_4_Replicate_2	-398.68	805.36	607.51	2334.22	30.0,3.1642,30.0,6.278
our_model	Round_4_Replicate_3	-393.47	794.94	597.83	6067.67	29.9864,1.2256,30.0,3.756
our_model	Round_4_Replicate_4	-393.99	795.98	598.12	9498.23	10.7978,0.7846,16.2342,2.1024
our_model	Round_4_Replicate_5	-394.83	797.66	600.41	12136.94	4.6489,0.6114,30.0,1.3771
our_model	Round_4_Replicate_6	-396.53	801.06	603.56	11597.85	3.8109,0.6383,30.0,1.2529
our_model	Round_4_Replicate_7	-395.22	798.44	600.19	14372.67	3.7205,0.5182,30.0,1.1388
our_model	Round_4_Replicate_8	-393.4	794.8	597.71	9969.05	14.8304,0.7461,21.5053,2.2744
our_model	Round_4_Replicate_9	-394.05	796.1	598.23	9080.14	11.7651,0.8207,15.8134,2.1933
our_model	Round_4_Replicate_10	-393.29	794.58	597.5	24927.39	4.6803,0.2984,30.0,0.9126
our_model	Round_5_Replicate_1	-392.97	793.94	596.89	22732.3	29.9427,0.3274,29.8814,1.4507
our_model	Round_5_Replicate_2	-393.69	795.38	598.25	13179.66	6.3996,0.564,29.2294,1.5219
our_model	Round_5_Replicate_3	-393.16	794.32	597.24	9148.01	30.0,0.8134,29.8011,2.8424
our_model	Round_5_Replicate_4	-392.99	793.98	596.92	18668.78	29.8818,0.3987,29.6933,1.6848
our_model	Round_5_Replicate_5	-393.0	794.0	596.94	21647.47	19.0084,0.3438,26.3607,1.4068
our_model	Round_5_Replicate_6	-393.39	794.78	597.69	8074.96	29.9532,0.9211,22.641,2.9392
our_model	Round_5_Replicate_7	-394.42	796.84	599.63	6490.88	30.0,1.1439,15.8405,3.0855
our_model	Round_5_Replicate_8	-393.01	794.02	596.96	23671.19	30.0,0.3144,17.9505,1.305
our_model	Round_5_Replicate_9	-398.03	804.06	606.33	2966.79	30.0,2.4911,23.1251,5.2007
our_model	Round_5_Replicate_10	-393.15	794.3	597.24	17081.55	10.1408,0.4356,21.647,1.4631
our_model	Round_5_Replicate_11	-393.38	794.76	597.66	20962.17	5.0456,0.3548,30.0,1.0474
our_model	Round_5_Replicate_12	-395.69	799.38	602.01	12422.78	3.9244,0.5966,30.0,1.2416
our_model	Round_5_Replicate_13	-393.27	794.54	597.46	8979.85	29.9888,0.8284,23.8337,2.765
our_model	Round_5_Replicate_14	-396.67	801.34	603.83	12910.74	3.3744,0.5733,30.0,1.1154
our_model	Round_5_Replicate_15	-398.84	805.68	607.81	4718.35	30.0,1.5651,12.4304,3.3361
our_model	Round_5_Replicate_16	-393.15	794.3	597.22	9921.87	24.4617,0.7499,29.7583,2.6098
our_model	Round_5_Replicate_17	-393.63	795.26	598.15	10634.02	17.6575,0.6991,14.0099,2.0781
our_model	Round_5_Replicate_18	-394.28	796.56	599.37	19708.03	3.2891,0.3768,29.9998,0.9094
our_model	Round_5_Replicate_19	-393.18	794.36	597.29	8757.21	29.9793,0.8496,29.7369,2.929
our_model	Round_5_Replicate_20	-393.34	794.68	597.59	16113.38	9.5862,0.4616,14.0501,1.4364
