197208  , -77645.4    , array([ 1.77087    ,  1.68439    ,  1.50347e-42,  1.21654e-27,  0.001259   ])
197209  , -77646      , array([ 1.77264    ,  1.68439    ,  1.50347e-42,  1.21654e-27,  0.001259   ])
197210  , -77646.3    , array([ 1.77087    ,  1.68607    ,  1.50347e-42,  1.21654e-27,  0.001259   ])
197211  , -77645.4    , array([ 1.77087    ,  1.68439    ,  1.50497e-42,  1.21654e-27,  0.001259   ])
197212  , -77645.4    , array([ 1.77087    ,  1.68439    ,  1.50347e-42,  1.21776e-27,  0.001259   ])
197213  , -77644      , array([ 1.77087    ,  1.68439    ,  1.50347e-42,  1.21654e-27,  0.00126026 ])
197214  , -77645.4    , array([ 1.77087    ,  1.68439    ,  1.50347e-42,  1.21654e-27,  0.001259   ])
197215  , -74242.8    , array([ 1.28862    ,  1.02776    ,  1.50347e-42,  1.21654e-27,  0.00286306 ])
197216  , -74242.8    , array([ 1.28862    ,  1.02776    ,  1.50347e-42,  1.21654e-27,  0.00286306 ])
197217  , -74244.3    , array([ 1.28991    ,  1.02776    ,  1.50347e-42,  1.21654e-27,  0.00286306 ])
197218  , -74245.8    , array([ 1.28862    ,  1.02878    ,  1.50347e-42,  1.21654e-27,  0.00286306 ])
197219  , -74242.8    , array([ 1.28862    ,  1.02776    ,  1.50497e-42,  1.21654e-27,  0.00286306 ])
197220  , -74242.8    , array([ 1.28862    ,  1.02776    ,  1.50347e-42,  1.21776e-27,  0.00286306 ])
197221  , -74238.1    , array([ 1.28862    ,  1.02776    ,  1.50347e-42,  1.21654e-27,  0.00286592 ])
197222  , -14403.5    , array([ 0.361302   ,  0.142456   ,  1.50347e-42,  1.21654e-27,  0.0765675  ])
197223  , -14403.5    , array([ 0.361302   ,  0.142456   ,  1.50347e-42,  1.21654e-27,  0.0765675  ])
197224  , -14388      , array([ 0.361663   ,  0.142456   ,  1.50347e-42,  1.21654e-27,  0.0765675  ])
197225  , -14395.2    , array([ 0.361302   ,  0.142599   ,  1.50347e-42,  1.21654e-27,  0.0765675  ])
197226  , -14403.5    , array([ 0.361302   ,  0.142456   ,  1.50497e-42,  1.21654e-27,  0.0765675  ])
197227  , -14403.5    , array([ 0.361302   ,  0.142456   ,  1.50347e-42,  1.21776e-27,  0.0765675  ])
197228  , -14426.5    , array([ 0.361302   ,  0.142456   ,  1.50347e-42,  1.21654e-27,  0.0766441  ])
197229  , -68325      , array([ 1.03602    ,  0.732216   ,  1.50347e-42,  1.21654e-27,  0.00503165 ])
197230  , -68325      , array([ 1.03602    ,  0.732216   ,  1.50347e-42,  1.21654e-27,  0.00503165 ])
197231  , -68327.9    , array([ 1.03706    ,  0.732216   ,  1.50347e-42,  1.21654e-27,  0.00503165 ])
197232  , -68331.6    , array([ 1.03602    ,  0.732948   ,  1.50347e-42,  1.21654e-27,  0.00503165 ])
197233  , -68325      , array([ 1.03602    ,  0.732216   ,  1.50497e-42,  1.21654e-27,  0.00503165 ])
197234  , -68325      , array([ 1.03602    ,  0.732216   ,  1.50347e-42,  1.21776e-27,  0.00503165 ])
197235  , -68315.3    , array([ 1.03602    ,  0.732216   ,  1.50347e-42,  1.21654e-27,  0.00503668 ])
197236  , -7246.29    , array([ 0.434289   ,  0.18961    ,  1.50347e-42,  1.21654e-27,  0.0475919  ])
197237  , -7246.29    , array([ 0.434289   ,  0.18961    ,  1.50347e-42,  1.21654e-27,  0.0475919  ])
197238  , -7238.47    , array([ 0.434723   ,  0.18961    ,  1.50347e-42,  1.21654e-27,  0.0475919  ])
197239  , -7254.35    , array([ 0.434289   ,  0.189799   ,  1.50347e-42,  1.21654e-27,  0.0475919  ])
197240  , -7246.29    , array([ 0.434289   ,  0.18961    ,  1.50497e-42,  1.21654e-27,  0.0475919  ])
197241  , -7246.29    , array([ 0.434289   ,  0.18961    ,  1.50347e-42,  1.21776e-27,  0.0475919  ])
197242  , -7245.58    , array([ 0.434289   ,  0.18961    ,  1.50347e-42,  1.21654e-27,  0.0476395  ])
197243  , -7199.63    , array([ 0.428194   ,  0.18549    ,  1.50347e-42,  1.21654e-27,  0.0493625  ])
197244  , -7199.63    , array([ 0.428194   ,  0.18549    ,  1.50347e-42,  1.21654e-27,  0.0493625  ])
197245  , -7191.2     , array([ 0.428622   ,  0.18549    ,  1.50347e-42,  1.21654e-27,  0.0493625  ])
197246  , -7206.61    , array([ 0.428194   ,  0.185676   ,  1.50347e-42,  1.21654e-27,  0.0493625  ])
197247  , -7199.63    , array([ 0.428194   ,  0.18549    ,  1.50497e-42,  1.21654e-27,  0.0493625  ])
197248  , -7199.63    , array([ 0.428194   ,  0.18549    ,  1.50347e-42,  1.21776e-27,  0.0493625  ])
197249  , -7200.56    , array([ 0.428194   ,  0.18549    ,  1.50347e-42,  1.21654e-27,  0.0494118  ])
197257  , -7174.59    , array([ 0.426601   ,  0.183391   ,  1.50347e-42,  1.21654e-27,  0.05013    ])
197258  , -7174.59    , array([ 0.426601   ,  0.183391   ,  1.50347e-42,  1.21654e-27,  0.05013    ])
197259  , -7165.95    , array([ 0.427028   ,  0.183391   ,  1.50347e-42,  1.21654e-27,  0.05013    ])
197260  , -7181.08    , array([ 0.426601   ,  0.183575   ,  1.50347e-42,  1.21654e-27,  0.05013    ])
197261  , -7174.59    , array([ 0.426601   ,  0.183391   ,  1.50497e-42,  1.21654e-27,  0.05013    ])
197262  , -7174.59    , array([ 0.426601   ,  0.183391   ,  1.50347e-42,  1.21776e-27,  0.05013    ])
197263  , -7176.24    , array([ 0.426601   ,  0.183391   ,  1.50347e-42,  1.21654e-27,  0.0501802  ])
197264  , -7129.92    , array([ 0.46028    ,  0.197516   ,  1.50347e-42,  1.21654e-27,  0.0540629  ])
197265  , -7129.92    , array([ 0.46028    ,  0.197516   ,  1.50347e-42,  1.21654e-27,  0.0540629  ])
197266  , -7121.48    , array([ 0.46074    ,  0.197516   ,  1.50347e-42,  1.21654e-27,  0.0540629  ])
197267  , -7136.39    , array([ 0.46028    ,  0.197714   ,  1.50347e-42,  1.21654e-27,  0.0540629  ])
