Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-1393.56	2797.12	166.85	19861.67	0.9707,0.1315,5.4902,0.8558,0.0597
our_model	Round_1_Replicate_2	-1930.73	3871.46	1149.36	18656.0	1.1107,0.2144,4.3151,0.8749,0.104
our_model	Round_1_Replicate_3	-2360.54	4731.08	2001.16	4477.69	4.0375,0.6136,0.6645,1.3057,30.0
our_model	Round_1_Replicate_4	-1388.92	2787.84	153.63	20035.08	0.8897,0.133,5.6031,1.3696,0.0655
our_model	Round_1_Replicate_5	-2013.94	4037.88	1349.58	6794.66	2.8724,0.2562,1.0261,3.2998,30.0
our_model	Round_1_Replicate_6	-1401.12	2812.24	182.19	19824.4	0.9787,0.1345,5.4339,0.7356,0.0612
our_model	Round_1_Replicate_7	-1619.33	3248.66	588.34	19775.22	0.8686,0.1742,5.5544,0.8645,0.0858
our_model	Round_1_Replicate_8	-1452.31	2914.62	283.26	19670.24	1.004,0.1448,5.301,0.6229,0.0646
our_model	Round_1_Replicate_9	-2209.56	4429.12	1725.72	7059.31	2.6244,0.3411,1.0462,2.3902,30.0
our_model	Round_1_Replicate_10	-2077.64	4165.28	1476.35	8813.73	2.1651,0.2293,1.3144,3.6312,30.0
our_model	Round_2_Replicate_1	-1330.13	2670.26	38.57	20151.61	0.9077,0.1081,5.5059,1.6724,0.0514
our_model	Round_2_Replicate_2	-1316.17	2642.34	10.45	19855.28	1.0553,0.1059,4.9247,2.4303,0.0536
our_model	Round_2_Replicate_3	-1313.25	2636.5	4.63	20043.01	0.9837,0.0952,4.8603,2.7315,0.0473
our_model	Round_2_Replicate_4	-1313.24	2636.48	4.63	20101.1	0.9594,0.1013,5.3471,2.3254,0.0507
our_model	Round_2_Replicate_5	-1312.0	2634.0	2.14	20000.73	1.0109,0.0961,4.8966,2.6592,0.0477
our_model	Round_2_Replicate_6	-1311.87	2633.74	1.89	20034.47	0.9823,0.1012,5.1237,2.6127,0.0517
our_model	Round_2_Replicate_7	-1311.78	2633.56	1.7	20017.47	1.0014,0.0967,4.9467,2.731,0.0487
our_model	Round_2_Replicate_8	-1312.55	2635.1	3.26	19991.59	1.012,0.1006,5.0863,2.2073,0.0493
our_model	Round_2_Replicate_9	-1328.52	2667.04	35.09	19713.32	1.138,0.1069,4.7783,2.3979,0.0537
our_model	Round_2_Replicate_10	-1337.17	2684.34	52.41	20001.12	0.9442,0.1178,5.3721,1.5624,0.0566
our_model	Round_2_Replicate_11	-1312.99	2635.98	4.12	20007.76	0.9916,0.1018,5.048,2.6742,0.0527
our_model	Round_2_Replicate_12	-1354.63	2719.26	86.56	19803.98	1.0049,0.1277,5.2297,1.5094,0.0632
our_model	Round_2_Replicate_13	-1311.81	2633.62	1.75	19956.37	1.0113,0.1032,4.999,2.3135,0.0512
our_model	Round_2_Replicate_14	-1311.72	2633.44	1.57	19995.19	0.9918,0.103,5.0518,2.4913,0.0521
our_model	Round_2_Replicate_15	-1315.22	2640.44	8.51	19930.47	1.0034,0.1079,4.9858,2.363,0.0551
our_model	Round_2_Replicate_16	-1317.07	2644.14	12.22	19889.41	1.0156,0.1088,4.8866,2.0154,0.0531
our_model	Round_2_Replicate_17	-1320.22	2650.44	18.48	20023.91	1.0052,0.0895,4.59,2.9982,0.0438
our_model	Round_2_Replicate_18	-1335.69	2681.38	49.29	19639.22	1.1737,0.1073,4.6136,2.4757,0.0541
our_model	Round_2_Replicate_19	-1313.28	2636.56	4.67	19987.1	1.01,0.0956,4.7428,2.6434,0.0469
our_model	Round_2_Replicate_20	-1313.3	2636.6	4.74	19943.25	1.0346,0.0999,4.9551,2.7179,0.0513
