13      , -2318.75    , array([ 0.484223   ,  0.974003   ,  7.05341e-24,  0.0360055  ])
14      , -2318.75    , array([ 0.484707   ,  0.974003   ,  7.05341e-24,  0.0360055  ])
15      , -2319.44    , array([ 0.484223   ,  0.974977   ,  7.05341e-24,  0.0360055  ])
16      , -2318.75    , array([ 0.484223   ,  0.974003   ,  7.06047e-24,  0.0360055  ])
17      , -2318.74    , array([ 0.484223   ,  0.974003   ,  7.05341e-24,  0.0360416  ])
18      , -2318.75    , array([ 0.484223   ,  0.974003   ,  7.05341e-24,  0.0360055  ])
19      , -1590.32    , array([ 0.484223   ,  0.354862   ,  7.05341e-24,  0.0369259  ])
20      , -1590.32    , array([ 0.484223   ,  0.354862   ,  7.05341e-24,  0.0369259  ])
21      , -1590.32    , array([ 0.484707   ,  0.354862   ,  7.05341e-24,  0.0369259  ])
22      , -1590.92    , array([ 0.484223   ,  0.355217   ,  7.05341e-24,  0.0369259  ])
23      , -1590.32    , array([ 0.484223   ,  0.354862   ,  7.06047e-24,  0.0369259  ])
24      , -1589.82    , array([ 0.484223   ,  0.354862   ,  7.05341e-24,  0.0369629  ])
25      , -3825.43    , array([ 0.484223   ,  0.042263   ,  7.05341e-24,  0.0560445  ])
26      , -3825.43    , array([ 0.484223   ,  0.042263   ,  7.05341e-24,  0.0560445  ])
27      , -3825.43    , array([ 0.484707   ,  0.042263   ,  7.05341e-24,  0.0560445  ])
28      , -3824.75    , array([ 0.484223   ,  0.0423053  ,  7.05341e-24,  0.0560445  ])
29      , -3825.43    , array([ 0.484223   ,  0.042263   ,  7.06047e-24,  0.0560445  ])
30      , -3823.47    , array([ 0.484223   ,  0.042263   ,  7.05341e-24,  0.0561006  ])
31      , -1472.98    , array([ 0.484223   ,  0.293916   ,  7.05341e-24,  0.0383158  ])
32      , -1472.98    , array([ 0.484223   ,  0.293916   ,  7.05341e-24,  0.0383158  ])
33      , -1472.98    , array([ 0.484707   ,  0.293916   ,  7.05341e-24,  0.0383158  ])
34      , -1473.42    , array([ 0.484223   ,  0.29421    ,  7.05341e-24,  0.0383158  ])
35      , -1472.98    , array([ 0.484223   ,  0.293916   ,  7.06047e-24,  0.0383158  ])
36      , -1472.48    , array([ 0.484223   ,  0.293916   ,  7.05341e-24,  0.0383541  ])
37      , -1333.58    , array([ 0.484223   ,  0.20701    ,  7.05341e-24,  0.0451245  ])
38      , -1333.58    , array([ 0.484223   ,  0.20701    ,  7.05341e-24,  0.0451245  ])
39      , -1333.58    , array([ 0.484707   ,  0.20701    ,  7.05341e-24,  0.0451245  ])
40      , -1333.45    , array([ 0.484223   ,  0.207217   ,  7.05341e-24,  0.0451245  ])
41      , -1333.58    , array([ 0.484223   ,  0.20701    ,  7.06047e-24,  0.0451245  ])
42      , -1333.24    , array([ 0.484223   ,  0.20701    ,  7.05341e-24,  0.0451697  ])
43      , -1281.32    , array([ 0.484223   ,  0.211529   ,  7.05341e-24,  0.0519114  ])
44      , -1281.32    , array([ 0.484223   ,  0.211529   ,  7.05341e-24,  0.0519114  ])
