3578    , -145422     , array([ 0.0076837  ,  0.0411795  ,  8.8564e-68 ,  8.79802e-74,  0.0135928  ])
3579    , -145305     , array([ 0.00769139 ,  0.0411795  ,  8.8564e-68 ,  8.79802e-74,  0.0135928  ])
3580    , -145441     , array([ 0.0076837  ,  0.0412207  ,  8.8564e-68 ,  8.79802e-74,  0.0135928  ])
3581    , -145422     , array([ 0.0076837  ,  0.0411795  ,  8.86526e-68,  8.79802e-74,  0.0135928  ])
3582    , -145422     , array([ 0.0076837  ,  0.0411795  ,  8.8564e-68 ,  8.80682e-74,  0.0135928  ])
3583    , -145509     , array([ 0.0076837  ,  0.0411795  ,  8.8564e-68 ,  8.79802e-74,  0.0136064  ])
3584    , -145422     , array([ 0.0076837  ,  0.0411795  ,  8.8564e-68 ,  8.79802e-74,  0.0135928  ])
3585    , -48209.5    , array([ 0.0171051  ,  0.0361097  ,  8.8564e-68 ,  8.79802e-74,  0.00744498 ])
3586    , -48209.5    , array([ 0.0171051  ,  0.0361097  ,  8.8564e-68 ,  8.79802e-74,  0.00744498 ])
3587    , -48161.1    , array([ 0.0171222  ,  0.0361097  ,  8.8564e-68 ,  8.79802e-74,  0.00744498 ])
3588    , -48225.5    , array([ 0.0171051  ,  0.0361458  ,  8.8564e-68 ,  8.79802e-74,  0.00744498 ])
3589    , -48209.5    , array([ 0.0171051  ,  0.0361097  ,  8.86526e-68,  8.79802e-74,  0.00744498 ])
3590    , -48209.5    , array([ 0.0171051  ,  0.0361097  ,  8.8564e-68 ,  8.80682e-74,  0.00744498 ])
3591    , -48239.4    , array([ 0.0171051  ,  0.0361097  ,  8.8564e-68 ,  8.79802e-74,  0.00745243 ])
3599    , -48145.4    , array([ 0.0171262  ,  0.0359888  ,  8.8564e-68 ,  8.79802e-74,  0.00745724 ])
3600    , -48145.4    , array([ 0.0171262  ,  0.0359888  ,  8.8564e-68 ,  8.79802e-74,  0.00745724 ])
3601    , -48097      , array([ 0.0171434  ,  0.0359888  ,  8.8564e-68 ,  8.79802e-74,  0.00745724 ])
3602    , -48161.3    , array([ 0.0171262  ,  0.0360248  ,  8.8564e-68 ,  8.79802e-74,  0.00745724 ])
3603    , -48145.4    , array([ 0.0171262  ,  0.0359888  ,  8.86526e-68,  8.79802e-74,  0.00745724 ])
3604    , -48145.4    , array([ 0.0171262  ,  0.0359888  ,  8.8564e-68 ,  8.80682e-74,  0.00745724 ])
3605    , -48175.2    , array([ 0.0171262  ,  0.0359888  ,  8.8564e-68 ,  8.79802e-74,  0.0074647  ])
3606    , -47117.8    , array([ 0.0174782  ,  0.0340571  ,  8.8564e-68 ,  8.79802e-74,  0.00766177 ])
3607    , -47117.8    , array([ 0.0174782  ,  0.0340571  ,  8.8564e-68 ,  8.79802e-74,  0.00766177 ])
3608    , -47069.8    , array([ 0.0174957  ,  0.0340571  ,  8.8564e-68 ,  8.79802e-74,  0.00766177 ])
3609    , -47133.1    , array([ 0.0174782  ,  0.0340911  ,  8.8564e-68 ,  8.79802e-74,  0.00766177 ])
3610    , -47117.8    , array([ 0.0174782  ,  0.0340571  ,  8.86526e-68,  8.79802e-74,  0.00766177 ])
3611    , -47117.8    , array([ 0.0174782  ,  0.0340571  ,  8.8564e-68 ,  8.80682e-74,  0.00766177 ])
3612    , -47148.1    , array([ 0.0174782  ,  0.0340571  ,  8.8564e-68 ,  8.79802e-74,  0.00766943 ])
3620    , -47103.6    , array([ 0.0174832  ,  0.0340304  ,  8.8564e-68 ,  8.79802e-74,  0.00766471 ])
3621    , -47103.6    , array([ 0.0174832  ,  0.0340304  ,  8.8564e-68 ,  8.79802e-74,  0.00766471 ])
3622    , -47055.6    , array([ 0.0175007  ,  0.0340304  ,  8.8564e-68 ,  8.79802e-74,  0.00766471 ])
3623    , -47118.9    , array([ 0.0174832  ,  0.0340644  ,  8.8564e-68 ,  8.79802e-74,  0.00766471 ])
3624    , -47103.6    , array([ 0.0174832  ,  0.0340304  ,  8.86526e-68,  8.79802e-74,  0.00766471 ])
3625    , -47103.6    , array([ 0.0174832  ,  0.0340304  ,  8.8564e-68 ,  8.80682e-74,  0.00766471 ])
3626    , -47133.9    , array([ 0.0174832  ,  0.0340304  ,  8.8564e-68 ,  8.79802e-74,  0.00767238 ])
3627    , -46865.1    , array([ 0.0175691  ,  0.0335813  ,  8.8564e-68 ,  8.79802e-74,  0.00771481 ])
3628    , -46865.1    , array([ 0.0175691  ,  0.0335813  ,  8.8564e-68 ,  8.79802e-74,  0.00771481 ])
3629    , -46817.1    , array([ 0.0175867  ,  0.0335813  ,  8.8564e-68 ,  8.79802e-74,  0.00771481 ])
3630    , -46880.1    , array([ 0.0175691  ,  0.0336149  ,  8.8564e-68 ,  8.79802e-74,  0.00771481 ])
3631    , -46865.1    , array([ 0.0175691  ,  0.0335813  ,  8.86526e-68,  8.79802e-74,  0.00771481 ])
3632    , -46865.1    , array([ 0.0175691  ,  0.0335813  ,  8.8564e-68 ,  8.80682e-74,  0.00771481 ])
3633    , -46895.5    , array([ 0.0175691  ,  0.0335813  ,  8.8564e-68 ,  8.79802e-74,  0.00772253 ])
3634    , -375420     , array([ 0.0448474  ,  0.00264429 ,  8.8564e-68 ,  8.79802e-74,  0.026833   ])
3635    , -375420     , array([ 0.0448474  ,  0.00264429 ,  8.8564e-68 ,  8.79802e-74,  0.026833   ])
3636    , -375388     , array([ 0.0448923  ,  0.00264429 ,  8.8564e-68 ,  8.79802e-74,  0.026833   ])
3637    , -375063     , array([ 0.0448474  ,  0.00264693 ,  8.8564e-68 ,  8.79802e-74,  0.026833   ])
3638    , -375420     , array([ 0.0448474  ,  0.00264429 ,  8.86526e-68,  8.79802e-74,  0.026833   ])
3639    , -375420     , array([ 0.0448474  ,  0.00264429 ,  8.8564e-68 ,  8.80682e-74,  0.026833   ])
3640    , -375800     , array([ 0.0448474  ,  0.00264429 ,  8.8564e-68 ,  8.79802e-74,  0.0268599  ])
3641    , -42052.9    , array([ 0.0212925  ,  0.0199389  ,  8.8564e-68 ,  8.79802e-74,  0.0099623  ])
3642    , -42052.9    , array([ 0.0212925  ,  0.0199389  ,  8.8564e-68 ,  8.79802e-74,  0.0099623  ])
3643    , -42010.1    , array([ 0.0213138  ,  0.0199389  ,  8.8564e-68 ,  8.79802e-74,  0.0099623  ])
3644    , -42053.8    , array([ 0.0212925  ,  0.0199589  ,  8.8564e-68 ,  8.79802e-74,  0.0099623  ])
3645    , -42052.9    , array([ 0.0212925  ,  0.0199389  ,  8.86526e-68,  8.79802e-74,  0.0099623  ])
3646    , -42052.9    , array([ 0.0212925  ,  0.0199389  ,  8.8564e-68 ,  8.80682e-74,  0.0099623  ])
3647    , -42092.4    , array([ 0.0212925  ,  0.0199389  ,  8.8564e-68 ,  8.79802e-74,  0.00997226 ])
3655    , -42052.6    , array([ 0.0212902  ,  0.0199366  ,  8.8564e-68 ,  8.79802e-74,  0.0099611  ])
3656    , -42052.6    , array([ 0.0212902  ,  0.0199366  ,  8.8564e-68 ,  8.79802e-74,  0.0099611  ])
3657    , -42009.8    , array([ 0.0213115  ,  0.0199366  ,  8.8564e-68 ,  8.79802e-74,  0.0099611  ])
3658    , -42053.6    , array([ 0.0212902  ,  0.0199566  ,  8.8564e-68 ,  8.79802e-74,  0.0099611  ])
3659    , -42052.6    , array([ 0.0212902  ,  0.0199366  ,  8.86526e-68,  8.79802e-74,  0.0099611  ])
3660    , -42052.6    , array([ 0.0212902  ,  0.0199366  ,  8.8564e-68 ,  8.80682e-74,  0.0099611  ])
3661    , -42092.1    , array([ 0.0212902  ,  0.0199366  ,  8.8564e-68 ,  8.79802e-74,  0.00997107 ])
3662    , -42052.4    , array([ 0.0212879  ,  0.0199343  ,  8.8564e-68 ,  8.79802e-74,  0.00995991 ])
3663    , -42052.4    , array([ 0.0212879  ,  0.0199343  ,  8.8564e-68 ,  8.79802e-74,  0.00995991 ])
3664    , -42009.6    , array([ 0.0213092  ,  0.0199343  ,  8.8564e-68 ,  8.79802e-74,  0.00995991 ])
3665    , -42053.3    , array([ 0.0212879  ,  0.0199542  ,  8.8564e-68 ,  8.79802e-74,  0.00995991 ])
