1276    , -14991.4    , array([ 0.00947637 ,  0.962717   ,  0.00380893 ,  0.034966   ])
1277    , -14988.6    , array([ 0.00948585 ,  0.962717   ,  0.00380893 ,  0.034966   ])
1278    , -14991.2    , array([ 0.00947637 ,  0.96368    ,  0.00380893 ,  0.034966   ])
1279    , -14994.1    , array([ 0.00947637 ,  0.962717   ,  0.00381274 ,  0.034966   ])
1280    , -14991.2    , array([ 0.00947637 ,  0.962717   ,  0.00380893 ,  0.035001   ])
1281    , -14991.4    , array([ 0.00947637 ,  0.962717   ,  0.00380893 ,  0.034966   ])
1282    , -12872.8    , array([ 0.0194354  ,  1.02007    ,  0.00188125 ,  0.0370022  ])
1283    , -12872.8    , array([ 0.0194354  ,  1.02007    ,  0.00188125 ,  0.0370022  ])
1284    , -12872.4    , array([ 0.0194548  ,  1.02007    ,  0.00188125 ,  0.0370022  ])
1285    , -12872.7    , array([ 0.0194354  ,  1.0211     ,  0.00188125 ,  0.0370022  ])
1286    , -12873.2    , array([ 0.0194354  ,  1.02007    ,  0.00188313 ,  0.0370022  ])
1287    , -12873      , array([ 0.0194354  ,  1.02007    ,  0.00188125 ,  0.0370392  ])
1294    , -12872.8    , array([ 0.0194355  ,  1.02012    ,  0.00188124 ,  0.0369986  ])
1295    , -12872.8    , array([ 0.0194355  ,  1.02012    ,  0.00188124 ,  0.0369986  ])
1296    , -12872.4    , array([ 0.0194549  ,  1.02012    ,  0.00188124 ,  0.0369986  ])
1297    , -12872.6    , array([ 0.0194355  ,  1.02114    ,  0.00188124 ,  0.0369986  ])
1298    , -12873.2    , array([ 0.0194355  ,  1.02012    ,  0.00188312 ,  0.0369986  ])
1299    , -12873      , array([ 0.0194355  ,  1.02012    ,  0.00188124 ,  0.0370357  ])
1300    , -12696.4    , array([ 0.0210625  ,  1.66368    ,  0.00170503 ,  0.0122506  ])
1301    , -12696.4    , array([ 0.0210625  ,  1.66368    ,  0.00170503 ,  0.0122506  ])
1302    , -12696.1    , array([ 0.0210835  ,  1.66368    ,  0.00170503 ,  0.0122506  ])
1303    , -12696.3    , array([ 0.0210625  ,  1.66535    ,  0.00170503 ,  0.0122506  ])
1304    , -12696.6    , array([ 0.0210625  ,  1.66368    ,  0.00170673 ,  0.0122506  ])
1305    , -12696.3    , array([ 0.0210625  ,  1.66368    ,  0.00170503 ,  0.0122629  ])
1312    , -12696.4    , array([ 0.0210625  ,  1.6637     ,  0.00170503 ,  0.0122507  ])
1313    , -12696.4    , array([ 0.0210625  ,  1.6637     ,  0.00170503 ,  0.0122507  ])
1314    , -12696.1    , array([ 0.0210835  ,  1.6637     ,  0.00170503 ,  0.0122507  ])
1315    , -12696.3    , array([ 0.0210625  ,  1.66536    ,  0.00170503 ,  0.0122507  ])
1316    , -12696.6    , array([ 0.0210625  ,  1.6637     ,  0.00170673 ,  0.0122507  ])
1317    , -12696.3    , array([ 0.0210625  ,  1.6637     ,  0.00170503 ,  0.0122629  ])
1318    , -12682.6    , array([ 0.0185483  ,  5.94405    ,  0.00168567 ,  0.0191358  ])
1319    , -12682.6    , array([ 0.0185483  ,  5.94405    ,  0.00168567 ,  0.0191358  ])
1320    , -12682.4    , array([ 0.0185669  ,  5.94405    ,  0.00168567 ,  0.0191358  ])
1321    , -12682.6    , array([ 0.0185483  ,  5.95       ,  0.00168567 ,  0.0191358  ])
1322    , -12682.8    , array([ 0.0185483  ,  5.94405    ,  0.00168735 ,  0.0191358  ])
1323    , -12682.6    , array([ 0.0185483  ,  5.94405    ,  0.00168567 ,  0.0191549  ])
1324    , -12660      , array([ 0.0066325  ,  5.66757    ,  0.000538111,  0.0176371  ])
1325    , -12660      , array([ 0.0066325  ,  5.66757    ,  0.000538111,  0.0176371  ])
1326    , -12659.8    , array([ 0.00663914 ,  5.66757    ,  0.000538111,  0.0176371  ])
1327    , -12660      , array([ 0.0066325  ,  5.67324    ,  0.000538111,  0.0176371  ])
1328    , -12660.1    , array([ 0.0066325  ,  5.66757    ,  0.00053865 ,  0.0176371  ])
1329    , -12660      , array([ 0.0066325  ,  5.66757    ,  0.000538111,  0.0176547  ])
1336    , -12660      , array([ 0.0066325  ,  5.66757    ,  0.000538111,  0.0176371  ])
1337    , -12660      , array([ 0.0066325  ,  5.66757    ,  0.000538111,  0.0176371  ])
1338    , -12659.8    , array([ 0.00663914 ,  5.66757    ,  0.000538111,  0.0176371  ])
1339    , -12660      , array([ 0.0066325  ,  5.67324    ,  0.000538111,  0.0176371  ])
1340    , -12660.1    , array([ 0.0066325  ,  5.66757    ,  0.00053865 ,  0.0176371  ])
1341    , -12660      , array([ 0.0066325  ,  5.66757    ,  0.000538111,  0.0176547  ])
1348    , -12660      , array([ 0.0066325  ,  5.66757    ,  0.000538111,  0.0176371  ])
1349    , -12660      , array([ 0.0066325  ,  5.66757    ,  0.000538111,  0.0176371  ])
1350    , -12659.8    , array([ 0.00663914 ,  5.66757    ,  0.000538111,  0.0176371  ])
1351    , -12660      , array([ 0.0066325  ,  5.67325    ,  0.000538111,  0.0176371  ])
1352    , -12660.1    , array([ 0.0066325  ,  5.66757    ,  0.000538649,  0.0176371  ])
1353    , -12660      , array([ 0.0066325  ,  5.66757    ,  0.000538111,  0.0176547  ])
1354    , -12645.5    , array([ 0.00147378 ,  6.6123     ,  0.000108684,  0.0172807  ])
1355    , -12645.5    , array([ 0.00147378 ,  6.6123     ,  0.000108684,  0.0172807  ])
1356    , -12645.4    , array([ 0.00147525 ,  6.6123     ,  0.000108684,  0.0172807  ])
1357    , -12645.5    , array([ 0.00147378 ,  6.61892    ,  0.000108684,  0.0172807  ])
1358    , -12645.6    , array([ 0.00147378 ,  6.6123     ,  0.000108792,  0.0172807  ])
1359    , -12645.5    , array([ 0.00147378 ,  6.6123     ,  0.000108684,  0.017298   ])
1366    , -12645.5    , array([ 0.00147378 ,  6.6123     ,  0.000108684,  0.0172807  ])
1367    , -12645.5    , array([ 0.00147378 ,  6.6123     ,  0.000108684,  0.0172807  ])
1368    , -12645.4    , array([ 0.00147525 ,  6.6123     ,  0.000108684,  0.0172807  ])
1369    , -12645.5    , array([ 0.00147378 ,  6.61892    ,  0.000108684,  0.0172807  ])
1370    , -12645.6    , array([ 0.00147378 ,  6.6123     ,  0.000108792,  0.0172807  ])
1371    , -12645.5    , array([ 0.00147378 ,  6.6123     ,  0.000108684,  0.017298   ])
1378    , -12645.5    , array([ 0.00147378 ,  6.6123     ,  0.000108684,  0.0172807  ])
1379    , -12645.5    , array([ 0.00147378 ,  6.6123     ,  0.000108684,  0.0172807  ])
1380    , -12645.4    , array([ 0.00147525 ,  6.6123     ,  0.000108684,  0.0172807  ])
1381    , -12645.5    , array([ 0.00147378 ,  6.61892    ,  0.000108684,  0.0172807  ])
1382    , -12645.6    , array([ 0.00147378 ,  6.6123     ,  0.000108792,  0.0172807  ])
1383    , -12645.5    , array([ 0.00147378 ,  6.6123     ,  0.000108684,  0.017298   ])
1390    , -12645.5    , array([ 0.00147378 ,  6.6123     ,  0.000108684,  0.0172807  ])
1391    , -12645.5    , array([ 0.00147378 ,  6.6123     ,  0.000108684,  0.0172807  ])
1392    , -12645.4    , array([ 0.00147525 ,  6.6123     ,  0.000108684,  0.0172807  ])
1393    , -12645.5    , array([ 0.00147378 ,  6.61892    ,  0.000108684,  0.0172807  ])
1394    , -12645.6    , array([ 0.00147378 ,  6.6123     ,  0.000108792,  0.0172807  ])
1395    , -12645.5    , array([ 0.00147378 ,  6.6123     ,  0.000108684,  0.017298   ])
1402    , -12645.5    , array([ 0.00147378 ,  6.6123     ,  0.000108684,  0.0172807  ])
1403    , -12645.5    , array([ 0.00147378 ,  6.6123     ,  0.000108684,  0.0172807  ])
1404    , -12645.4    , array([ 0.00147525 ,  6.6123     ,  0.000108684,  0.0172807  ])
