18840   , -2372.56    , array([ 1.80837    ,  0.382507   ,  0.00404628 ,  5.2456e-41 ])
18970   , -1581.07    , array([ 0.320917   ,  0.382507   ,  0.0335614  ,  5.2456e-41 ])
18971   , -1581.55    , array([ 0.320917   ,  0.382507   ,  0.0335278  ,  5.25084e-41])
18978   , -1581.55    , array([ 0.320918   ,  0.382507   ,  0.033528   ,  5.2456e-41 ])
18979   , -1581.55    , array([ 0.320918   ,  0.382507   ,  0.033528   ,  5.2456e-41 ])
18980   , -1582.08    , array([ 0.321239   ,  0.382507   ,  0.033528   ,  5.2456e-41 ])
18981   , -1581.55    , array([ 0.320918   ,  0.38289    ,  0.033528   ,  5.2456e-41 ])
18982   , -1581.07    , array([ 0.320918   ,  0.382507   ,  0.0335615  ,  5.2456e-41 ])
18983   , -1581.55    , array([ 0.320918   ,  0.382507   ,  0.033528   ,  5.25084e-41])
18984   , -1581.55    , array([ 0.320922   ,  0.382507   ,  0.0335284  ,  5.2456e-41 ])
18985   , -1581.55    , array([ 0.320922   ,  0.382507   ,  0.0335284  ,  5.2456e-41 ])
18986   , -1582.08    , array([ 0.321243   ,  0.382507   ,  0.0335284  ,  5.2456e-41 ])
18987   , -1581.55    , array([ 0.320922   ,  0.38289    ,  0.0335284  ,  5.2456e-41 ])
18988   , -1581.07    , array([ 0.320922   ,  0.382507   ,  0.0335619  ,  5.2456e-41 ])
18989   , -1581.55    , array([ 0.320922   ,  0.382507   ,  0.0335284  ,  5.25084e-41])
18996   , -1581.55    , array([ 0.320922   ,  0.382507   ,  0.0335284  ,  5.2456e-41 ])
18997   , -1581.55    , array([ 0.320922   ,  0.382507   ,  0.0335284  ,  5.2456e-41 ])
18998   , -1582.08    , array([ 0.321243   ,  0.382507   ,  0.0335284  ,  5.2456e-41 ])
18999   , -1581.55    , array([ 0.320922   ,  0.38289    ,  0.0335284  ,  5.2456e-41 ])
19000   , -1581.07    , array([ 0.320922   ,  0.382507   ,  0.033562   ,  5.2456e-41 ])
19001   , -1581.55    , array([ 0.320922   ,  0.382507   ,  0.0335284  ,  5.25084e-41])
19002   , -1581.55    , array([ 0.320923   ,  0.382507   ,  0.0335285  ,  5.2456e-41 ])
19003   , -1581.55    , array([ 0.320923   ,  0.382507   ,  0.0335285  ,  5.2456e-41 ])
19004   , -1582.08    , array([ 0.321244   ,  0.382507   ,  0.0335285  ,  5.2456e-41 ])
19005   , -1581.55    , array([ 0.320923   ,  0.38289    ,  0.0335285  ,  5.2456e-41 ])
19006   , -1581.07    , array([ 0.320923   ,  0.382507   ,  0.0335621  ,  5.2456e-41 ])
19007   , -1581.55    , array([ 0.320923   ,  0.382507   ,  0.0335285  ,  5.25084e-41])
19008   , -9834.76    , array([ 3.87819    ,  0.382507   ,  0.555028   ,  5.2456e-41 ])
19009   , -9834.76    , array([ 3.87819    ,  0.382507   ,  0.555028   ,  5.2456e-41 ])
19010   , -9840.96    , array([ 3.88207    ,  0.382507   ,  0.555028   ,  5.2456e-41 ])
19011   , -9834.76    , array([ 3.87819    ,  0.38289    ,  0.555028   ,  5.2456e-41 ])
19012   , -9837.95    , array([ 3.87819    ,  0.382507   ,  0.555583   ,  5.2456e-41 ])
19013   , -9834.76    , array([ 3.87819    ,  0.382507   ,  0.555028   ,  5.25084e-41])
19014   , -1581.12    , array([ 0.334833   ,  0.382507   ,  0.0351698  ,  5.2456e-41 ])
19015   , -1581.12    , array([ 0.334833   ,  0.382507   ,  0.0351698  ,  5.2456e-41 ])
19016   , -1581.67    , array([ 0.335168   ,  0.382507   ,  0.0351698  ,  5.2456e-41 ])
19017   , -1581.12    , array([ 0.334833   ,  0.38289    ,  0.0351698  ,  5.2456e-41 ])
19018   , -1580.63    , array([ 0.334833   ,  0.382507   ,  0.035205   ,  5.2456e-41 ])
19019   , -1581.12    , array([ 0.334833   ,  0.382507   ,  0.0351698  ,  5.25084e-41])
19020   , -1580.23    , array([ 0.335102   ,  0.382507   ,  0.0352649  ,  5.2456e-41 ])
19021   , -1580.23    , array([ 0.335102   ,  0.382507   ,  0.0352649  ,  5.2456e-41 ])
19022   , -1580.79    , array([ 0.335437   ,  0.382507   ,  0.0352649  ,  5.2456e-41 ])
19023   , -1580.23    , array([ 0.335102   ,  0.38289    ,  0.0352649  ,  5.2456e-41 ])
19024   , -1579.74    , array([ 0.335102   ,  0.382507   ,  0.0353002  ,  5.2456e-41 ])
19025   , -1580.23    , array([ 0.335102   ,  0.382507   ,  0.0352649  ,  5.25084e-41])
19026   , -1576.69    , array([ 0.336176   ,  0.382507   ,  0.035648   ,  5.2456e-41 ])
19027   , -1576.69    , array([ 0.336176   ,  0.382507   ,  0.035648   ,  5.2456e-41 ])
19028   , -1577.24    , array([ 0.336512   ,  0.382507   ,  0.035648   ,  5.2456e-41 ])
19029   , -1576.69    , array([ 0.336176   ,  0.38289    ,  0.035648   ,  5.2456e-41 ])
19030   , -1576.19    , array([ 0.336176   ,  0.382507   ,  0.0356837  ,  5.2456e-41 ])
19031   , -1576.69    , array([ 0.336176   ,  0.382507   ,  0.035648   ,  5.25084e-41])
19032   , -1562.35    , array([ 0.340507   ,  0.382507   ,  0.0372226  ,  5.2456e-41 ])
19033   , -1562.35    , array([ 0.340507   ,  0.382507   ,  0.0372226  ,  5.2456e-41 ])
19034   , -1562.92    , array([ 0.340848   ,  0.382507   ,  0.0372226  ,  5.2456e-41 ])
19035   , -1562.35    , array([ 0.340507   ,  0.38289    ,  0.0372226  ,  5.2456e-41 ])
19036   , -1561.85    , array([ 0.340507   ,  0.382507   ,  0.0372598  ,  5.2456e-41 ])
19037   , -1562.35    , array([ 0.340507   ,  0.382507   ,  0.0372226  ,  5.25084e-41])
19038   , -1502.67    , array([ 0.358399   ,  0.382507   ,  0.0442478  ,  5.2456e-41 ])
19039   , -1502.67    , array([ 0.358399   ,  0.382507   ,  0.0442478  ,  5.2456e-41 ])
19040   , -1503.29    , array([ 0.358757   ,  0.382507   ,  0.0442478  ,  5.2456e-41 ])
19041   , -1502.67    , array([ 0.358399   ,  0.38289    ,  0.0442478  ,  5.2456e-41 ])
19042   , -1502.13    , array([ 0.358399   ,  0.382507   ,  0.0442921  ,  5.2456e-41 ])
19043   , -1502.67    , array([ 0.358399   ,  0.382507   ,  0.0442478  ,  5.25084e-41])
19044   , -1241.23    , array([ 0.439873   ,  0.382507   ,  0.088355   ,  5.2456e-41 ])
19045   , -1241.23    , array([ 0.439873   ,  0.382507   ,  0.088355   ,  5.2456e-41 ])
19046   , -1242.16    , array([ 0.440313   ,  0.382507   ,  0.088355   ,  5.2456e-41 ])
19047   , -1241.23    , array([ 0.439873   ,  0.38289    ,  0.088355   ,  5.2456e-41 ])
19048   , -1240.58    , array([ 0.439873   ,  0.382507   ,  0.0884434  ,  5.2456e-41 ])
19049   , -1241.23    , array([ 0.439873   ,  0.382507   ,  0.088355   ,  5.25084e-41])
19050   , -2332.68    , array([ 0.998091   ,  0.382507   ,  1.40471    ,  5.2456e-41 ])
19051   , -2332.68    , array([ 0.998091   ,  0.382507   ,  1.40471    ,  5.2456e-41 ])
19052   , -2334.84    , array([ 0.999089   ,  0.382507   ,  1.40471    ,  5.2456e-41 ])
19053   , -2332.68    , array([ 0.998091   ,  0.38289    ,  1.40471    ,  5.2456e-41 ])
19054   , -2332.69    , array([ 0.998091   ,  0.382507   ,  1.40612    ,  5.2456e-41 ])
19055   , -2332.68    , array([ 0.998091   ,  0.382507   ,  1.40471    ,  5.25084e-41])
19056   , -1096.63    , array([ 0.501786   ,  0.382507   ,  0.13782    ,  5.2456e-41 ])
19057   , -1096.63    , array([ 0.501786   ,  0.382507   ,  0.13782    ,  5.2456e-41 ])
19058   , -1097.89    , array([ 0.502288   ,  0.382507   ,  0.13782    ,  5.2456e-41 ])
19059   , -1096.63    , array([ 0.501786   ,  0.38289    ,  0.13782    ,  5.2456e-41 ])
19060   , -1096.01    , array([ 0.501786   ,  0.382507   ,  0.137958   ,  5.2456e-41 ])
19061   , -1096.63    , array([ 0.501786   ,  0.382507   ,  0.13782    ,  5.25084e-41])
19062   , -2184.66    , array([ 0.858297   ,  0.382507   ,  1.94779    ,  5.2456e-41 ])
19063   , -2184.66    , array([ 0.858297   ,  0.382507   ,  1.94779    ,  5.2456e-41 ])
19064   , -2185.37    , array([ 0.859155   ,  0.382507   ,  1.94779    ,  5.2456e-41 ])
19065   , -2184.66    , array([ 0.858297   ,  0.38289    ,  1.94779    ,  5.2456e-41 ])
19066   , -2184.99    , array([ 0.858297   ,  0.382507   ,  1.94974    ,  5.2456e-41 ])
19067   , -2184.66    , array([ 0.858297   ,  0.382507   ,  1.94779    ,  5.25084e-41])
19068   , -989.129    , array([ 0.539901   ,  0.382507   ,  0.197786   ,  5.2456e-41 ])
19069   , -989.129    , array([ 0.539901   ,  0.382507   ,  0.197786   ,  5.2456e-41 ])
19070   , -990.63     , array([ 0.540441   ,  0.382507   ,  0.197786   ,  5.2456e-41 ])
19071   , -989.129    , array([ 0.539901   ,  0.38289    ,  0.197786   ,  5.2456e-41 ])
19072   , -988.617    , array([ 0.539901   ,  0.382507   ,  0.197984   ,  5.2456e-41 ])
19073   , -989.129    , array([ 0.539901   ,  0.382507   ,  0.197786   ,  5.25084e-41])
19074   , -799.56     , array([ 0.518389   ,  0.382507   ,  0.268339   ,  5.2456e-41 ])
19075   , -799.56     , array([ 0.518389   ,  0.382507   ,  0.268339   ,  5.2456e-41 ])
19076   , -800.934    , array([ 0.518907   ,  0.382507   ,  0.268339   ,  5.2456e-41 ])
19077   , -799.56     , array([ 0.518389   ,  0.38289    ,  0.268339   ,  5.2456e-41 ])
19078   , -799.236    , array([ 0.518389   ,  0.382507   ,  0.268607   ,  5.2456e-41 ])
19079   , -799.56     , array([ 0.518389   ,  0.382507   ,  0.268339   ,  5.25084e-41])
19080   , -542.496    , array([ 0.42123    ,  0.382507   ,  0.362937   ,  5.2456e-41 ])
19081   , -542.496    , array([ 0.42123    ,  0.382507   ,  0.362937   ,  5.2456e-41 ])
19082   , -543.174    , array([ 0.421651   ,  0.382507   ,  0.362937   ,  5.2456e-41 ])
19083   , -542.496    , array([ 0.42123    ,  0.38289    ,  0.362937   ,  5.2456e-41 ])
19084   , -542.533    , array([ 0.42123    ,  0.382507   ,  0.3633     ,  5.2456e-41 ])
19085   , -542.496    , array([ 0.42123    ,  0.382507   ,  0.362937   ,  5.25084e-41])
19086   , -442.119    , array([ 0.330134   ,  0.382507   ,  0.324964   ,  5.2456e-41 ])
19087   , -442.119    , array([ 0.330134   ,  0.382507   ,  0.324964   ,  5.2456e-41 ])
19088   , -442.324    , array([ 0.330464   ,  0.382507   ,  0.324964   ,  5.2456e-41 ])
19089   , -442.119    , array([ 0.330134   ,  0.38289    ,  0.324964   ,  5.2456e-41 ])
19090   , -442.018    , array([ 0.330134   ,  0.382507   ,  0.325289   ,  5.2456e-41 ])
19091   , -442.119    , array([ 0.330134   ,  0.382507   ,  0.324964   ,  5.25084e-41])
19092   , -419.543    , array([ 0.295818   ,  0.382507   ,  0.357314   ,  5.2456e-41 ])
19093   , -419.543    , array([ 0.295818   ,  0.382507   ,  0.357314   ,  5.2456e-41 ])
19094   , -419.665    , array([ 0.296114   ,  0.382507   ,  0.357314   ,  5.2456e-41 ])
19095   , -419.543    , array([ 0.295818   ,  0.38289    ,  0.357314   ,  5.2456e-41 ])
19096   , -419.545    , array([ 0.295818   ,  0.382507   ,  0.357672   ,  5.2456e-41 ])
19097   , -419.543    , array([ 0.295818   ,  0.382507   ,  0.357314   ,  5.25084e-41])
19098   , -408.34     , array([ 0.259328   ,  0.382507   ,  0.365457   ,  5.2456e-41 ])
19099   , -408.34     , array([ 0.259328   ,  0.382507   ,  0.365457   ,  5.2456e-41 ])
19100   , -408.4      , array([ 0.259588   ,  0.382507   ,  0.365457   ,  5.2456e-41 ])
19101   , -408.34     , array([ 0.259328   ,  0.38289    ,  0.365457   ,  5.2456e-41 ])
19102   , -408.377    , array([ 0.259328   ,  0.382507   ,  0.365822   ,  5.2456e-41 ])
19103   , -408.34     , array([ 0.259328   ,  0.382507   ,  0.365457   ,  5.25084e-41])
19104   , -402.344    , array([ 0.228325   ,  0.382507   ,  0.356444   ,  5.2456e-41 ])
19105   , -402.344    , array([ 0.228325   ,  0.382507   ,  0.356444   ,  5.2456e-41 ])
19106   , -402.378    , array([ 0.228553   ,  0.382507   ,  0.356444   ,  5.2456e-41 ])
19107   , -402.344    , array([ 0.228325   ,  0.38289    ,  0.356444   ,  5.2456e-41 ])
19108   , -402.341    , array([ 0.228325   ,  0.382507   ,  0.356801   ,  5.2456e-41 ])
19109   , -402.344    , array([ 0.228325   ,  0.382507   ,  0.356444   ,  5.25084e-41])
19110   , -400.621    , array([ 0.194616   ,  0.382507   ,  0.356125   ,  5.2456e-41 ])
19111   , -400.621    , array([ 0.194616   ,  0.382507   ,  0.356125   ,  5.2456e-41 ])
19112   , -400.597    , array([ 0.19481    ,  0.382507   ,  0.356125   ,  5.2456e-41 ])
19113   , -400.621    , array([ 0.194616   ,  0.38289    ,  0.356125   ,  5.2456e-41 ])
19114   , -400.761    , array([ 0.194616   ,  0.382507   ,  0.356482   ,  5.2456e-41 ])
19115   , -400.621    , array([ 0.194616   ,  0.382507   ,  0.356125   ,  5.25084e-41])
19116   , -398.18     , array([ 0.18784    ,  0.382507   ,  0.345295   ,  5.2456e-41 ])
19117   , -398.18     , array([ 0.18784    ,  0.382507   ,  0.345295   ,  5.2456e-41 ])
19118   , -398.18     , array([ 0.188028   ,  0.382507   ,  0.345295   ,  5.2456e-41 ])
19119   , -398.18     , array([ 0.18784    ,  0.38289    ,  0.345295   ,  5.2456e-41 ])
19120   , -398.23     , array([ 0.18784    ,  0.382507   ,  0.345641   ,  5.2456e-41 ])
19121   , -398.18     , array([ 0.18784    ,  0.382507   ,  0.345295   ,  5.25084e-41])
19122   , -396.268    , array([ 0.16254    ,  0.382507   ,  0.326245   ,  5.2456e-41 ])
19123   , -396.268    , array([ 0.16254    ,  0.382507   ,  0.326245   ,  5.2456e-41 ])
19124   , -396.27     , array([ 0.162703   ,  0.382507   ,  0.326245   ,  5.2456e-41 ])
19125   , -396.268    , array([ 0.16254    ,  0.38289    ,  0.326245   ,  5.2456e-41 ])
19126   , -396.291    , array([ 0.16254    ,  0.382507   ,  0.326571   ,  5.2456e-41 ])
19127   , -396.268    , array([ 0.16254    ,  0.382507   ,  0.326245   ,  5.25084e-41])
19128   , -395.518    , array([ 0.137143   ,  0.382507   ,  0.305862   ,  5.2456e-41 ])
19129   , -395.518    , array([ 0.137143   ,  0.382507   ,  0.305862   ,  5.2456e-41 ])
19130   , -395.485    , array([ 0.137281   ,  0.382507   ,  0.305862   ,  5.2456e-41 ])
19131   , -395.518    , array([ 0.137143   ,  0.38289    ,  0.305862   ,  5.2456e-41 ])
19132   , -395.605    , array([ 0.137143   ,  0.382507   ,  0.306168   ,  5.2456e-41 ])
19133   , -395.518    , array([ 0.137143   ,  0.382507   ,  0.305862   ,  5.25084e-41])
19134   , -394.655    , array([ 0.123267   ,  0.382507   ,  0.288631   ,  5.2456e-41 ])
19135   , -394.655    , array([ 0.123267   ,  0.382507   ,  0.288631   ,  5.2456e-41 ])
19136   , -394.638    , array([ 0.12339    ,  0.382507   ,  0.288631   ,  5.2456e-41 ])
19137   , -394.655    , array([ 0.123267   ,  0.38289    ,  0.288631   ,  5.2456e-41 ])
19138   , -394.701    , array([ 0.123267   ,  0.382507   ,  0.28892    ,  5.2456e-41 ])
19139   , -394.655    , array([ 0.123267   ,  0.382507   ,  0.288631   ,  5.25084e-41])
19140   , -394.654    , array([ 0.0971188  ,  0.382507   ,  0.255713   ,  5.2456e-41 ])
19141   , -394.654    , array([ 0.0971188  ,  0.382507   ,  0.255713   ,  5.2456e-41 ])
