Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-1326.4	2662.8	31.36	19983.96	0.9893,0.1087,5.2675,1.5018,0.0508
our_model	Round_1_Replicate_2	-1979.79	3969.58	1271.47	12298.64	1.6371,0.111,1.9164,7.7873,29.9999
our_model	Round_1_Replicate_3	-1981.53	3973.06	1278.02	6309.49	3.1714,0.2291,0.9761,3.7542,30.0
our_model	Round_1_Replicate_4	-1990.06	3990.12	1298.61	10993.61	1.8012,0.1425,1.6812,5.9919,30.0
our_model	Round_1_Replicate_5	-1387.77	2785.54	157.46	19974.97	0.9874,0.1119,5.4488,0.4959,0.0471
our_model	Round_1_Replicate_6	-3040.19	6090.38	3183.29	3923.13	4.2583,0.9906,0.6011,0.7618,30.0
our_model	Round_1_Replicate_7	-1321.86	2653.72	21.77	19771.04	1.1198,0.1038,4.7532,2.3139,0.0515
our_model	Round_1_Replicate_8	-1371.21	2752.42	121.76	19796.13	1.0118,0.1275,5.2399,0.9591,0.0585
our_model	Round_1_Replicate_9	-2044.76	4099.52	1411.93	6686.3	2.8835,0.283,1.0019,2.9618,30.0
our_model	Round_1_Replicate_10	-1399.12	2808.24	181.23	19911.07	0.9946,0.1187,5.4374,0.4235,0.0501
our_model	Round_2_Replicate_1	-1677.33	3364.66	776.3	20188.5	1.2641,0.0326,0.8704,11.0398,0.0147
our_model	Round_2_Replicate_2	-2400.26	4810.52	2074.27	63729.17	0.2668,0.0415,11.943,18.9085,0.7015
our_model	Round_2_Replicate_3	-2332.03	4674.06	1943.42	67738.46	0.2505,0.0388,10.1996,20.6228,0.9794
our_model	Round_2_Replicate_4	-1794.24	3598.48	1068.62	20374.15	1.0888,0.024,0.01,13.5474,0.0106
our_model	Round_2_Replicate_5	-1539.16	3088.32	477.21	20203.54	1.1104,0.0449,2.9085,7.9043,0.0214
our_model	Round_2_Replicate_6	-1323.75	2657.5	25.79	20162.02	0.9188,0.1057,5.5792,1.8506,0.0511
our_model	Round_2_Replicate_7	-1777.94	3565.88	902.26	19239.02	0.999,0.2019,5.3316,0.4432,0.0979
our_model	Round_2_Replicate_8	-1313.46	2636.92	5.05	19913.53	1.025,0.1053,4.9558,2.1878,0.052
our_model	Round_2_Replicate_9	-1550.71	3111.42	506.6	20194.4	1.1095,0.0461,2.693,5.4947,0.0197
our_model	Round_2_Replicate_10	-1412.71	2835.42	205.27	20594.8	0.7458,0.0802,5.4776,2.6768,0.0369
our_model	Round_3_Replicate_1	-1315.3	2640.6	8.69	19975.68	1.0194,0.0939,4.6429,2.6708,0.0457
our_model	Round_3_Replicate_2	-1443.64	2897.28	275.94	20110.52	1.0985,0.0608,3.6115,3.4499,0.0263
our_model	Round_3_Replicate_3	-1428.22	2866.44	242.41	19882.75	1.3412,0.0644,3.6244,4.2164,0.0295
our_model	Round_3_Replicate_4	-1311.55	2633.1	1.23	19972.84	1.004,0.1028,4.9916,2.3509,0.0514
our_model	Round_3_Replicate_5	-1375.43	2760.86	127.49	19451.22	1.3722,0.0991,4.0556,2.863,0.0498
our_model	Round_3_Replicate_6	-1326.68	2663.36	31.26	19773.04	1.0604,0.1114,4.742,2.5239,0.0586
our_model	Round_3_Replicate_7	-1343.46	2696.92	66.35	20041.8	1.0638,0.0784,4.4864,3.4246,0.038
our_model	Round_3_Replicate_8	-2250.91	4511.82	1796.78	42345.0	0.4052,0.0578,6.8056,13.89,1.0841
our_model	Round_3_Replicate_9	-1368.43	2746.86	117.95	20155.07	1.0019,0.0742,4.5363,2.8406,0.0335
our_model	Round_3_Replicate_10	-1990.68	3991.36	1296.22	23006.83	0.836,0.0724,3.6723,11.7383,1.4079
our_model	Round_4_Replicate_1	-1357.45	2724.9	95.26	20025.17	1.0825,0.0806,4.63,2.2086,0.0359
our_model	Round_4_Replicate_2	-1333.35	2676.7	44.58	19674.95	1.1821,0.1029,4.6089,2.6013,0.052
our_model	Round_4_Replicate_3	-1327.73	2665.46	33.91	20035.59	1.0347,0.0841,4.6118,3.2593,0.0414
our_model	Round_4_Replicate_4	-1311.9	2633.8	1.93	19976.56	0.9966,0.1036,4.9935,2.45,0.0524
our_model	Round_4_Replicate_5	-1329.65	2669.3	37.7	20099.79	1.0016,0.0832,4.7376,3.5153,0.0418
our_model	Round_4_Replicate_6	-1331.76	2673.52	41.25	19913.97	0.9809,0.119,5.2198,1.7873,0.0595
our_model	Round_4_Replicate_7	-1311.78	2633.56	1.69	19944.37	1.023,0.1021,4.9806,2.479,0.0513
