
Round_1_Replicate_1
35912   , -40184.2    , array([ 7.24124    ,  0.153314   ,  7.83672    ,  0.573214   ,  5.37646    ])
35913   , -40184.2    , array([ 7.24124    ,  0.153314   ,  7.83672    ,  0.573214   ,  5.37646    ])
35914   , -41012.4    , array([ 8.24124    ,  0.153314   ,  7.83672    ,  0.573214   ,  5.37646    ])
35915   , -38376.8    , array([ 5.6232     ,  0.153314   ,  7.83672    ,  0.573214   ,  5.37646    ])
35916   , -32786.6    , array([ 3.00517    ,  0.153314   ,  7.83672    ,  0.573214   ,  5.37646    ])
35918   , -32786.6    , array([ 3.00517    ,  0.153314   ,  7.83672    ,  0.573214   ,  5.37646    ])
35919   , -24162.7    , array([ 1.38713    ,  0.153314   ,  7.83672    ,  0.573214   ,  5.37646    ])
35920   , -13199.6    , array([ 0.387134   ,  0.153314   ,  7.83672    ,  0.573214   ,  5.37646    ])
35922   , -17694.1    , array([ 0.7691     ,  0.153314   ,  7.83672    ,  0.573214   ,  5.37646    ])
35923   , -18476.5    , array([ 0.151066   ,  0.153314   ,  7.83672    ,  0.573214   ,  5.37646    ])
35924   , -13957.3    , array([ 0.471548   ,  0.153314   ,  7.83672    ,  0.573214   ,  5.37646    ])
35925   , -13074.5    , array([ 0.296964   ,  0.153314   ,  7.83672    ,  0.573214   ,  5.37646    ])
35926   , -14146.8    , array([ 0.227521   ,  0.153314   ,  7.83672    ,  0.573214   ,  5.37646    ])
35927   , -13074.5    , array([ 0.296964   ,  0.153314   ,  7.83672    ,  0.573214   ,  5.37646    ])
35928   , -26875.9    , array([ 0.296964   ,  1.15331    ,  7.83672    ,  0.573214   ,  5.37646    ])
35930   , -13074.5    , array([ 0.296964   ,  0.153314   ,  7.83672    ,  0.573214   ,  5.37646    ])
35932   , -14734.2    , array([ 0.296964   ,  0.53528    ,  7.83672    ,  0.573214   ,  5.37646    ])
35933   , -10558.9    , array([ 0.296964   ,  0.344284   ,  7.83672    ,  0.573214   ,  5.37646    ])
35934   , -10199.1    , array([ 0.296964   ,  0.32061    ,  7.83672    ,  0.573214   ,  5.37646    ])
35935   , -9846.55    , array([ 0.296964   ,  0.287636   ,  7.83672    ,  0.573214   ,  5.37646    ])
35936   , -9852.09    , array([ 0.296964   ,  0.23633    ,  7.83672    ,  0.573214   ,  5.37646    ])
35937   , -9742.56    , array([ 0.296964   ,  0.262404   ,  7.83672    ,  0.573214   ,  5.37646    ])
35938   , -9742.21    , array([ 0.296964   ,  0.261314   ,  7.83672    ,  0.573214   ,  5.37646    ])
35939   , -9742.24    , array([ 0.296964   ,  0.260234   ,  7.83672    ,  0.573214   ,  5.37646    ])
35940   , -9742.21    , array([ 0.296964   ,  0.261314   ,  7.83672    ,  0.573214   ,  5.37646    ])
35941   , -9280.34    , array([ 0.296964   ,  0.261314   ,  8.83672    ,  0.573214   ,  5.37646    ])
35942   , -9074.71    , array([ 0.296964   ,  0.261314   ,  10.4548    ,  0.573214   ,  5.37646    ])
35943   , -9072.24    , array([ 0.296964   ,  0.261314   ,  10.1427    ,  0.573214   ,  5.37646    ])
35944   , -9072.24    , array([ 0.296964   ,  0.261314   ,  10.1427    ,  0.573214   ,  5.37646    ])
35945   , -9107.13    , array([ 0.296964   ,  0.261314   ,  9.64384    ,  0.573214   ,  5.37646    ])
35946   , -9079.68    , array([ 0.296964   ,  0.261314   ,  9.95213    ,  0.573214   ,  5.37646    ])
35947   , -9071.1     , array([ 0.296964   ,  0.261314   ,  10.2423    ,  0.573214   ,  5.37646    ])
35948   , -9071.1     , array([ 0.296964   ,  0.261314   ,  10.2663    ,  0.573214   ,  5.37646    ])
35949   , -9071.21    , array([ 0.296964   ,  0.261314   ,  10.2906    ,  0.573214   ,  5.37646    ])
35950   , -9071.1     , array([ 0.296964   ,  0.261314   ,  10.2663    ,  0.573214   ,  5.37646    ])
35951   , -8831.85    , array([ 0.296964   ,  0.261314   ,  10.2663    ,  1.57321    ,  5.37646    ])
35952   , -10356.2    , array([ 0.296964   ,  0.261314   ,  10.2663    ,  3.19125    ,  5.37646    ])
35953   , -8831.85    , array([ 0.296964   ,  0.261314   ,  10.2663    ,  1.57321    ,  5.37646    ])
35954   , -9237.91    , array([ 0.296964   ,  0.261314   ,  10.2663    ,  2.19125    ,  5.37646    ])
35955   , -8755.95    , array([ 0.296964   ,  0.261314   ,  10.2663    ,  1.19125    ,  5.37646    ])
35956   , -8757.likelihood = -1326.4
theta = 19983.96
Optimized parameters = [ 0.98933645  0.10871776  5.26751246  1.50179717  0.05084348]

Round_1_Replicate_2
likelihood = -1979.79
theta = 12298.64
Optimized parameters = [  1.63707536   0.11101128   1.91638133   7.78729701  29.99993377]

Round_1_Replicate_3
38499   , -26351.2    , array([ 0.586217   ,  0.459468   ,  0.377505   ,  3.51477    ,  1.63375    ])
38500   , -26351.2    , array([ 0.586217   ,  0.459468   ,  0.377505   ,  3.51477    ,  1.63375    ])
38501   , -11928.9    , array([ 1.58622    ,  0.459468   ,  0.377505   ,  3.51477    ,  1.63375    ])
38502   , -12920.3    , array([ 3.20425    ,  0.459468   ,  0.377505   ,  3.51477    ,  1.63375    ])
38503   , -11928.9    , array([ 1.58622    ,  0.459468   ,  0.377505   ,  3.51477    ,  1.63375    ])
38504   , -11432.7    , array([ 2.20425    ,  0.459468   ,  0.377505   ,  3.51477    ,  1.63375    ])
38505   , -11823.5    , array([ 2.58622    ,  0.459468   ,  0.377505   ,  3.51477    ,  1.63375    ])
38506   , -11395.8    , array([ 2.11508    ,  0.459468   ,  0.377505   ,  3.51477    ,  1.63375    ])
38507   , -11389.8    , array([ 1.99989    ,  0.459468   ,  0.377505   ,  3.51477    ,  1.63375    ])
38508   , -11386      , array([ 2.04252    ,  0.459468   ,  0.377505   ,  3.51477    ,  1.63375    ])
38509   , -11386.4    , array([ 2.05708    ,  0.459468   ,  0.377505   ,  3.51477    ,  1.63375    ])
38510   , -11386.5    , array([ 2.02796    ,  0.459468   ,  0.377505   ,  3.51477    ,  1.63375    ])
38511   , -11386      , array([ 2.04252    ,  0.459468   ,  0.377505   ,  3.51477    ,  1.63375    ])
38512   , -35988.1    , array([ 2.04252    ,  1.45947    ,  0.377505   ,  3.51477    ,  1.63375    ])
38514   , -11386      , array([ 2.04252    ,  0.459468   ,  0.377505   ,  3.51477    ,  1.63375    ])
38516   , -22791.8    , array([ 2.04252    ,  0.841434   ,  0.377505   ,  3.51477    ,  1.63375    ])
38517   , -17347.4    , array([ 2.04252    ,  0.650359   ,  0.377505   ,  3.51477    ,  1.63375    ])
38518   , -5903.77    , array([ 2.04252    ,  0.2234     ,  0.377505   ,  3.51477    ,  1.63375    ])
38519   , -16383.2    , array([ 2.04252    ,  0.0775018  ,  0.377505   ,  3.51477    ,  1.63375    ])
38520   , -6799.62    , array([ 2.04252    ,  0.294772   ,  0.377505   ,  3.51477    ,  1.63375    ])
38521   , -6816.3     , array([ 2.04252    ,  0.162227   ,  0.377505   ,  3.51477    ,  1.63375    ])
38522   , -5919.22    , array([ 2.04252    ,  0.228803   ,  0.377505   ,  3.51477    ,  1.63375    ])
38523   , -5901.38    , array([ 2.04252    ,  0.216374   ,  0.377505   ,  3.51477    ,  1.63375    ])
38524   , -5905.53    , array([ 2.04252    ,  0.213943   ,  0.377505   ,  3.51477    ,  1.63375    ])
38525   , -5899.84    , array([ 2.04252    ,  0.218804   ,  0.377505   ,  3.51477    ,  1.63375    ])
38526   , -5899.84    , array([ 2.04252    ,  0.218804   ,  0.377505   ,  3.51477    ,  1.63375    ])
38527   , -3740.68    , array([ 2.04252    ,  0.218804   ,  1.37751    ,  3.51477    ,  1.63375    ])
38528   , -4650.97    , array([ 2.04252    ,  0.218804   ,  2.99554    ,  3.51477    ,  1.63375    ])
