33300   , -78802.8    , array([ 0.933135   ,  9.86926    ,  5.6261e-09 ,  2.2988e-10 ,  0.000290264])
33301   , -78803.1    , array([ 0.934069   ,  9.86926    ,  5.6261e-09 ,  2.2988e-10 ,  0.000290264])
33302   , -78802.9    , array([ 0.933135   ,  9.87913    ,  5.6261e-09 ,  2.2988e-10 ,  0.000290264])
33303   , -78802.8    , array([ 0.933135   ,  9.86926    ,  5.63173e-09,  2.2988e-10 ,  0.000290264])
33304   , -78802.8    , array([ 0.933135   ,  9.86926    ,  5.6261e-09 ,  2.3011e-10 ,  0.000290264])
33305   , -78802.5    , array([ 0.933135   ,  9.86926    ,  5.6261e-09 ,  2.2988e-10 ,  0.000290555])
33306   , -78802.8    , array([ 0.933135   ,  9.86926    ,  5.6261e-09 ,  2.2988e-10 ,  0.000290264])
33307   , -77990.5    , array([ 0.483839   ,  9.00504    ,  5.6261e-09 ,  2.2988e-10 ,  0.000621775])
33308   , -77990.5    , array([ 0.483839   ,  9.00504    ,  5.6261e-09 ,  2.2988e-10 ,  0.000621775])
33309   , -77991.5    , array([ 0.484323   ,  9.00504    ,  5.6261e-09 ,  2.2988e-10 ,  0.000621775])
33310   , -77990.6    , array([ 0.483839   ,  9.01405    ,  5.6261e-09 ,  2.2988e-10 ,  0.000621775])
33311   , -77990.5    , array([ 0.483839   ,  9.00504    ,  5.63173e-09,  2.2988e-10 ,  0.000621775])
33312   , -77990.5    , array([ 0.483839   ,  9.00504    ,  5.6261e-09 ,  2.3011e-10 ,  0.000621775])
33313   , -77989.5    , array([ 0.483839   ,  9.00504    ,  5.6261e-09 ,  2.2988e-10 ,  0.000622397])
33314   , -75950.9    , array([ 0.0349725  ,  6.24152    ,  5.6261e-09 ,  2.2988e-10 ,  0.0130916  ])
33315   , -75950.9    , array([ 0.0349725  ,  6.24152    ,  5.6261e-09 ,  2.2988e-10 ,  0.0130916  ])
33316   , -75907.6    , array([ 0.0350075  ,  6.24152    ,  5.6261e-09 ,  2.2988e-10 ,  0.0130916  ])
33317   , -75951.8    , array([ 0.0349725  ,  6.24777    ,  5.6261e-09 ,  2.2988e-10 ,  0.0130916  ])
33318   , -75950.9    , array([ 0.0349725  ,  6.24152    ,  5.63173e-09,  2.2988e-10 ,  0.0130916  ])
33319   , -75950.9    , array([ 0.0349725  ,  6.24152    ,  5.6261e-09 ,  2.3011e-10 ,  0.0130916  ])
33320   , -75986.5    , array([ 0.0349725  ,  6.24152    ,  5.6261e-09 ,  2.2988e-10 ,  0.0131047  ])
33321   , -77825.6    , array([ 0.451922   ,  8.91971    ,  5.6261e-09 ,  2.2988e-10 ,  0.000672989])
33322   , -77825.6    , array([ 0.451922   ,  8.91971    ,  5.6261e-09 ,  2.2988e-10 ,  0.000672989])
33323   , -77826.7    , array([ 0.452375   ,  8.91971    ,  5.6261e-09 ,  2.2988e-10 ,  0.000672989])
33324   , -77825.7    , array([ 0.451922   ,  8.92863    ,  5.6261e-09 ,  2.2988e-10 ,  0.000672989])
33325   , -77825.6    , array([ 0.451922   ,  8.91971    ,  5.63173e-09,  2.2988e-10 ,  0.000672989])
33326   , -77825.6    , array([ 0.451922   ,  8.91971    ,  5.6261e-09 ,  2.3011e-10 ,  0.000672989])
33327   , -77824.3    , array([ 0.451922   ,  8.91971    ,  5.6261e-09 ,  2.2988e-10 ,  0.000673662])
33328   , -55436.5    , array([ 0.0819278  ,  7.02868    ,  5.6261e-09 ,  2.2988e-10 ,  0.00487742 ])
33329   , -55436.5    , array([ 0.0819278  ,  7.02868    ,  5.6261e-09 ,  2.2988e-10 ,  0.00487742 ])
33330   , -55444.3    , array([ 0.0820098  ,  7.02868    ,  5.6261e-09 ,  2.2988e-10 ,  0.00487742 ])
33331   , -55436.9    , array([ 0.0819278  ,  7.03571    ,  5.6261e-09 ,  2.2988e-10 ,  0.00487742 ])
33332   , -55436.5    , array([ 0.0819278  ,  7.02868    ,  5.63173e-09,  2.2988e-10 ,  0.00487742 ])
33333   , -55436.5    , array([ 0.0819278  ,  7.02868    ,  5.6261e-09 ,  2.3011e-10 ,  0.00487742 ])
33334   , -55427.3    , array([ 0.0819278  ,  7.02868    ,  5.6261e-09 ,  2.2988e-10 ,  0.0048823  ])
33335   , -52676.4    , array([ 0.064255   ,  6.79439    ,  5.6261e-09 ,  2.2988e-10 ,  0.00646522 ])
33336   , -52676.4    , array([ 0.064255   ,  6.79439    ,  5.6261e-09 ,  2.2988e-10 ,  0.00646522 ])
33337   , -52676.1    , array([ 0.0643193  ,  6.79439    ,  5.6261e-09 ,  2.2988e-10 ,  0.00646522 ])
33338   , -52676.9    , array([ 0.064255   ,  6.80119    ,  5.6261e-09 ,  2.2988e-10 ,  0.00646522 ])
33339   , -52676.4    , array([ 0.064255   ,  6.79439    ,  5.63173e-09,  2.2988e-10 ,  0.00646522 ])
33340   , -52676.4    , array([ 0.064255   ,  6.79439    ,  5.6261e-09 ,  2.3011e-10 ,  0.00646522 ])
33341   , -52674.5    , array([ 0.064255   ,  6.79439    ,  5.6261e-09 ,  2.2988e-10 ,  0.00647169 ])
33342   , -52658.1    , array([ 0.0630363  ,  6.77626    ,  5.6261e-09 ,  2.2988e-10 ,  0.00661041 ])
33343   , -52658.1    , array([ 0.0630363  ,  6.77626    ,  5.6261e-09 ,  2.2988e-10 ,  0.00661041 ])
33344   , -52656.9    , array([ 0.0630994  ,  6.77626    ,  5.6261e-09 ,  2.2988e-10 ,  0.00661041 ])
33345   , -52658.7    , array([ 0.0630363  ,  6.78304    ,  5.6261e-09 ,  2.2988e-10 ,  0.00661041 ])
33346   , -52658.1    , array([ 0.0630363  ,  6.77626    ,  5.63173e-09,  2.2988e-10 ,  0.00661041 ])
33347   , -52658.1    , array([ 0.0630363  ,  6.77626    ,  5.6261e-09 ,  2.3011e-10 ,  0.00661041 ])
33348   , -52657.2    , array([ 0.0630363  ,  6.77626    ,  5.6261e-09 ,  2.2988e-10 ,  0.00661702 ])
33356   , -52656.5    , array([ 0.0626652  ,  6.76267    ,  5.6261e-09 ,  2.2988e-10 ,  0.00668318 ])
33357   , -52656.5    , array([ 0.0626652  ,  6.76267    ,  5.6261e-09 ,  2.2988e-10 ,  0.00668318 ])
33358   , -52654.9    , array([ 0.0627279  ,  6.76267    ,  5.6261e-09 ,  2.2988e-10 ,  0.00668318 ])
33359   , -52657      , array([ 0.0626652  ,  6.76944    ,  5.6261e-09 ,  2.2988e-10 ,  0.00668318 ])
33360   , -52656.5    , array([ 0.0626652  ,  6.76267    ,  5.63173e-09,  2.2988e-10 ,  0.00668318 ])
33361   , -52656.5    , array([ 0.0626652  ,  6.76267    ,  5.6261e-09 ,  2.3011e-10 ,  0.00668318 ])
33362   , -52655.8    , array([ 0.0626652  ,  6.76267    ,  5.6261e-09 ,  2.2988e-10 ,  0.00668987 ])
33363   , -52653      , array([ 0.062305   ,  6.55372    ,  5.6261e-09 ,  2.2988e-10 ,  0.00664245 ])
33364   , -52653      , array([ 0.062305   ,  6.55372    ,  5.6261e-09 ,  2.2988e-10 ,  0.00664245 ])
33365   , -52651.4    , array([ 0.0623674  ,  6.55372    ,  5.6261e-09 ,  2.2988e-10 ,  0.00664245 ])
33366   , -52653.6    , array([ 0.062305   ,  6.56028    ,  5.6261e-09 ,  2.2988e-10 ,  0.00664245 ])
33367   , -52653      , array([ 0.062305   ,  6.55372    ,  5.63173e-09,  2.2988e-10 ,  0.00664245 ])
33368   , -52653      , array([ 0.062305   ,  6.55372    ,  5.6261e-09 ,  2.3011e-10 ,  0.00664245 ])
33369   , -52652.4    , array([ 0.062305   ,  6.55372    ,  5.6261e-09 ,  2.2988e-10 ,  0.0066491  ])
33370   , -52635.2    , array([ 0.0608849  ,  5.78053    ,  5.6261e-09 ,  2.2988e-10 ,  0.00648198 ])
33371   , -52635.2    , array([ 0.0608849  ,  5.78053    ,  5.6261e-09 ,  2.2988e-10 ,  0.00648198 ])
33372   , -52633.6    , array([ 0.0609458  ,  5.78053    ,  5.6261e-09 ,  2.2988e-10 ,  0.00648198 ])
33373   , -52635.8    , array([ 0.0608849  ,  5.78631    ,  5.6261e-09 ,  2.2988e-10 ,  0.00648198 ])
33374   , -52635.2    , array([ 0.0608849  ,  5.78053    ,  5.63173e-09,  2.2988e-10 ,  0.00648198 ])
33375   , -52635.2    , array([ 0.0608849  ,  5.78053    ,  5.6261e-09 ,  2.3011e-10 ,  0.00648198 ])
33376   , -52634.6    , array([ 0.0608849  ,  5.78053    ,  5.6261e-09 ,  2.2988e-10 ,  0.00648847 ])
33377   , -52487.8    , array([ 0.0555208  ,  3.49853    ,  5.6261e-09 ,  2.2988e-10 ,  0.00587794 ])
33378   , -52487.8    , array([ 0.0555208  ,  3.49853    ,  5.6261e-09 ,  2.2988e-10 ,  0.00587794 ])
33379   , -52486      , array([ 0.0555763  ,  3.49853    ,  5.6261e-09 ,  2.2988e-10 ,  0.00587794 ])
33380   , -52488.7    , array([ 0.0555208  ,  3.50203    ,  5.6261e-09 ,  2.2988e-10 ,  0.00587794 ])
33381   , -52487.8    , array([ 0.0555208  ,  3.49853    ,  5.63173e-09,  2.2988e-10 ,  0.00587794 ])
33382   , -52487.8    , array([ 0.0555208  ,  3.49853    ,  5.6261e-09 ,  2.3011e-10 ,  0.00587794 ])
33383   , -52487.1    , array([ 0.0555208  ,  3.49853    ,  5.6261e-09 ,  2.2988e-10 ,  0.00588382 ])
33384   , -49470.1    , array([ 0.0383918  ,  0.469418   ,  5.6261e-09 ,  2.2988e-10 ,  0.00397463 ])
33385   , -49470.1    , array([ 0.0383918  ,  0.469418   ,  5.6261e-09 ,  2.2988e-10 ,  0.00397463 ])
33386   , -49467.5    , array([ 0.0384302  ,  0.469418   ,  5.6261e-09 ,  2.2988e-10 ,  0.00397463 ])
33387   , -49474.3    , array([ 0.0383918  ,  0.469887   ,  5.6261e-09 ,  2.2988e-10 ,  0.00397463 ])
