6917    , -79089.4    , array([ 0.13971    ,  8.37103    ,  0.0394282  ,  2.9362e-30 ,  4.45124e-11])
6918    , -79089.4    , array([ 0.13985    ,  8.37103    ,  0.0394282  ,  2.9362e-30 ,  4.45124e-11])
6919    , -79089.4    , array([ 0.13971    ,  8.3794     ,  0.0394282  ,  2.9362e-30 ,  4.45124e-11])
6920    , -79089.4    , array([ 0.13971    ,  8.37103    ,  0.0394677  ,  2.9362e-30 ,  4.45124e-11])
6921    , -79089.4    , array([ 0.13971    ,  8.37103    ,  0.0394282  ,  2.93914e-30,  4.45124e-11])
6922    , -79089.4    , array([ 0.13971    ,  8.37103    ,  0.0394282  ,  2.9362e-30 ,  4.45569e-11])
6923    , -79089.4    , array([ 0.13971    ,  8.37103    ,  0.0394282  ,  2.9362e-30 ,  4.45124e-11])
6924    , -79089.4    , array([ 0.139675   ,  8.37097    ,  0.0394282  ,  2.9362e-30 ,  4.4524e-11 ])
6925    , -79089.4    , array([ 0.139675   ,  8.37097    ,  0.0394282  ,  2.9362e-30 ,  4.4524e-11 ])
6926    , -79089.4    , array([ 0.139815   ,  8.37097    ,  0.0394282  ,  2.9362e-30 ,  4.4524e-11 ])
6927    , -79089.4    , array([ 0.139675   ,  8.37935    ,  0.0394282  ,  2.9362e-30 ,  4.4524e-11 ])
6928    , -79089.4    , array([ 0.139675   ,  8.37097    ,  0.0394677  ,  2.9362e-30 ,  4.4524e-11 ])
6929    , -79089.4    , array([ 0.139675   ,  8.37097    ,  0.0394282  ,  2.93914e-30,  4.4524e-11 ])
6930    , -79089.4    , array([ 0.139675   ,  8.37097    ,  0.0394282  ,  2.9362e-30 ,  4.45686e-11])
6931    , -79089.4    , array([ 0.139533   ,  8.37077    ,  0.0394282  ,  2.9362e-30 ,  4.45706e-11])
6932    , -79089.4    , array([ 0.139533   ,  8.37077    ,  0.0394282  ,  2.9362e-30 ,  4.45706e-11])
6933    , -79089.4    , array([ 0.139672   ,  8.37077    ,  0.0394282  ,  2.9362e-30 ,  4.45706e-11])
6934    , -79089.4    , array([ 0.139533   ,  8.37914    ,  0.0394282  ,  2.9362e-30 ,  4.45706e-11])
6935    , -79089.4    , array([ 0.139533   ,  8.37077    ,  0.0394676  ,  2.9362e-30 ,  4.45706e-11])
6936    , -79089.4    , array([ 0.139533   ,  8.37077    ,  0.0394282  ,  2.93914e-30,  4.45706e-11])
6937    , -79089.4    , array([ 0.139533   ,  8.37077    ,  0.0394282  ,  2.9362e-30 ,  4.46152e-11])
6938    , -79089.4    , array([ 0.138966   ,  8.36994    ,  0.0394281  ,  2.9362e-30 ,  4.47574e-11])
6939    , -79089.4    , array([ 0.138966   ,  8.36994    ,  0.0394281  ,  2.9362e-30 ,  4.47574e-11])
6940    , -79089.4    , array([ 0.139105   ,  8.36994    ,  0.0394281  ,  2.9362e-30 ,  4.47574e-11])
6941    , -79089.4    , array([ 0.138966   ,  8.37831    ,  0.0394281  ,  2.9362e-30 ,  4.47574e-11])
6942    , -79089.4    , array([ 0.138966   ,  8.36994    ,  0.0394675  ,  2.9362e-30 ,  4.47574e-11])
6943    , -79089.4    , array([ 0.138966   ,  8.36994    ,  0.0394281  ,  2.93914e-30,  4.47574e-11])
6944    , -79089.4    , array([ 0.138966   ,  8.36994    ,  0.0394281  ,  2.9362e-30 ,  4.48022e-11])
6945    , -79089.4    , array([ 0.136722   ,  8.36664    ,  0.0394276  ,  2.9362e-30 ,  4.55125e-11])
6946    , -79089.4    , array([ 0.136722   ,  8.36664    ,  0.0394276  ,  2.9362e-30 ,  4.55125e-11])
6947    , -79089.4    , array([ 0.136858   ,  8.36664    ,  0.0394276  ,  2.9362e-30 ,  4.55125e-11])
6948    , -79089.4    , array([ 0.136722   ,  8.37501    ,  0.0394276  ,  2.9362e-30 ,  4.55125e-11])
6949    , -79089.4    , array([ 0.136722   ,  8.36664    ,  0.039467   ,  2.9362e-30 ,  4.55125e-11])
6950    , -79089.4    , array([ 0.136722   ,  8.36664    ,  0.0394276  ,  2.93914e-30,  4.55125e-11])
6951    , -79089.4    , array([ 0.136722   ,  8.36664    ,  0.0394276  ,  2.9362e-30 ,  4.5558e-11 ])
6952    , -79089.4    , array([ 0.128101   ,  8.35343    ,  0.0394257  ,  2.9362e-30 ,  4.86623e-11])
6953    , -79089.4    , array([ 0.128101   ,  8.35343    ,  0.0394257  ,  2.9362e-30 ,  4.86623e-11])
6954    , -79089.4    , array([ 0.128229   ,  8.35343    ,  0.0394257  ,  2.9362e-30 ,  4.86623e-11])
6955    , -79089.4    , array([ 0.128101   ,  8.36179    ,  0.0394257  ,  2.9362e-30 ,  4.86623e-11])
6956    , -79089.4    , array([ 0.128101   ,  8.35343    ,  0.0394651  ,  2.9362e-30 ,  4.86623e-11])
6957    , -79089.4    , array([ 0.128101   ,  8.35343    ,  0.0394257  ,  2.93914e-30,  4.86623e-11])
6958    , -79089.4    , array([ 0.128101   ,  8.35343    ,  0.0394257  ,  2.9362e-30 ,  4.87109e-11])
6959    , -79089.4    , array([ 0.0987213  ,  8.30082    ,  0.0394181  ,  2.9362e-30 ,  6.35974e-11])
6960    , -79089.4    , array([ 0.0987213  ,  8.30082    ,  0.0394181  ,  2.9362e-30 ,  6.35974e-11])
6961    , -79089.4    , array([ 0.09882    ,  8.30082    ,  0.0394181  ,  2.9362e-30 ,  6.35974e-11])
6962    , -79089.4    , array([ 0.0987213  ,  8.30912    ,  0.0394181  ,  2.9362e-30 ,  6.35974e-11])
6963    , -79089.4    , array([ 0.0987213  ,  8.30082    ,  0.0394575  ,  2.9362e-30 ,  6.35974e-11])
6964    , -79089.4    , array([ 0.0987213  ,  8.30082    ,  0.0394181  ,  2.93914e-30,  6.35974e-11])
6965    , -79089.4    , array([ 0.0987213  ,  8.30082    ,  0.0394181  ,  2.9362e-30 ,  6.36611e-11])
6966    , -79089.4    , array([ 0.0348214  ,  8.09367    ,  0.0393875  ,  2.9362e-30 ,  1.85536e-10])
6967    , -79089.4    , array([ 0.0348214  ,  8.09367    ,  0.0393875  ,  2.9362e-30 ,  1.85536e-10])
6968    , -79089.4    , array([ 0.0348562  ,  8.09367    ,  0.0393875  ,  2.9362e-30 ,  1.85536e-10])
6969    , -79089.4    , array([ 0.0348214  ,  8.10176    ,  0.0393875  ,  2.9362e-30 ,  1.85536e-10])
6970    , -79089.4    , array([ 0.0348214  ,  8.09367    ,  0.0394269  ,  2.9362e-30 ,  1.85536e-10])
6971    , -79089.4    , array([ 0.0348214  ,  8.09367    ,  0.0393875  ,  2.93914e-30,  1.85536e-10])
6972    , -79089.4    , array([ 0.0348214  ,  8.09367    ,  0.0393875  ,  2.9362e-30 ,  1.85722e-10])
6980    , -79089.4    , array([ 0.0348214  ,  8.09367    ,  0.0393875  ,  2.9362e-30 ,  1.85536e-10])
6981    , -79089.4    , array([ 0.0348214  ,  8.09367    ,  0.0393875  ,  2.9362e-30 ,  1.85536e-10])
6982    , -79089.4    , array([ 0.0348562  ,  8.09367    ,  0.0393875  ,  2.9362e-30 ,  1.85536e-10])
6983    , -79089.4    , array([ 0.0348214  ,  8.10176    ,  0.0393875  ,  2.9362e-30 ,  1.85536e-10])
6984    , -79089.4    , array([ 0.0348214  ,  8.09367    ,  0.0394269  ,  2.9362e-30 ,  1.85536e-10])
6985    , -79089.4    , array([ 0.0348214  ,  8.09367    ,  0.0393875  ,  2.93914e-30,  1.85536e-10])
6986    , -79089.4    , array([ 0.0348214  ,  8.09367    ,  0.0393875  ,  2.9362e-30 ,  1.85722e-10])
6987    , -79089.4    , array([ 0.0348214  ,  8.09367    ,  0.0393875  ,  2.9362e-30 ,  1.85536e-10])
6988    , -79089.4    , array([ 0.0348214  ,  8.09367    ,  0.0393875  ,  2.9362e-30 ,  1.85536e-10])
6989    , -79089.4    , array([ 0.0348562  ,  8.09367    ,  0.0393875  ,  2.9362e-30 ,  1.85536e-10])
6990    , -79089.4    , array([ 0.0348214  ,  8.10176    ,  0.0393875  ,  2.9362e-30 ,  1.85536e-10])
6991    , -79089.4    , array([ 0.0348214  ,  8.09367    ,  0.0394269  ,  2.9362e-30 ,  1.85536e-10])
6992    , -79089.4    , array([ 0.0348214  ,  8.09367    ,  0.0393875  ,  2.93914e-30,  1.85536e-10])
6993    , -79089.4    , array([ 0.0348214  ,  8.09367    ,  0.0393875  ,  2.9362e-30 ,  1.85722e-10])
6994    , -79089.4    , array([ 0.0348214  ,  8.09367    ,  0.0393875  ,  2.9362e-30 ,  1.85536e-10])
6995    , -79089.4    , array([ 0.0348214  ,  8.09367    ,  0.0393875  ,  2.9362e-30 ,  1.85536e-10])
6996    , -79089.4    , array([ 0.0348562  ,  8.09367    ,  0.0393875  ,  2.9362e-30 ,  1.85536e-10])
6997    , -79089.4    , array([ 0.0348214  ,  8.10176    ,  0.0393875  ,  2.9362e-30 ,  1.85536e-10])
6998    , -79089.4    , array([ 0.0348214  ,  8.09367    ,  0.0394269  ,  2.9362e-30 ,  1.85536e-10])
6999    , -79089.4    , array([ 0.0348214  ,  8.09367    ,  0.0393875  ,  2.93914e-30,  1.85536e-10])
7000    , -79089.4    , array([ 0.0348214  ,  8.09367    ,  0.0393875  ,  2.9362e-30 ,  1.85722e-10])
