221746  , -77551      , array([ 3.26377    ,  0.103553   ,  5.94661e-06,  7.62339e-30,  0.000134324])
221773  , -69555.1    , array([ 3.1982     ,  0.0403167  ,  5.94661e-06,  7.62339e-30,  0.00035323 ])
221774  , -2596.57    , array([ 3.07814    ,  0.00680864 ,  5.94661e-06,  7.62339e-30,  0.00218028 ])
221775  , -2596.57    , array([ 3.07814    ,  0.00680864 ,  5.94661e-06,  7.62339e-30,  0.00218028 ])
221776  , -2596.59    , array([ 3.08122    ,  0.00680864 ,  5.94661e-06,  7.62339e-30,  0.00218028 ])
221777  , -2599.02    , array([ 3.07814    ,  0.00681545 ,  5.94661e-06,  7.62339e-30,  0.00218028 ])
221778  , -2596.57    , array([ 3.07814    ,  0.00680864 ,  5.95256e-06,  7.62339e-30,  0.00218028 ])
221779  , -2596.57    , array([ 3.07814    ,  0.00680864 ,  5.94661e-06,  7.63102e-30,  0.00218028 ])
221780  , -2593.96    , array([ 3.07814    ,  0.00680864 ,  5.94661e-06,  7.62339e-30,  0.00218246 ])
221781  , -2494.83    , array([ 3.07533    ,  0.00652551 ,  5.94661e-06,  7.62339e-30,  0.00227719 ])
221782  , -2494.83    , array([ 3.07533    ,  0.00652551 ,  5.94661e-06,  7.62339e-30,  0.00227719 ])
221783  , -2494.84    , array([ 3.0784     ,  0.00652551 ,  5.94661e-06,  7.62339e-30,  0.00227719 ])
221784  , -2494.56    , array([ 3.07533    ,  0.00653204 ,  5.94661e-06,  7.62339e-30,  0.00227719 ])
221785  , -2494.83    , array([ 3.07533    ,  0.00652551 ,  5.95256e-06,  7.62339e-30,  0.00227719 ])
221786  , -2494.83    , array([ 3.07533    ,  0.00652551 ,  5.94661e-06,  7.63102e-30,  0.00227719 ])
221787  , -2494.92    , array([ 3.07533    ,  0.00652551 ,  5.94661e-06,  7.62339e-30,  0.00227946 ])
221795  , -2494.48    , array([ 3.07409    ,  0.00653662 ,  5.94661e-06,  7.62339e-30,  0.00228136 ])
221796  , -2494.48    , array([ 3.07409    ,  0.00653662 ,  5.94661e-06,  7.62339e-30,  0.00228136 ])
221797  , -2494.49    , array([ 3.07717    ,  0.00653662 ,  5.94661e-06,  7.62339e-30,  0.00228136 ])
221798  , -2494.21    , array([ 3.07409    ,  0.00654316 ,  5.94661e-06,  7.62339e-30,  0.00228136 ])
221799  , -2494.48    , array([ 3.07409    ,  0.00653662 ,  5.95256e-06,  7.62339e-30,  0.00228136 ])
221800  , -2494.48    , array([ 3.07409    ,  0.00653662 ,  5.94661e-06,  7.63102e-30,  0.00228136 ])
221801  , -2494.57    , array([ 3.07409    ,  0.00653662 ,  5.94661e-06,  7.62339e-30,  0.00228364 ])
221802  , -2494.13    , array([ 3.07285    ,  0.00654776 ,  5.94661e-06,  7.62339e-30,  0.00228554 ])
221803  , -2494.13    , array([ 3.07285    ,  0.00654776 ,  5.94661e-06,  7.62339e-30,  0.00228554 ])
221804  , -2494.14    , array([ 3.07593    ,  0.00654776 ,  5.94661e-06,  7.62339e-30,  0.00228554 ])
221805  , -2493.85    , array([ 3.07285    ,  0.00655431 ,  5.94661e-06,  7.62339e-30,  0.00228554 ])
221806  , -2494.13    , array([ 3.07285    ,  0.00654776 ,  5.95256e-06,  7.62339e-30,  0.00228554 ])
221807  , -2494.13    , array([ 3.07285    ,  0.00654776 ,  5.94661e-06,  7.63102e-30,  0.00228554 ])
221808  , -2494.23    , array([ 3.07285    ,  0.00654776 ,  5.94661e-06,  7.62339e-30,  0.00228783 ])
221816  , -2494.04    , array([ 3.07255    ,  0.00655055 ,  5.94661e-06,  7.62339e-30,  0.00228659 ])
221817  , -2494.04    , array([ 3.07255    ,  0.00655055 ,  5.94661e-06,  7.62339e-30,  0.00228659 ])
221818  , -2494.06    , array([ 3.07562    ,  0.00655055 ,  5.94661e-06,  7.62339e-30,  0.00228659 ])
221819  , -2493.76    , array([ 3.07255    ,  0.0065571  ,  5.94661e-06,  7.62339e-30,  0.00228659 ])
221820  , -2494.04    , array([ 3.07255    ,  0.00655055 ,  5.95256e-06,  7.62339e-30,  0.00228659 ])
221821  , -2494.04    , array([ 3.07255    ,  0.00655055 ,  5.94661e-06,  7.63102e-30,  0.00228659 ])
221822  , -2494.14    , array([ 3.07255    ,  0.00655055 ,  5.94661e-06,  7.62339e-30,  0.00228888 ])
221823  , -2493.95    , array([ 3.07224    ,  0.00655334 ,  5.94661e-06,  7.62339e-30,  0.00228764 ])
221824  , -2493.95    , array([ 3.07224    ,  0.00655334 ,  5.94661e-06,  7.62339e-30,  0.00228764 ])
221825  , -2493.97    , array([ 3.07531    ,  0.00655334 ,  5.94661e-06,  7.62339e-30,  0.00228764 ])
221826  , -2493.68    , array([ 3.07224    ,  0.0065599  ,  5.94661e-06,  7.62339e-30,  0.00228764 ])
221827  , -2493.95    , array([ 3.07224    ,  0.00655334 ,  5.95256e-06,  7.62339e-30,  0.00228764 ])
221828  , -2493.95    , array([ 3.07224    ,  0.00655334 ,  5.94661e-06,  7.63102e-30,  0.00228764 ])
221829  , -2494.05    , array([ 3.07224    ,  0.00655334 ,  5.94661e-06,  7.62339e-30,  0.00228993 ])
221837  , -2493.93    , array([ 3.07216    ,  0.00655404 ,  5.94661e-06,  7.62339e-30,  0.0022879  ])
221838  , -2493.93    , array([ 3.07216    ,  0.00655404 ,  5.94661e-06,  7.62339e-30,  0.0022879  ])
221839  , -2493.95    , array([ 3.07523    ,  0.00655404 ,  5.94661e-06,  7.62339e-30,  0.0022879  ])
221840  , -2493.65    , array([ 3.07216    ,  0.0065606  ,  5.94661e-06,  7.62339e-30,  0.0022879  ])
221841  , -2493.93    , array([ 3.07216    ,  0.00655404 ,  5.95256e-06,  7.62339e-30,  0.0022879  ])
221842  , -2493.93    , array([ 3.07216    ,  0.00655404 ,  5.94661e-06,  7.63102e-30,  0.0022879  ])
221843  , -2494.03    , array([ 3.07216    ,  0.00655404 ,  5.94661e-06,  7.62339e-30,  0.00229019 ])
221844  , -2493.91    , array([ 3.07208    ,  0.00655474 ,  5.94661e-06,  7.62339e-30,  0.00228816 ])
221845  , -2493.91    , array([ 3.07208    ,  0.00655474 ,  5.94661e-06,  7.62339e-30,  0.00228816 ])
221846  , -2493.93    , array([ 3.07516    ,  0.00655474 ,  5.94661e-06,  7.62339e-30,  0.00228816 ])
221847  , -2493.63    , array([ 3.07208    ,  0.00656129 ,  5.94661e-06,  7.62339e-30,  0.00228816 ])
221848  , -2493.91    , array([ 3.07208    ,  0.00655474 ,  5.95256e-06,  7.62339e-30,  0.00228816 ])
221849  , -2493.91    , array([ 3.07208    ,  0.00655474 ,  5.94661e-06,  7.63102e-30,  0.00228816 ])
221850  , -2494.01    , array([ 3.07208    ,  0.00655474 ,  5.94661e-06,  7.62339e-30,  0.00229045 ])
221858  , -2493.9     , array([ 3.07206    ,  0.00655491 ,  5.94661e-06,  7.62339e-30,  0.00228823 ])
221859  , -2493.9     , array([ 3.07206    ,  0.00655491 ,  5.94661e-06,  7.62339e-30,  0.00228823 ])
221860  , -2493.92    , array([ 3.07514    ,  0.00655491 ,  5.94661e-06,  7.62339e-30,  0.00228823 ])
221861  , -2493.63    , array([ 3.07206    ,  0.00656147 ,  5.94661e-06,  7.62339e-30,  0.00228823 ])
221862  , -2493.9     , array([ 3.07206    ,  0.00655491 ,  5.95256e-06,  7.62339e-30,  0.00228823 ])
221863  , -2493.9     , array([ 3.07206    ,  0.00655491 ,  5.94661e-06,  7.63102e-30,  0.00228823 ])
221864  , -2494.01    , array([ 3.07206    ,  0.00655491 ,  5.94661e-06,  7.62339e-30,  0.00229052 ])
221865  , -2493.9     , array([ 3.07204    ,  0.00655509 ,  5.94661e-06,  7.62339e-30,  0.0022883  ])
221866  , -2493.9     , array([ 3.07204    ,  0.00655509 ,  5.94661e-06,  7.62339e-30,  0.0022883  ])
221867  , -2493.91    , array([ 3.07512    ,  0.00655509 ,  5.94661e-06,  7.62339e-30,  0.0022883  ])
221868  , -2493.62    , array([ 3.07204    ,  0.00656164 ,  5.94661e-06,  7.62339e-30,  0.0022883  ])
221869  , -2493.9     , array([ 3.07204    ,  0.00655509 ,  5.95256e-06,  7.62339e-30,  0.0022883  ])
221870  , -2493.9     , array([ 3.07204    ,  0.00655509 ,  5.94661e-06,  7.63102e-30,  0.0022883  ])
221871  , -2494       , array([ 3.07204    ,  0.00655509 ,  5.94661e-06,  7.62339e-30,  0.00229058 ])
221872  , -34921      , array([ 0.983593   ,  0.812165   ,  5.94659e-06,  7.62339e-30,  0.409313   ])
221873  , -34921      , array([ 0.983593   ,  0.812165   ,  5.94659e-06,  7.62339e-30,  0.409313   ])
221874  , -34896.1    , array([ 0.984577   ,  0.812165   ,  5.94659e-06,  7.62339e-30,  0.409313   ])
221875  , -34919      , array([ 0.983593   ,  0.812977   ,  5.94659e-06,  7.62339e-30,  0.409313   ])
221876  , -34921      , array([ 0.983593   ,  0.812165   ,  5.95254e-06,  7.62339e-30,  0.409313   ])
221877  , -34921      , array([ 0.983593   ,  0.812165   ,  5.94659e-06,  7.63102e-30,  0.409313   ])
221878  , -34960.3    , array([ 0.983593   ,  0.812165   ,  5.94659e-06,  7.62339e-30,  0.409722   ])
221879  , -2136.7     , array([ 2.25713    ,  0.0241591  ,  5.9466e-06 ,  7.62339e-30,  0.00931492 ])
221880  , -2136.7     , array([ 2.25713    ,  0.0241591  ,  5.9466e-06 ,  7.62339e-30,  0.00931492 ])
221881  , -2136.76    , array([ 2.25939    ,  0.0241591  ,  5.9466e-06 ,  7.62339e-30,  0.00931492 ])
221882  , -2133.8     , array([ 2.25713    ,  0.0241833  ,  5.9466e-06 ,  7.62339e-30,  0.00931492 ])
221883  , -2136.7     , array([ 2.25713    ,  0.0241591  ,  5.95255e-06,  7.62339e-30,  0.00931492 ])
221884  , -2136.7     , array([ 2.25713    ,  0.0241591  ,  5.9466e-06 ,  7.63102e-30,  0.00931492 ])
221885  , -2139.12    , array([ 2.25713    ,  0.0241591  ,  5.9466e-06 ,  7.62339e-30,  0.00932424 ])
221886  , -2534.83    , array([ 1.56666    ,  0.113282   ,  5.9466e-06 ,  7.62339e-30,  0.0491348  ])
221887  , -2534.83    , array([ 1.56666    ,  0.113282   ,  5.9466e-06 ,  7.62339e-30,  0.0491348  ])
221888  , -2534.54    , array([ 1.56823    ,  0.113282   ,  5.9466e-06 ,  7.62339e-30,  0.0491348  ])
221889  , -2529.6     , array([ 1.56666    ,  0.113395   ,  5.9466e-06 ,  7.62339e-30,  0.0491348  ])
221890  , -2534.83    , array([ 1.56666    ,  0.113282   ,  5.95255e-06,  7.62339e-30,  0.0491348  ])
221891  , -2534.83    , array([ 1.56666    ,  0.113282   ,  5.9466e-06 ,  7.63102e-30,  0.0491348  ])
221892  , -2541.53    , array([ 1.56666    ,  0.113282   ,  5.9466e-06 ,  7.62339e-30,  0.049184   ])
221893  , -1956.78    , array([ 1.95259    ,  0.0446122  ,  5.9466e-06 ,  7.62339e-30,  0.0180238  ])
221894  , -1956.78    , array([ 1.95259    ,  0.0446122  ,  5.9466e-06 ,  7.62339e-30,  0.0180238  ])
221895  , -1956.86    , array([ 1.95454    ,  0.0446122  ,  5.9466e-06 ,  7.62339e-30,  0.0180238  ])
221896  , -1952.85    , array([ 1.95259    ,  0.0446569  ,  5.9466e-06 ,  7.62339e-30,  0.0180238  ])
221897  , -1956.78    , array([ 1.95259    ,  0.0446122  ,  5.95255e-06,  7.62339e-30,  0.0180238  ])
221898  , -1956.78    , array([ 1.95259    ,  0.0446122  ,  5.9466e-06 ,  7.63102e-30,  0.0180238  ])
221899  , -1960.32    , array([ 1.95259    ,  0.0446122  ,  5.9466e-06 ,  7.62339e-30,  0.0180419  ])
221907  , -1956.77    , array([ 1.95258    ,  0.0446127  ,  5.9466e-06 ,  7.62339e-30,  0.0180241  ])
221908  , -1956.77    , array([ 1.95258    ,  0.0446127  ,  5.9466e-06 ,  7.62339e-30,  0.0180241  ])
221909  , -1956.86    , array([ 1.95454    ,  0.0446127  ,  5.9466e-06 ,  7.62339e-30,  0.0180241  ])
221910  , -1952.85    , array([ 1.95258    ,  0.0446574  ,  5.9466e-06 ,  7.62339e-30,  0.0180241  ])
221911  , -1956.77    , array([ 1.95258    ,  0.0446127  ,  5.95255e-06,  7.62339e-30,  0.0180241  ])
221912  , -1956.77    , array([ 1.95258    ,  0.0446127  ,  5.9466e-06 ,  7.63102e-30,  0.0180241  ])
221913  , -1960.31    , array([ 1.95258    ,  0.0446127  ,  5.9466e-06 ,  7.62339e-30,  0.0180421  ])
221914  , -1956.77    , array([ 1.95258    ,  0.044613   ,  5.9466e-06 ,  7.62339e-30,  0.0180242  ])
221915  , -1956.77    , array([ 1.95258    ,  0.044613   ,  5.9466e-06 ,  7.62339e-30,  0.0180242  ])
221916  , -1956.86    , array([ 1.95453    ,  0.044613   ,  5.9466e-06 ,  7.62339e-30,  0.0180242  ])
221917  , -1952.85    , array([ 1.95258    ,  0.0446576  ,  5.9466e-06 ,  7.62339e-30,  0.0180242  ])
221918  , -1956.77    , array([ 1.95258    ,  0.044613   ,  5.95255e-06,  7.62339e-30,  0.0180242  ])
221919  , -1956.77    , array([ 1.95258    ,  0.044613   ,  5.9466e-06 ,  7.63102e-30,  0.0180242  ])
221920  , -1960.31    , array([ 1.95258    ,  0.044613   ,  5.9466e-06 ,  7.62339e-30,  0.0180422  ])
221921  , -53866.9    , array([ 0.736048   ,  1.01741    ,  5.9466e-06 ,  7.62339e-30,  0.506288   ])
221922  , -53866.9    , array([ 0.736048   ,  1.01741    ,  5.9466e-06 ,  7.62339e-30,  0.506288   ])
221923  , -53826.6    , array([ 0.736784   ,  1.01741    ,  5.9466e-06 ,  7.62339e-30,  0.506288   ])
221924  , -53868.8    , array([ 0.736048   ,  1.01842    ,  5.9466e-06 ,  7.62339e-30,  0.506288   ])
221925  , -53866.9    , array([ 0.736048   ,  1.01741    ,  5.95255e-06,  7.62339e-30,  0.506288   ])
221926  , -53866.9    , array([ 0.736048   ,  1.01741    ,  5.9466e-06 ,  7.63102e-30,  0.506288   ])
221927  , -53918.7    , array([ 0.736048   ,  1.01741    ,  5.9466e-06 ,  7.62339e-30,  0.506794   ])
221928  , -2041.69    , array([ 1.63089    ,  0.0794423  ,  5.9466e-06 ,  7.62339e-30,  0.0333539  ])
221929  , -2041.69    , array([ 1.63089    ,  0.0794423  ,  5.9466e-06 ,  7.62339e-30,  0.0333539  ])
221930  , -2041.65    , array([ 1.63252    ,  0.0794423  ,  5.9466e-06 ,  7.62339e-30,  0.0333539  ])
221931  , -2037.08    , array([ 1.63089    ,  0.0795218  ,  5.9466e-06 ,  7.62339e-30,  0.0333539  ])
221932  , -2041.69    , array([ 1.63089    ,  0.0794423  ,  5.95255e-06,  7.62339e-30,  0.0333539  ])
221933  , -2041.69    , array([ 1.63089    ,  0.0794423  ,  5.9466e-06 ,  7.63102e-30,  0.0333539  ])
221934  , -2046.68    , array([ 1.63089    ,  0.0794423  ,  5.9466e-06 ,  7.62339e-30,  0.0333873  ])
221935  , -1932.81    , array([ 1.83854    ,  0.0541043  ,  5.9466e-06 ,  7.62339e-30,  0.0221416  ])
221936  , -1932.81    , array([ 1.83854    ,  0.0541043  ,  5.9466e-06 ,  7.62339e-30,  0.0221416  ])
221937  , -1932.89    , array([ 1.84038    ,  0.0541043  ,  5.9466e-06 ,  7.62339e-30,  0.0221416  ])
221938  , -1928.65    , array([ 1.83854    ,  0.0541584  ,  5.9466e-06 ,  7.62339e-30,  0.0221416  ])
221939  , -1932.81    , array([ 1.83854    ,  0.0541043  ,  5.95255e-06,  7.62339e-30,  0.0221416  ])
221940  , -1932.81    , array([ 1.83854    ,  0.0541043  ,  5.9466e-06 ,  7.63102e-30,  0.0221416  ])
221941  , -1936.75    , array([ 1.83854    ,  0.0541043  ,  5.9466e-06 ,  7.62339e-30,  0.0221637  ])
221942  , -1974.97    , array([ 6.39179    ,  0.0633157  ,  5.94693e-06,  7.62339e-30,  0.025245   ])
221943  , -1974.97    , array([ 6.39179    ,  0.0633157  ,  5.94693e-06,  7.62339e-30,  0.025245   ])
221944  , -1975.09    , array([ 6.39818    ,  0.0633157  ,  5.94693e-06,  7.62339e-30,  0.025245   ])
221945  , -1971.94    , array([ 6.39179    ,  0.0633791  ,  5.94693e-06,  7.62339e-30,  0.025245   ])
221946  , -1974.97    , array([ 6.39179    ,  0.0633157  ,  5.95288e-06,  7.62339e-30,  0.025245   ])
221947  , -1974.97    , array([ 6.39179    ,  0.0633157  ,  5.94693e-06,  7.63102e-30,  0.025245   ])
221948  , -1978.12    , array([ 6.39179    ,  0.0633157  ,  5.94693e-06,  7.62339e-30,  0.0252702  ])
221949  , -1929.05    , array([ 2.32352    ,  0.0557263  ,  5.94666e-06,  7.62339e-30,  0.022694   ])
221950  , -1929.05    , array([ 2.32352    ,  0.0557263  ,  5.94666e-06,  7.62339e-30,  0.022694   ])
221951  , -1929.16    , array([ 2.32585    ,  0.0557263  ,  5.94666e-06,  7.62339e-30,  0.022694   ])
221952  , -1925.1     , array([ 2.32352    ,  0.0557821  ,  5.94666e-06,  7.62339e-30,  0.022694   ])
221953  , -1929.05    , array([ 2.32352    ,  0.0557263  ,  5.95261e-06,  7.62339e-30,  0.022694   ])
221954  , -1929.05    , array([ 2.32352    ,  0.0557263  ,  5.94666e-06,  7.63102e-30,  0.022694   ])
221955  , -1932.8     , array([ 2.32352    ,  0.0557263  ,  5.94666e-06,  7.62339e-30,  0.0227167  ])
221956  , -1921.43    , array([ 2.30056    ,  0.055874   ,  5.94672e-06,  7.62339e-30,  0.0227181  ])
221957  , -1921.43    , array([ 2.30056    ,  0.055874   ,  5.94672e-06,  7.62339e-30,  0.0227181  ])
221958  , -1921.54    , array([ 2.30286    ,  0.055874   ,  5.94672e-06,  7.62339e-30,  0.0227181  ])
221959  , -1917.54    , array([ 2.30056    ,  0.0559299  ,  5.94672e-06,  7.62339e-30,  0.0227181  ])
221960  , -1921.43    , array([ 2.30056    ,  0.055874   ,  5.95267e-06,  7.62339e-30,  0.0227181  ])
221961  , -1921.43    , array([ 2.30056    ,  0.055874   ,  5.94672e-06,  7.63102e-30,  0.0227181  ])
221962  , -1925.13    , array([ 2.30056    ,  0.055874   ,  5.94672e-06,  7.62339e-30,  0.0227408  ])
221963  , -1891.87    , array([ 2.21095    ,  0.0564687  ,  5.94694e-06,  7.62339e-30,  0.0228144  ])
221964  , -1891.87    , array([ 2.21095    ,  0.0564687  ,  5.94694e-06,  7.62339e-30,  0.0228144  ])
221965  , -1891.97    , array([ 2.21316    ,  0.0564687  ,  5.94694e-06,  7.62339e-30,  0.0228144  ])
221966  , -1888.17    , array([ 2.21095    ,  0.0565252  ,  5.94694e-06,  7.62339e-30,  0.0228144  ])
221967  , -1891.87    , array([ 2.21095    ,  0.0564687  ,  5.95289e-06,  7.62339e-30,  0.0228144  ])
221968  , -1891.87    , array([ 2.21095    ,  0.0564687  ,  5.94694e-06,  7.63102e-30,  0.0228144  ])
221969  , -1895.37    , array([ 2.21095    ,  0.0564687  ,  5.94694e-06,  7.62339e-30,  0.0228372  ])
221970  , -1788.65    , array([ 1.88608    ,  0.0589115  ,  5.94782e-06,  7.62339e-30,  0.0232039  ])
221971  , -1788.65    , array([ 1.88608    ,  0.0589115  ,  5.94782e-06,  7.62339e-30,  0.0232039  ])
221972  , -1788.73    , array([ 1.88796    ,  0.0589115  ,  5.94782e-06,  7.62339e-30,  0.0232039  ])
221973  , -1785.75    , array([ 1.88608    ,  0.0589704  ,  5.94782e-06,  7.62339e-30,  0.0232039  ])
221974  , -1788.65    , array([ 1.88608    ,  0.0589115  ,  5.95377e-06,  7.62339e-30,  0.0232039  ])
221975  , -1788.65    , array([ 1.88608    ,  0.0589115  ,  5.94782e-06,  7.63102e-30,  0.0232039  ])
221976  , -1791.39    , array([ 1.88608    ,  0.0589115  ,  5.94782e-06,  7.62339e-30,  0.0232271  ])
221977  , -1666.81    , array([ 1.10663    ,  0.0691559  ,  5.95283e-06,  7.62339e-30,  0.0251972  ])
221978  , -1666.81    , array([ 1.10663    ,  0.0691559  ,  5.95283e-06,  7.62339e-30,  0.0251972  ])
221979  , -1666.58    , array([ 1.10774    ,  0.0691559  ,  5.95283e-06,  7.62339e-30,  0.0251972  ])
221980  , -1666.23    , array([ 1.10663    ,  0.0692251  ,  5.95283e-06,  7.62339e-30,  0.0251972  ])
221981  , -1666.81    , array([ 1.10663    ,  0.0691559  ,  5.95879e-06,  7.62339e-30,  0.0251972  ])
221982  , -1666.81    , array([ 1.10663    ,  0.0691559  ,  5.95283e-06,  7.63102e-30,  0.0251972  ])
221983  , -1667.56    , array([ 1.10663    ,  0.0691559  ,  5.95283e-06,  7.62339e-30,  0.0252224  ])
221984  , -1741.91    , array([ 2.23297    ,  0.0638691  ,  5.95607e-06,  7.62339e-30,  0.0215264  ])
221985  , -1741.91    , array([ 2.23297    ,  0.0638691  ,  5.95607e-06,  7.62339e-30,  0.0215264  ])
221986  , -1742.05    , array([ 2.23521    ,  0.0638691  ,  5.95607e-06,  7.62339e-30,  0.0215264  ])
221987  , -1743.8     , array([ 2.23297    ,  0.063933   ,  5.95607e-06,  7.62339e-30,  0.0215264  ])
221988  , -1741.91    , array([ 2.23297    ,  0.0638691  ,  5.96203e-06,  7.62339e-30,  0.0215264  ])
221989  , -1741.91    , array([ 2.23297    ,  0.0638691  ,  5.95607e-06,  7.63102e-30,  0.0215264  ])
221990  , -1739.92    , array([ 2.23297    ,  0.0638691  ,  5.95607e-06,  7.62339e-30,  0.0215479  ])
221991  , -1633.82    , array([ 1.38065    ,  0.0674442  ,  5.95385e-06,  7.62339e-30,  0.0239774  ])
221992  , -1633.82    , array([ 1.38065    ,  0.0674442  ,  5.95385e-06,  7.62339e-30,  0.0239774  ])
221993  , -1633.8     , array([ 1.38203    ,  0.0674442  ,  5.95385e-06,  7.62339e-30,  0.0239774  ])
221994  , -1634.02    , array([ 1.38065    ,  0.0675117  ,  5.95385e-06,  7.62339e-30,  0.0239774  ])
221995  , -1633.82    , array([ 1.38065    ,  0.0674442  ,  5.95981e-06,  7.62339e-30,  0.0239774  ])
221996  , -1633.82    , array([ 1.38065    ,  0.0674442  ,  5.95385e-06,  7.63102e-30,  0.0239774  ])
221997  , -1633.62    , array([ 1.38065    ,  0.0674442  ,  5.95385e-06,  7.62339e-30,  0.0240014  ])
221998  , -1632.42    , array([ 1.43419    ,  0.0679699  ,  5.95535e-06,  7.62339e-30,  0.0243671  ])
221999  , -1632.42    , array([ 1.43419    ,  0.0679699  ,  5.95535e-06,  7.62339e-30,  0.0243671  ])
222000  , -1632.41    , array([ 1.43562    ,  0.0679699  ,  5.95535e-06,  7.62339e-30,  0.0243671  ])
222001  , -1632.39    , array([ 1.43419    ,  0.0680379  ,  5.95535e-06,  7.62339e-30,  0.0243671  ])
222002  , -1632.42    , array([ 1.43419    ,  0.0679699  ,  5.96131e-06,  7.62339e-30,  0.0243671  ])
222003  , -1632.42    , array([ 1.43419    ,  0.0679699  ,  5.95535e-06,  7.63102e-30,  0.0243671  ])
222004  , -1632.45    , array([ 1.43419    ,  0.0679699  ,  5.95535e-06,  7.62339e-30,  0.0243915  ])
222005  , -1632.54    , array([ 1.43312    ,  0.067648   ,  5.95713e-06,  7.62339e-30,  0.0242287  ])
222006  , -1632.54    , array([ 1.43312    ,  0.067648   ,  5.95713e-06,  7.62339e-30,  0.0242287  ])
222007  , -1632.54    , array([ 1.43456    ,  0.067648   ,  5.95713e-06,  7.62339e-30,  0.0242287  ])
222008  , -1632.53    , array([ 1.43312    ,  0.0677157  ,  5.95713e-06,  7.62339e-30,  0.0242287  ])
222009  , -1632.54    , array([ 1.43312    ,  0.067648   ,  5.96309e-06,  7.62339e-30,  0.0242287  ])
222010  , -1632.54    , array([ 1.43312    ,  0.067648   ,  5.95713e-06,  7.63102e-30,  0.0242287  ])
222011  , -1632.54    , array([ 1.43312    ,  0.067648   ,  5.95713e-06,  7.62339e-30,  0.0242529  ])
222012  , -1632.42    , array([ 1.43411    ,  0.0679469  ,  5.95548e-06,  7.62339e-30,  0.0243572  ])
222013  , -1632.42    , array([ 1.43411    ,  0.0679469  ,  5.95548e-06,  7.62339e-30,  0.0243572  ])
222014  , -1632.42    , array([ 1.43555    ,  0.0679469  ,  5.95548e-06,  7.62339e-30,  0.0243572  ])
222015  , -1632.4     , array([ 1.43411    ,  0.0680148  ,  5.95548e-06,  7.62339e-30,  0.0243572  ])
222016  , -1632.42    , array([ 1.43411    ,  0.0679469  ,  5.96144e-06,  7.62339e-30,  0.0243572  ])
222017  , -1632.42    , array([ 1.43411    ,  0.0679469  ,  5.95548e-06,  7.63102e-30,  0.0243572  ])
