35303   , -2030.17    , array([ 3.77572    ,  0.0362906  ,  9.77401e-10,  0.000814055])
35304   , -2030.17    , array([ 3.7795     ,  0.0362906  ,  9.77401e-10,  0.000814055])
35305   , -2030.4     , array([ 3.77572    ,  0.036327   ,  9.77401e-10,  0.000814055])
35306   , -2030.17    , array([ 3.77572    ,  0.0362906  ,  9.78379e-10,  0.000814055])
35307   , -2029.95    , array([ 3.77572    ,  0.0362906  ,  9.77401e-10,  0.00081487 ])
35308   , -2030.17    , array([ 3.77572    ,  0.0362906  ,  9.77401e-10,  0.000814055])
35309   , -1784.32    , array([ 3.77572    ,  0.0175834  ,  9.77401e-10,  0.00164521 ])
35310   , -1784.32    , array([ 3.77572    ,  0.0175834  ,  9.77401e-10,  0.00164521 ])
35311   , -1784.32    , array([ 3.7795     ,  0.0175834  ,  9.77401e-10,  0.00164521 ])
35312   , -1784.23    , array([ 3.77572    ,  0.017601   ,  9.77401e-10,  0.00164521 ])
35313   , -1784.32    , array([ 3.77572    ,  0.0175834  ,  9.78379e-10,  0.00164521 ])
35314   , -1784.38    , array([ 3.77572    ,  0.0175834  ,  9.77401e-10,  0.00164686 ])
35315   , -39769.6    , array([ 3.77572    ,  33.6208    ,  9.774e-10  ,  4.74283    ])
35316   , -39769.6    , array([ 3.77572    ,  33.6208    ,  9.774e-10  ,  4.74283    ])
35317   , -39769.6    , array([ 3.7795     ,  33.6208    ,  9.774e-10  ,  4.74283    ])
35318   , -39786.1    , array([ 3.77572    ,  33.6544    ,  9.774e-10  ,  4.74283    ])
35319   , -39769.6    , array([ 3.77572    ,  33.6208    ,  9.78377e-10,  4.74283    ])
35320   , -39769.1    , array([ 3.77572    ,  33.6208    ,  9.774e-10  ,  4.74758    ])
35321   , -1773.36    , array([ 3.77572    ,  0.0266111  ,  9.77401e-10,  0.0025466  ])
35322   , -1773.36    , array([ 3.77572    ,  0.0266111  ,  9.77401e-10,  0.0025466  ])
35323   , -1773.36    , array([ 3.7795     ,  0.0266111  ,  9.77401e-10,  0.0025466  ])
35324   , -1773.28    , array([ 3.77572    ,  0.0266377  ,  9.77401e-10,  0.0025466  ])
35325   , -1773.36    , array([ 3.77572    ,  0.0266111  ,  9.78379e-10,  0.0025466  ])
35326   , -1773.41    , array([ 3.77572    ,  0.0266111  ,  9.77401e-10,  0.00254915 ])
35327   , -1761.1     , array([ 3.77572    ,  0.0361367  ,  9.77401e-10,  0.00351614 ])
35328   , -1761.1     , array([ 3.77572    ,  0.0361367  ,  9.77401e-10,  0.00351614 ])
35329   , -1761.1     , array([ 3.7795     ,  0.0361367  ,  9.77401e-10,  0.00351614 ])
35330   , -1761.03    , array([ 3.77572    ,  0.0361728  ,  9.77401e-10,  0.00351614 ])
35331   , -1761.1     , array([ 3.77572    ,  0.0361367  ,  9.78379e-10,  0.00351614 ])
35332   , -1761.13    , array([ 3.77572    ,  0.0361367  ,  9.77401e-10,  0.00351966 ])
35333   , -2539.13    , array([ 3.77572    ,  1.10224    ,  9.774e-10  ,  0.129137   ])
35334   , -2539.13    , array([ 3.77572    ,  1.10224    ,  9.774e-10  ,  0.129137   ])
35335   , -2539.13    , array([ 3.7795     ,  1.10224    ,  9.774e-10  ,  0.129137   ])
35336   , -2541.23    , array([ 3.77572    ,  1.10335    ,  9.774e-10  ,  0.129137   ])
35337   , -2539.13    , array([ 3.77572    ,  1.10224    ,  9.78378e-10,  0.129137   ])
35338   , -2539.28    , array([ 3.77572    ,  1.10224    ,  9.774e-10  ,  0.129267   ])
35339   , -1667.35    , array([ 3.77572    ,  0.112083   ,  9.77401e-10,  0.0115976  ])
35340   , -1667.35    , array([ 3.77572    ,  0.112083   ,  9.77401e-10,  0.0115976  ])
