20631   , -2122.25    , array([ 4.3724     ,  0.017008   ,  1.30392e-11,  0.000235578])
20632   , -2122.25    , array([ 4.37678    ,  0.017008   ,  1.30392e-11,  0.000235578])
20633   , -2122.43    , array([ 4.3724     ,  0.017025   ,  1.30392e-11,  0.000235578])
20634   , -2122.25    , array([ 4.3724     ,  0.017008   ,  1.30523e-11,  0.000235578])
20635   , -2122.08    , array([ 4.3724     ,  0.017008   ,  1.30392e-11,  0.000235814])
20636   , -2122.25    , array([ 4.3724     ,  0.017008   ,  1.30392e-11,  0.000235578])
20637   , -1820.55    , array([ 4.3724     ,  0.00828197 ,  1.30392e-11,  0.000478547])
20638   , -1820.55    , array([ 4.3724     ,  0.00828197 ,  1.30392e-11,  0.000478547])
20639   , -1820.55    , array([ 4.37678    ,  0.00828197 ,  1.30392e-11,  0.000478547])
20640   , -1820.7     , array([ 4.3724     ,  0.00829025 ,  1.30392e-11,  0.000478547])
20641   , -1820.55    , array([ 4.3724     ,  0.00828197 ,  1.30523e-11,  0.000478547])
20642   , -1820.39    , array([ 4.3724     ,  0.00828197 ,  1.30392e-11,  0.000479026])
20643   , -885.544    , array([ 4.37241    ,  0.181087   ,  1.30392e-11,  0.516301   ])
20644   , -885.544    , array([ 4.37241    ,  0.181087   ,  1.30392e-11,  0.516301   ])
20645   , -885.544    , array([ 4.37678    ,  0.181087   ,  1.30392e-11,  0.516301   ])
20646   , -884.29     , array([ 4.37241    ,  0.181268   ,  1.30392e-11,  0.516301   ])
20647   , -885.544    , array([ 4.37241    ,  0.181087   ,  1.30523e-11,  0.516301   ])
20648   , -887.752    , array([ 4.37241    ,  0.181087   ,  1.30392e-11,  0.516817   ])
20649   , -1796.23    , array([ 4.3724     ,  0.00966638 ,  1.30392e-11,  0.000679042])
20650   , -1796.23    , array([ 4.3724     ,  0.00966638 ,  1.30392e-11,  0.000679042])
20651   , -1796.23    , array([ 4.37678    ,  0.00966638 ,  1.30392e-11,  0.000679042])
20652   , -1796.31    , array([ 4.3724     ,  0.00967605 ,  1.30392e-11,  0.000679042])
20653   , -1796.23    , array([ 4.3724     ,  0.00966638 ,  1.30523e-11,  0.000679042])
20654   , -1796.15    , array([ 4.3724     ,  0.00966638 ,  1.30392e-11,  0.000679721])
20655   , -1593.8     , array([ 4.3724     ,  0.290742   ,  1.30392e-11,  0.0294568  ])
20656   , -1593.8     , array([ 4.3724     ,  0.290742   ,  1.30392e-11,  0.0294568  ])
20657   , -1593.8     , array([ 4.37678    ,  0.290742   ,  1.30392e-11,  0.0294568  ])
20658   , -1594.26    , array([ 4.3724     ,  0.291033   ,  1.30392e-11,  0.0294568  ])
20659   , -1593.8     , array([ 4.3724     ,  0.290742   ,  1.30523e-11,  0.0294568  ])
20660   , -1593.34    , array([ 4.3724     ,  0.290742   ,  1.30392e-11,  0.0294862  ])
20667   , -1593.79    , array([ 4.3724     ,  0.290746   ,  1.30392e-11,  0.0294572  ])
20668   , -1593.79    , array([ 4.3724     ,  0.290746   ,  1.30392e-11,  0.0294572  ])
20669   , -1593.79    , array([ 4.37678    ,  0.290746   ,  1.30392e-11,  0.0294572  ])
20670   , -1594.26    , array([ 4.3724     ,  0.291037   ,  1.30392e-11,  0.0294572  ])
20671   , -1593.79    , array([ 4.3724     ,  0.290746   ,  1.30523e-11,  0.0294572  ])
20672   , -1593.34    , array([ 4.3724     ,  0.290746   ,  1.30392e-11,  0.0294867  ])
20673   , -1593.79    , array([ 4.3724     ,  0.290766   ,  1.30392e-11,  0.0294595  ])
20674   , -1593.79    , array([ 4.3724     ,  0.290766   ,  1.30392e-11,  0.0294595  ])
20675   , -1593.79    , array([ 4.37678    ,  0.290766   ,  1.30392e-11,  0.0294595  ])
20676   , -1594.25    , array([ 4.3724     ,  0.291057   ,  1.30392e-11,  0.0294595  ])
20677   , -1593.79    , array([ 4.3724     ,  0.290766   ,  1.30523e-11,  0.0294595  ])
20678   , -1593.34    , array([ 4.3724     ,  0.290766   ,  1.30392e-11,  0.029489   ])
20685   , -1593.79    , array([ 4.3724     ,  0.290767   ,  1.30392e-11,  0.0294596  ])
20686   , -1593.79    , array([ 4.3724     ,  0.290767   ,  1.30392e-11,  0.0294596  ])
20687   , -1593.79    , array([ 4.37678    ,  0.290767   ,  1.30392e-11,  0.0294596  ])
20688   , -1594.25    , array([ 4.3724     ,  0.291058   ,  1.30392e-11,  0.0294596  ])
20689   , -1593.79    , array([ 4.3724     ,  0.290767   ,  1.30523e-11,  0.0294596  ])
20690   , -1593.34    , array([ 4.3724     ,  0.290767   ,  1.30392e-11,  0.0294891  ])
20691   , -1593.79    , array([ 4.3724     ,  0.290772   ,  1.30392e-11,  0.0294602  ])
20692   , -1593.79    , array([ 4.3724     ,  0.290772   ,  1.30392e-11,  0.0294602  ])
20693   , -1593.79    , array([ 4.37678    ,  0.290772   ,  1.30392e-11,  0.0294602  ])
20694   , -1594.25    , array([ 4.3724     ,  0.291063   ,  1.30392e-11,  0.0294602  ])
20695   , -1593.79    , array([ 4.3724     ,  0.290772   ,  1.30523e-11,  0.0294602  ])
20696   , -1593.33    , array([ 4.3724     ,  0.290772   ,  1.30392e-11,  0.0294896  ])
20697   , -19360.8    , array([ 4.3724     ,  8.74545    ,  1.30392e-11,  1.27793    ])
20698   , -19360.8    , array([ 4.3724     ,  8.74545    ,  1.30392e-11,  1.27793    ])
20699   , -19360.8    , array([ 4.37678    ,  8.74545    ,  1.30392e-11,  1.27793    ])
20700   , -19370.6    , array([ 4.3724     ,  8.7542     ,  1.30392e-11,  1.27793    ])
20701   , -19360.8    , array([ 4.3724     ,  8.74545    ,  1.30523e-11,  1.27793    ])
20702   , -19364.6    , array([ 4.3724     ,  8.74545    ,  1.30392e-11,  1.27921    ])
20703   , -1592.71    , array([ 4.3724     ,  0.29878    ,  1.30392e-11,  0.0303602  ])
20704   , -1592.71    , array([ 4.3724     ,  0.29878    ,  1.30392e-11,  0.0303602  ])
20705   , -1592.71    , array([ 4.37678    ,  0.29878    ,  1.30392e-11,  0.0303602  ])
20706   , -1593.19    , array([ 4.3724     ,  0.299079   ,  1.30392e-11,  0.0303602  ])
20707   , -1592.71    , array([ 4.3724     ,  0.29878    ,  1.30523e-11,  0.0303602  ])
20708   , -1592.25    , array([ 4.3724     ,  0.29878    ,  1.30392e-11,  0.0303905  ])
20709   , -1591.27    , array([ 4.3724     ,  0.318078   ,  1.30392e-11,  0.0325395  ])
20710   , -1591.27    , array([ 4.3724     ,  0.318078   ,  1.30392e-11,  0.0325395  ])
20711   , -1591.27    , array([ 4.37678    ,  0.318078   ,  1.30392e-11,  0.0325395  ])
20712   , -1591.78    , array([ 4.3724     ,  0.318397   ,  1.30392e-11,  0.0325395  ])
20713   , -1591.27    , array([ 4.3724     ,  0.318078   ,  1.30523e-11,  0.0325395  ])
20714   , -1590.79    , array([ 4.3724     ,  0.318078   ,  1.30392e-11,  0.032572   ])
20721   , -1591.27    , array([ 4.3724     ,  0.318084   ,  1.30392e-11,  0.0325402  ])
20722   , -1591.27    , array([ 4.3724     ,  0.318084   ,  1.30392e-11,  0.0325402  ])
20723   , -1591.27    , array([ 4.37678    ,  0.318084   ,  1.30392e-11,  0.0325402  ])
20724   , -1591.78    , array([ 4.3724     ,  0.318403   ,  1.30392e-11,  0.0325402  ])
20725   , -1591.27    , array([ 4.3724     ,  0.318084   ,  1.30523e-11,  0.0325402  ])
20726   , -1590.79    , array([ 4.3724     ,  0.318084   ,  1.30392e-11,  0.0325727  ])
20727   , -1591.27    , array([ 4.3724     ,  0.318102   ,  1.30392e-11,  0.0325422  ])
20728   , -1591.27    , array([ 4.3724     ,  0.318102   ,  1.30392e-11,  0.0325422  ])
20729   , -1591.27    , array([ 4.37678    ,  0.318102   ,  1.30392e-11,  0.0325422  ])
20730   , -1591.78    , array([ 4.3724     ,  0.318421   ,  1.30392e-11,  0.0325422  ])
20731   , -1591.27    , array([ 4.3724     ,  0.318102   ,  1.30523e-11,  0.0325422  ])
20732   , -1590.79    , array([ 4.3724     ,  0.318102   ,  1.30392e-11,  0.0325748  ])
20739   , -1591.27    , array([ 4.3724     ,  0.318104   ,  1.30392e-11,  0.0325424  ])
20740   , -1591.27    , array([ 4.3724     ,  0.318104   ,  1.30392e-11,  0.0325424  ])
20741   , -1591.27    , array([ 4.37678    ,  0.318104   ,  1.30392e-11,  0.0325424  ])
20742   , -1591.78    , array([ 4.3724     ,  0.318422   ,  1.30392e-11,  0.0325424  ])
20743   , -1591.27    , array([ 4.3724     ,  0.318104   ,  1.30523e-11,  0.0325424  ])
20744   , -1590.79    , array([ 4.3724     ,  0.318104   ,  1.30392e-11,  0.032575   ])
20745   , -1591.27    , array([ 4.3724     ,  0.318108   ,  1.30392e-11,  0.0325429  ])
20746   , -1591.27    , array([ 4.3724     ,  0.318108   ,  1.30392e-11,  0.0325429  ])
20747   , -1591.27    , array([ 4.37678    ,  0.318108   ,  1.30392e-11,  0.0325429  ])
20748   , -1591.78    , array([ 4.3724     ,  0.318427   ,  1.30392e-11,  0.0325429  ])
20749   , -1591.27    , array([ 4.3724     ,  0.318108   ,  1.30523e-11,  0.0325429  ])
20750   , -1590.79    , array([ 4.3724     ,  0.318108   ,  1.30392e-11,  0.0325755  ])
20757   , -1591.27    , array([ 4.3724     ,  0.318109   ,  1.30392e-11,  0.032543   ])
20758   , -1591.27    , array([ 4.3724     ,  0.318109   ,  1.30392e-11,  0.032543   ])
20759   , -1591.27    , array([ 4.37678    ,  0.318109   ,  1.30392e-11,  0.032543   ])
20760   , -1591.78    , array([ 4.3724     ,  0.318427   ,  1.30392e-11,  0.032543   ])
20761   , -1591.27    , array([ 4.3724     ,  0.318109   ,  1.30523e-11,  0.032543   ])
20762   , -1590.79    , array([ 4.3724     ,  0.318109   ,  1.30392e-11,  0.0325755  ])
20763   , -1591.27    , array([ 4.3724     ,  0.31811    ,  1.30392e-11,  0.0325431  ])
20764   , -1591.27    , array([ 4.3724     ,  0.31811    ,  1.30392e-11,  0.0325431  ])
20765   , -1591.27    , array([ 4.37678    ,  0.31811    ,  1.30392e-11,  0.0325431  ])
20766   , -1591.78    , array([ 4.3724     ,  0.318428   ,  1.30392e-11,  0.0325431  ])
20767   , -1591.27    , array([ 4.3724     ,  0.31811    ,  1.30523e-11,  0.0325431  ])
20768   , -1590.79    , array([ 4.3724     ,  0.31811    ,  1.30392e-11,  0.0325756  ])
20769   , -20731.6    , array([ 4.3724     ,  9.55537    ,  1.30392e-11,  1.45949    ])
20770   , -20731.6    , array([ 4.3724     ,  9.55537    ,  1.30392e-11,  1.45949    ])
20771   , -20731.6    , array([ 4.37678    ,  9.55537    ,  1.30392e-11,  1.45949    ])
20772   , -20742.1    , array([ 4.3724     ,  9.56493    ,  1.30392e-11,  1.45949    ])
20773   , -20731.6    , array([ 4.3724     ,  9.55537    ,  1.30523e-11,  1.45949    ])
20774   , -20735      , array([ 4.3724     ,  9.55537    ,  1.30392e-11,  1.46096    ])
20775   , -1591.17    , array([ 4.3724     ,  0.320355   ,  1.30392e-11,  0.0327999  ])
20776   , -1591.17    , array([ 4.3724     ,  0.320355   ,  1.30392e-11,  0.0327999  ])
20777   , -1591.17    , array([ 4.37678    ,  0.320355   ,  1.30392e-11,  0.0327999  ])
20778   , -1591.69    , array([ 4.3724     ,  0.320676   ,  1.30392e-11,  0.0327999  ])
20779   , -1591.17    , array([ 4.3724     ,  0.320355   ,  1.30523e-11,  0.0327999  ])
20780   , -1590.69    , array([ 4.3724     ,  0.320355   ,  1.30392e-11,  0.0328328  ])
20781   , -1590.97    , array([ 4.3724     ,  0.320505   ,  1.30392e-11,  0.0328305  ])
20782   , -1590.97    , array([ 4.3724     ,  0.320505   ,  1.30392e-11,  0.0328305  ])
20783   , -1590.97    , array([ 4.37678    ,  0.320505   ,  1.30392e-11,  0.0328305  ])
20784   , -1591.49    , array([ 4.3724     ,  0.320826   ,  1.30392e-11,  0.0328305  ])
20785   , -1590.97    , array([ 4.3724     ,  0.320505   ,  1.30523e-11,  0.0328305  ])
20786   , -1590.49    , array([ 4.3724     ,  0.320505   ,  1.30392e-11,  0.0328634  ])
20787   , -1590.17    , array([ 4.3724     ,  0.321107   ,  1.30392e-11,  0.0329531  ])
20788   , -1590.17    , array([ 4.3724     ,  0.321107   ,  1.30392e-11,  0.0329531  ])
20789   , -1590.17    , array([ 4.37678    ,  0.321107   ,  1.30392e-11,  0.0329531  ])
20790   , -1590.69    , array([ 4.3724     ,  0.321429   ,  1.30392e-11,  0.0329531  ])
20791   , -1590.17    , array([ 4.3724     ,  0.321107   ,  1.30523e-11,  0.0329531  ])
20792   , -1589.69    , array([ 4.3724     ,  0.321107   ,  1.30392e-11,  0.0329861  ])
20793   , -1586.95    , array([ 4.3724     ,  0.323527   ,  1.30392e-11,  0.0334482  ])
20794   , -1586.95    , array([ 4.3724     ,  0.323527   ,  1.30392e-11,  0.0334482  ])
20795   , -1586.95    , array([ 4.37678    ,  0.323527   ,  1.30392e-11,  0.0334482  ])
20796   , -1587.48    , array([ 4.3724     ,  0.32385    ,  1.30392e-11,  0.0334482  ])
20797   , -1586.95    , array([ 4.3724     ,  0.323527   ,  1.30523e-11,  0.0334482  ])
20798   , -1586.47    , array([ 4.3724     ,  0.323527   ,  1.30392e-11,  0.0334816  ])
20799   , -1574.08    , array([ 4.3724     ,  0.333388   ,  1.30392e-11,  0.0355038  ])
20800   , -1574.08    , array([ 4.3724     ,  0.333388   ,  1.30392e-11,  0.0355038  ])
20801   , -1574.08    , array([ 4.37678    ,  0.333388   ,  1.30392e-11,  0.0355038  ])
20802   , -1574.63    , array([ 4.3724     ,  0.333722   ,  1.30392e-11,  0.0355038  ])
20803   , -1574.08    , array([ 4.3724     ,  0.333388   ,  1.30523e-11,  0.0355038  ])
20804   , -1573.59    , array([ 4.3724     ,  0.333388   ,  1.30392e-11,  0.0355393  ])
20805   , -1523.14    , array([ 4.3724     ,  0.375932   ,  1.30392e-11,  0.0450698  ])
20806   , -1523.14    , array([ 4.3724     ,  0.375932   ,  1.30392e-11,  0.0450698  ])
20807   , -1523.14    , array([ 4.37678    ,  0.375932   ,  1.30392e-11,  0.0450698  ])
20808   , -1523.8     , array([ 4.3724     ,  0.376308   ,  1.30392e-11,  0.0450698  ])
20809   , -1523.14    , array([ 4.3724     ,  0.375932   ,  1.30523e-11,  0.0450698  ])
20810   , -1522.61    , array([ 4.3724     ,  0.375932   ,  1.30392e-11,  0.0451149  ])
20811   , -1462.21    , array([ 4.3724     ,  0.607782   ,  1.30393e-11,  0.117038   ])
20812   , -1462.21    , array([ 4.3724     ,  0.607782   ,  1.30393e-11,  0.117038   ])
20813   , -1462.21    , array([ 4.37677    ,  0.607782   ,  1.30393e-11,  0.117038   ])
20814   , -1463.72    , array([ 4.3724     ,  0.60839    ,  1.30393e-11,  0.117038   ])
20815   , -1462.21    , array([ 4.3724     ,  0.607782   ,  1.30523e-11,  0.117038   ])
20816   , -1461.67    , array([ 4.3724     ,  0.607782   ,  1.30393e-11,  0.117155   ])
20817   , -1445.19    , array([ 4.3724     ,  0.47454    ,  1.30393e-11,  0.0715873  ])
20818   , -1445.19    , array([ 4.3724     ,  0.47454    ,  1.30393e-11,  0.0715873  ])
20819   , -1445.19    , array([ 4.37678    ,  0.47454    ,  1.30393e-11,  0.0715873  ])
20820   , -1446.16    , array([ 4.3724     ,  0.475014   ,  1.30393e-11,  0.0715873  ])
20821   , -1445.19    , array([ 4.3724     ,  0.47454    ,  1.30523e-11,  0.0715873  ])
20822   , -1444.59    , array([ 4.3724     ,  0.47454    ,  1.30393e-11,  0.0716589  ])
