166124  , -76512      , array([ 3.52789    ,  11.6161    ,  1.93466e-49,  5.18913e-44,  0.00803631 ])
166125  , -76513.7    , array([ 3.53142    ,  11.6161    ,  1.93466e-49,  5.18913e-44,  0.00803631 ])
166126  , -76512.7    , array([ 3.52789    ,  11.6277    ,  1.93466e-49,  5.18913e-44,  0.00803631 ])
166127  , -76512      , array([ 3.52789    ,  11.6161    ,  1.9366e-49 ,  5.18913e-44,  0.00803631 ])
166128  , -76512      , array([ 3.52789    ,  11.6161    ,  1.93466e-49,  5.19432e-44,  0.00803631 ])
166129  , -76509.5    , array([ 3.52789    ,  11.6161    ,  1.93466e-49,  5.18913e-44,  0.00804435 ])
166130  , -76512      , array([ 3.52789    ,  11.6161    ,  1.93466e-49,  5.18913e-44,  0.00803631 ])
166131  , -70683.6    , array([ 1.98704    ,  9.01129    ,  1.93466e-49,  5.18913e-44,  0.0177295  ])
166132  , -70683.6    , array([ 1.98704    ,  9.01129    ,  1.93466e-49,  5.18913e-44,  0.0177295  ])
166133  , -70689.4    , array([ 1.98903    ,  9.01129    ,  1.93466e-49,  5.18913e-44,  0.0177295  ])
166134  , -70685.6    , array([ 1.98704    ,  9.02031    ,  1.93466e-49,  5.18913e-44,  0.0177295  ])
166135  , -70683.6    , array([ 1.98704    ,  9.01129    ,  1.9366e-49 ,  5.18913e-44,  0.0177295  ])
166136  , -70683.6    , array([ 1.98704    ,  9.01129    ,  1.93466e-49,  5.19432e-44,  0.0177295  ])
166137  , -70676.4    , array([ 1.98704    ,  9.01129    ,  1.93466e-49,  5.18913e-44,  0.0177472  ])
166138  , -147302     , array([ 0.199973   ,  3.26356    ,  1.93466e-49,  5.18913e-44,  0.420001   ])
166139  , -147302     , array([ 0.199973   ,  3.26356    ,  1.93466e-49,  5.18913e-44,  0.420001   ])
166140  , -147195     , array([ 0.200173   ,  3.26356    ,  1.93466e-49,  5.18913e-44,  0.420001   ])
166141  , -147318     , array([ 0.199973   ,  3.26682    ,  1.93466e-49,  5.18913e-44,  0.420001   ])
166142  , -147302     , array([ 0.199973   ,  3.26356    ,  1.9366e-49 ,  5.18913e-44,  0.420001   ])
166143  , -147302     , array([ 0.199973   ,  3.26356    ,  1.93466e-49,  5.19432e-44,  0.420001   ])
166144  , -147401     , array([ 0.199973   ,  3.26356    ,  1.93466e-49,  5.18913e-44,  0.420421   ])
166145  , -48666      , array([ 0.904908   ,  6.36341    ,  1.93466e-49,  5.18913e-44,  0.0524261  ])
166146  , -48666      , array([ 0.904908   ,  6.36341    ,  1.93466e-49,  5.18913e-44,  0.0524261  ])
166147  , -48676.8    , array([ 0.905814   ,  6.36341    ,  1.93466e-49,  5.18913e-44,  0.0524261  ])
166148  , -48670.6    , array([ 0.904908   ,  6.36978    ,  1.93466e-49,  5.18913e-44,  0.0524261  ])
166149  , -48666      , array([ 0.904908   ,  6.36341    ,  1.9366e-49 ,  5.18913e-44,  0.0524261  ])
166150  , -48666      , array([ 0.904908   ,  6.36341    ,  1.93466e-49,  5.19432e-44,  0.0524261  ])
166151  , -48651.4    , array([ 0.904908   ,  6.36341    ,  1.93466e-49,  5.18913e-44,  0.0524786  ])
166152  , -40246.4    , array([ 0.585135   ,  5.24732    ,  1.93466e-49,  5.18913e-44,  0.095618   ])
166153  , -40246.4    , array([ 0.585135   ,  5.24732    ,  1.93466e-49,  5.18913e-44,  0.095618   ])
166154  , -40240.9    , array([ 0.58572    ,  5.24732    ,  1.93466e-49,  5.18913e-44,  0.095618   ])
166155  , -40252.3    , array([ 0.585135   ,  5.25257    ,  1.93466e-49,  5.18913e-44,  0.095618   ])
166156  , -40246.4    , array([ 0.585135   ,  5.24732    ,  1.9366e-49 ,  5.18913e-44,  0.095618   ])
166157  , -40246.4    , array([ 0.585135   ,  5.24732    ,  1.93466e-49,  5.19432e-44,  0.095618   ])
166158  , -40246.3    , array([ 0.585135   ,  5.24732    ,  1.93466e-49,  5.18913e-44,  0.0957137  ])
166166  , -40237.5    , array([ 0.584747   ,  5.23645    ,  1.93466e-49,  5.18913e-44,  0.0958638  ])
166167  , -40237.5    , array([ 0.584747   ,  5.23645    ,  1.93466e-49,  5.18913e-44,  0.0958638  ])
166168  , -40232      , array([ 0.585332   ,  5.23645    ,  1.93466e-49,  5.18913e-44,  0.0958638  ])
166169  , -40243.4    , array([ 0.584747   ,  5.24169    ,  1.93466e-49,  5.18913e-44,  0.0958638  ])
166170  , -40237.5    , array([ 0.584747   ,  5.23645    ,  1.9366e-49 ,  5.18913e-44,  0.0958638  ])
166171  , -40237.5    , array([ 0.584747   ,  5.23645    ,  1.93466e-49,  5.19432e-44,  0.0958638  ])
166172  , -40237.5    , array([ 0.584747   ,  5.23645    ,  1.93466e-49,  5.18913e-44,  0.0959597  ])
166173  , -40186.9    , array([ 0.582329   ,  5.16899    ,  1.93466e-49,  5.18913e-44,  0.0974158  ])
166174  , -40186.9    , array([ 0.582329   ,  5.16899    ,  1.93466e-49,  5.18913e-44,  0.0974158  ])
166175  , -40180.8    , array([ 0.582911   ,  5.16899    ,  1.93466e-49,  5.18913e-44,  0.0974158  ])
166176  , -40192.9    , array([ 0.582329   ,  5.17416    ,  1.93466e-49,  5.18913e-44,  0.0974158  ])
166177  , -40186.9    , array([ 0.582329   ,  5.16899    ,  1.9366e-49 ,  5.18913e-44,  0.0974158  ])
166178  , -40186.9    , array([ 0.582329   ,  5.16899    ,  1.93466e-49,  5.19432e-44,  0.0974158  ])
166179  , -40187.3    , array([ 0.582329   ,  5.16899    ,  1.93466e-49,  5.18913e-44,  0.0975133  ])
166180  , -40265.4    , array([ 0.46316    ,  4.06727    ,  1.93466e-49,  5.18913e-44,  0.078979   ])
166181  , -40265.4    , array([ 0.46316    ,  4.06727    ,  1.93466e-49,  5.18913e-44,  0.078979   ])
166182  , -40257.6    , array([ 0.463624   ,  4.06727    ,  1.93466e-49,  5.18913e-44,  0.078979   ])
166183  , -40271.6    , array([ 0.46316    ,  4.07134    ,  1.93466e-49,  5.18913e-44,  0.078979   ])
166184  , -40265.4    , array([ 0.46316    ,  4.06727    ,  1.9366e-49 ,  5.18913e-44,  0.078979   ])
166185  , -40265.4    , array([ 0.46316    ,  4.06727    ,  1.93466e-49,  5.19432e-44,  0.078979   ])
166186  , -40265.6    , array([ 0.46316    ,  4.06727    ,  1.93466e-49,  5.18913e-44,  0.079058   ])
166187  , -40170.6    , array([ 0.545758   ,  4.82965    ,  1.93466e-49,  5.18913e-44,  0.0917947  ])
166188  , -40170.6    , array([ 0.545758   ,  4.82965    ,  1.93466e-49,  5.18913e-44,  0.0917947  ])
166189  , -40164      , array([ 0.546304   ,  4.82965    ,  1.93466e-49,  5.18913e-44,  0.0917947  ])
166190  , -40176.7    , array([ 0.545758   ,  4.83448    ,  1.93466e-49,  5.18913e-44,  0.0917947  ])
166191  , -40170.6    , array([ 0.545758   ,  4.82965    ,  1.9366e-49 ,  5.18913e-44,  0.0917947  ])
166192  , -40170.6    , array([ 0.545758   ,  4.82965    ,  1.93466e-49,  5.19432e-44,  0.0917947  ])
166193  , -40170.9    , array([ 0.545758   ,  4.82965    ,  1.93466e-49,  5.18913e-44,  0.0918866  ])
166194  , -40137.6    , array([ 0.545383   ,  4.79965    ,  1.93466e-49,  5.18913e-44,  0.0918504  ])
166195  , -40137.6    , array([ 0.545383   ,  4.79965    ,  1.93466e-49,  5.18913e-44,  0.0918504  ])
166196  , -40131      , array([ 0.545929   ,  4.79965    ,  1.93466e-49,  5.18913e-44,  0.0918504  ])
166197  , -40143.7    , array([ 0.545383   ,  4.80445    ,  1.93466e-49,  5.18913e-44,  0.0918504  ])
166198  , -40137.6    , array([ 0.545383   ,  4.79965    ,  1.9366e-49 ,  5.18913e-44,  0.0918504  ])
166199  , -40137.6    , array([ 0.545383   ,  4.79965    ,  1.93466e-49,  5.19432e-44,  0.0918504  ])
166200  , -40137.9    , array([ 0.545383   ,  4.79965    ,  1.93466e-49,  5.18913e-44,  0.0919423  ])
166201  , -40004.1    , array([ 0.543888   ,  4.6815     ,  1.93466e-49,  5.18913e-44,  0.0920737  ])
166202  , -40004.1    , array([ 0.543888   ,  4.6815     ,  1.93466e-49,  5.18913e-44,  0.0920737  ])
166203  , -39997.3    , array([ 0.544432   ,  4.6815     ,  1.93466e-49,  5.18913e-44,  0.0920737  ])
166204  , -40010.3    , array([ 0.543888   ,  4.68618    ,  1.93466e-49,  5.18913e-44,  0.0920737  ])
166205  , -40004.1    , array([ 0.543888   ,  4.6815     ,  1.9366e-49 ,  5.18913e-44,  0.0920737  ])
166206  , -40004.1    , array([ 0.543888   ,  4.6815     ,  1.93466e-49,  5.19432e-44,  0.0920737  ])
166207  , -40004.5    , array([ 0.543888   ,  4.6815     ,  1.93466e-49,  5.18913e-44,  0.0921659  ])
166208  , -39446.6    , array([ 0.537948   ,  4.23728    ,  1.93466e-49,  5.18913e-44,  0.0929723  ])
166209  , -39446.6    , array([ 0.537948   ,  4.23728    ,  1.93466e-49,  5.18913e-44,  0.0929723  ])
166210  , -39439      , array([ 0.538487   ,  4.23728    ,  1.93466e-49,  5.18913e-44,  0.0929723  ])
166211  , -39453.2    , array([ 0.537948   ,  4.24152    ,  1.93466e-49,  5.18913e-44,  0.0929723  ])
166212  , -39446.6    , array([ 0.537948   ,  4.23728    ,  1.9366e-49 ,  5.18913e-44,  0.0929723  ])
166213  , -39446.6    , array([ 0.537948   ,  4.23728    ,  1.93466e-49,  5.19432e-44,  0.0929723  ])
166214  , -39447.2    , array([ 0.537948   ,  4.23728    ,  1.93466e-49,  5.18913e-44,  0.0930653  ])
166215  , -36804.3    , array([ 0.514832   ,  2.8438     ,  1.93466e-49,  5.18913e-44,  0.0966552  ])
166216  , -36804.3    , array([ 0.514832   ,  2.8438     ,  1.93466e-49,  5.18913e-44,  0.0966552  ])
166217  , -36793.6    , array([ 0.515347   ,  2.8438     ,  1.93466e-49,  5.18913e-44,  0.0966552  ])
166218  , -36813.1    , array([ 0.514832   ,  2.84664    ,  1.93466e-49,  5.18913e-44,  0.0966552  ])
166219  , -36804.3    , array([ 0.514832   ,  2.8438     ,  1.9366e-49 ,  5.18913e-44,  0.0966552  ])
166220  , -36804.3    , array([ 0.514832   ,  2.8438     ,  1.93466e-49,  5.19432e-44,  0.0966552  ])
166221  , -36805.9    , array([ 0.514832   ,  2.8438     ,  1.93466e-49,  5.18913e-44,  0.0967519  ])
166222  , -21654.1    , array([ 0.431882   ,  0.576954   ,  1.93466e-49,  5.18913e-44,  0.112905   ])
166223  , -21654.1    , array([ 0.431882   ,  0.576954   ,  1.93466e-49,  5.18913e-44,  0.112905   ])
166224  , -21632.3    , array([ 0.432314   ,  0.576954   ,  1.93466e-49,  5.18913e-44,  0.112905   ])
166225  , -21665.2    , array([ 0.431882   ,  0.577532   ,  1.93466e-49,  5.18913e-44,  0.112905   ])
166226  , -21654.1    , array([ 0.431882   ,  0.576954   ,  1.9366e-49 ,  5.18913e-44,  0.112905   ])
166227  , -21654.1    , array([ 0.431882   ,  0.576954   ,  1.93466e-49,  5.19432e-44,  0.112905   ])
166228  , -21665.1    , array([ 0.431882   ,  0.576954   ,  1.93466e-49,  5.18913e-44,  0.113018   ])
166236  , -21650.1    , array([ 0.431857   ,  0.576655   ,  1.93466e-49,  5.18913e-44,  0.11291    ])
166237  , -21650.1    , array([ 0.431857   ,  0.576655   ,  1.93466e-49,  5.18913e-44,  0.11291    ])
166238  , -21628.3    , array([ 0.432289   ,  0.576655   ,  1.93466e-49,  5.18913e-44,  0.11291    ])
166239  , -21661.2    , array([ 0.431857   ,  0.577232   ,  1.93466e-49,  5.18913e-44,  0.11291    ])
166240  , -21650.1    , array([ 0.431857   ,  0.576655   ,  1.9366e-49 ,  5.18913e-44,  0.11291    ])
166241  , -21650.1    , array([ 0.431857   ,  0.576655   ,  1.93466e-49,  5.19432e-44,  0.11291    ])
166242  , -21661.1    , array([ 0.431857   ,  0.576655   ,  1.93466e-49,  5.18913e-44,  0.113023   ])
166243  , -20308.2    , array([ 0.397748   ,  0.273209   ,  1.93466e-49,  5.18913e-44,  0.121433   ])
166244  , -20308.2    , array([ 0.397748   ,  0.273209   ,  1.93466e-49,  5.18913e-44,  0.121433   ])
166245  , -20285.4    , array([ 0.398146   ,  0.273209   ,  1.93466e-49,  5.18913e-44,  0.121433   ])
166246  , -20307      , array([ 0.397748   ,  0.273483   ,  1.93466e-49,  5.18913e-44,  0.121433   ])
166247  , -20308.2    , array([ 0.397748   ,  0.273209   ,  1.9366e-49 ,  5.18913e-44,  0.121433   ])
166248  , -20308.2    , array([ 0.397748   ,  0.273209   ,  1.93466e-49,  5.19432e-44,  0.121433   ])
166249  , -20332.8    , array([ 0.397748   ,  0.273209   ,  1.93466e-49,  5.18913e-44,  0.121555   ])
166250  , -19615.4    , array([ 0.412602   ,  0.381127   ,  1.93466e-49,  5.18913e-44,  0.117558   ])
166251  , -19615.4    , array([ 0.412602   ,  0.381127   ,  1.93466e-49,  5.18913e-44,  0.117558   ])
166252  , -19592.5    , array([ 0.413015   ,  0.381127   ,  1.93466e-49,  5.18913e-44,  0.117558   ])
166253  , -19621.2    , array([ 0.412602   ,  0.381509   ,  1.93466e-49,  5.18913e-44,  0.117558   ])
166254  , -19615.4    , array([ 0.412602   ,  0.381127   ,  1.9366e-49 ,  5.18913e-44,  0.117558   ])
166255  , -19615.4    , array([ 0.412602   ,  0.381127   ,  1.93466e-49,  5.19432e-44,  0.117558   ])
166256  , -19632.9    , array([ 0.412602   ,  0.381127   ,  1.93466e-49,  5.18913e-44,  0.117676   ])
166257  , -1.39036e+06, array([ 0.294248   ,  0.00185589 ,  1.93466e-49,  5.18913e-44,  0.0997153  ])
166258  , -1.39036e+06, array([ 0.294248   ,  0.00185589 ,  1.93466e-49,  5.18913e-44,  0.0997153  ])
166259  , -1.39035e+06, array([ 0.294543   ,  0.00185589 ,  1.93466e-49,  5.18913e-44,  0.0997153  ])
166260  , -1.41099e+06, array([ 0.294248   ,  0.00185775 ,  1.93466e-49,  5.18913e-44,  0.0997153  ])
166261  , -1.39036e+06, array([ 0.294248   ,  0.00185589 ,  1.9366e-49 ,  5.18913e-44,  0.0997153  ])
166262  , -1.39036e+06, array([ 0.294248   ,  0.00185589 ,  1.93466e-49,  5.19432e-44,  0.0997153  ])
166263  , -1.38216e+06, array([ 0.294248   ,  0.00185589 ,  1.93466e-49,  5.18913e-44,  0.099815   ])
166264  , -19612.4    , array([ 0.412586   ,  0.380893   ,  1.93466e-49,  5.18913e-44,  0.117556   ])
166265  , -19612.4    , array([ 0.412586   ,  0.380893   ,  1.93466e-49,  5.18913e-44,  0.117556   ])
166266  , -19589.5    , array([ 0.412999   ,  0.380893   ,  1.93466e-49,  5.18913e-44,  0.117556   ])
166267  , -19618.2    , array([ 0.412586   ,  0.381274   ,  1.93466e-49,  5.18913e-44,  0.117556   ])
166268  , -19612.4    , array([ 0.412586   ,  0.380893   ,  1.9366e-49 ,  5.18913e-44,  0.117556   ])
166269  , -19612.4    , array([ 0.412586   ,  0.380893   ,  1.93466e-49,  5.19432e-44,  0.117556   ])
166270  , -19629.9    , array([ 0.412586   ,  0.380893   ,  1.93466e-49,  5.18913e-44,  0.117674   ])
166271  , -18939.1    , array([ 0.404307   ,  0.276781   ,  1.93466e-49,  5.18913e-44,  0.116402   ])
166272  , -18939.1    , array([ 0.404307   ,  0.276781   ,  1.93466e-49,  5.18913e-44,  0.116402   ])
166273  , -18917.3    , array([ 0.404711   ,  0.276781   ,  1.93466e-49,  5.18913e-44,  0.116402   ])
166274  , -18938.9    , array([ 0.404307   ,  0.277058   ,  1.93466e-49,  5.18913e-44,  0.116402   ])
166275  , -18939.1    , array([ 0.404307   ,  0.276781   ,  1.9366e-49 ,  5.18913e-44,  0.116402   ])
166276  , -18939.1    , array([ 0.404307   ,  0.276781   ,  1.93466e-49,  5.19432e-44,  0.116402   ])
166277  , -18961.6    , array([ 0.404307   ,  0.276781   ,  1.93466e-49,  5.18913e-44,  0.116518   ])
166278  , -17613.1    , array([ 0.413166   ,  0.270545   ,  1.93466e-49,  5.18913e-44,  0.111845   ])
166279  , -17613.1    , array([ 0.413166   ,  0.270545   ,  1.93466e-49,  5.18913e-44,  0.111845   ])
166280  , -17592.5    , array([ 0.41358    ,  0.270545   ,  1.93466e-49,  5.18913e-44,  0.111845   ])
166281  , -17612.9    , array([ 0.413166   ,  0.270815   ,  1.93466e-49,  5.18913e-44,  0.111845   ])
166282  , -17613.1    , array([ 0.413166   ,  0.270545   ,  1.9366e-49 ,  5.18913e-44,  0.111845   ])
166283  , -17613.1    , array([ 0.413166   ,  0.270545   ,  1.93466e-49,  5.19432e-44,  0.111845   ])
166284  , -17634.2    , array([ 0.413166   ,  0.270545   ,  1.93466e-49,  5.18913e-44,  0.111956   ])
166285  , -13054.7    , array([ 0.450591   ,  0.246975   ,  1.93466e-49,  5.18913e-44,  0.0953321  ])
166286  , -13054.7    , array([ 0.450591   ,  0.246975   ,  1.93466e-49,  5.18913e-44,  0.0953321  ])
166287  , -13038.6    , array([ 0.451042   ,  0.246975   ,  1.93466e-49,  5.18913e-44,  0.0953321  ])
166288  , -13055.1    , array([ 0.450591   ,  0.247222   ,  1.93466e-49,  5.18913e-44,  0.0953321  ])
166289  , -13054.7    , array([ 0.450591   ,  0.246975   ,  1.9366e-49 ,  5.18913e-44,  0.0953321  ])
166290  , -13054.7    , array([ 0.450591   ,  0.246975   ,  1.93466e-49,  5.19432e-44,  0.0953321  ])
