10791   , -56805.8    , array([ 0.434032   ,  0.0488012  ,  1.5511e-06 ,  4.97191e-67,  0.00106848 ])
10792   , -56807      , array([ 0.434467   ,  0.0488012  ,  1.5511e-06 ,  4.97191e-67,  0.00106848 ])
10793   , -56822.5    , array([ 0.434032   ,  0.0488501  ,  1.5511e-06 ,  4.97191e-67,  0.00106848 ])
10794   , -56805.8    , array([ 0.434032   ,  0.0488012  ,  1.55265e-06,  4.97191e-67,  0.00106848 ])
10795   , -56805.8    , array([ 0.434032   ,  0.0488012  ,  1.5511e-06 ,  4.97689e-67,  0.00106848 ])
10796   , -56787.9    , array([ 0.434032   ,  0.0488012  ,  1.5511e-06 ,  4.97191e-67,  0.00106955 ])
10797   , -56805.8    , array([ 0.434032   ,  0.0488012  ,  1.5511e-06 ,  4.97191e-67,  0.00106848 ])
10798   , -23552.4    , array([ 0.413392   ,  0.0245257  ,  1.5511e-06 ,  4.97191e-67,  0.00223452 ])
10799   , -23552.4    , array([ 0.413392   ,  0.0245257  ,  1.5511e-06 ,  4.97191e-67,  0.00223452 ])
10800   , -23553.2    , array([ 0.413806   ,  0.0245257  ,  1.5511e-06 ,  4.97191e-67,  0.00223452 ])
10801   , -23577.7    , array([ 0.413392   ,  0.0245502  ,  1.5511e-06 ,  4.97191e-67,  0.00223452 ])
10802   , -23552.4    , array([ 0.413392   ,  0.0245257  ,  1.55265e-06,  4.97191e-67,  0.00223452 ])
10803   , -23552.4    , array([ 0.413392   ,  0.0245257  ,  1.5511e-06 ,  4.97689e-67,  0.00223452 ])
10804   , -23526.2    , array([ 0.413392   ,  0.0245257  ,  1.5511e-06 ,  4.97191e-67,  0.00223675 ])
10805   , -916214     , array([ 0.34019    ,  0.00156452 ,  1.5511e-06 ,  4.97191e-67,  0.0427421  ])
10806   , -916214     , array([ 0.34019    ,  0.00156452 ,  1.5511e-06 ,  4.97191e-67,  0.0427421  ])
10807   , -916216     , array([ 0.34053    ,  0.00156452 ,  1.5511e-06 ,  4.97191e-67,  0.0427421  ])
10808   , -915470     , array([ 0.34019    ,  0.00156609 ,  1.5511e-06 ,  4.97191e-67,  0.0427421  ])
10809   , -916206     , array([ 0.34019    ,  0.00156452 ,  1.55265e-06,  4.97191e-67,  0.0427421  ])
10810   , -916214     , array([ 0.34019    ,  0.00156452 ,  1.5511e-06 ,  4.97689e-67,  0.0427421  ])
10811   , -916935     , array([ 0.34019    ,  0.00156452 ,  1.5511e-06 ,  4.97191e-67,  0.0427849  ])
10812   , -2246.12    , array([ 0.394442   ,  0.0126426  ,  1.5511e-06 ,  4.97191e-67,  0.00454758 ])
10813   , -2246.12    , array([ 0.394442   ,  0.0126426  ,  1.5511e-06 ,  4.97191e-67,  0.00454758 ])
10814   , -2246.07    , array([ 0.394836   ,  0.0126426  ,  1.5511e-06 ,  4.97191e-67,  0.00454758 ])
10815   , -2244.93    , array([ 0.394442   ,  0.0126552  ,  1.5511e-06 ,  4.97191e-67,  0.00454758 ])
10816   , -2246.12    , array([ 0.394442   ,  0.0126426  ,  1.55265e-06,  4.97191e-67,  0.00454758 ])
10817   , -2246.12    , array([ 0.394442   ,  0.0126426  ,  1.5511e-06 ,  4.97689e-67,  0.00454758 ])
10818   , -2247.04    , array([ 0.394442   ,  0.0126426  ,  1.5511e-06 ,  4.97191e-67,  0.00455213 ])
