64203   , -56875.6    , array([ 6.23971    ,  10.2578    ,  6.38738e-36,  4.28056e-54,  1.07615    ])
64204   , -56874.6    , array([ 6.24595    ,  10.2578    ,  6.38738e-36,  4.28056e-54,  1.07615    ])
64205   , -56889.9    , array([ 6.23971    ,  10.2681    ,  6.38738e-36,  4.28056e-54,  1.07615    ])
64206   , -56875.6    , array([ 6.23971    ,  10.2578    ,  6.39377e-36,  4.28056e-54,  1.07615    ])
64207   , -56875.6    , array([ 6.23971    ,  10.2578    ,  6.38738e-36,  4.28484e-54,  1.07615    ])
64208   , -56890.5    , array([ 6.23971    ,  10.2578    ,  6.38738e-36,  4.28056e-54,  1.07723    ])
64209   , -56875.6    , array([ 6.23971    ,  10.2578    ,  6.38738e-36,  4.28056e-54,  1.07615    ])
64210   , -41614      , array([ 6.55152    ,  5.09507    ,  6.38738e-36,  4.28056e-54,  0.520339   ])
64211   , -41614      , array([ 6.55152    ,  5.09507    ,  6.38738e-36,  4.28056e-54,  0.520339   ])
64212   , -41621.3    , array([ 6.55807    ,  5.09507    ,  6.38738e-36,  4.28056e-54,  0.520339   ])
64213   , -41631.5    , array([ 6.55152    ,  5.10016    ,  6.38738e-36,  4.28056e-54,  0.520339   ])
64214   , -41614      , array([ 6.55152    ,  5.09507    ,  6.39377e-36,  4.28056e-54,  0.520339   ])
64215   , -41614      , array([ 6.55152    ,  5.09507    ,  6.38738e-36,  4.28484e-54,  0.520339   ])
64216   , -41612.8    , array([ 6.55152    ,  5.09507    ,  6.38738e-36,  4.28056e-54,  0.52086    ])
64217   , -16256.9    , array([ 4.38435    ,  0.999366   ,  6.38738e-36,  4.28056e-54,  0.307375   ])
64218   , -16256.9    , array([ 4.38435    ,  0.999366   ,  6.38738e-36,  4.28056e-54,  0.307375   ])
64219   , -16258.7    , array([ 4.38874    ,  0.999366   ,  6.38738e-36,  4.28056e-54,  0.307375   ])
64220   , -16262.8    , array([ 4.38435    ,  1.00037    ,  6.38738e-36,  4.28056e-54,  0.307375   ])
64221   , -16256.9    , array([ 4.38435    ,  0.999366   ,  6.39377e-36,  4.28056e-54,  0.307375   ])
64222   , -16256.9    , array([ 4.38435    ,  0.999366   ,  6.38738e-36,  4.28484e-54,  0.307375   ])
64223   , -16266      , array([ 4.38435    ,  0.999366   ,  6.38738e-36,  4.28056e-54,  0.307682   ])
64224   , -330803     , array([ 0.00121272 ,  1.24931    ,  6.38738e-36,  4.28056e-54,  0.0045939  ])
64225   , -330803     , array([ 0.00121272 ,  1.24931    ,  6.38738e-36,  4.28056e-54,  0.0045939  ])
64226   , -330595     , array([ 0.00121393 ,  1.24931    ,  6.38738e-36,  4.28056e-54,  0.0045939  ])
64227   , -330804     , array([ 0.00121272 ,  1.25056    ,  6.38738e-36,  4.28056e-54,  0.0045939  ])
64228   , -330803     , array([ 0.00121272 ,  1.24931    ,  6.39377e-36,  4.28056e-54,  0.0045939  ])
64229   , -330803     , array([ 0.00121272 ,  1.24931    ,  6.38738e-36,  4.28484e-54,  0.0045939  ])
64230   , -330988     , array([ 0.00121272 ,  1.24931    ,  6.38738e-36,  4.28056e-54,  0.00459849 ])
64231   , -14890.8    , array([ 1.81405    ,  1.02369    ,  6.38738e-36,  4.28056e-54,  0.195452   ])
