210361  , -79089.4    , array([ 1.08433    ,  0.0589053  ,  5.53829e-19,  0.0308806  ,  1.63997e-49])
210362  , -79089.4    , array([ 1.08433    ,  0.0589053  ,  5.53829e-19,  0.0308806  ,  1.63997e-49])
210363  , -79089.4    , array([ 2.08433    ,  0.0589053  ,  5.53829e-19,  0.0308806  ,  1.63997e-49])
210364  , -79089.4    , array([ 3.70237    ,  0.0589053  ,  5.53829e-19,  0.0308806  ,  1.63997e-49])
210365  , -79089.4    , array([ 2.08433    ,  0.0589053  ,  5.53829e-19,  0.0308806  ,  1.63997e-49])
210366  , -79089.4    , array([ 2.70237    ,  0.0589053  ,  5.53829e-19,  0.0308806  ,  1.63997e-49])
210367  , -79089.4    , array([ 3.08433    ,  0.0589053  ,  5.53829e-19,  0.0308806  ,  1.63997e-49])
210368  , -79089.4    , array([ 3.3204     ,  0.0589053  ,  5.53829e-19,  0.0308806  ,  1.63997e-49])
210369  , -79089.4    , array([ 3.4663     ,  0.0589053  ,  5.53829e-19,  0.0308806  ,  1.63997e-49])
210370  , -79089.4    , array([ 3.55647    ,  0.0589053  ,  5.53829e-19,  0.0308806  ,  1.63997e-49])
210371  , -79089.4    , array([ 3.6122     ,  0.0589053  ,  5.53829e-19,  0.0308806  ,  1.63997e-49])
210372  , -79089.4    , array([ 3.64664    ,  0.0589053  ,  5.53829e-19,  0.0308806  ,  1.63997e-49])
210373  , -79089.4    , array([ 3.67226    ,  0.0589053  ,  5.53829e-19,  0.0308806  ,  1.63997e-49])
210374  , -79089.4    , array([ 3.67226    ,  0.0589053  ,  5.53829e-19,  0.0308806  ,  1.63997e-49])
210375  , -79089.4    , array([ 3.67226    ,  1.05891    ,  5.53829e-19,  0.0308806  ,  1.63997e-49])
210376  , -79089.4    , array([ 3.67226    ,  2.67694    ,  5.53829e-19,  0.0308806  ,  1.63997e-49])
210377  , -79089.4    , array([ 3.67226    ,  1.05891    ,  5.53829e-19,  0.0308806  ,  1.63997e-49])
210378  , -79089.4    , array([ 3.67226    ,  1.67694    ,  5.53829e-19,  0.0308806  ,  1.63997e-49])
210379  , -79089.4    , array([ 3.67226    ,  2.05891    ,  5.53829e-19,  0.0308806  ,  1.63997e-49])
210380  , -79089.4    , array([ 3.67226    ,  2.29497    ,  5.53829e-19,  0.0308806  ,  1.63997e-49])
210381  , -79089.4    , array([ 3.67226    ,  2.44087    ,  5.53829e-19,  0.0308806  ,  1.63997e-49])
210382  , -79089.4    , array([ 3.67226    ,  2.53104    ,  5.53829e-19,  0.0308806  ,  1.63997e-49])
210383  , -79089.4    , array([ 3.67226    ,  2.58677    ,  5.53829e-19,  0.0308806  ,  1.63997e-49])
210384  , -79089.4    , array([ 3.67226    ,  2.62121    ,  5.53829e-19,  0.0308806  ,  1.63997e-49])
