10954   , -2337.44    , array([ 0.102448   ,  1.41018    ,  3.49739e-48,  0.000114249])
10955   , -2337.44    , array([ 0.10255    ,  1.41018    ,  3.49739e-48,  0.000114249])
10956   , -2337.44    , array([ 0.102448   ,  1.41159    ,  3.49739e-48,  0.000114249])
10957   , -2337.44    , array([ 0.102448   ,  1.41018    ,  3.50088e-48,  0.000114249])
10958   , -2337.44    , array([ 0.102448   ,  1.41018    ,  3.49739e-48,  0.000114363])
10959   , -2337.44    , array([ 0.102448   ,  1.41018    ,  3.49739e-48,  0.000114249])
10960   , -2335.6     , array([ 0.102448   ,  0.554006   ,  3.49739e-48,  7.78459e-05])
10961   , -2335.6     , array([ 0.102448   ,  0.554006   ,  3.49739e-48,  7.78459e-05])
10962   , -2335.6     , array([ 0.10255    ,  0.554006   ,  3.49739e-48,  7.78459e-05])
10963   , -2335.6     , array([ 0.102448   ,  0.55456    ,  3.49739e-48,  7.78459e-05])
10964   , -2335.6     , array([ 0.102448   ,  0.554006   ,  3.50088e-48,  7.78459e-05])
10965   , -2335.6     , array([ 0.102448   ,  0.554006   ,  3.49739e-48,  7.79238e-05])
10966   , -2313.16    , array([ 0.102448   ,  0.0131969  ,  3.49739e-48,  1.67792e-05])
10967   , -2313.16    , array([ 0.102448   ,  0.0131969  ,  3.49739e-48,  1.67792e-05])
10968   , -2313.16    , array([ 0.10255    ,  0.0131969  ,  3.49739e-48,  1.67792e-05])
10969   , -2313.18    , array([ 0.102448   ,  0.0132101  ,  3.49739e-48,  1.67792e-05])
10970   , -2313.16    , array([ 0.102448   ,  0.0131969  ,  3.50088e-48,  1.67792e-05])
10971   , -2313.13    , array([ 0.102448   ,  0.0131969  ,  3.49739e-48,  1.6796e-05 ])
10978   , -2313.16    , array([ 0.102448   ,  0.0131968  ,  3.49739e-48,  1.67792e-05])
10979   , -2313.16    , array([ 0.102448   ,  0.0131968  ,  3.49739e-48,  1.67792e-05])
10980   , -2313.16    , array([ 0.10255    ,  0.0131968  ,  3.49739e-48,  1.67792e-05])
10981   , -2313.18    , array([ 0.102448   ,  0.01321    ,  3.49739e-48,  1.67792e-05])
10982   , -2313.16    , array([ 0.102448   ,  0.0131968  ,  3.50088e-48,  1.67792e-05])
10983   , -2313.13    , array([ 0.102448   ,  0.0131968  ,  3.49739e-48,  1.67959e-05])
10984   , -2313.16    , array([ 0.102448   ,  0.0131967  ,  3.49739e-48,  1.67791e-05])
10985   , -2313.16    , array([ 0.102448   ,  0.0131967  ,  3.49739e-48,  1.67791e-05])
10986   , -2313.16    , array([ 0.10255    ,  0.0131967  ,  3.49739e-48,  1.67791e-05])
10987   , -2313.18    , array([ 0.102448   ,  0.0132099  ,  3.49739e-48,  1.67791e-05])
10988   , -2313.16    , array([ 0.102448   ,  0.0131967  ,  3.50088e-48,  1.67791e-05])
10989   , -2313.13    , array([ 0.102448   ,  0.0131967  ,  3.49739e-48,  1.67959e-05])
10996   , -2313.16    , array([ 0.102448   ,  0.0131967  ,  3.49739e-48,  1.67791e-05])
10997   , -2313.16    , array([ 0.102448   ,  0.0131967  ,  3.49739e-48,  1.67791e-05])
10998   , -2313.16    , array([ 0.10255    ,  0.0131967  ,  3.49739e-48,  1.67791e-05])
10999   , -2313.18    , array([ 0.102448   ,  0.0132099  ,  3.49739e-48,  1.67791e-05])
11000   , -2313.16    , array([ 0.102448   ,  0.0131967  ,  3.50088e-48,  1.67791e-05])
11001   , -2313.13    , array([ 0.102448   ,  0.0131967  ,  3.49739e-48,  1.67959e-05])
11002   , -2313.16    , array([ 0.102448   ,  0.0131967  ,  3.49739e-48,  1.67791e-05])
11003   , -2313.16    , array([ 0.102448   ,  0.0131967  ,  3.49739e-48,  1.67791e-05])
11004   , -2313.16    , array([ 0.10255    ,  0.0131967  ,  3.49739e-48,  1.67791e-05])
11005   , -2313.18    , array([ 0.102448   ,  0.0132099  ,  3.49739e-48,  1.67791e-05])
11006   , -2313.16    , array([ 0.102448   ,  0.0131967  ,  3.50088e-48,  1.67791e-05])
11007   , -2313.13    , array([ 0.102448   ,  0.0131967  ,  3.49739e-48,  1.67959e-05])
11014   , -2313.16    , array([ 0.102448   ,  0.0131967  ,  3.49739e-48,  1.67791e-05])
11015   , -2313.16    , array([ 0.102448   ,  0.0131967  ,  3.49739e-48,  1.67791e-05])
11016   , -2313.16    , array([ 0.10255    ,  0.0131967  ,  3.49739e-48,  1.67791e-05])
11017   , -2313.18    , array([ 0.102448   ,  0.0132099  ,  3.49739e-48,  1.67791e-05])
11018   , -2313.16    , array([ 0.102448   ,  0.0131967  ,  3.50088e-48,  1.67791e-05])
11019   , -2313.13    , array([ 0.102448   ,  0.0131967  ,  3.49739e-48,  1.67959e-05])
11020   , -2313.16    , array([ 0.102448   ,  0.0131967  ,  3.49739e-48,  1.67791e-05])
11021   , -2313.16    , array([ 0.102448   ,  0.0131967  ,  3.49739e-48,  1.67791e-05])
11022   , -2313.16    , array([ 0.10255    ,  0.0131967  ,  3.49739e-48,  1.67791e-05])
11023   , -2313.18    , array([ 0.102448   ,  0.0132099  ,  3.49739e-48,  1.67791e-05])
11024   , -2313.16    , array([ 0.102448   ,  0.0131967  ,  3.50088e-48,  1.67791e-05])
11025   , -2313.13    , array([ 0.102448   ,  0.0131967  ,  3.49739e-48,  1.67959e-05])
11026   , -2267.6     , array([ 0.102448   ,  0.00203678 ,  3.49739e-48,  7.78999e-06])
11027   , -2267.6     , array([ 0.102448   ,  0.00203678 ,  3.49739e-48,  7.78999e-06])
11028   , -2267.6     , array([ 0.10255    ,  0.00203678 ,  3.49739e-48,  7.78999e-06])
11029   , -2267.67    , array([ 0.102448   ,  0.00203882 ,  3.49739e-48,  7.78999e-06])
11030   , -2267.6     , array([ 0.102448   ,  0.00203678 ,  3.50088e-48,  7.78999e-06])
11031   , -2267.54    , array([ 0.102448   ,  0.00203678 ,  3.49739e-48,  7.79778e-06])
11032   , -2267.6     , array([ 0.102448   ,  0.00203678 ,  3.49739e-48,  7.78999e-06])
11033   , -2267.6     , array([ 0.102448   ,  0.00203678 ,  3.49739e-48,  7.78999e-06])
11034   , -2267.6     , array([ 0.10255    ,  0.00203678 ,  3.49739e-48,  7.78999e-06])
11035   , -2267.67    , array([ 0.102448   ,  0.00203882 ,  3.49739e-48,  7.78999e-06])
11036   , -2267.6     , array([ 0.102448   ,  0.00203678 ,  3.50088e-48,  7.78999e-06])
11037   , -2267.54    , array([ 0.102448   ,  0.00203678 ,  3.49739e-48,  7.79778e-06])
11038   , -2267.6     , array([ 0.102448   ,  0.00203678 ,  3.49739e-48,  7.78999e-06])
11039   , -2267.6     , array([ 0.102448   ,  0.00203678 ,  3.49739e-48,  7.78999e-06])
11040   , -2267.6     , array([ 0.10255    ,  0.00203678 ,  3.49739e-48,  7.78999e-06])
11041   , -2267.67    , array([ 0.102448   ,  0.00203882 ,  3.49739e-48,  7.78999e-06])
11042   , -2267.6     , array([ 0.102448   ,  0.00203678 ,  3.50088e-48,  7.78999e-06])
11043   , -2267.54    , array([ 0.102448   ,  0.00203678 ,  3.49739e-48,  7.79778e-06])
11050   , -2267.6     , array([ 0.102448   ,  0.00203678 ,  3.49739e-48,  7.78999e-06])
11051   , -2267.6     , array([ 0.102448   ,  0.00203678 ,  3.49739e-48,  7.78999e-06])
11052   , -2267.6     , array([ 0.10255    ,  0.00203678 ,  3.49739e-48,  7.78999e-06])
11053   , -2267.67    , array([ 0.102448   ,  0.00203882 ,  3.49739e-48,  7.78999e-06])
11054   , -2267.6     , array([ 0.102448   ,  0.00203678 ,  3.50088e-48,  7.78999e-06])
11055   , -2267.54    , array([ 0.102448   ,  0.00203678 ,  3.49739e-48,  7.79778e-06])
11056   , -2267.6     , array([ 0.102448   ,  0.00203678 ,  3.49739e-48,  7.78999e-06])
11057   , -2267.6     , array([ 0.102448   ,  0.00203678 ,  3.49739e-48,  7.78999e-06])
11058   , -2267.6     , array([ 0.10255    ,  0.00203678 ,  3.49739e-48,  7.78999e-06])
11059   , -2267.67    , array([ 0.102448   ,  0.00203882 ,  3.49739e-48,  7.78999e-06])
11060   , -2267.6     , array([ 0.102448   ,  0.00203678 ,  3.50088e-48,  7.78999e-06])
11061   , -2267.54    , array([ 0.102448   ,  0.00203678 ,  3.49739e-48,  7.79778e-06])
11062   , -2247.23    , array([ 0.102448   ,  0.00127663 ,  3.49739e-48,  6.43026e-06])
11063   , -2247.23    , array([ 0.102448   ,  0.00127663 ,  3.49739e-48,  6.43026e-06])
11064   , -2247.23    , array([ 0.10255    ,  0.00127663 ,  3.49739e-48,  6.43026e-06])
11065   , -2247.31    , array([ 0.102448   ,  0.0012779  ,  3.49739e-48,  6.43026e-06])
11066   , -2247.23    , array([ 0.102448   ,  0.00127663 ,  3.50088e-48,  6.43026e-06])
11067   , -2247.15    , array([ 0.102448   ,  0.00127663 ,  3.49739e-48,  6.4367e-06 ])
11068   , -2247.23    , array([ 0.102448   ,  0.00127663 ,  3.49739e-48,  6.43026e-06])
11069   , -2247.23    , array([ 0.102448   ,  0.00127663 ,  3.49739e-48,  6.43026e-06])
11070   , -2247.23    , array([ 0.10255    ,  0.00127663 ,  3.49739e-48,  6.43026e-06])
11071   , -2247.31    , array([ 0.102448   ,  0.0012779  ,  3.49739e-48,  6.43026e-06])
11072   , -2247.23    , array([ 0.102448   ,  0.00127663 ,  3.50088e-48,  6.43026e-06])
11073   , -2247.15    , array([ 0.102448   ,  0.00127663 ,  3.49739e-48,  6.4367e-06 ])
11074   , -2247.23    , array([ 0.102448   ,  0.00127663 ,  3.49739e-48,  6.43026e-06])
11075   , -2247.23    , array([ 0.102448   ,  0.00127663 ,  3.49739e-48,  6.43026e-06])
11076   , -2247.23    , array([ 0.10255    ,  0.00127663 ,  3.49739e-48,  6.43026e-06])
11077   , -2247.31    , array([ 0.102448   ,  0.0012779  ,  3.49739e-48,  6.43026e-06])
11078   , -2247.23    , array([ 0.102448   ,  0.00127663 ,  3.50088e-48,  6.43026e-06])
11079   , -2247.15    , array([ 0.102448   ,  0.00127663 ,  3.49739e-48,  6.4367e-06 ])
11080   , -2235.11    , array([ 0.102448   ,  0.0010107  ,  3.49739e-48,  5.84218e-06])
11081   , -2235.11    , array([ 0.102448   ,  0.0010107  ,  3.49739e-48,  5.84218e-06])
11082   , -2235.11    , array([ 0.10255    ,  0.0010107  ,  3.49739e-48,  5.84218e-06])
11083   , -2235.2     , array([ 0.102448   ,  0.00101172 ,  3.49739e-48,  5.84218e-06])
11084   , -2235.11    , array([ 0.102448   ,  0.0010107  ,  3.50088e-48,  5.84218e-06])
11085   , -2235.01    , array([ 0.102448   ,  0.0010107  ,  3.49739e-48,  5.84802e-06])
11086   , -2235.11    , array([ 0.102448   ,  0.0010107  ,  3.49739e-48,  5.84218e-06])
11087   , -2235.11    , array([ 0.102448   ,  0.0010107  ,  3.49739e-48,  5.84218e-06])
11088   , -2235.11    , array([ 0.10255    ,  0.0010107  ,  3.49739e-48,  5.84218e-06])
11089   , -2235.2     , array([ 0.102448   ,  0.00101172 ,  3.49739e-48,  5.84218e-06])
11090   , -2235.11    , array([ 0.102448   ,  0.0010107  ,  3.50088e-48,  5.84218e-06])
11091   , -2235.01    , array([ 0.102448   ,  0.0010107  ,  3.49739e-48,  5.84802e-06])
11092   , -2235.11    , array([ 0.102448   ,  0.0010107  ,  3.49739e-48,  5.84218e-06])
11093   , -2235.11    , array([ 0.102448   ,  0.0010107  ,  3.49739e-48,  5.84218e-06])
11094   , -2235.11    , array([ 0.10255    ,  0.0010107  ,  3.49739e-48,  5.84218e-06])
11095   , -2235.2     , array([ 0.102448   ,  0.00101172 ,  3.49739e-48,  5.84218e-06])
11096   , -2235.11    , array([ 0.102448   ,  0.0010107  ,  3.50088e-48,  5.84218e-06])
11097   , -2235.01    , array([ 0.102448   ,  0.0010107  ,  3.49739e-48,  5.84802e-06])
11104   , -2235.11    , array([ 0.102448   ,  0.0010107  ,  3.49739e-48,  5.84218e-06])
11105   , -2235.11    , array([ 0.102448   ,  0.0010107  ,  3.49739e-48,  5.84218e-06])
11106   , -2235.11    , array([ 0.10255    ,  0.0010107  ,  3.49739e-48,  5.84218e-06])
11107   , -2235.2     , array([ 0.102448   ,  0.00101172 ,  3.49739e-48,  5.84218e-06])
11108   , -2235.11    , array([ 0.102448   ,  0.0010107  ,  3.50088e-48,  5.84218e-06])
11109   , -2235.01    , array([ 0.102448   ,  0.0010107  ,  3.49739e-48,  5.84802e-06])
11110   , -2235.11    , array([ 0.102448   ,  0.0010107  ,  3.49739e-48,  5.84218e-06])
11111   , -2235.11    , array([ 0.102448   ,  0.0010107  ,  3.49739e-48,  5.84218e-06])
11112   , -2235.11    , array([ 0.10255    ,  0.0010107  ,  3.49739e-48,  5.84218e-06])
11113   , -2235.2     , array([ 0.102448   ,  0.00101172 ,  3.49739e-48,  5.84218e-06])
11114   , -2235.11    , array([ 0.102448   ,  0.0010107  ,  3.50088e-48,  5.84218e-06])
11115   , -2235.01    , array([ 0.102448   ,  0.0010107  ,  3.49739e-48,  5.84802e-06])
11122   , -2235.11    , array([ 0.102448   ,  0.0010107  ,  3.49739e-48,  5.84218e-06])
11123   , -2235.11    , array([ 0.102448   ,  0.0010107  ,  3.49739e-48,  5.84218e-06])
11124   , -2235.11    , array([ 0.10255    ,  0.0010107  ,  3.49739e-48,  5.84218e-06])
11125   , -2235.2     , array([ 0.102448   ,  0.00101172 ,  3.49739e-48,  5.84218e-06])
11126   , -2235.11    , array([ 0.102448   ,  0.0010107  ,  3.50088e-48,  5.84218e-06])
11127   , -2235.01    , array([ 0.102448   ,  0.0010107  ,  3.49739e-48,  5.84802e-06])
11128   , -2235.11    , array([ 0.102448   ,  0.0010107  ,  3.49739e-48,  5.84218e-06])
11129   , -2235.11    , array([ 0.102448   ,  0.0010107  ,  3.49739e-48,  5.84218e-06])
11130   , -2235.11    , array([ 0.10255    ,  0.0010107  ,  3.49739e-48,  5.84218e-06])
