69696   , -41415.6    , array([ 0.995864   ,  6.02371    ,  2.77464e-44,  1.98141e-29,  0.0968935  ])
69697   , -41421.7    , array([ 0.99686    ,  6.02371    ,  2.77464e-44,  1.98141e-29,  0.0968935  ])
69698   , -41422.1    , array([ 0.995864   ,  6.02973    ,  2.77464e-44,  1.98141e-29,  0.0968935  ])
69699   , -41415.6    , array([ 0.995864   ,  6.02371    ,  2.77741e-44,  1.98141e-29,  0.0968935  ])
69700   , -41415.6    , array([ 0.995864   ,  6.02371    ,  2.77464e-44,  1.9834e-29 ,  0.0968935  ])
69701   , -41406      , array([ 0.995864   ,  6.02371    ,  2.77464e-44,  1.98141e-29,  0.0969905  ])
69702   , -41415.6    , array([ 0.995864   ,  6.02371    ,  2.77464e-44,  1.98141e-29,  0.0968935  ])
69703   , -43225.5    , array([ 0.624931   ,  3.65714    ,  2.77464e-44,  1.98141e-29,  0.203953   ])
69704   , -43225.5    , array([ 0.624931   ,  3.65714    ,  2.77464e-44,  1.98141e-29,  0.203953   ])
69705   , -43201.1    , array([ 0.625556   ,  3.65714    ,  2.77464e-44,  1.98141e-29,  0.203953   ])
69706   , -43235.8    , array([ 0.624931   ,  3.66079    ,  2.77464e-44,  1.98141e-29,  0.203953   ])
69707   , -43225.5    , array([ 0.624931   ,  3.65714    ,  2.77741e-44,  1.98141e-29,  0.203953   ])
69708   , -43225.5    , array([ 0.624931   ,  3.65714    ,  2.77464e-44,  1.9834e-29 ,  0.203953   ])
69709   , -43244.7    , array([ 0.624931   ,  3.65714    ,  2.77464e-44,  1.98141e-29,  0.204157   ])
69710   , -38002.9    , array([ 0.805      ,  4.79629    ,  2.77464e-44,  1.98141e-29,  0.136109   ])
69711   , -38002.9    , array([ 0.805      ,  4.79629    ,  2.77464e-44,  1.98141e-29,  0.136109   ])
69712   , -37997.3    , array([ 0.805806   ,  4.79629    ,  2.77464e-44,  1.98141e-29,  0.136109   ])
69713   , -38010.9    , array([ 0.805      ,  4.80109    ,  2.77464e-44,  1.98141e-29,  0.136109   ])
69714   , -38002.9    , array([ 0.805      ,  4.79629    ,  2.77741e-44,  1.98141e-29,  0.136109   ])
69715   , -38002.9    , array([ 0.805      ,  4.79629    ,  2.77464e-44,  1.9834e-29 ,  0.136109   ])
69716   , -38003.9    , array([ 0.805      ,  4.79629    ,  2.77464e-44,  1.98141e-29,  0.136246   ])
69717   , -28883.2    , array([ 0.944212   ,  2.17439    ,  2.77464e-44,  1.98141e-29,  0.180677   ])
69718   , -28883.2    , array([ 0.944212   ,  2.17439    ,  2.77464e-44,  1.98141e-29,  0.180677   ])
69719   , -28872.9    , array([ 0.945157   ,  2.17439    ,  2.77464e-44,  1.98141e-29,  0.180677   ])
69720   , -28896.1    , array([ 0.944212   ,  2.17657    ,  2.77464e-44,  1.98141e-29,  0.180677   ])
69721   , -28883.2    , array([ 0.944212   ,  2.17439    ,  2.77741e-44,  1.98141e-29,  0.180677   ])
69722   , -28883.2    , array([ 0.944212   ,  2.17439    ,  2.77464e-44,  1.9834e-29 ,  0.180677   ])
69723   , -28886.9    , array([ 0.944212   ,  2.17439    ,  2.77464e-44,  1.98141e-29,  0.180857   ])
69724   , -213928     , array([ 1.78716    ,  0.0918475  ,  2.77464e-44,  1.98141e-29,  0.560992   ])
69725   , -213928     , array([ 1.78716    ,  0.0918475  ,  2.77464e-44,  1.98141e-29,  0.560992   ])
69726   , -213922     , array([ 1.78895    ,  0.0918475  ,  2.77464e-44,  1.98141e-29,  0.560992   ])
69727   , -213714     , array([ 1.78716    ,  0.0919394  ,  2.77464e-44,  1.98141e-29,  0.560992   ])
69728   , -213928     , array([ 1.78716    ,  0.0918475  ,  2.77741e-44,  1.98141e-29,  0.560992   ])
