32190   , -2322.95    , array([ 0.118755   ,  0.0267392  ,  3.09216e-09,  2.0037e-05 ])
32191   , -2322.95    , array([ 0.118874   ,  0.0267392  ,  3.09216e-09,  2.0037e-05 ])
32192   , -2322.96    , array([ 0.118755   ,  0.0267659  ,  3.09216e-09,  2.0037e-05 ])
32193   , -2322.95    , array([ 0.118755   ,  0.0267392  ,  3.09526e-09,  2.0037e-05 ])
32194   , -2322.93    , array([ 0.118755   ,  0.0267392  ,  3.09216e-09,  2.0057e-05 ])
32195   , -2322.95    , array([ 0.118755   ,  0.0267392  ,  3.09216e-09,  2.0037e-05 ])
32196   , -2280.25    , array([ 0.118752   ,  0.0129707  ,  3.09223e-09,  4.05436e-05])
32197   , -2280.25    , array([ 0.118752   ,  0.0129707  ,  3.09223e-09,  4.05436e-05])
32198   , -2280.25    , array([ 0.118871   ,  0.0129707  ,  3.09223e-09,  4.05436e-05])
32199   , -2280.3     , array([ 0.118752   ,  0.0129837  ,  3.09223e-09,  4.05436e-05])
32200   , -2280.25    , array([ 0.118752   ,  0.0129707  ,  3.09533e-09,  4.05436e-05])
32201   , -2280.19    , array([ 0.118752   ,  0.0129707  ,  3.09223e-09,  4.05841e-05])
32208   , -2280.25    , array([ 0.118752   ,  0.0129707  ,  3.09223e-09,  4.05436e-05])
32209   , -2280.25    , array([ 0.118752   ,  0.0129707  ,  3.09223e-09,  4.05436e-05])
32210   , -2280.25    , array([ 0.118871   ,  0.0129707  ,  3.09223e-09,  4.05436e-05])
32211   , -2280.3     , array([ 0.118752   ,  0.0129836  ,  3.09223e-09,  4.05436e-05])
32212   , -2280.25    , array([ 0.118752   ,  0.0129707  ,  3.09533e-09,  4.05436e-05])
32213   , -2280.19    , array([ 0.118752   ,  0.0129707  ,  3.09223e-09,  4.05842e-05])
32214   , -2280.25    , array([ 0.118752   ,  0.0129706  ,  3.09223e-09,  4.05437e-05])
32215   , -2280.25    , array([ 0.118752   ,  0.0129706  ,  3.09223e-09,  4.05437e-05])
32216   , -2280.25    , array([ 0.118871   ,  0.0129706  ,  3.09223e-09,  4.05437e-05])
32217   , -2280.3     , array([ 0.118752   ,  0.0129836  ,  3.09223e-09,  4.05437e-05])
