164247  , -23991.1    , array([ 2.33099    ,  0.99475    ,  0.907014   ,  1.00179e-16,  2.48005    ])
164248  , -23991      , array([ 2.33332    ,  0.99475    ,  0.907014   ,  1.00179e-16,  2.48005    ])
164249  , -23968.5    , array([ 2.33099    ,  0.995745   ,  0.907014   ,  1.00179e-16,  2.48005    ])
164250  , -23968.8    , array([ 2.33099    ,  0.99475    ,  0.907921   ,  1.00179e-16,  2.48005    ])
164251  , -23991.1    , array([ 2.33099    ,  0.99475    ,  0.907014   ,  1.0028e-16 ,  2.48005    ])
164252  , -23994.4    , array([ 2.33099    ,  0.99475    ,  0.907014   ,  1.00179e-16,  2.48253    ])
164253  , -23991.1    , array([ 2.33099    ,  0.99475    ,  0.907014   ,  1.00179e-16,  2.48005    ])
164254  , -14887.4    , array([ 2.33678    ,  2.03255    ,  1.83793    ,  1.00179e-16,  2.23602    ])
164255  , -14887.4    , array([ 2.33678    ,  2.03255    ,  1.83793    ,  1.00179e-16,  2.23602    ])
164256  , -14889.5    , array([ 2.33912    ,  2.03255    ,  1.83793    ,  1.00179e-16,  2.23602    ])
164257  , -14901.1    , array([ 2.33678    ,  2.03458    ,  1.83793    ,  1.00179e-16,  2.23602    ])
164258  , -14890.5    , array([ 2.33678    ,  2.03255    ,  1.83977    ,  1.00179e-16,  2.23602    ])
164259  , -14887.4    , array([ 2.33678    ,  2.03255    ,  1.83793    ,  1.0028e-16 ,  2.23602    ])
164260  , -14881.4    , array([ 2.33678    ,  2.03255    ,  1.83793    ,  1.00179e-16,  2.23825    ])
164268  , -14886.9    , array([ 2.33674    ,  2.03248    ,  1.83806    ,  1.00179e-16,  2.23611    ])
164269  , -14886.9    , array([ 2.33674    ,  2.03248    ,  1.83806    ,  1.00179e-16,  2.23611    ])
164270  , -14889      , array([ 2.33908    ,  2.03248    ,  1.83806    ,  1.00179e-16,  2.23611    ])
164271  , -14900.5    , array([ 2.33674    ,  2.03452    ,  1.83806    ,  1.00179e-16,  2.23611    ])
164272  , -14890      , array([ 2.33674    ,  2.03248    ,  1.83989    ,  1.00179e-16,  2.23611    ])
164273  , -14886.9    , array([ 2.33674    ,  2.03248    ,  1.83806    ,  1.0028e-16 ,  2.23611    ])
164274  , -14880.8    , array([ 2.33674    ,  2.03248    ,  1.83806    ,  1.00179e-16,  2.23835    ])
164275  , -14876.6    , array([ 2.33591    ,  2.03124    ,  1.84025    ,  1.00179e-16,  2.2379     ])
164276  , -14876.6    , array([ 2.33591    ,  2.03124    ,  1.84025    ,  1.00179e-16,  2.2379     ])
164277  , -14878.7    , array([ 2.33825    ,  2.03124    ,  1.84025    ,  1.00179e-16,  2.2379     ])
164278  , -14890.3    , array([ 2.33591    ,  2.03327    ,  1.84025    ,  1.00179e-16,  2.2379     ])
164279  , -14879.7    , array([ 2.33591    ,  2.03124    ,  1.84209    ,  1.00179e-16,  2.2379     ])
164280  , -14876.6    , array([ 2.33591    ,  2.03124    ,  1.84025    ,  1.0028e-16 ,  2.2379     ])
164281  , -14870.6    , array([ 2.33591    ,  2.03124    ,  1.84025    ,  1.00179e-16,  2.24014    ])
164282  , -17677      , array([ 1.69967    ,  1.17584    ,  5.37099    ,  1.00179e-16,  4.57934    ])
164283  , -17677      , array([ 1.69967    ,  1.17584    ,  5.37099    ,  1.00179e-16,  4.57934    ])
164284  , -17684.5    , array([ 1.70137    ,  1.17584    ,  5.37099    ,  1.00179e-16,  4.57934    ])
164285  , -17688      , array([ 1.69967    ,  1.17701    ,  5.37099    ,  1.00179e-16,  4.57934    ])
164286  , -17695.1    , array([ 1.69967    ,  1.17584    ,  5.37637    ,  1.00179e-16,  4.57934    ])
164287  , -17677      , array([ 1.69967    ,  1.17584    ,  5.37099    ,  1.0028e-16 ,  4.57934    ])
164288  , -17676.8    , array([ 1.69967    ,  1.17584    ,  5.37099    ,  1.00179e-16,  4.58392    ])
164289  , -13401      , array([ 2.10412    ,  1.6972     ,  2.61677    ,  1.00179e-16,  2.83167    ])
164290  , -13401      , array([ 2.10412    ,  1.6972     ,  2.61677    ,  1.00179e-16,  2.83167    ])
164291  , -13405.1    , array([ 2.10622    ,  1.6972     ,  2.61677    ,  1.00179e-16,  2.83167    ])
164292  , -13412.3    , array([ 2.10412    ,  1.69889    ,  2.61677    ,  1.00179e-16,  2.83167    ])
164293  , -13410.2    , array([ 2.10412    ,  1.6972     ,  2.61938    ,  1.00179e-16,  2.83167    ])
164294  , -13401      , array([ 2.10412    ,  1.6972     ,  2.61677    ,  1.0028e-16 ,  2.83167    ])
164295  , -13397.7    , array([ 2.10412    ,  1.6972     ,  2.61677    ,  1.00179e-16,  2.83451    ])
164296  , -15641.6    , array([ 0.84498    ,  1.69838    ,  3.12234    ,  1.00179e-16,  3.71244    ])
164297  , -15641.6    , array([ 0.84498    ,  1.69838    ,  3.12234    ,  1.00179e-16,  3.71244    ])
164298  , -15632.5    , array([ 0.845826   ,  1.69838    ,  3.12234    ,  1.00179e-16,  3.71244    ])
164299  , -15654.9    , array([ 0.84498    ,  1.70008    ,  3.12234    ,  1.00179e-16,  3.71244    ])
164300  , -15643.2    , array([ 0.84498    ,  1.69838    ,  3.12546    ,  1.00179e-16,  3.71244    ])
164301  , -15641.6    , array([ 0.84498    ,  1.69838    ,  3.12234    ,  1.0028e-16 ,  3.71244    ])
164302  , -15640.1    , array([ 0.84498    ,  1.69838    ,  3.12234    ,  1.00179e-16,  3.71615    ])
164303  , -12922.6    , array([ 1.6041     ,  1.69755    ,  2.75791    ,  1.00179e-16,  3.06918    ])
164304  , -12922.6    , array([ 1.6041     ,  1.69755    ,  2.75791    ,  1.00179e-16,  3.06918    ])
164305  , -12923.4    , array([ 1.6057     ,  1.69755    ,  2.75791    ,  1.00179e-16,  3.06918    ])
164306  , -12934.3    , array([ 1.6041     ,  1.69925    ,  2.75791    ,  1.00179e-16,  3.06918    ])
164307  , -12930.2    , array([ 1.6041     ,  1.69755    ,  2.76067    ,  1.00179e-16,  3.06918    ])
164308  , -12922.6    , array([ 1.6041     ,  1.69755    ,  2.75791    ,  1.0028e-16 ,  3.06918    ])
