191085  , -519486     , array([ 19.8677    ,  0.287681   ,  4.55702e-66,  6.17244e-78,  3.86132    ])
191086  , -519494     , array([ 19.8876    ,  0.287681   ,  4.55702e-66,  6.17244e-78,  3.86132    ])
191087  , -519020     , array([ 19.8677    ,  0.287969   ,  4.55702e-66,  6.17244e-78,  3.86132    ])
191088  , -519486     , array([ 19.8677    ,  0.287681   ,  4.56158e-66,  6.17244e-78,  3.86132    ])
191089  , -519486     , array([ 19.8677    ,  0.287681   ,  4.55702e-66,  6.17862e-78,  3.86132    ])
191090  , -519979     , array([ 19.8677    ,  0.287681   ,  4.55702e-66,  6.17244e-78,  3.86518    ])
191091  , -519486     , array([ 19.8677    ,  0.287681   ,  4.55702e-66,  6.17244e-78,  3.86132    ])
191092  , -145582     , array([ 19.6393    ,  0.575847   ,  4.55702e-66,  6.17244e-78,  1.85389    ])
191093  , -145582     , array([ 19.6393    ,  0.575847   ,  4.55702e-66,  6.17244e-78,  1.85389    ])
191094  , -145591     , array([ 19.6589    ,  0.575847   ,  4.55702e-66,  6.17244e-78,  1.85389    ])
191095  , -145472     , array([ 19.6393    ,  0.576423   ,  4.55702e-66,  6.17244e-78,  1.85389    ])
191096  , -145582     , array([ 19.6393    ,  0.575847   ,  4.56158e-66,  6.17244e-78,  1.85389    ])
191097  , -145582     , array([ 19.6393    ,  0.575847   ,  4.55702e-66,  6.17862e-78,  1.85389    ])
191098  , -145716     , array([ 19.6393    ,  0.575847   ,  4.55702e-66,  6.17244e-78,  1.85575    ])
191106  , -144641     , array([ 19.1312    ,  0.558212   ,  4.55702e-66,  6.17244e-78,  1.79742    ])
191107  , -144641     , array([ 19.1312    ,  0.558212   ,  4.55702e-66,  6.17244e-78,  1.79742    ])
191108  , -144649     , array([ 19.1504    ,  0.558212   ,  4.55702e-66,  6.17244e-78,  1.79742    ])
191109  , -144530     , array([ 19.1312    ,  0.55877    ,  4.55702e-66,  6.17244e-78,  1.79742    ])
191110  , -144641     , array([ 19.1312    ,  0.558212   ,  4.56158e-66,  6.17244e-78,  1.79742    ])
191111  , -144641     , array([ 19.1312    ,  0.558212   ,  4.55702e-66,  6.17862e-78,  1.79742    ])
191112  , -144774     , array([ 19.1312    ,  0.558212   ,  4.55702e-66,  6.17244e-78,  1.79922    ])
191113  , -106431     , array([ 0.321002   ,  0.00436586 ,  4.55702e-66,  6.17244e-78,  0.0144366  ])
191114  , -106431     , array([ 0.321002   ,  0.00436586 ,  4.55702e-66,  6.17244e-78,  0.0144366  ])
191115  , -106430     , array([ 0.321323   ,  0.00436586 ,  4.55702e-66,  6.17244e-78,  0.0144366  ])
191116  , -106309     , array([ 0.321002   ,  0.00437023 ,  4.55702e-66,  6.17244e-78,  0.0144366  ])
191117  , -106431     , array([ 0.321002   ,  0.00436586 ,  4.56158e-66,  6.17244e-78,  0.0144366  ])
191118  , -106431     , array([ 0.321002   ,  0.00436586 ,  4.55702e-66,  6.17862e-78,  0.0144366  ])
191119  , -106550     , array([ 0.321002   ,  0.00436586 ,  4.55702e-66,  6.17244e-78,  0.0144511  ])
191127  , -106420     , array([ 0.318291   ,  0.00437979 ,  4.55702e-66,  6.17244e-78,  0.0144818  ])
191128  , -106420     , array([ 0.318291   ,  0.00437979 ,  4.55702e-66,  6.17244e-78,  0.0144818  ])
191129  , -106420     , array([ 0.31861    ,  0.00437979 ,  4.55702e-66,  6.17244e-78,  0.0144818  ])
191130  , -106298     , array([ 0.318291   ,  0.00438417 ,  4.55702e-66,  6.17244e-78,  0.0144818  ])
191131  , -106420     , array([ 0.318291   ,  0.00437979 ,  4.56158e-66,  6.17244e-78,  0.0144818  ])
191132  , -106420     , array([ 0.318291   ,  0.00437979 ,  4.55702e-66,  6.17862e-78,  0.0144818  ])
191133  , -106540     , array([ 0.318291   ,  0.00437979 ,  4.55702e-66,  6.17244e-78,  0.0144962  ])
191134  , -106403     , array([ 0.313772   ,  0.00440337 ,  4.55702e-66,  6.17244e-78,  0.0145582  ])
191135  , -106403     , array([ 0.313772   ,  0.00440337 ,  4.55702e-66,  6.17244e-78,  0.0145582  ])
191136  , -106402     , array([ 0.314086   ,  0.00440337 ,  4.55702e-66,  6.17244e-78,  0.0145582  ])
191137  , -106281     , array([ 0.313772   ,  0.00440777 ,  4.55702e-66,  6.17244e-78,  0.0145582  ])
191138  , -106403     , array([ 0.313772   ,  0.00440337 ,  4.56158e-66,  6.17244e-78,  0.0145582  ])
191139  , -106403     , array([ 0.313772   ,  0.00440337 ,  4.55702e-66,  6.17862e-78,  0.0145582  ])
191140  , -106522     , array([ 0.313772   ,  0.00440337 ,  4.55702e-66,  6.17244e-78,  0.0145727  ])
191148  , -106401     , array([ 0.313153   ,  0.00440664 ,  4.55702e-66,  6.17244e-78,  0.0145688  ])
191149  , -106401     , array([ 0.313153   ,  0.00440664 ,  4.55702e-66,  6.17244e-78,  0.0145688  ])
191150  , -106400     , array([ 0.313466   ,  0.00440664 ,  4.55702e-66,  6.17244e-78,  0.0145688  ])
191151  , -106279     , array([ 0.313153   ,  0.00441105 ,  4.55702e-66,  6.17244e-78,  0.0145688  ])
191152  , -106401     , array([ 0.313153   ,  0.00440664 ,  4.56158e-66,  6.17244e-78,  0.0145688  ])
191153  , -106401     , array([ 0.313153   ,  0.00440664 ,  4.55702e-66,  6.17862e-78,  0.0145688  ])
191154  , -106520     , array([ 0.313153   ,  0.00440664 ,  4.55702e-66,  6.17244e-78,  0.0145834  ])
191155  , -106397     , array([ 0.312121   ,  0.0044121  ,  4.55702e-66,  6.17244e-78,  0.0145865  ])
191156  , -106397     , array([ 0.312121   ,  0.0044121  ,  4.55702e-66,  6.17244e-78,  0.0145865  ])
191157  , -106396     , array([ 0.312433   ,  0.0044121  ,  4.55702e-66,  6.17244e-78,  0.0145865  ])
191158  , -106275     , array([ 0.312121   ,  0.00441651 ,  4.55702e-66,  6.17244e-78,  0.0145865  ])
