140930  , -50300.7    , array([ 0.0559296  ,  0.10346    ,  5.01664e-24,  1.78877e-55,  0.0323762  ])
140931  , -50249.3    , array([ 0.0559856  ,  0.10346    ,  5.01664e-24,  1.78877e-55,  0.0323762  ])
140932  , -50311.7    , array([ 0.0559296  ,  0.103564   ,  5.01664e-24,  1.78877e-55,  0.0323762  ])
140933  , -50300.7    , array([ 0.0559296  ,  0.10346    ,  5.02166e-24,  1.78877e-55,  0.0323762  ])
140934  , -50300.7    , array([ 0.0559296  ,  0.10346    ,  5.01664e-24,  1.79056e-55,  0.0323762  ])
140935  , -50334.9    , array([ 0.0559296  ,  0.10346    ,  5.01664e-24,  1.78877e-55,  0.0324086  ])
140936  , -50300.7    , array([ 0.0559296  ,  0.10346    ,  5.01664e-24,  1.78877e-55,  0.0323762  ])
140937  , -13144      , array([ 0.127956   ,  0.0866704  ,  5.01664e-24,  1.78877e-55,  0.0186569  ])
140938  , -13144      , array([ 0.127956   ,  0.0866704  ,  5.01664e-24,  1.78877e-55,  0.0186569  ])
140939  , -13129.5    , array([ 0.128084   ,  0.0866704  ,  5.01664e-24,  1.78877e-55,  0.0186569  ])
140940  , -13154.8    , array([ 0.127956   ,  0.0867572  ,  5.01664e-24,  1.78877e-55,  0.0186569  ])
140941  , -13144      , array([ 0.127956   ,  0.0866704  ,  5.02166e-24,  1.78877e-55,  0.0186569  ])
140942  , -13144      , array([ 0.127956   ,  0.0866704  ,  5.01664e-24,  1.79056e-55,  0.0186569  ])
140943  , -13145.8    , array([ 0.127956   ,  0.0866704  ,  5.01664e-24,  1.78877e-55,  0.0186755  ])
140944  , -2.96144e+06, array([ 1.14611    ,  0.00101524 ,  5.01664e-24,  1.78877e-55,  0.23345    ])
140945  , -2.96144e+06, array([ 1.14611    ,  0.00101524 ,  5.01664e-24,  1.78877e-55,  0.23345    ])
140946  , -2.96165e+06, array([ 1.14726    ,  0.00101524 ,  5.01664e-24,  1.78877e-55,  0.23345    ])
140947  , -2.96117e+06, array([ 1.14611    ,  0.00101626 ,  5.01664e-24,  1.78877e-55,  0.23345    ])
140948  , -2.96141e+06, array([ 1.14611    ,  0.00101524 ,  5.02166e-24,  1.78877e-55,  0.23345    ])
140949  , -2.96144e+06, array([ 1.14611    ,  0.00101524 ,  5.01664e-24,  1.79056e-55,  0.23345    ])
140950  , -2.96145e+06, array([ 1.14611    ,  0.00101524 ,  5.01664e-24,  1.78877e-55,  0.233683   ])
140951  , -12766.1    , array([ 0.129411   ,  0.0847057  ,  5.01664e-24,  1.78877e-55,  0.0189015  ])
140952  , -12766.1    , array([ 0.129411   ,  0.0847057  ,  5.01664e-24,  1.78877e-55,  0.0189015  ])
140953  , -12751.7    , array([ 0.12954    ,  0.0847057  ,  5.01664e-24,  1.78877e-55,  0.0189015  ])
140954  , -12776.4    , array([ 0.129411   ,  0.0847905  ,  5.01664e-24,  1.78877e-55,  0.0189015  ])
140955  , -12766.1    , array([ 0.129411   ,  0.0847057  ,  5.02166e-24,  1.78877e-55,  0.0189015  ])
140956  , -12766.1    , array([ 0.129411   ,  0.0847057  ,  5.01664e-24,  1.79056e-55,  0.0189015  ])
140957  , -12768.5    , array([ 0.129411   ,  0.0847057  ,  5.01664e-24,  1.78877e-55,  0.0189204  ])
140958  , -10093.7    , array([ 0.14636    ,  0.0659928  ,  5.01664e-24,  1.78877e-55,  0.021782   ])
140959  , -10093.7    , array([ 0.14636    ,  0.0659928  ,  5.01664e-24,  1.78877e-55,  0.021782   ])
140960  , -10080      , array([ 0.146506   ,  0.0659928  ,  5.01664e-24,  1.78877e-55,  0.021782   ])
140961  , -10096.7    , array([ 0.14636    ,  0.0660588  ,  5.01664e-24,  1.78877e-55,  0.021782   ])
140962  , -10093.7    , array([ 0.14636    ,  0.0659928  ,  5.02166e-24,  1.78877e-55,  0.021782   ])
