3979    , -1001.98    , array([ 0.32815    ,  0.109749   ,  3.60681    ,  0.237982   ])
3980    , -1000.8     , array([ 0.328478   ,  0.109749   ,  3.60681    ,  0.237982   ])
3981    , -1001.5     , array([ 0.32815    ,  0.109859   ,  3.60681    ,  0.237982   ])
3982    , -1001.98    , array([ 0.32815    ,  0.109749   ,  3.61042    ,  0.237982   ])
3983    , -1003.64    , array([ 0.32815    ,  0.109749   ,  3.60681    ,  0.23822    ])
3984    , -1001.98    , array([ 0.32815    ,  0.109749   ,  3.60681    ,  0.237982   ])
3985    , -705.548    , array([ 0.580797   ,  0.138005   ,  3.60605    ,  0.106822   ])
3986    , -705.548    , array([ 0.580797   ,  0.138005   ,  3.60605    ,  0.106822   ])
3987    , -706.621    , array([ 0.581378   ,  0.138005   ,  3.60605    ,  0.106822   ])
3988    , -705.019    , array([ 0.580797   ,  0.138144   ,  3.60605    ,  0.106822   ])
3989    , -705.538    , array([ 0.580797   ,  0.138005   ,  3.60965    ,  0.106822   ])
3990    , -705.012    , array([ 0.580797   ,  0.138005   ,  3.60605    ,  0.106929   ])
3991    , -1664.89    , array([ 0.397738   ,  0.300319   ,  3.64083    ,  0.0710527  ])
3992    , -1664.89    , array([ 0.397738   ,  0.300319   ,  3.64083    ,  0.0710527  ])
3993    , -1663.06    , array([ 0.398136   ,  0.300319   ,  3.64083    ,  0.0710527  ])
3994    , -1667.08    , array([ 0.397738   ,  0.30062    ,  3.64083    ,  0.0710527  ])
3995    , -1664.9     , array([ 0.397738   ,  0.300319   ,  3.64447    ,  0.0710527  ])
3996    , -1664.54    , array([ 0.397738   ,  0.300319   ,  3.64083    ,  0.0711238  ])
3997    , -629.048    , array([ 0.539856   ,  0.160359   ,  3.61274    ,  0.0987348  ])
3998    , -629.048    , array([ 0.539856   ,  0.160359   ,  3.61274    ,  0.0987348  ])
3999    , -629.648    , array([ 0.540396   ,  0.160359   ,  3.61274    ,  0.0987348  ])
4000    , -628.916    , array([ 0.539856   ,  0.16052    ,  3.61274    ,  0.0987348  ])
4001    , -629.045    , array([ 0.539856   ,  0.160359   ,  3.61635    ,  0.0987348  ])
4002    , -628.583    , array([ 0.539856   ,  0.160359   ,  3.61274    ,  0.0988336  ])
4003    , -1083.95    , array([ 0.263125   ,  0.0824317  ,  0.402354   ,  0.0641045  ])
4004    , -1083.95    , array([ 0.263125   ,  0.0824317  ,  0.402354   ,  0.0641045  ])
4005    , -1085.87    , array([ 0.263388   ,  0.0824317  ,  0.402354   ,  0.0641045  ])
4006    , -1082.97    , array([ 0.263125   ,  0.0825142  ,  0.402354   ,  0.0641045  ])
4007    , -1082.77    , array([ 0.263125   ,  0.0824317  ,  0.402756   ,  0.0641045  ])
4008    , -1083.13    , array([ 0.263125   ,  0.0824317  ,  0.402354   ,  0.0641687  ])
4009    , -596.662    , array([ 0.444594   ,  0.133975   ,  1.99679    ,  0.0878612  ])
4010    , -596.662    , array([ 0.444594   ,  0.133975   ,  1.99679    ,  0.0878612  ])
4011    , -597.267    , array([ 0.445038   ,  0.133975   ,  1.99679    ,  0.0878612  ])
4012    , -596.513    , array([ 0.444594   ,  0.134109   ,  1.99679    ,  0.0878612  ])
4013    , -596.637    , array([ 0.444594   ,  0.133975   ,  1.99878    ,  0.0878612  ])
4014    , -596.222    , array([ 0.444594   ,  0.133975   ,  1.99679    ,  0.0879491  ])
4015    , -535.5      , array([ 0.263507   ,  0.0800612  ,  1.66975    ,  0.0596285  ])
4016    , -535.5      , array([ 0.263507   ,  0.0800612  ,  1.66975    ,  0.0596285  ])
4017    , -535.976    , array([ 0.263771   ,  0.0800612  ,  1.66975    ,  0.0596285  ])
4018    , -535.431    , array([ 0.263507   ,  0.0801413  ,  1.66975    ,  0.0596285  ])
4019    , -535.49     , array([ 0.263507   ,  0.0800612  ,  1.67142    ,  0.0596285  ])
