249725  , -78601.3    , array([ 0.403297   ,  0.018801   ,  1.00254e-44,  2.46967    ,  7.60214e-06])
249726  , -78601.3    , array([ 0.403701   ,  0.018801   ,  1.00254e-44,  2.46967    ,  7.60214e-06])
249727  , -78601.8    , array([ 0.403297   ,  0.0188198  ,  1.00254e-44,  2.46967    ,  7.60214e-06])
249728  , -78601.3    , array([ 0.403297   ,  0.018801   ,  1.00354e-44,  2.46967    ,  7.60214e-06])
249729  , -78601.3    , array([ 0.403297   ,  0.018801   ,  1.00254e-44,  2.47214    ,  7.60214e-06])
249730  , -78600.8    , array([ 0.403297   ,  0.018801   ,  1.00254e-44,  2.46967    ,  7.60975e-06])
249731  , -78601.3    , array([ 0.403297   ,  0.018801   ,  1.00254e-44,  2.46967    ,  7.60214e-06])
249732  , -77110.9    , array([ 0.39443    ,  0.0093142  ,  1.00254e-44,  2.46953    ,  1.57035e-05])
249733  , -77110.9    , array([ 0.39443    ,  0.0093142  ,  1.00254e-44,  2.46953    ,  1.57035e-05])
249734  , -77110.9    , array([ 0.394825   ,  0.0093142  ,  1.00254e-44,  2.46953    ,  1.57035e-05])
249735  , -77112.8    , array([ 0.39443    ,  0.00932352 ,  1.00254e-44,  2.46953    ,  1.57035e-05])
249736  , -77110.9    , array([ 0.39443    ,  0.0093142  ,  1.00354e-44,  2.46953    ,  1.57035e-05])
249737  , -77110.9    , array([ 0.39443    ,  0.0093142  ,  1.00254e-44,  2.472      ,  1.57035e-05])
249738  , -77109      , array([ 0.39443    ,  0.0093142  ,  1.00254e-44,  2.46953    ,  1.57192e-05])
249746  , -77110.7    , array([ 0.39443    ,  0.00931372 ,  1.00254e-44,  2.46953    ,  1.57043e-05])
249747  , -77110.7    , array([ 0.39443    ,  0.00931372 ,  1.00254e-44,  2.46953    ,  1.57043e-05])
249748  , -77110.7    , array([ 0.394824   ,  0.00931372 ,  1.00254e-44,  2.46953    ,  1.57043e-05])
249749  , -77112.6    , array([ 0.39443    ,  0.00932304 ,  1.00254e-44,  2.46953    ,  1.57043e-05])
249750  , -77110.7    , array([ 0.39443    ,  0.00931372 ,  1.00354e-44,  2.46953    ,  1.57043e-05])
249751  , -77110.7    , array([ 0.39443    ,  0.00931372 ,  1.00254e-44,  2.472      ,  1.57043e-05])
249752  , -77108.8    , array([ 0.39443    ,  0.00931372 ,  1.00254e-44,  2.46953    ,  1.572e-05  ])
249753  , -77110.5    , array([ 0.394429   ,  0.00931324 ,  1.00254e-44,  2.46953    ,  1.57051e-05])
249754  , -77110.5    , array([ 0.394429   ,  0.00931324 ,  1.00254e-44,  2.46953    ,  1.57051e-05])
249755  , -77110.5    , array([ 0.394824   ,  0.00931324 ,  1.00254e-44,  2.46953    ,  1.57051e-05])
249756  , -77112.4    , array([ 0.394429   ,  0.00932256 ,  1.00254e-44,  2.46953    ,  1.57051e-05])
249757  , -77110.5    , array([ 0.394429   ,  0.00931324 ,  1.00354e-44,  2.46953    ,  1.57051e-05])
249758  , -77110.5    , array([ 0.394429   ,  0.00931324 ,  1.00254e-44,  2.472      ,  1.57051e-05])
249759  , -77108.6    , array([ 0.394429   ,  0.00931324 ,  1.00254e-44,  2.46953    ,  1.57209e-05])
249760  , -52481.8    , array([ 0.377276   ,  0.00228587 ,  1.00254e-44,  2.46924    ,  6.70098e-05])
249761  , -52481.8    , array([ 0.377276   ,  0.00228587 ,  1.00254e-44,  2.46924    ,  6.70098e-05])
249762  , -52481.9    , array([ 0.377653   ,  0.00228587 ,  1.00254e-44,  2.46924    ,  6.70098e-05])
249763  , -52502.1    , array([ 0.377276   ,  0.00228815 ,  1.00254e-44,  2.46924    ,  6.70098e-05])
249764  , -52481.8    , array([ 0.377276   ,  0.00228587 ,  1.00354e-44,  2.46924    ,  6.70098e-05])
249765  , -52481.8    , array([ 0.377276   ,  0.00228587 ,  1.00254e-44,  2.47171    ,  6.70098e-05])
249766  , -52461.4    , array([ 0.377276   ,  0.00228587 ,  1.00254e-44,  2.46924    ,  6.70768e-05])
249767  , -52476.2    , array([ 0.377274   ,  0.00228556 ,  1.00254e-44,  2.46924    ,  6.70192e-05])
249768  , -52476.2    , array([ 0.377274   ,  0.00228556 ,  1.00254e-44,  2.46924    ,  6.70192e-05])
249769  , -52476.2    , array([ 0.377652   ,  0.00228556 ,  1.00254e-44,  2.46924    ,  6.70192e-05])
249770  , -52496.5    , array([ 0.377274   ,  0.00228784 ,  1.00254e-44,  2.46924    ,  6.70192e-05])
249771  , -52476.2    , array([ 0.377274   ,  0.00228556 ,  1.00354e-44,  2.46924    ,  6.70192e-05])
249772  , -52476.2    , array([ 0.377274   ,  0.00228556 ,  1.00254e-44,  2.47171    ,  6.70192e-05])
249773  , -52455.8    , array([ 0.377274   ,  0.00228556 ,  1.00254e-44,  2.46924    ,  6.70862e-05])
249774  , -52470.5    , array([ 0.377273   ,  0.00228525 ,  1.00254e-44,  2.46924    ,  6.70286e-05])
249775  , -52470.5    , array([ 0.377273   ,  0.00228525 ,  1.00254e-44,  2.46924    ,  6.70286e-05])
249776  , -52470.6    , array([ 0.37765    ,  0.00228525 ,  1.00254e-44,  2.46924    ,  6.70286e-05])
249777  , -52490.8    , array([ 0.377273   ,  0.00228753 ,  1.00254e-44,  2.46924    ,  6.70286e-05])
249778  , -52470.5    , array([ 0.377273   ,  0.00228525 ,  1.00354e-44,  2.46924    ,  6.70286e-05])
249779  , -52470.5    , array([ 0.377273   ,  0.00228525 ,  1.00254e-44,  2.47171    ,  6.70286e-05])
249780  , -52450.1    , array([ 0.377273   ,  0.00228525 ,  1.00254e-44,  2.46924    ,  6.70957e-05])
249781  , -16952.9    , array([ 0.36898    ,  0.00113231 ,  1.00254e-44,  2.4691     ,  0.000138435])
249782  , -16952.9    , array([ 0.36898    ,  0.00113231 ,  1.00254e-44,  2.4691     ,  0.000138435])
249783  , -16953      , array([ 0.369349   ,  0.00113231 ,  1.00254e-44,  2.4691     ,  0.000138435])
249784  , -16976.9    , array([ 0.36898    ,  0.00113345 ,  1.00254e-44,  2.4691     ,  0.000138435])
249785  , -16952.9    , array([ 0.36898    ,  0.00113231 ,  1.00354e-44,  2.4691     ,  0.000138435])
249786  , -16953      , array([ 0.36898    ,  0.00113231 ,  1.00254e-44,  2.47157    ,  0.000138435])
249787  , -16928.9    , array([ 0.36898    ,  0.00113231 ,  1.00254e-44,  2.4691     ,  0.000138574])
249788  , -16951      , array([ 0.368979   ,  0.00113227 ,  1.00254e-44,  2.4691     ,  0.000138441])
249789  , -16951      , array([ 0.368979   ,  0.00113227 ,  1.00254e-44,  2.4691     ,  0.000138441])
249790  , -16951      , array([ 0.369348   ,  0.00113227 ,  1.00254e-44,  2.4691     ,  0.000138441])
249791  , -16975      , array([ 0.368979   ,  0.0011334  ,  1.00254e-44,  2.4691     ,  0.000138441])
249792  , -16951      , array([ 0.368979   ,  0.00113227 ,  1.00354e-44,  2.4691     ,  0.000138441])
249793  , -16951      , array([ 0.368979   ,  0.00113227 ,  1.00254e-44,  2.47157    ,  0.000138441])
249794  , -16927      , array([ 0.368979   ,  0.00113227 ,  1.00254e-44,  2.4691     ,  0.00013858 ])
249795  , -16593      , array([ 0.368893   ,  0.00112395 ,  1.00254e-44,  2.4691     ,  0.000139499])
249796  , -16593      , array([ 0.368893   ,  0.00112395 ,  1.00254e-44,  2.4691     ,  0.000139499])
249797  , -16593      , array([ 0.369262   ,  0.00112395 ,  1.00254e-44,  2.4691     ,  0.000139499])
249798  , -16616.8    , array([ 0.368893   ,  0.00112508 ,  1.00254e-44,  2.4691     ,  0.000139499])
249799  , -16593      , array([ 0.368893   ,  0.00112395 ,  1.00354e-44,  2.4691     ,  0.000139499])
249800  , -16593      , array([ 0.368893   ,  0.00112395 ,  1.00254e-44,  2.47157    ,  0.000139499])
249801  , -16569.1    , array([ 0.368893   ,  0.00112395 ,  1.00254e-44,  2.4691     ,  0.000139639])
249809  , -16592.5    , array([ 0.368893   ,  0.00112394 ,  1.00254e-44,  2.4691     ,  0.0001395  ])
249810  , -16592.5    , array([ 0.368893   ,  0.00112394 ,  1.00254e-44,  2.4691     ,  0.0001395  ])
249811  , -16592.5    , array([ 0.369262   ,  0.00112394 ,  1.00254e-44,  2.4691     ,  0.0001395  ])
249812  , -16616.3    , array([ 0.368893   ,  0.00112507 ,  1.00254e-44,  2.4691     ,  0.0001395  ])
249813  , -16592.5    , array([ 0.368893   ,  0.00112394 ,  1.00354e-44,  2.4691     ,  0.0001395  ])
249814  , -16592.5    , array([ 0.368893   ,  0.00112394 ,  1.00254e-44,  2.47157    ,  0.0001395  ])
249815  , -16568.7    , array([ 0.368893   ,  0.00112394 ,  1.00254e-44,  2.4691     ,  0.00013964 ])
249816  , -16507      , array([ 0.368872   ,  0.00112196 ,  1.00254e-44,  2.4691     ,  0.000139755])
249817  , -16507      , array([ 0.368872   ,  0.00112196 ,  1.00254e-44,  2.4691     ,  0.000139755])
249818  , -16507.1    , array([ 0.369241   ,  0.00112196 ,  1.00254e-44,  2.4691     ,  0.000139755])
249819  , -16530.8    , array([ 0.368872   ,  0.00112308 ,  1.00254e-44,  2.4691     ,  0.000139755])
249820  , -16507      , array([ 0.368872   ,  0.00112196 ,  1.00354e-44,  2.4691     ,  0.000139755])
249821  , -16507      , array([ 0.368872   ,  0.00112196 ,  1.00254e-44,  2.47157    ,  0.000139755])
249822  , -16483.2    , array([ 0.368872   ,  0.00112196 ,  1.00254e-44,  2.4691     ,  0.000139895])
249830  , -16506.9    , array([ 0.368872   ,  0.00112196 ,  1.00254e-44,  2.4691     ,  0.000139756])
