147069  , -33719.9    , array([ 0.249376   ,  0.184284   ,  9.23812e-13,  0.00154008 ,  0.00890256 ])
147351  , -1590.43    , array([ 1.77973    ,  0.0635273  ,  9.23812e-13,  2.17744    ,  0.0242003  ])
147352  , -1590.97    , array([ 1.77795    ,  0.0635908  ,  9.23812e-13,  2.17744    ,  0.0242003  ])
147353  , -1590.33    , array([ 1.77795    ,  0.0635273  ,  9.24736e-13,  2.17744    ,  0.0242003  ])
147354  , -1590.35    , array([ 1.77795    ,  0.0635273  ,  9.23812e-13,  2.17961    ,  0.0242003  ])
147355  , -1589.68    , array([ 1.77795    ,  0.0635273  ,  9.23812e-13,  2.17744    ,  0.0242245  ])
147356  , -1584.15    , array([ 1.81893    ,  0.0614983  ,  9.23812e-13,  2.68226    ,  0.0239324  ])
147357  , -1584.15    , array([ 1.81893    ,  0.0614983  ,  9.23812e-13,  2.68226    ,  0.0239324  ])
147358  , -1584.25    , array([ 1.82075    ,  0.0614983  ,  9.23812e-13,  2.68226    ,  0.0239324  ])
147359  , -1584.66    , array([ 1.81893    ,  0.0615598  ,  9.23812e-13,  2.68226    ,  0.0239324  ])
147360  , -1584.15    , array([ 1.81893    ,  0.0614983  ,  9.24736e-13,  2.68226    ,  0.0239324  ])
147361  , -1584.17    , array([ 1.81893    ,  0.0614983  ,  9.23812e-13,  2.68494    ,  0.0239324  ])
147362  , -1583.62    , array([ 1.81893    ,  0.0614983  ,  9.23812e-13,  2.68226    ,  0.0239564  ])
147363  , -1575.72    , array([ 1.81273    ,  0.0591828  ,  9.23812e-13,  3.20268    ,  0.0237204  ])
147364  , -1575.72    , array([ 1.81273    ,  0.0591828  ,  9.23812e-13,  3.20268    ,  0.0237204  ])
147365  , -1575.82    , array([ 1.81454    ,  0.0591828  ,  9.23812e-13,  3.20268    ,  0.0237204  ])
147366  , -1575.87    , array([ 1.81273    ,  0.059242   ,  9.23812e-13,  3.20268    ,  0.0237204  ])
147367  , -1575.72    , array([ 1.81273    ,  0.0591828  ,  9.24736e-13,  3.20268    ,  0.0237204  ])
147368  , -1575.71    , array([ 1.81273    ,  0.0591828  ,  9.23812e-13,  3.20589    ,  0.0237204  ])
147369  , -1575.51    , array([ 1.81273    ,  0.0591828  ,  9.23812e-13,  3.20268    ,  0.0237441  ])
147370  , -1578.83    , array([ 1.76932    ,  0.0563185  ,  9.23812e-13,  5.38815    ,  0.0238189  ])
147371  , -1578.83    , array([ 1.76932    ,  0.0563185  ,  9.23812e-13,  5.38815    ,  0.0238189  ])
147372  , -1578.93    , array([ 1.77109    ,  0.0563185  ,  9.23812e-13,  5.38815    ,  0.0238189  ])
147373  , -1579.53    , array([ 1.76932    ,  0.0563749  ,  9.23812e-13,  5.38815    ,  0.0238189  ])
147374  , -1578.83    , array([ 1.76932    ,  0.0563185  ,  9.24736e-13,  5.38815    ,  0.0238189  ])
147375  , -1578.98    , array([ 1.76932    ,  0.0563185  ,  9.23812e-13,  5.39354    ,  0.0238189  ])
147376  , -1578.24    , array([ 1.76932    ,  0.0563185  ,  9.23812e-13,  5.38815    ,  0.0238427  ])
147377  , -1571.03    , array([ 1.79239    ,  0.0578318  ,  9.23812e-13,  4.0802     ,  0.0237662  ])
147378  , -1571.03    , array([ 1.79239    ,  0.0578318  ,  9.23812e-13,  4.0802     ,  0.0237662  ])
147379  , -1571.13    , array([ 1.79418    ,  0.0578318  ,  9.23812e-13,  4.0802     ,  0.0237662  ])
147380  , -1571.32    , array([ 1.79239    ,  0.0578896  ,  9.23812e-13,  4.0802     ,  0.0237662  ])
147381  , -1571.03    , array([ 1.79239    ,  0.0578318  ,  9.24736e-13,  4.0802     ,  0.0237662  ])
147382  , -1571.06    , array([ 1.79239    ,  0.0578318  ,  9.23812e-13,  4.08428    ,  0.0237662  ])
147383  , -1570.72    , array([ 1.79239    ,  0.0578318  ,  9.23812e-13,  4.0802     ,  0.02379    ])
147384  , -1563.76    , array([ 1.69131    ,  0.0571506  ,  9.23812e-13,  4.41656    ,  0.0239884  ])
147385  , -1563.76    , array([ 1.69131    ,  0.0571506  ,  9.23812e-13,  4.41656    ,  0.0239884  ])
147386  , -1563.83    , array([ 1.69301    ,  0.0571506  ,  9.23812e-13,  4.41656    ,  0.0239884  ])
147387  , -1563.8     , array([ 1.69131    ,  0.0572078  ,  9.23812e-13,  4.41656    ,  0.0239884  ])
147388  , -1563.76    , array([ 1.69131    ,  0.0571506  ,  9.24736e-13,  4.41656    ,  0.0239884  ])
147389  , -1563.76    , array([ 1.69131    ,  0.0571506  ,  9.23812e-13,  4.42098    ,  0.0239884  ])
147390  , -1563.67    , array([ 1.69131    ,  0.0571506  ,  9.23812e-13,  4.41656    ,  0.0240124  ])
147391  , -1557.02    , array([ 1.5049     ,  0.0575572  ,  9.23812e-13,  4.72946    ,  0.0246778  ])
147392  , -1557.02    , array([ 1.5049     ,  0.0575572  ,  9.23812e-13,  4.72946    ,  0.0246778  ])
147393  , -1557.05    , array([ 1.5064     ,  0.0575572  ,  9.23812e-13,  4.72946    ,  0.0246778  ])
147394  , -1556.89    , array([ 1.5049     ,  0.0576148  ,  9.23812e-13,  4.72946    ,  0.0246778  ])
147395  , -1557.02    , array([ 1.5049     ,  0.0575572  ,  9.24736e-13,  4.72946    ,  0.0246778  ])
147396  , -1557.01    , array([ 1.5049     ,  0.0575572  ,  9.23812e-13,  4.73419    ,  0.0246778  ])
147397  , -1557.12    , array([ 1.5049     ,  0.0575572  ,  9.23812e-13,  4.72946    ,  0.0247025  ])
147398  , -1555.67    , array([ 1.45224    ,  0.0585208  ,  9.23812e-13,  4.55794    ,  0.0249852  ])
147399  , -1555.67    , array([ 1.45224    ,  0.0585208  ,  9.23812e-13,  4.55794    ,  0.0249852  ])
147400  , -1555.68    , array([ 1.45369    ,  0.0585208  ,  9.23812e-13,  4.55794    ,  0.0249852  ])
147401  , -1555.55    , array([ 1.45224    ,  0.0585794  ,  9.23812e-13,  4.55794    ,  0.0249852  ])
147402  , -1555.67    , array([ 1.45224    ,  0.0585208  ,  9.24736e-13,  4.55794    ,  0.0249852  ])
147403  , -1555.66    , array([ 1.45224    ,  0.0585208  ,  9.23812e-13,  4.5625     ,  0.0249852  ])
147404  , -1555.78    , array([ 1.45224    ,  0.0585208  ,  9.23812e-13,  4.55794    ,  0.0250102  ])
147405  , -1554.91    , array([ 1.43218    ,  0.0594268  ,  9.23812e-13,  4.36293    ,  0.0251225  ])
147406  , -1554.91    , array([ 1.43218    ,  0.0594268  ,  9.23812e-13,  4.36293    ,  0.0251225  ])
147407  , -1554.9     , array([ 1.43362    ,  0.0594268  ,  9.23812e-13,  4.36293    ,  0.0251225  ])
147408  , -1554.89    , array([ 1.43218    ,  0.0594862  ,  9.23812e-13,  4.36293    ,  0.0251225  ])
147409  , -1554.91    , array([ 1.43218    ,  0.0594268  ,  9.24736e-13,  4.36293    ,  0.0251225  ])
147410  , -1554.91    , array([ 1.43218    ,  0.0594268  ,  9.23812e-13,  4.3673     ,  0.0251225  ])
147411  , -1554.93    , array([ 1.43218    ,  0.0594268  ,  9.23812e-13,  4.36293    ,  0.0251476  ])
147412  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147413  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147414  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147415  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147416  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147417  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147418  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147419  , -1554.88    , array([ 1.43745    ,  0.0594865  ,  9.23812e-13,  4.27175    ,  0.0250318  ])
147420  , -1554.88    , array([ 1.43745    ,  0.0594865  ,  9.23812e-13,  4.27175    ,  0.0250318  ])
147421  , -1554.88    , array([ 1.43889    ,  0.0594865  ,  9.23812e-13,  4.27175    ,  0.0250318  ])
147422  , -1554.89    , array([ 1.43745    ,  0.059546   ,  9.23812e-13,  4.27175    ,  0.0250318  ])
147423  , -1554.88    , array([ 1.43745    ,  0.0594865  ,  9.24736e-13,  4.27175    ,  0.0250318  ])
147424  , -1554.88    , array([ 1.43745    ,  0.0594865  ,  9.23812e-13,  4.27603    ,  0.0250318  ])
147425  , -1554.88    , array([ 1.43745    ,  0.0594865  ,  9.23812e-13,  4.27175    ,  0.0250568  ])
147426  , -1554.86    , array([ 1.43714    ,  0.0596068  ,  9.23812e-13,  4.22507    ,  0.0250555  ])
147427  , -1554.86    , array([ 1.43714    ,  0.0596068  ,  9.23812e-13,  4.22507    ,  0.0250555  ])
147428  , -1554.86    , array([ 1.43857    ,  0.0596068  ,  9.23812e-13,  4.22507    ,  0.0250555  ])
147429  , -1554.85    , array([ 1.43714    ,  0.0596664  ,  9.23812e-13,  4.22507    ,  0.0250555  ])
147430  , -1554.86    , array([ 1.43714    ,  0.0596068  ,  9.24736e-13,  4.22507    ,  0.0250555  ])
147431  , -1554.85    , array([ 1.43714    ,  0.0596068  ,  9.23812e-13,  4.2293     ,  0.0250555  ])
147432  , -1554.86    , array([ 1.43714    ,  0.0596068  ,  9.23812e-13,  4.22507    ,  0.0250805  ])
147433  , -1554.86    , array([ 1.43711    ,  0.0596173  ,  9.23812e-13,  4.221      ,  0.0250575  ])
147434  , -1554.86    , array([ 1.43711    ,  0.0596173  ,  9.23812e-13,  4.221      ,  0.0250575  ])
147435  , -1554.85    , array([ 1.43855    ,  0.0596173  ,  9.23812e-13,  4.221      ,  0.0250575  ])
147436  , -1554.85    , array([ 1.43711    ,  0.059677   ,  9.23812e-13,  4.221      ,  0.0250575  ])
147437  , -1554.86    , array([ 1.43711    ,  0.0596173  ,  9.24736e-13,  4.221      ,  0.0250575  ])
147438  , -1554.85    , array([ 1.43711    ,  0.0596173  ,  9.23812e-13,  4.22522    ,  0.0250575  ])
147439  , -1554.86    , array([ 1.43711    ,  0.0596173  ,  9.23812e-13,  4.221      ,  0.0250826  ])
147440  , -1554.86    , array([ 1.43711    ,  0.0596184  ,  9.23812e-13,  4.2206     ,  0.0250577  ])
147441  , -1554.86    , array([ 1.43711    ,  0.0596184  ,  9.23812e-13,  4.2206     ,  0.0250577  ])
147442  , -1554.85    , array([ 1.43855    ,  0.0596184  ,  9.23812e-13,  4.2206     ,  0.0250577  ])
147443  , -1554.85    , array([ 1.43711    ,  0.059678   ,  9.23812e-13,  4.2206     ,  0.0250577  ])
147444  , -1554.86    , array([ 1.43711    ,  0.0596184  ,  9.24736e-13,  4.2206     ,  0.0250577  ])
147445  , -1554.85    , array([ 1.43711    ,  0.0596184  ,  9.23812e-13,  4.22482    ,  0.0250577  ])
147446  , -1554.86    , array([ 1.43711    ,  0.0596184  ,  9.23812e-13,  4.2206     ,  0.0250828  ])
147447  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22056    ,  0.0250578  ])
147448  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22056    ,  0.0250578  ])
147449  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22056    ,  0.0250578  ])
147450  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22056    ,  0.0250578  ])
147451  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22056    ,  0.0250578  ])
147452  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147453  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22056    ,  0.0250828  ])
147454  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147455  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147456  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147457  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147458  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147459  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147460  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147461  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147462  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147463  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147464  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147465  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147466  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147467  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147468  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147469  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147470  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147471  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147472  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147473  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147474  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147475  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147476  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147477  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147478  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147479  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147480  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147481  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147482  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147483  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147484  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147485  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147486  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147487  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147488  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147489  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147490  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147491  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147492  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147493  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147494  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147495  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147496  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147497  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147498  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147499  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147500  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147501  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147502  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147503  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147504  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147505  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147506  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147507  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147508  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147509  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147510  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147511  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147512  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147513  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147514  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147515  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147516  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147517  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147518  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147519  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147520  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147521  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147522  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147523  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147524  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147525  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147526  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147527  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147528  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147529  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147530  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147531  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147532  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147533  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147534  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147535  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147536  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147537  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147538  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147539  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147540  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147541  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147542  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147543  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147544  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147545  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147546  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147547  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147548  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147549  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147550  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147551  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147552  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147553  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147554  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147555  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147556  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147557  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147558  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147559  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147560  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147561  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147562  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147563  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147564  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147565  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147566  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147567  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147568  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147569  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147570  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147571  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147572  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147573  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147574  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147575  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147576  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147577  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147578  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147579  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147580  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147581  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147582  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147583  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147584  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147585  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147586  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147587  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147588  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147589  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147590  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
