25      , -2336.8     , array([ 0.848904   ,  0.0643598  ,  8.01112e-38,  1.01173e-09])
26      , -2336.8     , array([ 0.849753   ,  0.0643598  ,  8.01112e-38,  1.01173e-09])
27      , -2336.8     , array([ 0.848904   ,  0.0644242  ,  8.01112e-38,  1.01173e-09])
28      , -2336.8     , array([ 0.848904   ,  0.0643598  ,  8.01913e-38,  1.01173e-09])
29      , -2336.8     , array([ 0.848904   ,  0.0643598  ,  8.01112e-38,  1.01274e-09])
30      , -2336.8     , array([ 0.848904   ,  0.0643598  ,  8.01112e-38,  1.01173e-09])
31      , -2336.8     , array([ 0.848904   ,  0.0643404  ,  8.01112e-38,  1.01202e-09])
32      , -2336.8     , array([ 0.848904   ,  0.0643404  ,  8.01112e-38,  1.01202e-09])
33      , -2336.8     , array([ 0.849753   ,  0.0643404  ,  8.01112e-38,  1.01202e-09])
34      , -2336.8     , array([ 0.848904   ,  0.0644047  ,  8.01112e-38,  1.01202e-09])
35      , -2336.8     , array([ 0.848904   ,  0.0643404  ,  8.01913e-38,  1.01202e-09])
36      , -2336.8     , array([ 0.848904   ,  0.0643404  ,  8.01112e-38,  1.01303e-09])
37      , -2336.8     , array([ 0.848904   ,  0.0642627  ,  8.01112e-38,  1.01316e-09])
38      , -2336.8     , array([ 0.848904   ,  0.0642627  ,  8.01112e-38,  1.01316e-09])
39      , -2336.8     , array([ 0.849753   ,  0.0642627  ,  8.01112e-38,  1.01316e-09])
40      , -2336.8     , array([ 0.848904   ,  0.064327   ,  8.01112e-38,  1.01316e-09])
41      , -2336.8     , array([ 0.848904   ,  0.0642627  ,  8.01913e-38,  1.01316e-09])
42      , -2336.8     , array([ 0.848904   ,  0.0642627  ,  8.01112e-38,  1.01417e-09])
43      , -2336.8     , array([ 0.848904   ,  0.0639531  ,  8.01112e-38,  1.01775e-09])
44      , -2336.8     , array([ 0.848904   ,  0.0639531  ,  8.01112e-38,  1.01775e-09])
45      , -2336.8     , array([ 0.849753   ,  0.0639531  ,  8.01112e-38,  1.01775e-09])
46      , -2336.8     , array([ 0.848904   ,  0.0640171  ,  8.01112e-38,  1.01775e-09])
47      , -2336.8     , array([ 0.848904   ,  0.0639531  ,  8.01913e-38,  1.01775e-09])
48      , -2336.8     , array([ 0.848904   ,  0.0639531  ,  8.01112e-38,  1.01877e-09])
49      , -2336.8     , array([ 0.848904   ,  0.0627295  ,  8.01112e-38,  1.03634e-09])
50      , -2336.8     , array([ 0.848904   ,  0.0627295  ,  8.01112e-38,  1.03634e-09])
51      , -2336.8     , array([ 0.849753   ,  0.0627295  ,  8.01112e-38,  1.03634e-09])
52      , -2336.8     , array([ 0.848904   ,  0.0627923  ,  8.01112e-38,  1.03634e-09])
53      , -2336.8     , array([ 0.848904   ,  0.0627295  ,  8.01913e-38,  1.03634e-09])
54      , -2336.8     , array([ 0.848904   ,  0.0627295  ,  8.01112e-38,  1.03737e-09])
55      , -2336.8     , array([ 0.848904   ,  0.0580647  ,  8.01112e-38,  1.11413e-09])
56      , -2336.8     , array([ 0.848904   ,  0.0580647  ,  8.01112e-38,  1.11413e-09])
57      , -2336.8     , array([ 0.849753   ,  0.0580647  ,  8.01112e-38,  1.11413e-09])
58      , -2336.8     , array([ 0.848904   ,  0.0581228  ,  8.01112e-38,  1.11413e-09])
59      , -2336.8     , array([ 0.848904   ,  0.0580647  ,  8.01913e-38,  1.11413e-09])
60      , -2336.8     , array([ 0.848904   ,  0.0580647  ,  8.01112e-38,  1.11524e-09])
61      , -2336.8     , array([ 0.848904   ,  0.0426258  ,  8.01112e-38,  1.48823e-09])
62      , -2336.8     , array([ 0.848904   ,  0.0426258  ,  8.01112e-38,  1.48823e-09])
63      , -2336.8     , array([ 0.849753   ,  0.0426258  ,  8.01112e-38,  1.48823e-09])
64      , -2336.8     , array([ 0.848904   ,  0.0426684  ,  8.01112e-38,  1.48823e-09])
65      , -2336.8     , array([ 0.848904   ,  0.0426258  ,  8.01913e-38,  1.48823e-09])
66      , -2336.8     , array([ 0.848904   ,  0.0426258  ,  8.01112e-38,  1.48972e-09])
67      , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01112e-38,  4.73814e-09])
68      , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01112e-38,  4.73814e-09])
69      , -2336.8     , array([ 0.849753   ,  0.0123798  ,  8.01112e-38,  4.73814e-09])
70      , -2336.8     , array([ 0.848904   ,  0.0123922  ,  8.01112e-38,  4.73814e-09])
71      , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01913e-38,  4.73814e-09])
72      , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01112e-38,  4.74288e-09])
79      , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01112e-38,  4.73814e-09])
80      , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01112e-38,  4.73814e-09])
81      , -2336.8     , array([ 0.849753   ,  0.0123798  ,  8.01112e-38,  4.73814e-09])
82      , -2336.8     , array([ 0.848904   ,  0.0123922  ,  8.01112e-38,  4.73814e-09])
83      , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01913e-38,  4.73814e-09])
84      , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01112e-38,  4.74288e-09])
85      , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01112e-38,  4.73814e-09])
86      , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01112e-38,  4.73814e-09])
87      , -2336.8     , array([ 0.849753   ,  0.0123798  ,  8.01112e-38,  4.73814e-09])
88      , -2336.8     , array([ 0.848904   ,  0.0123922  ,  8.01112e-38,  4.73814e-09])
89      , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01913e-38,  4.73814e-09])
90      , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01112e-38,  4.74288e-09])
91      , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01112e-38,  4.73814e-09])
92      , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01112e-38,  4.73814e-09])
93      , -2336.8     , array([ 0.849753   ,  0.0123798  ,  8.01112e-38,  4.73814e-09])
94      , -2336.8     , array([ 0.848904   ,  0.0123922  ,  8.01112e-38,  4.73814e-09])
95      , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01913e-38,  4.73814e-09])
96      , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01112e-38,  4.74288e-09])
97      , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01112e-38,  4.73814e-09])
98      , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01112e-38,  4.73814e-09])
99      , -2336.8     , array([ 0.849753   ,  0.0123798  ,  8.01112e-38,  4.73814e-09])
100     , -2336.8     , array([ 0.848904   ,  0.0123922  ,  8.01112e-38,  4.73814e-09])
101     , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01913e-38,  4.73814e-09])
102     , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01112e-38,  4.74288e-09])
103     , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01112e-38,  4.73814e-09])
104     , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01112e-38,  4.73814e-09])
105     , -2336.8     , array([ 0.849753   ,  0.0123798  ,  8.01112e-38,  4.73814e-09])
106     , -2336.8     , array([ 0.848904   ,  0.0123922  ,  8.01112e-38,  4.73814e-09])
107     , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01913e-38,  4.73814e-09])
108     , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01112e-38,  4.74288e-09])
109     , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01112e-38,  4.73814e-09])
110     , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01112e-38,  4.73814e-09])
111     , -2336.8     , array([ 0.849753   ,  0.0123798  ,  8.01112e-38,  4.73814e-09])
112     , -2336.8     , array([ 0.848904   ,  0.0123922  ,  8.01112e-38,  4.73814e-09])
113     , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01913e-38,  4.73814e-09])
114     , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01112e-38,  4.74288e-09])
115     , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01112e-38,  4.73814e-09])
116     , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01112e-38,  4.73814e-09])
117     , -2336.8     , array([ 0.849753   ,  0.0123798  ,  8.01112e-38,  4.73814e-09])
118     , -2336.8     , array([ 0.848904   ,  0.0123922  ,  8.01112e-38,  4.73814e-09])
119     , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01913e-38,  4.73814e-09])
120     , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01112e-38,  4.74288e-09])
121     , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01112e-38,  4.73814e-09])
122     , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01112e-38,  4.73814e-09])
123     , -2336.8     , array([ 0.849753   ,  0.0123798  ,  8.01112e-38,  4.73814e-09])
124     , -2336.8     , array([ 0.848904   ,  0.0123922  ,  8.01112e-38,  4.73814e-09])
125     , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01913e-38,  4.73814e-09])
126     , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01112e-38,  4.74288e-09])
127     , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01112e-38,  4.73814e-09])
128     , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01112e-38,  4.73814e-09])
129     , -2336.8     , array([ 0.849753   ,  0.0123798  ,  8.01112e-38,  4.73814e-09])
130     , -2336.8     , array([ 0.848904   ,  0.0123922  ,  8.01112e-38,  4.73814e-09])
131     , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01913e-38,  4.73814e-09])
132     , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01112e-38,  4.74288e-09])
133     , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01112e-38,  4.73814e-09])
134     , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01112e-38,  4.73814e-09])
135     , -2336.8     , array([ 0.849753   ,  0.0123798  ,  8.01112e-38,  4.73814e-09])
136     , -2336.8     , array([ 0.848904   ,  0.0123922  ,  8.01112e-38,  4.73814e-09])
137     , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01913e-38,  4.73814e-09])
138     , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01112e-38,  4.74288e-09])
139     , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01112e-38,  4.73814e-09])
140     , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01112e-38,  4.73814e-09])
141     , -2336.8     , array([ 0.849753   ,  0.0123798  ,  8.01112e-38,  4.73814e-09])
142     , -2336.8     , array([ 0.848904   ,  0.0123922  ,  8.01112e-38,  4.73814e-09])
143     , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01913e-38,  4.73814e-09])
144     , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01112e-38,  4.74288e-09])
145     , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01112e-38,  4.73814e-09])
146     , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01112e-38,  4.73814e-09])
147     , -2336.8     , array([ 0.849753   ,  0.0123798  ,  8.01112e-38,  4.73814e-09])
148     , -2336.8     , array([ 0.848904   ,  0.0123922  ,  8.01112e-38,  4.73814e-09])
149     , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01913e-38,  4.73814e-09])
150     , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01112e-38,  4.74288e-09])
151     , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01112e-38,  4.73814e-09])
152     , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01112e-38,  4.73814e-09])
153     , -2336.8     , array([ 0.849753   ,  0.0123798  ,  8.01112e-38,  4.73814e-09])
154     , -2336.8     , array([ 0.848904   ,  0.0123922  ,  8.01112e-38,  4.73814e-09])
155     , -2336.8     , array([ 0.848904   ,  0.0123798  ,  8.01913e-38,  4.73814e-09])
