Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-1481.99	2973.98	346.14	19850.9	0.9364,0.1452,5.7732,0.4828,0.0639
our_model	Round_1_Replicate_2	-2146.37	4302.74	1607.75	6461.12	2.9045,0.3466,0.9592,2.3737,30.0
our_model	Round_1_Replicate_3	-2091.06	4192.12	1502.65	4425.73	4.3008,0.4667,0.6593,1.7796,30.0
our_model	Round_1_Replicate_4	-2092.24	4194.48	1504.66	5205.81	3.6519,0.3978,0.775,2.0872,30.0
our_model	Round_1_Replicate_5	-2060.06	4130.12	1442.19	4526.27	4.2408,0.4313,0.6761,1.9376,30.0
our_model	Round_1_Replicate_6	-2257.56	4525.12	1815.75	3323.72	5.5518,0.7552,0.4914,1.0748,30.0
our_model	Round_1_Replicate_7	-2182.66	4375.32	1675.72	5433.9	3.4271,0.4303,0.8053,1.9022,30.0
our_model	Round_1_Replicate_8	-2033.13	4076.26	1388.62	7979.85	2.4262,0.2306,1.1987,3.6462,30.0
our_model	Round_1_Replicate_9	-2340.74	4691.48	1965.21	6168.37	2.9369,0.4389,0.9146,1.8294,30.0
our_model	Round_1_Replicate_10	-2066.64	4143.28	1455.03	4943.18	3.8741,0.4003,0.7379,2.0843,30.0
our_model	Round_2_Replicate_1	-1370.24	2750.48	120.21	20075.81	0.9379,0.1259,5.8589,1.4476,0.0659
our_model	Round_2_Replicate_2	-1310.94	2631.88	0.01	19998.89	1.0008,0.1,4.9998,2.4833,0.0499
our_model	Round_2_Replicate_3	-1312.48	2634.96	3.09	20074.16	0.9711,0.0998,5.2086,2.6707,0.0511
our_model	Round_2_Replicate_4	-1314.6	2639.2	7.3	19993.93	0.9798,0.1074,5.147,2.2977,0.0545
our_model	Round_2_Replicate_5	-1312.6	2635.2	3.34	19942.89	1.0135,0.1045,5.0211,2.3902,0.0524
our_model	Round_2_Replicate_6	-1356.86	2723.72	90.39	19850.19	0.9899,0.1258,5.188,2.09,0.0686
our_model	Round_2_Replicate_7	-1349.46	2708.92	75.43	19736.05	1.0226,0.1258,4.8909,1.6326,0.062
our_model	Round_2_Replicate_8	-1325.59	2661.18	29.68	20081.29	1.0102,0.0848,4.7883,3.1895,0.0419
our_model	Round_2_Replicate_9	-1316.18	2642.36	10.42	19976.97	1.0189,0.0931,4.6052,2.7608,0.0454
our_model	Round_2_Replicate_10	-1324.16	2658.32	26.2	20100.2	0.9581,0.099,5.1882,3.3206,0.054
our_model	Round_2_Replicate_11	-1314.94	2639.88	7.99	19928.78	1.0123,0.1052,4.9228,2.5894,0.0546
our_model	Round_2_Replicate_12	-1310.94	2631.88	0.03	19999.66	1.0011,0.0997,4.9929,2.4939,0.0497
our_model	Round_2_Replicate_13	-1312.19	2634.38	2.52	20031.07	0.9749,0.1036,5.1433,2.3571,0.0521
our_model	Round_2_Replicate_14	-1312.39	2634.78	2.91	19966.04	0.9986,0.1049,5.0167,2.3042,0.0526
our_model	Round_2_Replicate_15	-1313.95	2637.9	6.02	19969.29	0.9929,0.1071,5.1034,2.2306,0.0538
our_model	Round_2_Replicate_16	-1311.56	2633.12	1.27	20031.68	0.9947,0.0969,4.998,2.662,0.0485
our_model	Round_2_Replicate_17	-1311.05	2632.1	0.23	19985.6	1.004,0.1009,4.9946,2.4167,0.0502
our_model	Round_2_Replicate_18	-1319.05	2648.1	16.18	19771.27	1.1021,0.1033,4.5451,2.3124,0.0506
our_model	Round_2_Replicate_19	-1386.11	2782.22	148.67	19553.54	1.0829,0.133,4.6735,1.1392,0.0617
our_model	Round_2_Replicate_20	-1329.71	2669.42	37.54	19921.12	1.0756,0.0872,4.3092,2.9506,0.0412
