Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-393.9	795.8	598.0	47386.29	2.2477,0.1573,2.211,0.4267
our_model	Round_1_Replicate_2	-394.72	797.44	599.71	7800.53	29.9876,0.9534,11.7806,2.5432
our_model	Round_1_Replicate_3	-393.96	795.92	598.3	50967.1	3.6466,0.1461,1.2522,0.4066
our_model	Round_1_Replicate_4	-395.24	798.48	600.44	32960.99	1.772,0.2257,3.3663,0.5012
our_model	Round_1_Replicate_5	-395.81	799.62	602.23	8557.65	5.6397,0.8659,30.0,1.7878
our_model	Round_1_Replicate_6	-399.02	806.04	608.15	21817.83	30.0,0.3384,1.4397,0.7238
our_model	Round_1_Replicate_7	-394.37	796.74	598.69	6544.02	11.5945,1.1389,25.5605,2.8217
our_model	Round_1_Replicate_8	-398.48	804.96	607.16	10537.03	30.0,0.7011,4.7616,1.5597
our_model	Round_1_Replicate_9	-394.96	797.92	600.66	9345.86	30.0,0.7938,8.8449,2.0844
our_model	Round_1_Replicate_10	-393.61	795.22	598.1	6509.64	30.0,1.1421,23.8736,3.4226
our_model	Round_2_Replicate_1	-395.11	798.22	600.91	5323.55	30.0,1.3934,16.6589,3.5046
our_model	Round_2_Replicate_2	-394.89	797.78	600.51	3472.91	30.0,2.1364,29.9994,5.237
our_model	Round_2_Replicate_3	-394.98	797.96	600.68	5351.22	11.2692,1.3864,30.0,3.1254
our_model	Round_2_Replicate_4	-398.41	804.82	607.03	2371.61	30.0,3.1151,30.0,6.2411
our_model	Round_2_Replicate_5	-397.51	803.02	605.39	2578.48	30.0,2.8679,29.0981,5.9765
our_model	Round_2_Replicate_6	-393.49	794.98	597.88	6711.23	29.9999,1.108,25.6333,3.408
our_model	Round_2_Replicate_7	-397.71	803.42	605.75	2918.66	30.0,2.533,24.2709,5.3298
our_model	Round_2_Replicate_8	-396.65	801.3	603.8	7056.58	6.2478,1.049,30.0,2.0472
our_model	Round_2_Replicate_9	-393.34	794.68	597.6	7608.86	21.3251,0.9776,29.8358,3.055
our_model	Round_2_Replicate_10	-394.31	796.62	599.43	4011.22	29.9882,1.8514,29.9773,4.8371
our_model	Round_2_Replicate_11	-398.46	804.92	607.13	2363.65	30.0,3.1254,30.0,6.2489
our_model	Round_2_Replicate_12	-397.49	802.98	605.34	2656.62	30.0,2.7836,28.0383,5.83
our_model	Round_2_Replicate_13	-397.79	803.58	605.9	3203.36	30.0,2.3077,21.4397,4.8969
our_model	Round_2_Replicate_14	-393.74	795.48	598.35	5057.89	30.0,1.4696,29.8766,4.2119
our_model	Round_2_Replicate_15	-394.08	796.16	598.99	7670.36	14.112,0.9685,17.7637,2.5609
our_model	Round_2_Replicate_16	-397.12	802.24	604.67	2628.46	30.0,2.8146,29.5812,5.9614
our_model	Round_2_Replicate_17	-394.36	796.72	599.52	8071.6	9.0092,0.92,20.7769,2.2431
our_model	Round_2_Replicate_18	-393.45	794.9	597.79	9797.24	11.5651,0.7591,27.0831,2.2235
our_model	Round_2_Replicate_19	-396.07	800.14	602.72	5649.04	8.5527,1.3113,30.0,2.6729
our_model	Round_2_Replicate_20	-393.51	795.02	597.92	6606.09	20.2945,1.1256,29.9096,3.3147
