12952   , -2343.02    , array([ 2.05973    ,  0.0386624  ,  0.000625603,  1.11061e-70])
12953   , -2343.03    , array([ 2.06179    ,  0.0386624  ,  0.000625603,  1.11061e-70])
12954   , -2343.02    , array([ 2.05973    ,  0.0387011  ,  0.000625603,  1.11061e-70])
12955   , -2343.03    , array([ 2.05973    ,  0.0386624  ,  0.000626229,  1.11061e-70])
12956   , -2343.02    , array([ 2.05973    ,  0.0386624  ,  0.000625603,  1.11172e-70])
12957   , -2343.02    , array([ 2.05973    ,  0.0386624  ,  0.000625603,  1.11061e-70])
12958   , -2336.97    , array([ 1.03035    ,  0.0386624  ,  0.000299964,  1.11061e-70])
12959   , -2336.97    , array([ 1.03035    ,  0.0386624  ,  0.000299964,  1.11061e-70])
12960   , -2336.98    , array([ 1.03138    ,  0.0386624  ,  0.000299964,  1.11061e-70])
12961   , -2336.97    , array([ 1.03035    ,  0.0387011  ,  0.000299964,  1.11061e-70])
12962   , -2336.97    , array([ 1.03035    ,  0.0386624  ,  0.000300264,  1.11061e-70])
12963   , -2336.97    , array([ 1.03035    ,  0.0386624  ,  0.000299964,  1.11172e-70])
12964   , -2295.75    , array([ 0.116119   ,  0.0386624  ,  0.000290264,  1.11061e-70])
12965   , -2295.75    , array([ 0.116119   ,  0.0386624  ,  0.000290264,  1.11061e-70])
12966   , -2295.79    , array([ 0.116236   ,  0.0386624  ,  0.000290264,  1.11061e-70])
12967   , -2295.75    , array([ 0.116119   ,  0.0387011  ,  0.000290264,  1.11061e-70])
12968   , -2295.71    , array([ 0.116119   ,  0.0386624  ,  0.000290555,  1.11061e-70])
12969   , -2295.75    , array([ 0.116119   ,  0.0386624  ,  0.000290264,  1.11172e-70])
12976   , -2295.75    , array([ 0.116119   ,  0.0386624  ,  0.000290264,  1.11061e-70])
12977   , -2295.75    , array([ 0.116119   ,  0.0386624  ,  0.000290264,  1.11061e-70])
12978   , -2295.79    , array([ 0.116235   ,  0.0386624  ,  0.000290264,  1.11061e-70])
12979   , -2295.75    , array([ 0.116119   ,  0.0387011  ,  0.000290264,  1.11061e-70])
12980   , -2295.71    , array([ 0.116119   ,  0.0386624  ,  0.000290555,  1.11061e-70])
12981   , -2295.75    , array([ 0.116119   ,  0.0386624  ,  0.000290264,  1.11172e-70])
12982   , -2295.75    , array([ 0.116118   ,  0.0386624  ,  0.000290264,  1.11061e-70])
12983   , -2295.75    , array([ 0.116118   ,  0.0386624  ,  0.000290264,  1.11061e-70])
12984   , -2295.79    , array([ 0.116234   ,  0.0386624  ,  0.000290264,  1.11061e-70])
12985   , -2295.75    , array([ 0.116118   ,  0.0387011  ,  0.000290264,  1.11061e-70])
12986   , -2295.71    , array([ 0.116118   ,  0.0386624  ,  0.000290555,  1.11061e-70])
12987   , -2295.75    , array([ 0.116118   ,  0.0386624  ,  0.000290264,  1.11172e-70])
12988   , -2148.04    , array([ 0.00147483 ,  0.0386624  ,  0.000271796,  1.11061e-70])
12989   , -2148.04    , array([ 0.00147483 ,  0.0386624  ,  0.000271796,  1.11061e-70])
12990   , -2147.02    , array([ 0.0014763  ,  0.0386624  ,  0.000271796,  1.11061e-70])
12991   , -2148.04    , array([ 0.00147483 ,  0.0387011  ,  0.000271796,  1.11061e-70])
12992   , -2149.05    , array([ 0.00147483 ,  0.0386624  ,  0.000272068,  1.11061e-70])
12993   , -2148.04    , array([ 0.00147483 ,  0.0386624  ,  0.000271796,  1.11172e-70])
12994   , -2286.83    , array([ 0.0965104  ,  0.0386624  ,  0.000289457,  1.11061e-70])
12995   , -2286.83    , array([ 0.0965104  ,  0.0386624  ,  0.000289457,  1.11061e-70])
12996   , -2286.88    , array([ 0.0966069  ,  0.0386624  ,  0.000289457,  1.11061e-70])
12997   , -2286.83    , array([ 0.0965104  ,  0.0387011  ,  0.000289457,  1.11061e-70])
12998   , -2286.78    , array([ 0.0965104  ,  0.0386624  ,  0.000289747,  1.11061e-70])
12999   , -2286.83    , array([ 0.0965104  ,  0.0386624  ,  0.000289457,  1.11172e-70])
13000   , -1849.13    , array([ 0.00563518 ,  0.0386624  ,  0.000277338,  1.11061e-70])
13001   , -1849.13    , array([ 0.00563518 ,  0.0386624  ,  0.000277338,  1.11061e-70])
13002   , -1849.33    , array([ 0.00564081 ,  0.0386624  ,  0.000277338,  1.11061e-70])
13003   , -1849.13    , array([ 0.00563518 ,  0.0387011  ,  0.000277338,  1.11061e-70])
13004   , -1848.94    , array([ 0.00563518 ,  0.0386624  ,  0.000277615,  1.11061e-70])
13005   , -1849.13    , array([ 0.00563518 ,  0.0386624  ,  0.000277338,  1.11172e-70])
13006   , -1795.59    , array([ 0.00340787 ,  0.0386624  ,  0.000275246,  1.11061e-70])
13007   , -1795.59    , array([ 0.00340787 ,  0.0386624  ,  0.000275246,  1.11061e-70])
13008   , -1795.57    , array([ 0.00341128 ,  0.0386624  ,  0.000275246,  1.11061e-70])
13009   , -1795.59    , array([ 0.00340787 ,  0.0387011  ,  0.000275246,  1.11061e-70])
13010   , -1795.59    , array([ 0.00340787 ,  0.0386624  ,  0.000275521,  1.11061e-70])
13011   , -1795.59    , array([ 0.00340787 ,  0.0386624  ,  0.000275246,  1.11172e-70])
13012   , -1795.52    , array([ 0.00349739 ,  0.0386624  ,  0.000275353,  1.11061e-70])
13013   , -1795.52    , array([ 0.00349739 ,  0.0386624  ,  0.000275353,  1.11061e-70])
13014   , -1795.52    , array([ 0.00350089 ,  0.0386624  ,  0.000275353,  1.11061e-70])
13015   , -1795.52    , array([ 0.00349739 ,  0.0387011  ,  0.000275353,  1.11061e-70])
13016   , -1795.51    , array([ 0.00349739 ,  0.0386624  ,  0.000275629,  1.11061e-70])
13017   , -1795.52    , array([ 0.00349739 ,  0.0386624  ,  0.000275353,  1.11172e-70])
13018   , -1795.49    , array([ 0.00346565 ,  0.0386624  ,  0.000275315,  1.11061e-70])
13019   , -1795.49    , array([ 0.00346565 ,  0.0386624  ,  0.000275315,  1.11061e-70])
13020   , -1795.49    , array([ 0.00346912 ,  0.0386624  ,  0.000275315,  1.11061e-70])
13021   , -1795.49    , array([ 0.00346565 ,  0.0387011  ,  0.000275315,  1.11061e-70])
13022   , -1795.49    , array([ 0.00346565 ,  0.0386624  ,  0.000275591,  1.11061e-70])
13023   , -1795.49    , array([ 0.00346565 ,  0.0386624  ,  0.000275315,  1.11172e-70])
13024   , -1942.84    , array([ 0.00267546 ,  0.0386624  ,  0.000382318,  1.11061e-70])
13025   , -1942.84    , array([ 0.00267546 ,  0.0386624  ,  0.000382318,  1.11061e-70])
13026   , -1942.25    , array([ 0.00267813 ,  0.0386624  ,  0.000382318,  1.11061e-70])
13027   , -1942.84    , array([ 0.00267546 ,  0.0387011  ,  0.000382318,  1.11061e-70])
13028   , -1943.42    , array([ 0.00267546 ,  0.0386624  ,  0.0003827  ,  1.11061e-70])
13029   , -1942.84    , array([ 0.00267546 ,  0.0386624  ,  0.000382318,  1.11172e-70])
13030   , -1795.49    , array([ 0.00346219 ,  0.0386624  ,  0.000275665,  1.11061e-70])
13031   , -1795.49    , array([ 0.00346219 ,  0.0386624  ,  0.000275665,  1.11061e-70])
13032   , -1795.49    , array([ 0.00346565 ,  0.0386624  ,  0.000275665,  1.11061e-70])
13033   , -1795.49    , array([ 0.00346219 ,  0.0387011  ,  0.000275665,  1.11061e-70])
13034   , -1795.49    , array([ 0.00346219 ,  0.0386624  ,  0.000275941,  1.11061e-70])
13035   , -1795.49    , array([ 0.00346219 ,  0.0386624  ,  0.000275665,  1.11172e-70])
13036   , -1795.49    , array([ 0.0034677  ,  0.0386624  ,  0.000276108,  1.11061e-70])
13037   , -1795.49    , array([ 0.0034677  ,  0.0386624  ,  0.000276108,  1.11061e-70])
13038   , -1795.49    , array([ 0.00347116 ,  0.0386624  ,  0.000276108,  1.11061e-70])
13039   , -1795.49    , array([ 0.0034677  ,  0.0387011  ,  0.000276108,  1.11061e-70])
13040   , -1795.49    , array([ 0.0034677  ,  0.0386624  ,  0.000276384,  1.11061e-70])
13041   , -1795.49    , array([ 0.0034677  ,  0.0386624  ,  0.000276108,  1.11172e-70])
13042   , -1795.47    , array([ 0.00348981 ,  0.0386624  ,  0.000277888,  1.11061e-70])
13043   , -1795.47    , array([ 0.00348981 ,  0.0386624  ,  0.000277888,  1.11061e-70])
13044   , -1795.47    , array([ 0.0034933  ,  0.0386624  ,  0.000277888,  1.11061e-70])
13045   , -1795.47    , array([ 0.00348981 ,  0.0387011  ,  0.000277888,  1.11061e-70])
13046   , -1795.47    , array([ 0.00348981 ,  0.0386624  ,  0.000278166,  1.11061e-70])
13047   , -1795.47    , array([ 0.00348981 ,  0.0386624  ,  0.000277888,  1.11172e-70])
13048   , -1795.38    , array([ 0.00357967 ,  0.0386624  ,  0.000285125,  1.11061e-70])
13049   , -1795.38    , array([ 0.00357967 ,  0.0386624  ,  0.000285125,  1.11061e-70])
13050   , -1795.38    , array([ 0.00358325 ,  0.0386624  ,  0.000285125,  1.11061e-70])
13051   , -1795.38    , array([ 0.00357967 ,  0.0387011  ,  0.000285125,  1.11061e-70])
13052   , -1795.38    , array([ 0.00357967 ,  0.0386624  ,  0.00028541 ,  1.11061e-70])
13053   , -1795.38    , array([ 0.00357967 ,  0.0386624  ,  0.000285125,  1.11172e-70])
13054   , -1795.02    , array([ 0.00396285 ,  0.0386624  ,  0.000316006,  1.11061e-70])
13055   , -1795.02    , array([ 0.00396285 ,  0.0386624  ,  0.000316006,  1.11061e-70])
13056   , -1795.02    , array([ 0.00396682 ,  0.0386624  ,  0.000316006,  1.11061e-70])
13057   , -1795.02    , array([ 0.00396285 ,  0.0387011  ,  0.000316006,  1.11061e-70])
13058   , -1795.02    , array([ 0.00396285 ,  0.0386624  ,  0.000316322,  1.11061e-70])
13059   , -1795.02    , array([ 0.00396285 ,  0.0386624  ,  0.000316006,  1.11172e-70])
13060   , -1793.13    , array([ 0.0059521  ,  0.0386624  ,  0.000476798,  1.11061e-70])
13061   , -1793.13    , array([ 0.0059521  ,  0.0386624  ,  0.000476798,  1.11061e-70])
13062   , -1793.13    , array([ 0.00595805 ,  0.0386624  ,  0.000476798,  1.11061e-70])
13063   , -1793.13    , array([ 0.0059521  ,  0.0387011  ,  0.000476798,  1.11061e-70])
13064   , -1793.12    , array([ 0.0059521  ,  0.0386624  ,  0.000477275,  1.11061e-70])
13065   , -1793.13    , array([ 0.0059521  ,  0.0386624  ,  0.000476798,  1.11172e-70])
13066   , -1770.51    , array([ 0.0302912  ,  0.0386624  ,  0.00247109 ,  1.11061e-70])
13067   , -1770.51    , array([ 0.0302912  ,  0.0386624  ,  0.00247109 ,  1.11061e-70])
13068   , -1770.54    , array([ 0.0303216  ,  0.0386624  ,  0.00247109 ,  1.11061e-70])
13069   , -1770.51    , array([ 0.0302912  ,  0.0387011  ,  0.00247109 ,  1.11061e-70])
13070   , -1770.45    , array([ 0.0302912  ,  0.0386624  ,  0.00247357 ,  1.11061e-70])
13071   , -1770.51    , array([ 0.0302912  ,  0.0386624  ,  0.00247109 ,  1.11172e-70])
13072   , -29468.2    , array([ 20.3192    ,  0.0386624  ,  1.78284    ,  1.11061e-70])
13073   , -29468.2    , array([ 20.3192    ,  0.0386624  ,  1.78284    ,  1.11061e-70])
13074   , -29478      , array([ 20.3395    ,  0.0386624  ,  1.78284    ,  1.11061e-70])
13075   , -29468.2    , array([ 20.3192    ,  0.0387011  ,  1.78284    ,  1.11061e-70])
13076   , -29475.4    , array([ 20.3192    ,  0.0386624  ,  1.78462    ,  1.11061e-70])
13077   , -29468.2    , array([ 20.3192    ,  0.0386624  ,  1.78284    ,  1.11172e-70])
13078   , -1724.85    , array([ 0.0901717  ,  0.0386624  ,  0.00744637 ,  1.11061e-70])
13079   , -1724.85    , array([ 0.0901717  ,  0.0386624  ,  0.00744637 ,  1.11061e-70])
13080   , -1724.98    , array([ 0.090262   ,  0.0386624  ,  0.00744637 ,  1.11061e-70])
13081   , -1724.85    , array([ 0.0901717  ,  0.0387011  ,  0.00744637 ,  1.11061e-70])
13082   , -1724.67    , array([ 0.0901717  ,  0.0386624  ,  0.00745382 ,  1.11061e-70])
13083   , -1724.85    , array([ 0.0901717  ,  0.0386624  ,  0.00744637 ,  1.11172e-70])
13084   , -1676.92    , array([ 0.223779   ,  0.0386624  ,  0.0186685  ,  1.11061e-70])
13085   , -1676.92    , array([ 0.223779   ,  0.0386624  ,  0.0186685  ,  1.11061e-70])
13086   , -1677.27    , array([ 0.224003   ,  0.0386624  ,  0.0186685  ,  1.11061e-70])
13087   , -1676.92    , array([ 0.223779   ,  0.0387011  ,  0.0186685  ,  1.11061e-70])
13088   , -1676.54    , array([ 0.223779   ,  0.0386624  ,  0.0186872  ,  1.11061e-70])
