218577  , -78506.6    , array([ 10.0596    ,  2.72801    ,  7.52225e-47,  1.28994e-62,  0.0011184  ])
218578  , -78506.7    , array([ 10.0697    ,  2.72801    ,  7.52225e-47,  1.28994e-62,  0.0011184  ])
218579  , -78507.1    , array([ 10.0596    ,  2.73074    ,  7.52225e-47,  1.28994e-62,  0.0011184  ])
218580  , -78506.6    , array([ 10.0596    ,  2.72801    ,  7.52977e-47,  1.28994e-62,  0.0011184  ])
218581  , -78506.6    , array([ 10.0596    ,  2.72801    ,  7.52225e-47,  1.29123e-62,  0.0011184  ])
218582  , -78506.1    , array([ 10.0596    ,  2.72801    ,  7.52225e-47,  1.28994e-62,  0.00111952 ])
218583  , -78506.6    , array([ 10.0596    ,  2.72801    ,  7.52225e-47,  1.28994e-62,  0.0011184  ])
218584  , -76912.8    , array([ 8.93782    ,  1.44027    ,  7.52225e-47,  1.28994e-62,  0.00242368 ])
218585  , -76912.8    , array([ 8.93782    ,  1.44027    ,  7.52225e-47,  1.28994e-62,  0.00242368 ])
218586  , -76913      , array([ 8.94676    ,  1.44027    ,  7.52225e-47,  1.28994e-62,  0.00242368 ])
218587  , -76914.7    , array([ 8.93782    ,  1.44171    ,  7.52225e-47,  1.28994e-62,  0.00242368 ])
218588  , -76912.8    , array([ 8.93782    ,  1.44027    ,  7.52977e-47,  1.28994e-62,  0.00242368 ])
218589  , -76912.8    , array([ 8.93782    ,  1.44027    ,  7.52225e-47,  1.29123e-62,  0.00242368 ])
218590  , -76910.6    , array([ 8.93782    ,  1.44027    ,  7.52225e-47,  1.28994e-62,  0.00242611 ])
218591  , -3552.76    , array([ 5.56972    ,  0.111903   ,  7.52225e-47,  1.28994e-62,  0.0534555  ])
218592  , -3552.76    , array([ 5.56972    ,  0.111903   ,  7.52225e-47,  1.28994e-62,  0.0534555  ])
218593  , -3553.1     , array([ 5.57529    ,  0.111903   ,  7.52225e-47,  1.28994e-62,  0.0534555  ])
218594  , -3544.73    , array([ 5.56972    ,  0.112015   ,  7.52225e-47,  1.28994e-62,  0.0534555  ])
218595  , -3552.76    , array([ 5.56972    ,  0.111903   ,  7.52977e-47,  1.28994e-62,  0.0534555  ])
218596  , -3552.76    , array([ 5.56972    ,  0.111903   ,  7.52225e-47,  1.29123e-62,  0.0534555  ])
218597  , -3562.65    , array([ 5.56972    ,  0.111903   ,  7.52225e-47,  1.28994e-62,  0.053509   ])
218598  , -73347      , array([ 8.19128    ,  0.899106   ,  7.52225e-47,  1.28994e-62,  0.00428794 ])
218599  , -73347      , array([ 8.19128    ,  0.899106   ,  7.52225e-47,  1.28994e-62,  0.00428794 ])
218600  , -73347.4    , array([ 8.19947    ,  0.899106   ,  7.52225e-47,  1.28994e-62,  0.00428794 ])
218601  , -73352.1    , array([ 8.19128    ,  0.900005   ,  7.52225e-47,  1.28994e-62,  0.00428794 ])
218602  , -73347      , array([ 8.19128    ,  0.899106   ,  7.52977e-47,  1.28994e-62,  0.00428794 ])
218603  , -73347      , array([ 8.19128    ,  0.899106   ,  7.52225e-47,  1.29123e-62,  0.00428794 ])
218604  , -73341.6    , array([ 8.19128    ,  0.899106   ,  7.52225e-47,  1.28994e-62,  0.00429223 ])
218605  , -2439.42    , array([ 5.75229    ,  0.133203   ,  7.52225e-47,  1.28994e-62,  0.0432881  ])
218606  , -2439.42    , array([ 5.75229    ,  0.133203   ,  7.52225e-47,  1.28994e-62,  0.0432881  ])
218607  , -2439.75    , array([ 5.75805    ,  0.133203   ,  7.52225e-47,  1.28994e-62,  0.0432881  ])
218608  , -2443.25    , array([ 5.75229    ,  0.133336   ,  7.52225e-47,  1.28994e-62,  0.0432881  ])
218609  , -2439.42    , array([ 5.75229    ,  0.133203   ,  7.52977e-47,  1.28994e-62,  0.0432881  ])
218610  , -2439.42    , array([ 5.75229    ,  0.133203   ,  7.52225e-47,  1.29123e-62,  0.0432881  ])
218611  , -2437.16    , array([ 5.75229    ,  0.133203   ,  7.52225e-47,  1.28994e-62,  0.0433314  ])
218612  , -2287.26    , array([ 5.70404    ,  0.127278   ,  7.52225e-47,  1.28994e-62,  0.04574    ])
218613  , -2287.26    , array([ 5.70404    ,  0.127278   ,  7.52225e-47,  1.28994e-62,  0.04574    ])
218614  , -2287.58    , array([ 5.70975    ,  0.127278   ,  7.52225e-47,  1.28994e-62,  0.04574    ])
218615  , -2288.14    , array([ 5.70404    ,  0.127405   ,  7.52225e-47,  1.28994e-62,  0.04574    ])
218616  , -2287.26    , array([ 5.70404    ,  0.127278   ,  7.52977e-47,  1.28994e-62,  0.04574    ])
218617  , -2287.26    , array([ 5.70404    ,  0.127278   ,  7.52225e-47,  1.29123e-62,  0.04574    ])
218618  , -2288.03    , array([ 5.70404    ,  0.127278   ,  7.52225e-47,  1.28994e-62,  0.0457858  ])
218626  , -2336.46    , array([ 5.62032    ,  0.12027    ,  7.52225e-47,  1.28994e-62,  0.0466358  ])
218627  , -2336.46    , array([ 5.62032    ,  0.12027    ,  7.52225e-47,  1.28994e-62,  0.0466358  ])
218628  , -2336.77    , array([ 5.62594    ,  0.12027    ,  7.52225e-47,  1.28994e-62,  0.0466358  ])
218629  , -2335       , array([ 5.62032    ,  0.12039    ,  7.52225e-47,  1.28994e-62,  0.0466358  ])
218630  , -2336.46    , array([ 5.62032    ,  0.12027    ,  7.52977e-47,  1.28994e-62,  0.0466358  ])
218631  , -2336.46    , array([ 5.62032    ,  0.12027    ,  7.52225e-47,  1.29123e-62,  0.0466358  ])
218632  , -2339.53    , array([ 5.62032    ,  0.12027    ,  7.52225e-47,  1.28994e-62,  0.0466825  ])
218633  , -2282.93    , array([ 5.68535    ,  0.125687   ,  7.52225e-47,  1.28994e-62,  0.0459374  ])
