101899  , -77723      , array([ 0.175108   ,  0.141647   ,  5.80082e-72,  4.21469e-32,  0.000107649])
101900  , -77723.4    , array([ 0.175283   ,  0.141647   ,  5.80082e-72,  4.21469e-32,  0.000107649])
101901  , -77723.8    , array([ 0.175108   ,  0.141789   ,  5.80082e-72,  4.21469e-32,  0.000107649])
101902  , -77723      , array([ 0.175108   ,  0.141647   ,  5.80662e-72,  4.21469e-32,  0.000107649])
101903  , -77723      , array([ 0.175108   ,  0.141647   ,  5.80082e-72,  4.2189e-32 ,  0.000107649])
101904  , -77721.6    , array([ 0.175108   ,  0.141647   ,  5.80082e-72,  4.21469e-32,  0.000107757])
101905  , -77723      , array([ 0.175108   ,  0.141647   ,  5.80082e-72,  4.21469e-32,  0.000107649])
101906  , -74427.1    , array([ 0.131546   ,  0.083741   ,  5.80082e-72,  4.21469e-32,  0.000242868])
101907  , -74427.1    , array([ 0.131546   ,  0.083741   ,  5.80082e-72,  4.21469e-32,  0.000242868])
101908  , -74428.4    , array([ 0.131678   ,  0.083741   ,  5.80082e-72,  4.21469e-32,  0.000242868])
101909  , -74430.2    , array([ 0.131546   ,  0.0838247  ,  5.80082e-72,  4.21469e-32,  0.000242868])
101910  , -74427.1    , array([ 0.131546   ,  0.083741   ,  5.80662e-72,  4.21469e-32,  0.000242868])
101911  , -74427.1    , array([ 0.131546   ,  0.083741   ,  5.80082e-72,  4.2189e-32 ,  0.000242868])
101912  , -74422.7    , array([ 0.131546   ,  0.083741   ,  5.80082e-72,  4.21469e-32,  0.000243111])
101913  , -15338.5    , array([ 0.0418961  ,  0.0102295  ,  5.80082e-72,  4.21469e-32,  0.00629231 ])
101914  , -15338.5    , array([ 0.0418961  ,  0.0102295  ,  5.80082e-72,  4.21469e-32,  0.00629231 ])
101915  , -15326.2    , array([ 0.041938   ,  0.0102295  ,  5.80082e-72,  4.21469e-32,  0.00629231 ])
101916  , -15323.2    , array([ 0.0418961  ,  0.0102398  ,  5.80082e-72,  4.21469e-32,  0.00629231 ])
101917  , -15338.5    , array([ 0.0418961  ,  0.0102295  ,  5.80662e-72,  4.21469e-32,  0.00629231 ])
101918  , -15338.5    , array([ 0.0418961  ,  0.0102295  ,  5.80082e-72,  4.2189e-32 ,  0.00629231 ])
101919  , -15365.1    , array([ 0.0418961  ,  0.0102295  ,  5.80082e-72,  4.21469e-32,  0.00629861 ])
101920  , -69784.2    , array([ 0.111391   ,  0.06169    ,  5.80082e-72,  4.21469e-32,  0.000389784])
101921  , -69784.2    , array([ 0.111391   ,  0.06169    ,  5.80082e-72,  4.21469e-32,  0.000389784])
