330476  , -67190      , array([ 0.0220061  ,  0.38812    ,  4.76584e-07,  1.0456e-44 ,  0.00038662 ])
330518  , -53500.5    , array([ 0.012021   ,  0.312867   ,  4.76584e-07,  1.0456e-44 ,  0.000905069])
330519  , -53500.5    , array([ 0.012021   ,  0.312867   ,  4.76584e-07,  1.0456e-44 ,  0.000905069])
330520  , -53504.3    , array([ 0.0120331  ,  0.312867   ,  4.76584e-07,  1.0456e-44 ,  0.000905069])
330521  , -53502.2    , array([ 0.012021   ,  0.31318    ,  4.76584e-07,  1.0456e-44 ,  0.000905069])
330522  , -53500.5    , array([ 0.012021   ,  0.312867   ,  4.77061e-07,  1.0456e-44 ,  0.000905069])
330523  , -53500.5    , array([ 0.012021   ,  0.312867   ,  4.76584e-07,  1.04664e-44,  0.000905069])
330524  , -53494.8    , array([ 0.012021   ,  0.312867   ,  4.76584e-07,  1.0456e-44 ,  0.000905974])
330525  , -14562.7    , array([ 0.0392148  ,  0.0266658  ,  4.76584e-07,  1.0456e-44 ,  0.00525544 ])
330526  , -14562.7    , array([ 0.0392148  ,  0.0266658  ,  4.76584e-07,  1.0456e-44 ,  0.00525544 ])
330527  , -14548.5    , array([ 0.039254   ,  0.0266658  ,  4.76584e-07,  1.0456e-44 ,  0.00525544 ])
330528  , -14575.1    , array([ 0.0392148  ,  0.0266925  ,  4.76584e-07,  1.0456e-44 ,  0.00525544 ])
330529  , -14562.7    , array([ 0.0392148  ,  0.0266658  ,  4.77061e-07,  1.0456e-44 ,  0.00525544 ])
330530  , -14562.7    , array([ 0.0392148  ,  0.0266658  ,  4.76584e-07,  1.04664e-44,  0.00525544 ])
330531  , -14563.8    , array([ 0.0392148  ,  0.0266658  ,  4.76584e-07,  1.0456e-44 ,  0.0052607  ])
330532  , -11195.5    , array([ 0.0462197  ,  0.0189368  ,  4.76584e-07,  1.0456e-44 ,  0.00671112 ])
330533  , -11195.5    , array([ 0.0462197  ,  0.0189368  ,  4.76584e-07,  1.0456e-44 ,  0.00671112 ])
330534  , -11181.3    , array([ 0.046266   ,  0.0189368  ,  4.76584e-07,  1.0456e-44 ,  0.00671112 ])
330535  , -11196.7    , array([ 0.0462197  ,  0.0189558  ,  4.76584e-07,  1.0456e-44 ,  0.00671112 ])
330536  , -11195.5    , array([ 0.0462197  ,  0.0189368  ,  4.77061e-07,  1.0456e-44 ,  0.00671112 ])
330537  , -11195.5    , array([ 0.0462197  ,  0.0189368  ,  4.76584e-07,  1.04664e-44,  0.00671112 ])
330538  , -11207.6    , array([ 0.0462197  ,  0.0189368  ,  4.76584e-07,  1.0456e-44 ,  0.00671784 ])
330546  , -11184.2    , array([ 0.0469583  ,  0.0191803  ,  4.76584e-07,  1.0456e-44 ,  0.00682222 ])
330547  , -11184.2    , array([ 0.0469583  ,  0.0191803  ,  4.76584e-07,  1.0456e-44 ,  0.00682222 ])
330548  , -11170      , array([ 0.0470053  ,  0.0191803  ,  4.76584e-07,  1.0456e-44 ,  0.00682222 ])
330549  , -11185.3    , array([ 0.0469583  ,  0.0191995  ,  4.76584e-07,  1.0456e-44 ,  0.00682222 ])
330550  , -11184.2    , array([ 0.0469583  ,  0.0191803  ,  4.77061e-07,  1.0456e-44 ,  0.00682222 ])
330551  , -11184.2    , array([ 0.0469583  ,  0.0191803  ,  4.76584e-07,  1.04664e-44,  0.00682222 ])
330552  , -11196.4    , array([ 0.0469583  ,  0.0191803  ,  4.76584e-07,  1.0456e-44 ,  0.00682904 ])
330553  , -11169.6    , array([ 0.0479383  ,  0.0195021  ,  4.76584e-07,  1.0456e-44 ,  0.00696971 ])
330554  , -11169.6    , array([ 0.0479383  ,  0.0195021  ,  4.76584e-07,  1.0456e-44 ,  0.00696971 ])
330555  , -11155.5    , array([ 0.0479862  ,  0.0195021  ,  4.76584e-07,  1.0456e-44 ,  0.00696971 ])
330556  , -11170.7    , array([ 0.0479383  ,  0.0195216  ,  4.76584e-07,  1.0456e-44 ,  0.00696971 ])
330557  , -11169.6    , array([ 0.0479383  ,  0.0195021  ,  4.77061e-07,  1.0456e-44 ,  0.00696971 ])
330558  , -11169.6    , array([ 0.0479383  ,  0.0195021  ,  4.76584e-07,  1.04664e-44,  0.00696971 ])
330559  , -11181.9    , array([ 0.0479383  ,  0.0195021  ,  4.76584e-07,  1.0456e-44 ,  0.00697668 ])
330567  , -11167      , array([ 0.0481233  ,  0.0195627  ,  4.76584e-07,  1.0456e-44 ,  0.00699757 ])
330568  , -11167      , array([ 0.0481233  ,  0.0195627  ,  4.76584e-07,  1.0456e-44 ,  0.00699757 ])
330569  , -11152.8    , array([ 0.0481714  ,  0.0195627  ,  4.76584e-07,  1.0456e-44 ,  0.00699757 ])
330570  , -11168      , array([ 0.0481233  ,  0.0195823  ,  4.76584e-07,  1.0456e-44 ,  0.00699757 ])
330571  , -11167      , array([ 0.0481233  ,  0.0195627  ,  4.77061e-07,  1.0456e-44 ,  0.00699757 ])
330572  , -11167      , array([ 0.0481233  ,  0.0195627  ,  4.76584e-07,  1.04664e-44,  0.00699757 ])
330573  , -11179.2    , array([ 0.0481233  ,  0.0195627  ,  4.76584e-07,  1.0456e-44 ,  0.00700457 ])
330574  , -11163.5    , array([ 0.0483642  ,  0.0196416  ,  4.76584e-07,  1.0456e-44 ,  0.00703385 ])
330575  , -11163.5    , array([ 0.0483642  ,  0.0196416  ,  4.76584e-07,  1.0456e-44 ,  0.00703385 ])
330576  , -11149.3    , array([ 0.0484126  ,  0.0196416  ,  4.76584e-07,  1.0456e-44 ,  0.00703385 ])
330577  , -11164.5    , array([ 0.0483642  ,  0.0196613  ,  4.76584e-07,  1.0456e-44 ,  0.00703385 ])
330578  , -11163.5    , array([ 0.0483642  ,  0.0196416  ,  4.77061e-07,  1.0456e-44 ,  0.00703385 ])
330579  , -11163.5    , array([ 0.0483642  ,  0.0196416  ,  4.76584e-07,  1.04664e-44,  0.00703385 ])
330580  , -11175.8    , array([ 0.0483642  ,  0.0196416  ,  4.76584e-07,  1.0456e-44 ,  0.00704089 ])
330588  , -11162.8    , array([ 0.0484105  ,  0.0196567  ,  4.76584e-07,  1.0456e-44 ,  0.00704082 ])
330589  , -11162.8    , array([ 0.0484105  ,  0.0196567  ,  4.76584e-07,  1.0456e-44 ,  0.00704082 ])
330590  , -11148.6    , array([ 0.0484589  ,  0.0196567  ,  4.76584e-07,  1.0456e-44 ,  0.00704082 ])
330591  , -11163.8    , array([ 0.0484105  ,  0.0196764  ,  4.76584e-07,  1.0456e-44 ,  0.00704082 ])
330592  , -11162.8    , array([ 0.0484105  ,  0.0196567  ,  4.77061e-07,  1.0456e-44 ,  0.00704082 ])
330593  , -11162.8    , array([ 0.0484105  ,  0.0196567  ,  4.76584e-07,  1.04664e-44,  0.00704082 ])
330594  , -11175.1    , array([ 0.0484105  ,  0.0196567  ,  4.76584e-07,  1.0456e-44 ,  0.00704787 ])
330595  , -11162      , array([ 0.0484705  ,  0.0196764  ,  4.76584e-07,  1.0456e-44 ,  0.00704986 ])
330596  , -11162      , array([ 0.0484705  ,  0.0196764  ,  4.76584e-07,  1.0456e-44 ,  0.00704986 ])
330597  , -11147.8    , array([ 0.048519   ,  0.0196764  ,  4.76584e-07,  1.0456e-44 ,  0.00704986 ])
330598  , -11162.9    , array([ 0.0484705  ,  0.0196961  ,  4.76584e-07,  1.0456e-44 ,  0.00704986 ])
330599  , -11162      , array([ 0.0484705  ,  0.0196764  ,  4.77061e-07,  1.0456e-44 ,  0.00704986 ])
330600  , -11162      , array([ 0.0484705  ,  0.0196764  ,  4.76584e-07,  1.04664e-44,  0.00704986 ])
330601  , -11174.3    , array([ 0.0484705  ,  0.0196764  ,  4.76584e-07,  1.0456e-44 ,  0.00705691 ])
330609  , -11161.8    , array([ 0.048482   ,  0.0196801  ,  4.76584e-07,  1.0456e-44 ,  0.0070516  ])
330610  , -11161.8    , array([ 0.048482   ,  0.0196801  ,  4.76584e-07,  1.0456e-44 ,  0.0070516  ])
330611  , -11147.6    , array([ 0.0485305  ,  0.0196801  ,  4.76584e-07,  1.0456e-44 ,  0.0070516  ])
330612  , -11162.8    , array([ 0.048482   ,  0.0196998  ,  4.76584e-07,  1.0456e-44 ,  0.0070516  ])
330613  , -11161.8    , array([ 0.048482   ,  0.0196801  ,  4.77061e-07,  1.0456e-44 ,  0.0070516  ])
330614  , -11161.8    , array([ 0.048482   ,  0.0196801  ,  4.76584e-07,  1.04664e-44,  0.0070516  ])
330615  , -11174.1    , array([ 0.048482   ,  0.0196801  ,  4.76584e-07,  1.0456e-44 ,  0.00705865 ])
330616  , -11161.6    , array([ 0.048497   ,  0.019685   ,  4.76584e-07,  1.0456e-44 ,  0.00705385 ])
330617  , -11161.6    , array([ 0.048497   ,  0.019685   ,  4.76584e-07,  1.0456e-44 ,  0.00705385 ])
330618  , -11147.4    , array([ 0.0485455  ,  0.019685   ,  4.76584e-07,  1.0456e-44 ,  0.00705385 ])
330619  , -11162.5    , array([ 0.048497   ,  0.0197047  ,  4.76584e-07,  1.0456e-44 ,  0.00705385 ])
330620  , -11161.6    , array([ 0.048497   ,  0.019685   ,  4.77061e-07,  1.0456e-44 ,  0.00705385 ])
330621  , -11161.6    , array([ 0.048497   ,  0.019685   ,  4.76584e-07,  1.04664e-44,  0.00705385 ])
330622  , -11173.9    , array([ 0.048497   ,  0.019685   ,  4.76584e-07,  1.0456e-44 ,  0.00706091 ])
330630  , -11161.5    , array([ 0.0484999  ,  0.019686   ,  4.76584e-07,  1.0456e-44 ,  0.00705429 ])
330631  , -11161.5    , array([ 0.0484999  ,  0.019686   ,  4.76584e-07,  1.0456e-44 ,  0.00705429 ])
330632  , -11147.4    , array([ 0.0485484  ,  0.019686   ,  4.76584e-07,  1.0456e-44 ,  0.00705429 ])
330633  , -11162.5    , array([ 0.0484999  ,  0.0197057  ,  4.76584e-07,  1.0456e-44 ,  0.00705429 ])
330634  , -11161.5    , array([ 0.0484999  ,  0.019686   ,  4.77061e-07,  1.0456e-44 ,  0.00705429 ])
330635  , -11161.5    , array([ 0.0484999  ,  0.019686   ,  4.76584e-07,  1.04664e-44,  0.00705429 ])
330636  , -11173.9    , array([ 0.0484999  ,  0.019686   ,  4.76584e-07,  1.0456e-44 ,  0.00706135 ])
330637  , -11161.5    , array([ 0.0485036  ,  0.0196872  ,  4.76584e-07,  1.0456e-44 ,  0.00705485 ])
330638  , -11161.5    , array([ 0.0485036  ,  0.0196872  ,  4.76584e-07,  1.0456e-44 ,  0.00705485 ])
330639  , -11147.3    , array([ 0.0485522  ,  0.0196872  ,  4.76584e-07,  1.0456e-44 ,  0.00705485 ])
330640  , -11162.4    , array([ 0.0485036  ,  0.0197069  ,  4.76584e-07,  1.0456e-44 ,  0.00705485 ])
330641  , -11161.5    , array([ 0.0485036  ,  0.0196872  ,  4.77061e-07,  1.0456e-44 ,  0.00705485 ])
330642  , -11161.5    , array([ 0.0485036  ,  0.0196872  ,  4.76584e-07,  1.04664e-44,  0.00705485 ])
330643  , -11173.8    , array([ 0.0485036  ,  0.0196872  ,  4.76584e-07,  1.0456e-44 ,  0.00706191 ])
330644  , -25610.9    , array([ 1.949      ,  0.385959   ,  4.76585e-07,  1.0456e-44 ,  0.323307   ])
330645  , -25610.9    , array([ 1.949      ,  0.385959   ,  4.76585e-07,  1.0456e-44 ,  0.323307   ])
330646  , -25606.2    , array([ 1.95095    ,  0.385959   ,  4.76585e-07,  1.0456e-44 ,  0.323307   ])
330647  , -25588.5    , array([ 1.949      ,  0.386345   ,  4.76585e-07,  1.0456e-44 ,  0.323307   ])
330648  , -25610.9    , array([ 1.949      ,  0.385959   ,  4.77062e-07,  1.0456e-44 ,  0.323307   ])
330649  , -25610.9    , array([ 1.949      ,  0.385959   ,  4.76585e-07,  1.04664e-44,  0.323307   ])
330650  , -25650.5    , array([ 1.949      ,  0.385959   ,  4.76585e-07,  1.0456e-44 ,  0.323631   ])
330651  , -10733.2    , array([ 0.118764   ,  0.0405065  ,  4.76584e-07,  1.0456e-44 ,  0.0178336  ])
330652  , -10733.2    , array([ 0.118764   ,  0.0405065  ,  4.76584e-07,  1.0456e-44 ,  0.0178336  ])
330653  , -10720      , array([ 0.118882   ,  0.0405065  ,  4.76584e-07,  1.0456e-44 ,  0.0178336  ])
330654  , -10728.8    , array([ 0.118764   ,  0.040547   ,  4.76584e-07,  1.0456e-44 ,  0.0178336  ])
330655  , -10733.2    , array([ 0.118764   ,  0.0405065  ,  4.77061e-07,  1.0456e-44 ,  0.0178336  ])
330656  , -10733.2    , array([ 0.118764   ,  0.0405065  ,  4.76584e-07,  1.04664e-44,  0.0178336  ])
330657  , -10749.2    , array([ 0.118764   ,  0.0405065  ,  4.76584e-07,  1.0456e-44 ,  0.0178514  ])
330658  , -11179      , array([ 0.599833   ,  0.170911   ,  4.76584e-07,  1.0456e-44 ,  0.0954349  ])
330659  , -11179      , array([ 0.599833   ,  0.170911   ,  4.76584e-07,  1.0456e-44 ,  0.0954349  ])
330660  , -11169.2    , array([ 0.600433   ,  0.170911   ,  4.76584e-07,  1.0456e-44 ,  0.0954349  ])
330661  , -11168.6    , array([ 0.599833   ,  0.171082   ,  4.76584e-07,  1.0456e-44 ,  0.0954349  ])
330662  , -11179      , array([ 0.599833   ,  0.170911   ,  4.77061e-07,  1.0456e-44 ,  0.0954349  ])
330663  , -11179      , array([ 0.599833   ,  0.170911   ,  4.76584e-07,  1.04664e-44,  0.0954349  ])
330664  , -11200.5    , array([ 0.599833   ,  0.170911   ,  4.76584e-07,  1.0456e-44 ,  0.0955304  ])
330665  , -10328.4    , array([ 0.244395   ,  0.0769365  ,  4.76584e-07,  1.0456e-44 ,  0.0376567  ])
330666  , -10328.4    , array([ 0.244395   ,  0.0769365  ,  4.76584e-07,  1.0456e-44 ,  0.0376567  ])
330667  , -10316.3    , array([ 0.24464    ,  0.0769365  ,  4.76584e-07,  1.0456e-44 ,  0.0376567  ])
330668  , -10321.2    , array([ 0.244395   ,  0.0770135  ,  4.76584e-07,  1.0456e-44 ,  0.0376567  ])
330669  , -10328.4    , array([ 0.244395   ,  0.0769365  ,  4.77061e-07,  1.0456e-44 ,  0.0376567  ])
330670  , -10328.4    , array([ 0.244395   ,  0.0769365  ,  4.76584e-07,  1.04664e-44,  0.0376567  ])
330671  , -10346      , array([ 0.244395   ,  0.0769365  ,  4.76584e-07,  1.0456e-44 ,  0.0376944  ])
330672  , -9541.85    , array([ 0.291322   ,  0.0881685  ,  4.76614e-07,  1.0456e-44 ,  0.042888   ])
330673  , -9541.85    , array([ 0.291322   ,  0.0881685  ,  4.76614e-07,  1.0456e-44 ,  0.042888   ])
330674  , -9530.69    , array([ 0.291613   ,  0.0881685  ,  4.76614e-07,  1.0456e-44 ,  0.042888   ])
330675  , -9534.72    , array([ 0.291322   ,  0.0882567  ,  4.76614e-07,  1.0456e-44 ,  0.042888   ])
330676  , -9541.85    , array([ 0.291322   ,  0.0881685  ,  4.77091e-07,  1.0456e-44 ,  0.042888   ])
330677  , -9541.85    , array([ 0.291322   ,  0.0881685  ,  4.76614e-07,  1.04664e-44,  0.042888   ])
330678  , -9558.66    , array([ 0.291322   ,  0.0881685  ,  4.76614e-07,  1.0456e-44 ,  0.042931   ])
330679  , -7319.34    , array([ 0.58816    ,  0.152068   ,  4.76732e-07,  1.0456e-44 ,  0.0721625  ])
330680  , -7319.34    , array([ 0.58816    ,  0.152068   ,  4.76732e-07,  1.0456e-44 ,  0.0721625  ])
330681  , -7311.76    , array([ 0.588748   ,  0.152068   ,  4.76732e-07,  1.0456e-44 ,  0.0721625  ])
330682  , -7312.73    , array([ 0.58816    ,  0.15222    ,  4.76732e-07,  1.0456e-44 ,  0.0721625  ])
330683  , -7319.34    , array([ 0.58816    ,  0.152068   ,  4.77209e-07,  1.0456e-44 ,  0.0721625  ])
330684  , -7319.34    , array([ 0.58816    ,  0.152068   ,  4.76732e-07,  1.04664e-44,  0.0721625  ])
330685  , -7334.03    , array([ 0.58816    ,  0.152068   ,  4.76732e-07,  1.0456e-44 ,  0.0722347  ])
330686  , -3761.66    , array([ 0.368847   ,  0.0777807  ,  4.76836e-07,  1.0456e-44 ,  0.0277245  ])
330687  , -3761.66    , array([ 0.368847   ,  0.0777807  ,  4.76836e-07,  1.0456e-44 ,  0.0277245  ])
330688  , -3756.96    , array([ 0.369216   ,  0.0777807  ,  4.76836e-07,  1.0456e-44 ,  0.0277245  ])
330689  , -3761.69    , array([ 0.368847   ,  0.0778585  ,  4.76836e-07,  1.0456e-44 ,  0.0277245  ])
330690  , -3761.66    , array([ 0.368847   ,  0.0777807  ,  4.77314e-07,  1.0456e-44 ,  0.0277245  ])
330691  , -3761.66    , array([ 0.368847   ,  0.0777807  ,  4.76836e-07,  1.04664e-44,  0.0277245  ])
330692  , -3765.54    , array([ 0.368847   ,  0.0777807  ,  4.76836e-07,  1.0456e-44 ,  0.0277522  ])
330693  , -2688.78    , array([ 0.554327   ,  0.0928696  ,  4.77127e-07,  1.0456e-44 ,  0.0298963  ])
330694  , -2688.78    , array([ 0.554327   ,  0.0928696  ,  4.77127e-07,  1.0456e-44 ,  0.0298963  ])
330695  , -2686.33    , array([ 0.554881   ,  0.0928696  ,  4.77127e-07,  1.0456e-44 ,  0.0298963  ])
330696  , -2691.48    , array([ 0.554327   ,  0.0929625  ,  4.77127e-07,  1.0456e-44 ,  0.0298963  ])
330697  , -2688.78    , array([ 0.554327   ,  0.0928696  ,  4.77604e-07,  1.0456e-44 ,  0.0298963  ])
330698  , -2688.78    , array([ 0.554327   ,  0.0928696  ,  4.77127e-07,  1.04664e-44,  0.0298963  ])
330699  , -2688.22    , array([ 0.554327   ,  0.0928696  ,  4.77127e-07,  1.0456e-44 ,  0.0299262  ])
330700  , -2337.67    , array([ 0.815454   ,  0.113825   ,  4.77508e-07,  1.0456e-44 ,  0.036213   ])
330701  , -2337.67    , array([ 0.815454   ,  0.113825   ,  4.77508e-07,  1.0456e-44 ,  0.036213   ])
330702  , -2336.28    , array([ 0.81627    ,  0.113825   ,  4.77508e-07,  1.0456e-44 ,  0.036213   ])
330703  , -2340.9     , array([ 0.815454   ,  0.113939   ,  4.77508e-07,  1.0456e-44 ,  0.036213   ])
330704  , -2337.67    , array([ 0.815454   ,  0.113825   ,  4.77986e-07,  1.0456e-44 ,  0.036213   ])
330705  , -2337.67    , array([ 0.815454   ,  0.113825   ,  4.77508e-07,  1.04664e-44,  0.036213   ])
330706  , -2336.08    , array([ 0.815454   ,  0.113825   ,  4.77508e-07,  1.0456e-44 ,  0.0362493  ])
330707  , -2136.06    , array([ 1.00584    ,  0.118145   ,  4.77924e-07,  1.0456e-44 ,  0.0381194  ])
330708  , -2136.06    , array([ 1.00584    ,  0.118145   ,  4.77924e-07,  1.0456e-44 ,  0.0381194  ])
330709  , -2135.22    , array([ 1.00685    ,  0.118145   ,  4.77924e-07,  1.0456e-44 ,  0.0381194  ])
330710  , -2139.05    , array([ 1.00584    ,  0.118263   ,  4.77924e-07,  1.0456e-44 ,  0.0381194  ])
330711  , -2136.06    , array([ 1.00584    ,  0.118145   ,  4.78402e-07,  1.0456e-44 ,  0.0381194  ])
330712  , -2136.06    , array([ 1.00584    ,  0.118145   ,  4.77924e-07,  1.04664e-44,  0.0381194  ])
330713  , -2134.41    , array([ 1.00584    ,  0.118145   ,  4.77924e-07,  1.0456e-44 ,  0.0381575  ])
330714  , -1832.89    , array([ 1.20849    ,  0.102595   ,  4.78729e-07,  1.0456e-44 ,  0.0343931  ])
330715  , -1832.89    , array([ 1.20849    ,  0.102595   ,  4.78729e-07,  1.0456e-44 ,  0.0343931  ])
330716  , -1832.56    , array([ 1.2097     ,  0.102595   ,  4.78729e-07,  1.0456e-44 ,  0.0343931  ])
330717  , -1834.91    , array([ 1.20849    ,  0.102698   ,  4.78729e-07,  1.0456e-44 ,  0.0343931  ])
330718  , -1832.89    , array([ 1.20849    ,  0.102595   ,  4.79208e-07,  1.0456e-44 ,  0.0343931  ])
330719  , -1832.89    , array([ 1.20849    ,  0.102595   ,  4.78729e-07,  1.04664e-44,  0.0343931  ])
330720  , -1831.64    , array([ 1.20849    ,  0.102595   ,  4.78729e-07,  1.0456e-44 ,  0.0344275  ])
330721  , -1652.16    , array([ 1.34678    ,  0.0798152  ,  4.79651e-07,  1.0456e-44 ,  0.0282115  ])
330722  , -1652.16    , array([ 1.34678    ,  0.0798152  ,  4.79651e-07,  1.0456e-44 ,  0.0282115  ])
330723  , -1652.07    , array([ 1.34813    ,  0.0798152  ,  4.79651e-07,  1.0456e-44 ,  0.0282115  ])
330724  , -1652.62    , array([ 1.34678    ,  0.0798951  ,  4.79651e-07,  1.0456e-44 ,  0.0282115  ])
330725  , -1652.16    , array([ 1.34678    ,  0.0798152  ,  4.80131e-07,  1.0456e-44 ,  0.0282115  ])
330726  , -1652.16    , array([ 1.34678    ,  0.0798152  ,  4.79651e-07,  1.04664e-44,  0.0282115  ])
330727  , -1651.96    , array([ 1.34678    ,  0.0798152  ,  4.79651e-07,  1.0456e-44 ,  0.0282397  ])
330728  , -1633.73    , array([ 1.38092    ,  0.0707626  ,  4.80026e-07,  1.0456e-44 ,  0.0254163  ])
330729  , -1633.73    , array([ 1.38092    ,  0.0707626  ,  4.80026e-07,  1.0456e-44 ,  0.0254163  ])
330730  , -1633.69    , array([ 1.3823     ,  0.0707626  ,  4.80026e-07,  1.0456e-44 ,  0.0254163  ])
330731  , -1633.66    , array([ 1.38092    ,  0.0708334  ,  4.80026e-07,  1.0456e-44 ,  0.0254163  ])
330732  , -1633.73    , array([ 1.38092    ,  0.0707626  ,  4.80506e-07,  1.0456e-44 ,  0.0254163  ])
330733  , -1633.73    , array([ 1.38092    ,  0.0707626  ,  4.80026e-07,  1.04664e-44,  0.0254163  ])
330734  , -1633.88    , array([ 1.38092    ,  0.0707626  ,  4.80026e-07,  1.0456e-44 ,  0.0254417  ])
330735  , -1632.96    , array([ 1.38724    ,  0.0680129  ,  4.80143e-07,  1.0456e-44 ,  0.0244275  ])
330736  , -1632.96    , array([ 1.38724    ,  0.0680129  ,  4.80143e-07,  1.0456e-44 ,  0.0244275  ])
330737  , -1632.94    , array([ 1.38863    ,  0.0680129  ,  4.80143e-07,  1.0456e-44 ,  0.0244275  ])
330738  , -1632.87    , array([ 1.38724    ,  0.0680809  ,  4.80143e-07,  1.0456e-44 ,  0.0244275  ])
330739  , -1632.96    , array([ 1.38724    ,  0.0680129  ,  4.80623e-07,  1.0456e-44 ,  0.0244275  ])
330740  , -1632.96    , array([ 1.38724    ,  0.0680129  ,  4.80143e-07,  1.04664e-44,  0.0244275  ])
330741  , -1633.08    , array([ 1.38724    ,  0.0680129  ,  4.80143e-07,  1.0456e-44 ,  0.0244519  ])
330742  , -1632.98    , array([ 1.39585    ,  0.0671972  ,  4.802e-07  ,  1.0456e-44 ,  0.0240922  ])
330743  , -1632.98    , array([ 1.39585    ,  0.0671972  ,  4.802e-07  ,  1.0456e-44 ,  0.0240922  ])
330744  , -1632.97    , array([ 1.39725    ,  0.0671972  ,  4.802e-07  ,  1.0456e-44 ,  0.0240922  ])
330745  , -1632.93    , array([ 1.39585    ,  0.0672644  ,  4.802e-07  ,  1.0456e-44 ,  0.0240922  ])
330746  , -1632.98    , array([ 1.39585    ,  0.0671972  ,  4.80681e-07,  1.0456e-44 ,  0.0240922  ])
330747  , -1632.98    , array([ 1.39585    ,  0.0671972  ,  4.802e-07  ,  1.04664e-44,  0.0240922  ])
330748  , -1633.03    , array([ 1.39585    ,  0.0671972  ,  4.802e-07  ,  1.0456e-44 ,  0.0241163  ])
