44503   , -79089.4    , array([ 0.00212593 ,  0.0290386  ,  9.44439e-08,  3.57946e-51,  4.3362e-14 ])
44504   , -79089.4    , array([ 0.00212806 ,  0.0290386  ,  9.44439e-08,  3.57946e-51,  4.3362e-14 ])
44505   , -79089.4    , array([ 0.00212593 ,  0.0290677  ,  9.44439e-08,  3.57946e-51,  4.3362e-14 ])
44506   , -79089.4    , array([ 0.00212593 ,  0.0290386  ,  9.45384e-08,  3.57946e-51,  4.3362e-14 ])
44507   , -79089.4    , array([ 0.00212593 ,  0.0290386  ,  9.44439e-08,  3.58305e-51,  4.3362e-14 ])
44508   , -79089.4    , array([ 0.00212593 ,  0.0290386  ,  9.44439e-08,  3.57946e-51,  4.34054e-14])
44509   , -79089.4    , array([ 0.00212593 ,  0.0290386  ,  9.44439e-08,  3.57946e-51,  4.3362e-14 ])
44510   , -79089.4    , array([ 0.00212589 ,  0.0290386  ,  9.44439e-08,  3.57946e-51,  4.33628e-14])
44511   , -79089.4    , array([ 0.00212589 ,  0.0290386  ,  9.44439e-08,  3.57946e-51,  4.33628e-14])
44512   , -79089.4    , array([ 0.00212802 ,  0.0290386  ,  9.44439e-08,  3.57946e-51,  4.33628e-14])
44513   , -79089.4    , array([ 0.00212589 ,  0.0290677  ,  9.44439e-08,  3.57946e-51,  4.33628e-14])
44514   , -79089.4    , array([ 0.00212589 ,  0.0290386  ,  9.45384e-08,  3.57946e-51,  4.33628e-14])
44515   , -79089.4    , array([ 0.00212589 ,  0.0290386  ,  9.44439e-08,  3.58305e-51,  4.33628e-14])
44516   , -79089.4    , array([ 0.00212589 ,  0.0290386  ,  9.44439e-08,  3.57946e-51,  4.34062e-14])
44517   , -79089.4    , array([ 0.00212575 ,  0.0290384  ,  9.44439e-08,  3.57946e-51,  4.33659e-14])
44518   , -79089.4    , array([ 0.00212575 ,  0.0290384  ,  9.44439e-08,  3.57946e-51,  4.33659e-14])
44519   , -79089.4    , array([ 0.00212788 ,  0.0290384  ,  9.44439e-08,  3.57946e-51,  4.33659e-14])
