Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-11388.64	22793.28	416.48	20045.07	1.4791,0.5488,0.7665,0.5483,1.9798,1.2684,0.1255,0.0376
our_model	Round_1_Replicate_2	-13918.17	27852.34	5370.7	11755.16	1.5691,0.3734,0.8681,1.0641,0.7233,7.9151,1.3647,1.1791
our_model	Round_1_Replicate_3	-13968.54	27953.08	5465.35	8644.49	2.11,0.5382,1.0808,0.6337,0.6824,5.7668,2.292,1.578
our_model	Round_1_Replicate_4	-13955.95	27927.9	5427.43	12387.07	1.4769,0.3922,0.7296,0.8167,1.0607,8.0659,1.2155,1.0787
our_model	Round_1_Replicate_5	-13953.19	27922.38	5433.7	9681.85	1.8877,0.4769,0.9788,0.7359,0.7359,6.4432,1.9175,1.4123
our_model	Round_1_Replicate_6	-11387.7	22791.4	417.03	20827.05	1.3012,0.4084,0.6517,0.3254,1.4088,7.143,0.0801,0.0656
our_model	Round_1_Replicate_7	-11216.04	22448.08	74.97	20250.28	1.4264,0.4705,0.8427,0.5152,1.2286,4.5362,0.0973,0.0541
our_model	Round_1_Replicate_8	-13968.04	27952.08	5490.9	5614.79	3.2701,0.7797,1.7678,0.4757,0.3784,3.803,4.0911,2.5463
our_model	Round_1_Replicate_9	-13968.15	27952.3	5478.0	11735.78	1.5684,0.4022,0.7773,0.7748,0.9848,7.6192,1.3618,1.1563
our_model	Round_1_Replicate_10	-11249.44	22514.88	140.39	20198.14	1.4262,0.4802,0.8098,0.5463,1.3864,4.5312,0.1027,0.053
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-11346.33	22708.66	333.31	20592.15	1.3539,0.4038,0.6542,0.265,1.143,7.7508,0.0714,0.0745
our_model	Round_1_Replicate_2	-11205.01	22426.02	53.26	20054.54	1.4729,0.52,0.9142,0.4735,1.2832,2.1526,0.1087,0.045
our_model	Round_1_Replicate_3	-11471.08	22958.16	575.97	19638.23	1.4984,0.5478,0.7078,0.5725,1.8968,4.3807,0.128,0.0494
our_model	Round_1_Replicate_4	-13964.88	27945.76	5475.09	6431.52	2.8506,0.6909,1.5284,0.5327,0.4433,4.3568,3.439,2.18
our_model	Round_1_Replicate_5	-13934.77	27885.54	5391.57	11684.7	1.5699,0.3958,0.8182,0.902,0.8693,7.7558,1.3761,1.1604
our_model	Round_1_Replicate_6	-11660.6	23337.2	953.39	18979.8	1.5855,0.5878,0.7415,0.6905,1.8391,4.6368,0.1453,0.0527
our_model	Round_1_Replicate_7	-11207.9	22431.8	59.25	20224.3	1.4358,0.481,0.8382,0.4205,1.1852,4.1688,0.098,0.0526
our_model	Round_1_Replicate_8	-11262.75	22541.5	168.15	20366.81	1.414,0.4876,0.7863,0.3917,1.4611,3.6096,0.103,0.0479
our_model	Round_1_Replicate_9	-13917.58	27851.16	5412.44	13673.84	1.3714,0.2974,0.819,1.4475,0.6311,9.6336,0.9898,1.0638
our_model	Round_1_Replicate_10	-13957.16	27930.32	5444.1	8837.39	2.0661,0.5185,1.0783,0.6831,0.6634,5.9111,2.2165,1.5563
our_model	Round_2_Replicate_1	-11188.94	22393.88	21.36	19898.72	1.5189,0.5328,1.0147,0.4837,1.1451,1.6335,0.1077,0.0448
our_model	Round_2_Replicate_2	-11329.47	22674.94	309.02	20755.61	1.4414,0.4763,1.1469,0.3707,0.7198,0.1018,0.0889,0.0387
our_model	Round_2_Replicate_3	-11180.15	22376.3	3.75	19957.61	1.5082,0.512,1.0066,0.5069,1.0697,2.4863,0.1037,0.0478
our_model	Round_2_Replicate_4	-11292.44	22600.88	225.88	19673.98	1.5224,0.5851,0.92,0.5933,1.6415,0.01,0.126,0.0386
our_model	Round_2_Replicate_5	-11197.38	22410.76	38.35	19946.84	1.5019,0.5406,1.0111,0.493,1.1906,1.0211,0.1102,0.0423
our_model	Round_2_Replicate_6	-11234.74	22485.48	113.48	20066.1	1.4795,0.5495,0.9479,0.5131,1.4191,0.01,0.1138,0.0384
our_model	Round_2_Replicate_7	-11222.12	22460.24	88.02	19758.39	1.527,0.5635,1.0567,0.5883,1.3244,0.033,0.1182,0.0401
our_model	Round_2_Replicate_8	-11202.04	22420.08	47.34	20047.3	1.4997,0.4552,0.9423,0.4935,0.7901,4.9969,0.0865,0.061
our_model	Round_2_Replicate_9	-11188.83	22393.66	20.96	20125.85	1.4715,0.4643,0.9366,0.5018,0.9154,4.4857,0.0911,0.057
our_model	Round_2_Replicate_10	-11178.99	22373.98	1.42	19987.25	1.5061,0.5078,1.0087,0.4871,1.0181,2.633,0.1015,0.0484
our_model	Round_2_Replicate_11	-11196.3	22408.6	36.43	20002.3	1.5097,0.5357,1.0647,0.5038,1.151,0.669,0.1088,0.0411
our_model	Round_2_Replicate_12	-11233.17	22482.34	111.71	20362.16	1.5002,0.4543,1.125,0.5403,0.6771,3.2743,0.0874,0.0497
our_model	Round_2_Replicate_13	-11184.05	22384.1	11.68	20028.35	1.5036,0.5146,1.068,0.5543,1.048,1.701,0.1047,0.0447
our_model	Round_2_Replicate_14	-11181.24	22378.48	5.92	20002.97	1.4918,0.4986,0.9477,0.4837,1.0659,3.3231,0.1011,0.0508
our_model	Round_2_Replicate_15	-11316.97	22649.94	273.98	19508.75	1.5438,0.5971,0.936,0.6306,1.6691,0.01,0.1302,0.039
our_model	Round_2_Replicate_16	-11190.66	22397.32	24.7	19819.23	1.5115,0.5361,0.9952,0.4936,1.1495,2.0234,0.1089,0.0465
our_model	Round_2_Replicate_17	-11271.27	22558.54	184.4	19668.55	1.5268,0.5815,0.9567,0.5949,1.5562,0.01,0.1245,0.0391
our_model	Round_2_Replicate_18	-11197.79	22411.58	39.69	19993.59	1.516,0.5361,1.1168,0.54,1.0941,0.3362,0.1088,0.0406
our_model	Round_2_Replicate_19	-11184.12	22384.24	11.61	20088.15	1.4811,0.4791,0.926,0.4506,0.9646,4.1309,0.0936,0.0547
our_model	Round_2_Replicate_20	-11365.96	22747.92	373.37	19967.18	1.4764,0.5765,0.7853,0.5311,1.9183,0.01,0.1244,0.0362
