266690  , -62125      , array([ 0.431115   ,  0.110992   ,  2.51052e-12,  6.61956e-12,  0.00160791 ])
266691  , -62127      , array([ 0.431547   ,  0.110992   ,  2.51052e-12,  6.61956e-12,  0.00160791 ])
266692  , -62137.4    , array([ 0.431115   ,  0.111103   ,  2.51052e-12,  6.61956e-12,  0.00160791 ])
266693  , -62125      , array([ 0.431115   ,  0.110992   ,  2.51303e-12,  6.61956e-12,  0.00160791 ])
266694  , -62125      , array([ 0.431115   ,  0.110992   ,  2.51052e-12,  6.62618e-12,  0.00160791 ])
266695  , -62110.7    , array([ 0.431115   ,  0.110992   ,  2.51052e-12,  6.61956e-12,  0.00160951 ])
266696  , -62125      , array([ 0.431115   ,  0.110992   ,  2.51052e-12,  6.61956e-12,  0.00160791 ])
266697  , -33517.6    , array([ 0.387835   ,  0.0576936  ,  2.51052e-12,  6.61956e-12,  0.00344535 ])
266698  , -33517.6    , array([ 0.387835   ,  0.0576936  ,  2.51052e-12,  6.61956e-12,  0.00344535 ])
266699  , -33519.5    , array([ 0.388223   ,  0.0576936  ,  2.51052e-12,  6.61956e-12,  0.00344535 ])
266700  , -33541.9    , array([ 0.387835   ,  0.0577513  ,  2.51052e-12,  6.61956e-12,  0.00344535 ])
266701  , -33517.6    , array([ 0.387835   ,  0.0576936  ,  2.51303e-12,  6.61956e-12,  0.00344535 ])
266702  , -33517.6    , array([ 0.387835   ,  0.0576936  ,  2.51052e-12,  6.62618e-12,  0.00344535 ])
266703  , -33491.4    , array([ 0.387835   ,  0.0576936  ,  2.51052e-12,  6.61956e-12,  0.0034488  ])
266704  , -599960     , array([ 0.254016   ,  0.00421187 ,  2.51052e-12,  6.61956e-12,  0.0726315  ])
266705  , -599960     , array([ 0.254016   ,  0.00421187 ,  2.51052e-12,  6.61956e-12,  0.0726315  ])
266706  , -599948     , array([ 0.254271   ,  0.00421187 ,  2.51052e-12,  6.61956e-12,  0.0726315  ])
266707  , -599361     , array([ 0.254016   ,  0.00421609 ,  2.51052e-12,  6.61956e-12,  0.0726315  ])
266708  , -599960     , array([ 0.254016   ,  0.00421187 ,  2.51303e-12,  6.61956e-12,  0.0726315  ])
266709  , -599960     , array([ 0.254016   ,  0.00421187 ,  2.51052e-12,  6.62618e-12,  0.0726315  ])
266710  , -600567     , array([ 0.254016   ,  0.00421187 ,  2.51052e-12,  6.61956e-12,  0.0727042  ])
266711  , -2262.55    , array([ 0.342107   ,  0.0265553  ,  2.51052e-12,  6.61956e-12,  0.00850588 ])
266712  , -2262.55    , array([ 0.342107   ,  0.0265553  ,  2.51052e-12,  6.61956e-12,  0.00850588 ])
266713  , -2261.95    , array([ 0.342449   ,  0.0265553  ,  2.51052e-12,  6.61956e-12,  0.00850588 ])
266714  , -2264.95    , array([ 0.342107   ,  0.0265819  ,  2.51052e-12,  6.61956e-12,  0.00850588 ])
266715  , -2262.55    , array([ 0.342107   ,  0.0265553  ,  2.51303e-12,  6.61956e-12,  0.00850588 ])
266716  , -2262.55    , array([ 0.342107   ,  0.0265553  ,  2.51052e-12,  6.62618e-12,  0.00850588 ])
266717  , -2260.32    , array([ 0.342107   ,  0.0265553  ,  2.51052e-12,  6.61956e-12,  0.00851439 ])
266725  , -2239.03    , array([ 0.348488   ,  0.0263519  ,  2.51052e-12,  6.61956e-12,  0.00848605 ])
266726  , -2239.03    , array([ 0.348488   ,  0.0263519  ,  2.51052e-12,  6.61956e-12,  0.00848605 ])
266727  , -2238.46    , array([ 0.348837   ,  0.0263519  ,  2.51052e-12,  6.61956e-12,  0.00848605 ])
266728  , -2241.29    , array([ 0.348488   ,  0.0263782  ,  2.51052e-12,  6.61956e-12,  0.00848605 ])
266729  , -2239.03    , array([ 0.348488   ,  0.0263519  ,  2.51303e-12,  6.61956e-12,  0.00848605 ])
266730  , -2239.03    , array([ 0.348488   ,  0.0263519  ,  2.51052e-12,  6.62618e-12,  0.00848605 ])
266731  , -2236.92    , array([ 0.348488   ,  0.0263519  ,  2.51052e-12,  6.61956e-12,  0.00849454 ])
266732  , -2041.96    , array([ 0.469981   ,  0.0232678  ,  2.51052e-12,  6.61956e-12,  0.00817147 ])
266733  , -2041.96    , array([ 0.469981   ,  0.0232678  ,  2.51052e-12,  6.61956e-12,  0.00817147 ])
266734  , -2041.74    , array([ 0.470452   ,  0.0232678  ,  2.51052e-12,  6.61956e-12,  0.00817147 ])
266735  , -2041.72    , array([ 0.469981   ,  0.0232911  ,  2.51052e-12,  6.61956e-12,  0.00817147 ])
266736  , -2041.96    , array([ 0.469981   ,  0.0232678  ,  2.51303e-12,  6.61956e-12,  0.00817147 ])
266737  , -2041.96    , array([ 0.469981   ,  0.0232678  ,  2.51052e-12,  6.62618e-12,  0.00817147 ])
266738  , -2041.99    , array([ 0.469981   ,  0.0232678  ,  2.51052e-12,  6.61956e-12,  0.00817965 ])
266739  , -1637.58    , array([ 1.27256    ,  0.0690748  ,  2.51052e-12,  6.61956e-12,  0.0246238  ])
266740  , -1637.58    , array([ 1.27256    ,  0.0690748  ,  2.51052e-12,  6.61956e-12,  0.0246238  ])
266741  , -1637.5     , array([ 1.27384    ,  0.0690748  ,  2.51052e-12,  6.61956e-12,  0.0246238  ])
266742  , -1637.68    , array([ 1.27256    ,  0.0691439  ,  2.51052e-12,  6.61956e-12,  0.0246238  ])
266743  , -1637.58    , array([ 1.27256    ,  0.0690748  ,  2.51303e-12,  6.61956e-12,  0.0246238  ])
266744  , -1637.58    , array([ 1.27256    ,  0.0690748  ,  2.51052e-12,  6.62618e-12,  0.0246238  ])
266745  , -1637.54    , array([ 1.27256    ,  0.0690748  ,  2.51052e-12,  6.61956e-12,  0.0246484  ])
266746  , -1636.37    , array([ 1.47404    ,  0.0678443  ,  2.51052e-12,  6.61956e-12,  0.0239362  ])
266747  , -1636.37    , array([ 1.47404    ,  0.0678443  ,  2.51052e-12,  6.61956e-12,  0.0239362  ])
266748  , -1636.39    , array([ 1.47551    ,  0.0678443  ,  2.51052e-12,  6.61956e-12,  0.0239362  ])
266749  , -1636.81    , array([ 1.47404    ,  0.0679122  ,  2.51052e-12,  6.61956e-12,  0.0239362  ])
266750  , -1636.37    , array([ 1.47404    ,  0.0678443  ,  2.51303e-12,  6.61956e-12,  0.0239362  ])
266751  , -1636.37    , array([ 1.47404    ,  0.0678443  ,  2.51052e-12,  6.62618e-12,  0.0239362  ])
266752  , -1635.91    , array([ 1.47404    ,  0.0678443  ,  2.51052e-12,  6.61956e-12,  0.0239601  ])
266753  , -1634.11    , array([ 1.47765    ,  0.0682378  ,  2.51052e-12,  6.61956e-12,  0.024203   ])
266754  , -1634.11    , array([ 1.47765    ,  0.0682378  ,  2.51052e-12,  6.61956e-12,  0.024203   ])
266755  , -1634.13    , array([ 1.47913    ,  0.0682378  ,  2.51052e-12,  6.61956e-12,  0.024203   ])
266756  , -1634.41    , array([ 1.47765    ,  0.0683061  ,  2.51052e-12,  6.61956e-12,  0.024203   ])
266757  , -1634.11    , array([ 1.47765    ,  0.0682378  ,  2.51303e-12,  6.61956e-12,  0.024203   ])
266758  , -1634.11    , array([ 1.47765    ,  0.0682378  ,  2.51052e-12,  6.62618e-12,  0.024203   ])
266759  , -1633.81    , array([ 1.47765    ,  0.0682378  ,  2.51052e-12,  6.61956e-12,  0.0242272  ])
266760  , -1635.43    , array([ 1.38028    ,  0.0644763  ,  2.51052e-12,  6.61956e-12,  0.0231265  ])
266761  , -1635.43    , array([ 1.38028    ,  0.0644763  ,  2.51052e-12,  6.61956e-12,  0.0231265  ])
266762  , -1635.42    , array([ 1.38166    ,  0.0644763  ,  2.51052e-12,  6.61956e-12,  0.0231265  ])
266763  , -1635.34    , array([ 1.38028    ,  0.0645408  ,  2.51052e-12,  6.61956e-12,  0.0231265  ])
266764  , -1635.43    , array([ 1.38028    ,  0.0644763  ,  2.51303e-12,  6.61956e-12,  0.0231265  ])
266765  , -1635.43    , array([ 1.38028    ,  0.0644763  ,  2.51052e-12,  6.62618e-12,  0.0231265  ])
266766  , -1635.47    , array([ 1.38028    ,  0.0644763  ,  2.51052e-12,  6.61956e-12,  0.0231496  ])
266767  , -1633.6     , array([ 1.44784    ,  0.0670906  ,  2.51052e-12,  6.61956e-12,  0.0238759  ])
266768  , -1633.6     , array([ 1.44784    ,  0.0670906  ,  2.51052e-12,  6.61956e-12,  0.0238759  ])
266769  , -1633.61    , array([ 1.44929    ,  0.0670906  ,  2.51052e-12,  6.61956e-12,  0.0238759  ])
266770  , -1633.78    , array([ 1.44784    ,  0.0671577  ,  2.51052e-12,  6.61956e-12,  0.0238759  ])
266771  , -1633.6     , array([ 1.44784    ,  0.0670906  ,  2.51303e-12,  6.61956e-12,  0.0238759  ])
266772  , -1633.6     , array([ 1.44784    ,  0.0670906  ,  2.51052e-12,  6.62618e-12,  0.0238759  ])
266773  , -1633.41    , array([ 1.44784    ,  0.0670906  ,  2.51052e-12,  6.61956e-12,  0.0238998  ])
266774  , -1632.57    , array([ 1.44626    ,  0.0677982  ,  2.51052e-12,  6.61956e-12,  0.024231   ])
266775  , -1632.57    , array([ 1.44626    ,  0.0677982  ,  2.51052e-12,  6.61956e-12,  0.024231   ])
266776  , -1632.58    , array([ 1.4477     ,  0.0677982  ,  2.51052e-12,  6.61956e-12,  0.024231   ])
266777  , -1632.64    , array([ 1.44626    ,  0.067866   ,  2.51052e-12,  6.61956e-12,  0.024231   ])
266778  , -1632.57    , array([ 1.44626    ,  0.0677982  ,  2.51303e-12,  6.61956e-12,  0.024231   ])
266779  , -1632.57    , array([ 1.44626    ,  0.0677982  ,  2.51052e-12,  6.62618e-12,  0.024231   ])
266780  , -1632.51    , array([ 1.44626    ,  0.0677982  ,  2.51052e-12,  6.61956e-12,  0.0242553  ])
266781  , -1632.55    , array([ 1.43547    ,  0.067616   ,  2.51052e-12,  6.61956e-12,  0.0242149  ])
266782  , -1632.55    , array([ 1.43547    ,  0.067616   ,  2.51052e-12,  6.61956e-12,  0.0242149  ])
266783  , -1632.55    , array([ 1.43691    ,  0.067616   ,  2.51052e-12,  6.61956e-12,  0.0242149  ])
266784  , -1632.55    , array([ 1.43547    ,  0.0676836  ,  2.51052e-12,  6.61956e-12,  0.0242149  ])
266785  , -1632.55    , array([ 1.43547    ,  0.067616   ,  2.51304e-12,  6.61956e-12,  0.0242149  ])
266786  , -1632.55    , array([ 1.43547    ,  0.067616   ,  2.51052e-12,  6.62618e-12,  0.0242149  ])
266787  , -1632.55    , array([ 1.43547    ,  0.067616   ,  2.51052e-12,  6.61956e-12,  0.0242392  ])
266788  , -1632.53    , array([ 1.43653    ,  0.0676526  ,  2.51052e-12,  6.61956e-12,  0.0242271  ])
266789  , -1632.53    , array([ 1.43653    ,  0.0676526  ,  2.51052e-12,  6.61956e-12,  0.0242271  ])
266790  , -1632.53    , array([ 1.43796    ,  0.0676526  ,  2.51052e-12,  6.61956e-12,  0.0242271  ])
266791  , -1632.53    , array([ 1.43653    ,  0.0677203  ,  2.51052e-12,  6.61956e-12,  0.0242271  ])
266792  , -1632.53    , array([ 1.43653    ,  0.0676526  ,  2.51304e-12,  6.61956e-12,  0.0242271  ])
266793  , -1632.53    , array([ 1.43653    ,  0.0676526  ,  2.51052e-12,  6.62618e-12,  0.0242271  ])
266794  , -1632.53    , array([ 1.43653    ,  0.0676526  ,  2.51052e-12,  6.61956e-12,  0.0242513  ])
266795  , -1632.54    , array([ 1.43651    ,  0.0676507  ,  2.51052e-12,  6.61956e-12,  0.0242263  ])
266796  , -1632.54    , array([ 1.43651    ,  0.0676507  ,  2.51052e-12,  6.61956e-12,  0.0242263  ])
266797  , -1632.54    , array([ 1.43794    ,  0.0676507  ,  2.51052e-12,  6.61956e-12,  0.0242263  ])
266798  , -1632.54    , array([ 1.43651    ,  0.0677184  ,  2.51052e-12,  6.61956e-12,  0.0242263  ])
266799  , -1632.54    , array([ 1.43651    ,  0.0676507  ,  2.51304e-12,  6.61956e-12,  0.0242263  ])
266800  , -1632.54    , array([ 1.43651    ,  0.0676507  ,  2.51052e-12,  6.62618e-12,  0.0242263  ])
266801  , -1632.54    , array([ 1.43651    ,  0.0676507  ,  2.51052e-12,  6.61956e-12,  0.0242506  ])
266802  , -1632.53    , array([ 1.43653    ,  0.0676526  ,  2.51052e-12,  6.61956e-12,  0.0242271  ])
266803  , -1632.53    , array([ 1.43653    ,  0.0676526  ,  2.51052e-12,  6.61956e-12,  0.0242271  ])
266804  , -1632.53    , array([ 1.43796    ,  0.0676526  ,  2.51052e-12,  6.61956e-12,  0.0242271  ])
266805  , -1632.53    , array([ 1.43653    ,  0.0677203  ,  2.51052e-12,  6.61956e-12,  0.0242271  ])
266806  , -1632.53    , array([ 1.43653    ,  0.0676526  ,  2.51304e-12,  6.61956e-12,  0.0242271  ])
266807  , -1632.53    , array([ 1.43653    ,  0.0676526  ,  2.51052e-12,  6.62618e-12,  0.0242271  ])
266808  , -1632.53    , array([ 1.43653    ,  0.0676526  ,  2.51052e-12,  6.61956e-12,  0.0242513  ])
266809  , -1632.53    , array([ 1.43653    ,  0.0676526  ,  2.51052e-12,  6.61956e-12,  0.0242271  ])
266810  , -1632.53    , array([ 1.43653    ,  0.0676526  ,  2.51052e-12,  6.61956e-12,  0.0242271  ])
266811  , -1632.53    , array([ 1.43796    ,  0.0676526  ,  2.51052e-12,  6.61956e-12,  0.0242271  ])
266812  , -1632.53    , array([ 1.43653    ,  0.0677203  ,  2.51052e-12,  6.61956e-12,  0.0242271  ])
266813  , -1632.53    , array([ 1.43653    ,  0.0676526  ,  2.51304e-12,  6.61956e-12,  0.0242271  ])
266814  , -1632.53    , array([ 1.43653    ,  0.0676526  ,  2.51052e-12,  6.62618e-12,  0.0242271  ])
266815  , -1632.53    , array([ 1.43653    ,  0.0676526  ,  2.51052e-12,  6.61956e-12,  0.0242513  ])
266816  , -1632.53    , array([ 1.43653    ,  0.0676526  ,  2.51052e-12,  6.61956e-12,  0.0242271  ])
266817  , -1632.53    , array([ 1.43653    ,  0.0676526  ,  2.51052e-12,  6.61956e-12,  0.0242271  ])
266818  , -1632.53    , array([ 1.43796    ,  0.0676526  ,  2.51052e-12,  6.61956e-12,  0.0242271  ])
266819  , -1632.53    , array([ 1.43653    ,  0.0677203  ,  2.51052e-12,  6.61956e-12,  0.0242271  ])
266820  , -1632.53    , array([ 1.43653    ,  0.0676526  ,  2.51304e-12,  6.61956e-12,  0.0242271  ])
266821  , -1632.53    , array([ 1.43653    ,  0.0676526  ,  2.51052e-12,  6.62618e-12,  0.0242271  ])
266822  , -1632.53    , array([ 1.43653    ,  0.0676526  ,  2.51052e-12,  6.61956e-12,  0.0242513  ])
266823  , -1632.53    , array([ 1.43653    ,  0.0676526  ,  2.51052e-12,  6.61956e-12,  0.0242271  ])
266824  , -1632.53    , array([ 1.43653    ,  0.0676526  ,  2.51052e-12,  6.61956e-12,  0.0242271  ])
266825  , -1632.53    , array([ 1.43796    ,  0.0676526  ,  2.51052e-12,  6.61956e-12,  0.0242271  ])
266826  , -1632.53    , array([ 1.43653    ,  0.0677203  ,  2.51052e-12,  6.61956e-12,  0.0242271  ])
266827  , -1632.53    , array([ 1.43653    ,  0.0676526  ,  2.51304e-12,  6.61956e-12,  0.0242271  ])
266828  , -1632.53    , array([ 1.43653    ,  0.0676526  ,  2.51052e-12,  6.62618e-12,  0.0242271  ])
266829  , -1632.53    , array([ 1.43653    ,  0.0676526  ,  2.51052e-12,  6.61956e-12,  0.0242513  ])
266830  , -1632.53    , array([ 1.43653    ,  0.0676526  ,  2.51052e-12,  6.61956e-12,  0.0242271  ])
266831  , -1632.53    , array([ 1.43653    ,  0.0676526  ,  2.51052e-12,  6.61956e-12,  0.0242271  ])
266832  , -1632.53    , array([ 1.43796    ,  0.0676526  ,  2.51052e-12,  6.61956e-12,  0.0242271  ])
266833  , -1632.53    , array([ 1.43653    ,  0.0677203  ,  2.51052e-12,  6.61956e-12,  0.0242271  ])
266834  , -1632.53    , array([ 1.43653    ,  0.0676526  ,  2.51304e-12,  6.61956e-12,  0.0242271  ])
266835  , -1632.53    , array([ 1.43653    ,  0.0676526  ,  2.51052e-12,  6.62618e-12,  0.0242271  ])
266836  , -1632.53    , array([ 1.43653    ,  0.0676526  ,  2.51052e-12,  6.61956e-12,  0.0242513  ])
266837  , -1632.53    , array([ 1.43653    ,  0.0676526  ,  2.51052e-12,  6.61956e-12,  0.0242271  ])
266838  , -1632.53    , array([ 1.43653    ,  0.0676526  ,  2.51052e-12,  6.61956e-12,  0.0242271  ])
266839  , -1632.53    , array([ 1.43796    ,  0.0676526  ,  2.51052e-12,  6.61956e-12,  0.0242271  ])
266840  , -1632.53    , array([ 1.43653    ,  0.0677203  ,  2.51052e-12,  6.61956e-12,  0.0242271  ])
