257387  , -77922.9    , array([ 1.4529     ,  0.247389   ,  1.67915e-90,  2.51976e-55,  0.000221746])
257388  , -77923      , array([ 1.45436    ,  0.247389   ,  1.67915e-90,  2.51976e-55,  0.000221746])
257389  , -77923.9    , array([ 1.4529     ,  0.247636   ,  1.67915e-90,  2.51976e-55,  0.000221746])
257390  , -77922.9    , array([ 1.4529     ,  0.247389   ,  1.68083e-90,  2.51976e-55,  0.000221746])
257391  , -77922.9    , array([ 1.4529     ,  0.247389   ,  1.67915e-90,  2.52228e-55,  0.000221746])
257392  , -77921.7    , array([ 1.4529     ,  0.247389   ,  1.67915e-90,  2.51976e-55,  0.000221968])
257393  , -77922.9    , array([ 1.4529     ,  0.247389   ,  1.67915e-90,  2.51976e-55,  0.000221746])
257394  , -74618.8    , array([ 1.34467    ,  0.126497   ,  1.67915e-90,  2.51976e-55,  0.000469971])
257395  , -74618.8    , array([ 1.34467    ,  0.126497   ,  1.67915e-90,  2.51976e-55,  0.000469971])
257396  , -74619.1    , array([ 1.34602    ,  0.126497   ,  1.67915e-90,  2.51976e-55,  0.000469971])
257397  , -74622.9    , array([ 1.34467    ,  0.126623   ,  1.67915e-90,  2.51976e-55,  0.000469971])
257398  , -74618.8    , array([ 1.34467    ,  0.126497   ,  1.68083e-90,  2.51976e-55,  0.000469971])
257399  , -74618.8    , array([ 1.34467    ,  0.126497   ,  1.67915e-90,  2.52228e-55,  0.000469971])
257400  , -74614.5    , array([ 1.34467    ,  0.126497   ,  1.67915e-90,  2.51976e-55,  0.000470442])
257401  , -24538.8    , array([ 0.98659    ,  0.00864721 ,  1.67915e-90,  2.51976e-55,  0.00948269 ])
257402  , -24538.8    , array([ 0.98659    ,  0.00864721 ,  1.67915e-90,  2.51976e-55,  0.00948269 ])
257403  , -24538.9    , array([ 0.987577   ,  0.00864721 ,  1.67915e-90,  2.51976e-55,  0.00948269 ])
257404  , -24497      , array([ 0.98659    ,  0.00865586 ,  1.67915e-90,  2.51976e-55,  0.00948269 ])
257405  , -24538.8    , array([ 0.98659    ,  0.00864721 ,  1.68083e-90,  2.51976e-55,  0.00948269 ])
257406  , -24538.8    , array([ 0.98659    ,  0.00864721 ,  1.67915e-90,  2.52228e-55,  0.00948269 ])
257407  , -24579      , array([ 0.98659    ,  0.00864721 ,  1.67915e-90,  2.51976e-55,  0.00949218 ])
257408  , -71797.1    , array([ 1.30662    ,  0.098637   ,  1.67915e-90,  2.51976e-55,  0.000620955])
257409  , -71797.1    , array([ 1.30662    ,  0.098637   ,  1.67915e-90,  2.51976e-55,  0.000620955])
257410  , -71797.4    , array([ 1.30792    ,  0.098637   ,  1.67915e-90,  2.51976e-55,  0.000620955])
257411  , -71803.6    , array([ 1.30662    ,  0.0987356  ,  1.67915e-90,  2.51976e-55,  0.000620955])
257412  , -71797.1    , array([ 1.30662    ,  0.098637   ,  1.68083e-90,  2.51976e-55,  0.000620955])
257413  , -71797.1    , array([ 1.30662    ,  0.098637   ,  1.67915e-90,  2.52228e-55,  0.000620955])
257414  , -71790.3    , array([ 1.30662    ,  0.098637   ,  1.67915e-90,  2.51976e-55,  0.000621576])
257415  , -2459.56    , array([ 1.05713    ,  0.0157306  ,  1.67915e-90,  2.51976e-55,  0.00485192 ])
257416  , -2459.56    , array([ 1.05713    ,  0.0157306  ,  1.67915e-90,  2.51976e-55,  0.00485192 ])
257417  , -2459.63    , array([ 1.05819    ,  0.0157306  ,  1.67915e-90,  2.51976e-55,  0.00485192 ])
257418  , -2463.28    , array([ 1.05713    ,  0.0157464  ,  1.67915e-90,  2.51976e-55,  0.00485192 ])
257419  , -2459.56    , array([ 1.05713    ,  0.0157306  ,  1.68083e-90,  2.51976e-55,  0.00485192 ])
257420  , -2459.56    , array([ 1.05713    ,  0.0157306  ,  1.67915e-90,  2.52228e-55,  0.00485192 ])
257421  , -2455.51    , array([ 1.05713    ,  0.0157306  ,  1.67915e-90,  2.51976e-55,  0.00485678 ])
257422  , -2208.8     , array([ 1.04982    ,  0.0148124  ,  1.67915e-90,  2.51976e-55,  0.00518999 ])
257423  , -2208.8     , array([ 1.04982    ,  0.0148124  ,  1.67915e-90,  2.51976e-55,  0.00518999 ])
257424  , -2208.86    , array([ 1.05087    ,  0.0148124  ,  1.67915e-90,  2.51976e-55,  0.00518999 ])
257425  , -2208.6     , array([ 1.04982    ,  0.0148272  ,  1.67915e-90,  2.51976e-55,  0.00518999 ])
257426  , -2208.8     , array([ 1.04982    ,  0.0148124  ,  1.68083e-90,  2.51976e-55,  0.00518999 ])
