8403    , -129994     , array([ 6.90046    ,  0.472938   ,  2.87137e-28,  2.28616e-46,  1.47196    ])
8404    , -129996     , array([ 6.90736    ,  0.472938   ,  2.87137e-28,  2.28616e-46,  1.47196    ])
8405    , -129889     , array([ 6.90046    ,  0.473411   ,  2.87137e-28,  2.28616e-46,  1.47196    ])
8406    , -129994     , array([ 6.90046    ,  0.472938   ,  2.87424e-28,  2.28616e-46,  1.47196    ])
8407    , -129994     , array([ 6.90046    ,  0.472938   ,  2.87137e-28,  2.28845e-46,  1.47196    ])
8408    , -130125     , array([ 6.90046    ,  0.472938   ,  2.87137e-28,  2.28616e-46,  1.47344    ])
8409    , -129994     , array([ 6.90046    ,  0.472938   ,  2.87137e-28,  2.28616e-46,  1.47196    ])
8410    , -36451.8    , array([ 6.82392    ,  0.8894     ,  2.87137e-28,  2.28616e-46,  0.669323   ])
8411    , -36451.8    , array([ 6.82392    ,  0.8894     ,  2.87137e-28,  2.28616e-46,  0.669323   ])
8412    , -36454.6    , array([ 6.83075    ,  0.8894     ,  2.87137e-28,  2.28616e-46,  0.669323   ])
8413    , -36433.1    , array([ 6.82392    ,  0.89029    ,  2.87137e-28,  2.28616e-46,  0.669323   ])
8414    , -36451.8    , array([ 6.82392    ,  0.8894     ,  2.87424e-28,  2.28616e-46,  0.669323   ])
8415    , -36451.8    , array([ 6.82392    ,  0.8894     ,  2.87137e-28,  2.28845e-46,  0.669323   ])
8416    , -36491.7    , array([ 6.82392    ,  0.8894     ,  2.87137e-28,  2.28616e-46,  0.669992   ])
8424    , -36392.4    , array([ 6.81755    ,  0.88678    ,  2.87137e-28,  2.28616e-46,  0.667449   ])
8425    , -36392.4    , array([ 6.81755    ,  0.88678    ,  2.87137e-28,  2.28616e-46,  0.667449   ])
8426    , -36395.3    , array([ 6.82438    ,  0.88678    ,  2.87137e-28,  2.28616e-46,  0.667449   ])
8427    , -36373.7    , array([ 6.81755    ,  0.887668   ,  2.87137e-28,  2.28616e-46,  0.667449   ])
8428    , -36392.4    , array([ 6.81755    ,  0.88678    ,  2.87424e-28,  2.28616e-46,  0.667449   ])
8429    , -36392.4    , array([ 6.81755    ,  0.88678    ,  2.87137e-28,  2.28845e-46,  0.667449   ])
8430    , -36432.4    , array([ 6.81755    ,  0.88678    ,  2.87137e-28,  2.28616e-46,  0.668117   ])
8431    , -14074.2    , array([ 3.32292    ,  0.0916428  ,  2.87137e-28,  2.28616e-46,  0.0771965  ])
8432    , -14074.2    , array([ 3.32292    ,  0.0916428  ,  2.87137e-28,  2.28616e-46,  0.0771965  ])
8433    , -14074.7    , array([ 3.32625    ,  0.0916428  ,  2.87137e-28,  2.28616e-46,  0.0771965  ])
8434    , -14046.6    , array([ 3.32292    ,  0.0917345  ,  2.87137e-28,  2.28616e-46,  0.0771965  ])
8435    , -14074.2    , array([ 3.32292    ,  0.0916428  ,  2.87424e-28,  2.28616e-46,  0.0771965  ])
8436    , -14074.2    , array([ 3.32292    ,  0.0916428  ,  2.87137e-28,  2.28845e-46,  0.0771965  ])
8437    , -14104.1    , array([ 3.32292    ,  0.0916428  ,  2.87137e-28,  2.28616e-46,  0.0772737  ])
8445    , -14070.8    , array([ 3.30867    ,  0.0916947  ,  2.87137e-28,  2.28616e-46,  0.077234   ])
8446    , -14070.8    , array([ 3.30867    ,  0.0916947  ,  2.87137e-28,  2.28616e-46,  0.077234   ])
8447    , -14071.3    , array([ 3.31198    ,  0.0916947  ,  2.87137e-28,  2.28616e-46,  0.077234   ])
8448    , -14043.2    , array([ 3.30867    ,  0.0917864  ,  2.87137e-28,  2.28616e-46,  0.077234   ])
8449    , -14070.8    , array([ 3.30867    ,  0.0916947  ,  2.87424e-28,  2.28616e-46,  0.077234   ])
8450    , -14070.8    , array([ 3.30867    ,  0.0916947  ,  2.87137e-28,  2.28845e-46,  0.077234   ])
8451    , -14100.6    , array([ 3.30867    ,  0.0916947  ,  2.87137e-28,  2.28616e-46,  0.0773113  ])
8452    , -14054.2    , array([ 3.24026    ,  0.0919474  ,  2.87137e-28,  2.28616e-46,  0.077417   ])
8453    , -14054.2    , array([ 3.24026    ,  0.0919474  ,  2.87137e-28,  2.28616e-46,  0.077417   ])
8454    , -14054.8    , array([ 3.24351    ,  0.0919474  ,  2.87137e-28,  2.28616e-46,  0.077417   ])
8455    , -14026.7    , array([ 3.24026    ,  0.0920394  ,  2.87137e-28,  2.28616e-46,  0.077417   ])
8456    , -14054.2    , array([ 3.24026    ,  0.0919474  ,  2.87424e-28,  2.28616e-46,  0.077417   ])
8457    , -14054.2    , array([ 3.24026    ,  0.0919474  ,  2.87137e-28,  2.28845e-46,  0.077417   ])
8458    , -14084.1    , array([ 3.24026    ,  0.0919474  ,  2.87137e-28,  2.28616e-46,  0.0774945  ])
8466    , -14053.4    , array([ 3.23683    ,  0.0919602  ,  2.87137e-28,  2.28616e-46,  0.0774263  ])
8467    , -14053.4    , array([ 3.23683    ,  0.0919602  ,  2.87137e-28,  2.28616e-46,  0.0774263  ])
8468    , -14053.9    , array([ 3.24007    ,  0.0919602  ,  2.87137e-28,  2.28616e-46,  0.0774263  ])
8469    , -14025.8    , array([ 3.23683    ,  0.0920522  ,  2.87137e-28,  2.28616e-46,  0.0774263  ])
8470    , -14053.4    , array([ 3.23683    ,  0.0919602  ,  2.87424e-28,  2.28616e-46,  0.0774263  ])
8471    , -14053.4    , array([ 3.23683    ,  0.0919602  ,  2.87137e-28,  2.28845e-46,  0.0774263  ])
8472    , -14083.3    , array([ 3.23683    ,  0.0919602  ,  2.87137e-28,  2.28616e-46,  0.0775038  ])
8473    , -14049.4    , array([ 3.22018    ,  0.0920228  ,  2.87137e-28,  2.28616e-46,  0.0774716  ])
8474    , -14049.4    , array([ 3.22018    ,  0.0920228  ,  2.87137e-28,  2.28616e-46,  0.0774716  ])
8475    , -14049.9    , array([ 3.2234     ,  0.0920228  ,  2.87137e-28,  2.28616e-46,  0.0774716  ])
8476    , -14021.8    , array([ 3.22018    ,  0.0921148  ,  2.87137e-28,  2.28616e-46,  0.0774716  ])
8477    , -14049.4    , array([ 3.22018    ,  0.0920228  ,  2.87424e-28,  2.28616e-46,  0.0774716  ])
8478    , -14049.4    , array([ 3.22018    ,  0.0920228  ,  2.87137e-28,  2.28845e-46,  0.0774716  ])
8479    , -14079.2    , array([ 3.22018    ,  0.0920228  ,  2.87137e-28,  2.28616e-46,  0.0775491  ])
8487    , -14049.1    , array([ 3.21933    ,  0.092026   ,  2.87137e-28,  2.28616e-46,  0.0774739  ])
8488    , -14049.1    , array([ 3.21933    ,  0.092026   ,  2.87137e-28,  2.28616e-46,  0.0774739  ])
8489    , -14049.7    , array([ 3.22255    ,  0.092026   ,  2.87137e-28,  2.28616e-46,  0.0774739  ])
8490    , -14021.6    , array([ 3.21933    ,  0.092118   ,  2.87137e-28,  2.28616e-46,  0.0774739  ])
8491    , -14049.1    , array([ 3.21933    ,  0.092026   ,  2.87424e-28,  2.28616e-46,  0.0774739  ])
8492    , -14049.1    , array([ 3.21933    ,  0.092026   ,  2.87137e-28,  2.28845e-46,  0.0774739  ])
8493    , -14079      , array([ 3.21933    ,  0.092026   ,  2.87137e-28,  2.28616e-46,  0.0775514  ])
8494    , -14048.1    , array([ 3.21519    ,  0.0920415  ,  2.87137e-28,  2.28616e-46,  0.0774852  ])
8495    , -14048.1    , array([ 3.21519    ,  0.0920415  ,  2.87137e-28,  2.28616e-46,  0.0774852  ])
8496    , -14048.7    , array([ 3.21841    ,  0.0920415  ,  2.87137e-28,  2.28616e-46,  0.0774852  ])
8497    , -14020.6    , array([ 3.21519    ,  0.0921336  ,  2.87137e-28,  2.28616e-46,  0.0774852  ])
8498    , -14048.1    , array([ 3.21519    ,  0.0920415  ,  2.87424e-28,  2.28616e-46,  0.0774852  ])
8499    , -14048.1    , array([ 3.21519    ,  0.0920415  ,  2.87137e-28,  2.28845e-46,  0.0774852  ])
8500    , -14078      , array([ 3.21519    ,  0.0920415  ,  2.87137e-28,  2.28616e-46,  0.0775627  ])
8501    , -1.5858e+06 , array([ 0.00258722 ,  0.235317   ,  2.87137e-28,  2.28616e-46,  0.173667   ])
8502    , -1.5858e+06 , array([ 0.00258722 ,  0.235317   ,  2.87137e-28,  2.28616e-46,  0.173667   ])
8503    , -1.60155e+06, array([ 0.00258981 ,  0.235317   ,  2.87137e-28,  2.28616e-46,  0.173667   ])
8504    , -1.58582e+06, array([ 0.00258722 ,  0.235553   ,  2.87137e-28,  2.28616e-46,  0.173667   ])
8505    , -1.5858e+06 , array([ 0.00258722 ,  0.235317   ,  2.87424e-28,  2.28616e-46,  0.173667   ])
8506    , -1.5858e+06 , array([ 0.00258722 ,  0.235317   ,  2.87137e-28,  2.28845e-46,  0.173667   ])
8507    , -1.57889e+06, array([ 0.00258722 ,  0.235317   ,  2.87137e-28,  2.28616e-46,  0.173841   ])
8508    , -14048      , array([ 3.21467    ,  0.0920435  ,  2.87137e-28,  2.28616e-46,  0.0774866  ])
8509    , -14048      , array([ 3.21467    ,  0.0920435  ,  2.87137e-28,  2.28616e-46,  0.0774866  ])
8510    , -14048.5    , array([ 3.21789    ,  0.0920435  ,  2.87137e-28,  2.28616e-46,  0.0774866  ])
8511    , -14020.4    , array([ 3.21467    ,  0.0921356  ,  2.87137e-28,  2.28616e-46,  0.0774866  ])
8512    , -14048      , array([ 3.21467    ,  0.0920435  ,  2.87424e-28,  2.28616e-46,  0.0774866  ])
8513    , -14048      , array([ 3.21467    ,  0.0920435  ,  2.87137e-28,  2.28845e-46,  0.0774866  ])
8514    , -14077.9    , array([ 3.21467    ,  0.0920435  ,  2.87137e-28,  2.28616e-46,  0.0775641  ])
8515    , -14047.4    , array([ 3.21215    ,  0.092053   ,  2.87137e-28,  2.28616e-46,  0.0774935  ])
8516    , -14047.4    , array([ 3.21215    ,  0.092053   ,  2.87137e-28,  2.28616e-46,  0.0774935  ])
8517    , -14047.9    , array([ 3.21536    ,  0.092053   ,  2.87137e-28,  2.28616e-46,  0.0774935  ])
8518    , -14019.8    , array([ 3.21215    ,  0.0921451  ,  2.87137e-28,  2.28616e-46,  0.0774935  ])
8519    , -14047.4    , array([ 3.21215    ,  0.092053   ,  2.87424e-28,  2.28616e-46,  0.0774935  ])
8520    , -14047.4    , array([ 3.21215    ,  0.092053   ,  2.87137e-28,  2.28845e-46,  0.0774935  ])
8521    , -14077.2    , array([ 3.21215    ,  0.092053   ,  2.87137e-28,  2.28616e-46,  0.077571   ])
8522    , -85052.8    , array([ 0.0911621  ,  0.147179   ,  2.87137e-28,  2.28616e-46,  0.116009   ])
8523    , -85052.8    , array([ 0.0911621  ,  0.147179   ,  2.87137e-28,  2.28616e-46,  0.116009   ])
8524    , -84980.6    , array([ 0.0912533  ,  0.147179   ,  2.87137e-28,  2.28616e-46,  0.116009   ])
8525    , -85047.7    , array([ 0.0911621  ,  0.147326   ,  2.87137e-28,  2.28616e-46,  0.116009   ])
8526    , -85052.8    , array([ 0.0911621  ,  0.147179   ,  2.87424e-28,  2.28616e-46,  0.116009   ])
8527    , -85052.8    , array([ 0.0911621  ,  0.147179   ,  2.87137e-28,  2.28845e-46,  0.116009   ])
8528    , -85123.1    , array([ 0.0911621  ,  0.147179   ,  2.87137e-28,  2.28616e-46,  0.116125   ])
8529    , -13768.3    , array([ 1.72301    ,  0.0999255  ,  2.87137e-28,  2.28616e-46,  0.0831583  ])
8530    , -13768.3    , array([ 1.72301    ,  0.0999255  ,  2.87137e-28,  2.28616e-46,  0.0831583  ])
8531    , -13768      , array([ 1.72474    ,  0.0999255  ,  2.87137e-28,  2.28616e-46,  0.0831583  ])
8532    , -13741.7    , array([ 1.72301    ,  0.100025   ,  2.87137e-28,  2.28616e-46,  0.0831583  ])
8533    , -13768.3    , array([ 1.72301    ,  0.0999255  ,  2.87424e-28,  2.28616e-46,  0.0831583  ])
8534    , -13768.3    , array([ 1.72301    ,  0.0999255  ,  2.87137e-28,  2.28845e-46,  0.0831583  ])
8535    , -13797.7    , array([ 1.72301    ,  0.0999255  ,  2.87137e-28,  2.28616e-46,  0.0832415  ])
8536    , -13159.7    , array([ 1.75539    ,  0.10016    ,  2.87137e-28,  2.28616e-46,  0.0816183  ])
8537    , -13159.7    , array([ 1.75539    ,  0.10016    ,  2.87137e-28,  2.28616e-46,  0.0816183  ])
8538    , -13159.4    , array([ 1.75715    ,  0.10016    ,  2.87137e-28,  2.28616e-46,  0.0816183  ])
8539    , -13133.8    , array([ 1.75539    ,  0.10026    ,  2.87137e-28,  2.28616e-46,  0.0816183  ])
8540    , -13159.7    , array([ 1.75539    ,  0.10016    ,  2.87424e-28,  2.28616e-46,  0.0816183  ])
8541    , -13159.7    , array([ 1.75539    ,  0.10016    ,  2.87137e-28,  2.28845e-46,  0.0816183  ])
8542    , -13188.2    , array([ 1.75539    ,  0.10016    ,  2.87137e-28,  2.28616e-46,  0.0817     ])
8543    , -10900.9    , array([ 1.89111    ,  0.101104   ,  2.87137e-28,  2.28616e-46,  0.0757384  ])
8544    , -10900.9    , array([ 1.89111    ,  0.101104   ,  2.87137e-28,  2.28616e-46,  0.0757384  ])
8545    , -10900.8    , array([ 1.893      ,  0.101104   ,  2.87137e-28,  2.28616e-46,  0.0757384  ])
8546    , -10877.9    , array([ 1.89111    ,  0.101205   ,  2.87137e-28,  2.28616e-46,  0.0757384  ])
8547    , -10900.9    , array([ 1.89111    ,  0.101104   ,  2.87424e-28,  2.28616e-46,  0.0757384  ])
8548    , -10900.9    , array([ 1.89111    ,  0.101104   ,  2.87137e-28,  2.28845e-46,  0.0757384  ])
8549    , -10926.3    , array([ 1.89111    ,  0.101104   ,  2.87137e-28,  2.28616e-46,  0.0758142  ])
8550    , -6085.67    , array([ 1.72087    ,  0.104435   ,  2.87137e-28,  2.28616e-46,  0.0620524  ])
8551    , -6085.67    , array([ 1.72087    ,  0.104435   ,  2.87137e-28,  2.28616e-46,  0.0620524  ])
8552    , -6085.41    , array([ 1.72259    ,  0.104435   ,  2.87137e-28,  2.28616e-46,  0.0620524  ])
8553    , -6070.51    , array([ 1.72087    ,  0.10454    ,  2.87137e-28,  2.28616e-46,  0.0620524  ])
8554    , -6085.67    , array([ 1.72087    ,  0.104435   ,  2.87424e-28,  2.28616e-46,  0.0620524  ])
8555    , -6085.67    , array([ 1.72087    ,  0.104435   ,  2.87137e-28,  2.28845e-46,  0.0620524  ])
8556    , -6102.75    , array([ 1.72087    ,  0.104435   ,  2.87137e-28,  2.28616e-46,  0.0621145  ])
8557    , -1777.74    , array([ 2.15006    ,  0.0976508  ,  2.87137e-28,  2.28616e-46,  0.0364017  ])
8558    , -1777.74    , array([ 2.15006    ,  0.0976508  ,  2.87137e-28,  2.28616e-46,  0.0364017  ])
8559    , -1777.89    , array([ 2.15221    ,  0.0976508  ,  2.87137e-28,  2.28616e-46,  0.0364017  ])
8560    , -1776.96    , array([ 2.15006    ,  0.0977485  ,  2.87137e-28,  2.28616e-46,  0.0364017  ])
8561    , -1777.74    , array([ 2.15006    ,  0.0976508  ,  2.87424e-28,  2.28616e-46,  0.0364017  ])
8562    , -1777.74    , array([ 2.15006    ,  0.0976508  ,  2.87137e-28,  2.28845e-46,  0.0364017  ])
