7278    , -2290.71    , array([ 3.40343    ,  0.132614   ,  3.12855e-21,  0.000380839])
7279    , -2290.71    , array([ 3.40684    ,  0.132614   ,  3.12855e-21,  0.000380839])
7280    , -2290.76    , array([ 3.40343    ,  0.132747   ,  3.12855e-21,  0.000380839])
7281    , -2290.71    , array([ 3.40343    ,  0.132614   ,  3.13168e-21,  0.000380839])
7282    , -2290.66    , array([ 3.40343    ,  0.132614   ,  3.12855e-21,  0.00038122 ])
7283    , -2290.71    , array([ 3.40343    ,  0.132614   ,  3.12855e-21,  0.000380839])
7284    , -2153.89    , array([ 3.40343    ,  0.0618654  ,  3.12855e-21,  0.000738583])
7285    , -2153.89    , array([ 3.40343    ,  0.0618654  ,  3.12855e-21,  0.000738583])
7286    , -2153.89    , array([ 3.40684    ,  0.0618654  ,  3.12855e-21,  0.000738583])
7287    , -2154.06    , array([ 3.40343    ,  0.0619273  ,  3.12855e-21,  0.000738583])
7288    , -2153.89    , array([ 3.40343    ,  0.0618654  ,  3.13168e-21,  0.000738583])
7289    , -2153.74    , array([ 3.40343    ,  0.0618654  ,  3.12855e-21,  0.000739322])
7290    , -5660.11    , array([ 3.40343    ,  0.00293007 ,  3.12855e-21,  0.010448   ])
7291    , -5660.11    , array([ 3.40343    ,  0.00293007 ,  3.12855e-21,  0.010448   ])
7292    , -5660.11    , array([ 3.40684    ,  0.00293007 ,  3.12855e-21,  0.010448   ])
7293    , -5666.62    , array([ 3.40343    ,  0.002933   ,  3.12855e-21,  0.010448   ])
7294    , -5660.11    , array([ 3.40343    ,  0.00293007 ,  3.13168e-21,  0.010448   ])
7295    , -5651.02    , array([ 3.40343    ,  0.00293007 ,  3.12855e-21,  0.0104585  ])
7296    , -2146.3     , array([ 3.40343    ,  0.0603384  ,  3.12855e-21,  0.000754793])
7297    , -2146.3     , array([ 3.40343    ,  0.0603384  ,  3.12855e-21,  0.000754793])
7298    , -2146.3     , array([ 3.40684    ,  0.0603384  ,  3.12855e-21,  0.000754793])
7299    , -2146.47    , array([ 3.40343    ,  0.0603988  ,  3.12855e-21,  0.000754793])
7300    , -2146.3     , array([ 3.40343    ,  0.0603384  ,  3.13168e-21,  0.000754793])
7301    , -2146.14    , array([ 3.40343    ,  0.0603384  ,  3.12855e-21,  0.000755548])
7302    , -2138.31    , array([ 3.40343    ,  0.0588188  ,  3.12855e-21,  0.000771705])
7303    , -2138.31    , array([ 3.40343    ,  0.0588188  ,  3.12855e-21,  0.000771705])
7304    , -2138.31    , array([ 3.40684    ,  0.0588188  ,  3.12855e-21,  0.000771705])
7305    , -2138.48    , array([ 3.40343    ,  0.0588776  ,  3.12855e-21,  0.000771705])
7306    , -2138.31    , array([ 3.40343    ,  0.0588188  ,  3.13168e-21,  0.000771705])
7307    , -2138.14    , array([ 3.40343    ,  0.0588188  ,  3.12855e-21,  0.000772477])
7308    , -2240.24    , array([ 3.40343    ,  0.013128   ,  3.12855e-21,  0.0028395  ])
7309    , -2240.24    , array([ 3.40343    ,  0.013128   ,  3.12855e-21,  0.0028395  ])
7310    , -2240.24    , array([ 3.40684    ,  0.013128   ,  3.12855e-21,  0.0028395  ])
7311    , -2238.98    , array([ 3.40343    ,  0.0131411  ,  3.12855e-21,  0.0028395  ])
7312    , -2240.24    , array([ 3.40343    ,  0.013128   ,  3.13168e-21,  0.0028395  ])
7313    , -2241.4     , array([ 3.40343    ,  0.013128   ,  3.12855e-21,  0.00284235 ])
7314    , -1822.19    , array([ 3.40343    ,  0.0271448  ,  3.12855e-21,  0.00151071 ])
7315    , -1822.19    , array([ 3.40343    ,  0.0271448  ,  3.12855e-21,  0.00151071 ])
7316    , -1822.19    , array([ 3.40684    ,  0.0271448  ,  3.12855e-21,  0.00151071 ])
7317    , -1822.37    , array([ 3.40343    ,  0.0271719  ,  3.12855e-21,  0.00151071 ])
7318    , -1822.19    , array([ 3.40343    ,  0.0271448  ,  3.13168e-21,  0.00151071 ])
7319    , -1822       , array([ 3.40343    ,  0.0271448  ,  3.12855e-21,  0.00151222 ])
7320    , -1777.38    , array([ 3.40343    ,  0.021396   ,  3.12855e-21,  0.00185765 ])
7321    , -1777.38    , array([ 3.40343    ,  0.021396   ,  3.12855e-21,  0.00185765 ])
7322    , -1777.38    , array([ 3.40684    ,  0.021396   ,  3.12855e-21,  0.00185765 ])
7323    , -1777.35    , array([ 3.40343    ,  0.0214174  ,  3.12855e-21,  0.00185765 ])
7324    , -1777.38    , array([ 3.40343    ,  0.021396   ,  3.13168e-21,  0.00185765 ])
7325    , -1777.38    , array([ 3.40343    ,  0.021396   ,  3.12855e-21,  0.0018595  ])
7332    , -1777.38    , array([ 3.40343    ,  0.0213961  ,  3.12855e-21,  0.00185765 ])
7333    , -1777.38    , array([ 3.40343    ,  0.0213961  ,  3.12855e-21,  0.00185765 ])
7334    , -1777.38    , array([ 3.40684    ,  0.0213961  ,  3.12855e-21,  0.00185765 ])
7335    , -1777.35    , array([ 3.40343    ,  0.0214175  ,  3.12855e-21,  0.00185765 ])
7336    , -1777.38    , array([ 3.40343    ,  0.0213961  ,  3.13168e-21,  0.00185765 ])
7337    , -1777.38    , array([ 3.40343    ,  0.0213961  ,  3.12855e-21,  0.00185951 ])
7338    , -1777.38    , array([ 3.40343    ,  0.0213961  ,  3.12855e-21,  0.00185766 ])
7339    , -1777.38    , array([ 3.40343    ,  0.0213961  ,  3.12855e-21,  0.00185766 ])
7340    , -1777.38    , array([ 3.40684    ,  0.0213961  ,  3.12855e-21,  0.00185766 ])
7341    , -1777.35    , array([ 3.40343    ,  0.0214175  ,  3.12855e-21,  0.00185766 ])
7342    , -1777.38    , array([ 3.40343    ,  0.0213961  ,  3.13168e-21,  0.00185766 ])
7343    , -1777.38    , array([ 3.40343    ,  0.0213961  ,  3.12855e-21,  0.00185952 ])
7344    , -925.897    , array([ 3.40343    ,  0.530564   ,  3.12855e-21,  0.213298   ])
7345    , -925.897    , array([ 3.40343    ,  0.530564   ,  3.12855e-21,  0.213298   ])
7346    , -925.897    , array([ 3.40684    ,  0.530564   ,  3.12855e-21,  0.213298   ])
7347    , -927.357    , array([ 3.40343    ,  0.531094   ,  3.12855e-21,  0.213298   ])
7348    , -925.897    , array([ 3.40343    ,  0.530564   ,  3.13168e-21,  0.213298   ])
7349    , -925.42     , array([ 3.40343    ,  0.530564   ,  3.12855e-21,  0.213511   ])
7350    , -1775.58    , array([ 3.40343    ,  0.0234115  ,  3.12855e-21,  0.00212188 ])
7351    , -1775.58    , array([ 3.40343    ,  0.0234115  ,  3.12855e-21,  0.00212188 ])
7352    , -1775.58    , array([ 3.40684    ,  0.0234115  ,  3.12855e-21,  0.00212188 ])
7353    , -1775.53    , array([ 3.40343    ,  0.0234349  ,  3.12855e-21,  0.00212188 ])
7354    , -1775.58    , array([ 3.40343    ,  0.0234115  ,  3.13168e-21,  0.00212188 ])
7355    , -1775.6     , array([ 3.40343    ,  0.0234115  ,  3.12855e-21,  0.00212401 ])
7356    , -1771.43    , array([ 3.40343    ,  0.0276064  ,  3.12855e-21,  0.00260229 ])
7357    , -1771.43    , array([ 3.40343    ,  0.0276064  ,  3.12855e-21,  0.00260229 ])
7358    , -1771.43    , array([ 3.40684    ,  0.0276064  ,  3.12855e-21,  0.00260229 ])
7359    , -1771.36    , array([ 3.40343    ,  0.027634   ,  3.12855e-21,  0.00260229 ])
7360    , -1771.43    , array([ 3.40343    ,  0.0276064  ,  3.13168e-21,  0.00260229 ])
7361    , -1771.46    , array([ 3.40343    ,  0.0276064  ,  3.12855e-21,  0.00260489 ])
7362    , -1739.71    , array([ 3.40343    ,  0.0533743  ,  3.12855e-21,  0.00588697 ])
7363    , -1739.71    , array([ 3.40343    ,  0.0533743  ,  3.12855e-21,  0.00588697 ])
7364    , -1739.71    , array([ 3.40684    ,  0.0533743  ,  3.12855e-21,  0.00588697 ])
7365    , -1739.57    , array([ 3.40343    ,  0.0534277  ,  3.12855e-21,  0.00588697 ])
7366    , -1739.71    , array([ 3.40343    ,  0.0533743  ,  3.13168e-21,  0.00588697 ])
7367    , -1739.75    , array([ 3.40343    ,  0.0533743  ,  3.12855e-21,  0.00589286 ])
7368    , -1693.71    , array([ 3.40343    ,  0.745795   ,  3.12855e-21,  0.154183   ])
7369    , -1693.71    , array([ 3.40343    ,  0.745795   ,  3.12855e-21,  0.154183   ])
7370    , -1693.71    , array([ 3.40684    ,  0.745795   ,  3.12855e-21,  0.154183   ])
7371    , -1695.73    , array([ 3.40343    ,  0.746541   ,  3.12855e-21,  0.154183   ])
7372    , -1693.71    , array([ 3.40343    ,  0.745795   ,  3.13168e-21,  0.154183   ])
7373    , -1693.33    , array([ 3.40343    ,  0.745795   ,  3.12855e-21,  0.154337   ])
7374    , -1728.95    , array([ 3.40343    ,  0.0604554  ,  3.12855e-21,  0.00686886 ])
7375    , -1728.95    , array([ 3.40343    ,  0.0604554  ,  3.12855e-21,  0.00686886 ])
7376    , -1728.95    , array([ 3.40684    ,  0.0604554  ,  3.12855e-21,  0.00686886 ])
