24544   , -56176.6    , array([ 0.00528206 ,  70.9791    ,  2.3464e-61 ,  2.80868e-38,  0.000343411])
24545   , -56182.9    , array([ 0.00528735 ,  70.9791    ,  2.3464e-61 ,  2.80868e-38,  0.000343411])
24546   , -56176.6    , array([ 0.00528206 ,  71.0501    ,  2.3464e-61 ,  2.80868e-38,  0.000343411])
24547   , -56176.6    , array([ 0.00528206 ,  70.9791    ,  2.34874e-61,  2.80868e-38,  0.000343411])
24548   , -56176.6    , array([ 0.00528206 ,  70.9791    ,  2.3464e-61 ,  2.81149e-38,  0.000343411])
24549   , -56170.3    , array([ 0.00528206 ,  70.9791    ,  2.3464e-61 ,  2.80868e-38,  0.000343755])
24550   , -56176.6    , array([ 0.00528206 ,  70.9791    ,  2.3464e-61 ,  2.80868e-38,  0.000343411])
24551   , -71909.9    , array([ 0.00259653 ,  70.9538    ,  2.3464e-61 ,  2.80868e-38,  0.000704241])
24552   , -71909.9    , array([ 0.00259653 ,  70.9538    ,  2.3464e-61 ,  2.80868e-38,  0.000704241])
24553   , -71873.8    , array([ 0.00259913 ,  70.9538    ,  2.3464e-61 ,  2.80868e-38,  0.000704241])
24554   , -71909.9    , array([ 0.00259653 ,  71.0248    ,  2.3464e-61 ,  2.80868e-38,  0.000704241])
24555   , -71909.9    , array([ 0.00259653 ,  70.9538    ,  2.34874e-61,  2.80868e-38,  0.000704241])
24556   , -71909.9    , array([ 0.00259653 ,  70.9538    ,  2.3464e-61 ,  2.81149e-38,  0.000704241])
24557   , -71945.5    , array([ 0.00259653 ,  70.9538    ,  2.3464e-61 ,  2.80868e-38,  0.000704946])
24558   , -54938.9    , array([ 0.00453133 ,  70.9737    ,  2.3464e-61 ,  2.80868e-38,  0.000401002])
24559   , -54938.9    , array([ 0.00453133 ,  70.9737    ,  2.3464e-61 ,  2.80868e-38,  0.000401002])
24560   , -54940.2    , array([ 0.00453587 ,  70.9737    ,  2.3464e-61 ,  2.80868e-38,  0.000401002])
24561   , -54938.9    , array([ 0.00453133 ,  71.0447    ,  2.3464e-61 ,  2.80868e-38,  0.000401002])
24562   , -54938.9    , array([ 0.00453133 ,  70.9737    ,  2.34874e-61,  2.80868e-38,  0.000401002])
24563   , -54938.9    , array([ 0.00453133 ,  70.9737    ,  2.3464e-61 ,  2.81149e-38,  0.000401002])
24564   , -54937.6    , array([ 0.00453133 ,  70.9737    ,  2.3464e-61 ,  2.80868e-38,  0.000401404])
24572   , -54938.9    , array([ 0.00453175 ,  70.9733    ,  2.3464e-61 ,  2.80868e-38,  0.000401039])
24573   , -54938.9    , array([ 0.00453175 ,  70.9733    ,  2.3464e-61 ,  2.80868e-38,  0.000401039])
24574   , -54940.2    , array([ 0.00453628 ,  70.9733    ,  2.3464e-61 ,  2.80868e-38,  0.000401039])
24575   , -54938.9    , array([ 0.00453175 ,  71.0443    ,  2.3464e-61 ,  2.80868e-38,  0.000401039])
24576   , -54938.9    , array([ 0.00453175 ,  70.9733    ,  2.34874e-61,  2.80868e-38,  0.000401039])
24577   , -54938.9    , array([ 0.00453175 ,  70.9733    ,  2.3464e-61 ,  2.81149e-38,  0.000401039])
24578   , -54937.6    , array([ 0.00453175 ,  70.9733    ,  2.3464e-61 ,  2.80868e-38,  0.00040144 ])
24579   , -54938.9    , array([ 0.00453216 ,  70.9729    ,  2.3464e-61 ,  2.80868e-38,  0.000401076])
24580   , -54938.9    , array([ 0.00453216 ,  70.9729    ,  2.3464e-61 ,  2.80868e-38,  0.000401076])
24581   , -54940.1    , array([ 0.0045367  ,  70.9729    ,  2.3464e-61 ,  2.80868e-38,  0.000401076])
24582   , -54938.9    , array([ 0.00453216 ,  71.0439    ,  2.3464e-61 ,  2.80868e-38,  0.000401076])
24583   , -54938.9    , array([ 0.00453216 ,  70.9729    ,  2.34874e-61,  2.80868e-38,  0.000401076])
24584   , -54938.9    , array([ 0.00453216 ,  70.9729    ,  2.3464e-61 ,  2.81149e-38,  0.000401076])
24585   , -54937.5    , array([ 0.00453216 ,  70.9729    ,  2.3464e-61 ,  2.80868e-38,  0.000401477])
24593   , -54938.9    , array([ 0.00453227 ,  70.9728    ,  2.3464e-61 ,  2.80868e-38,  0.000401085])
24594   , -54938.9    , array([ 0.00453227 ,  70.9728    ,  2.3464e-61 ,  2.80868e-38,  0.000401085])
24595   , -54940.1    , array([ 0.0045368  ,  70.9728    ,  2.3464e-61 ,  2.80868e-38,  0.000401085])
24596   , -54938.9    , array([ 0.00453227 ,  71.0438    ,  2.3464e-61 ,  2.80868e-38,  0.000401085])
24597   , -54938.9    , array([ 0.00453227 ,  70.9728    ,  2.34874e-61,  2.80868e-38,  0.000401085])
24598   , -54938.9    , array([ 0.00453227 ,  70.9728    ,  2.3464e-61 ,  2.81149e-38,  0.000401085])
24599   , -54937.5    , array([ 0.00453227 ,  70.9728    ,  2.3464e-61 ,  2.80868e-38,  0.000401487])
24600   , -54938.9    , array([ 0.00453237 ,  70.9727    ,  2.3464e-61 ,  2.80868e-38,  0.000401095])
24601   , -54938.9    , array([ 0.00453237 ,  70.9727    ,  2.3464e-61 ,  2.80868e-38,  0.000401095])
24602   , -54940.1    , array([ 0.0045369  ,  70.9727    ,  2.3464e-61 ,  2.80868e-38,  0.000401095])
24603   , -54938.9    , array([ 0.00453237 ,  71.0437    ,  2.3464e-61 ,  2.80868e-38,  0.000401095])
24604   , -54938.9    , array([ 0.00453237 ,  70.9727    ,  2.34874e-61,  2.80868e-38,  0.000401095])
24605   , -54938.9    , array([ 0.00453237 ,  70.9727    ,  2.3464e-61 ,  2.81149e-38,  0.000401095])
24606   , -54937.5    , array([ 0.00453237 ,  70.9727    ,  2.3464e-61 ,  2.80868e-38,  0.000401496])
24607   , -48244.2    , array([ 1.08724    ,  50.8023    ,  2.3464e-61 ,  2.80868e-38,  0.100443   ])
24608   , -48244.2    , array([ 1.08724    ,  50.8023    ,  2.3464e-61 ,  2.80868e-38,  0.100443   ])
24609   , -48253.9    , array([ 1.08832    ,  50.8023    ,  2.3464e-61 ,  2.80868e-38,  0.100443   ])
24610   , -48245.2    , array([ 1.08724    ,  50.8531    ,  2.3464e-61 ,  2.80868e-38,  0.100443   ])
24611   , -48244.2    , array([ 1.08724    ,  50.8023    ,  2.34874e-61,  2.80868e-38,  0.100443   ])
24612   , -48244.2    , array([ 1.08724    ,  50.8023    ,  2.3464e-61 ,  2.81149e-38,  0.100443   ])
24613   , -48236.9    , array([ 1.08724    ,  50.8023    ,  2.3464e-61 ,  2.80868e-38,  0.100543   ])
24614   , -54897.9    , array([ 0.00593014 ,  69.8182    ,  2.3464e-61 ,  2.80868e-38,  0.000525899])
24615   , -54897.9    , array([ 0.00593014 ,  69.8182    ,  2.3464e-61 ,  2.80868e-38,  0.000525899])
24616   , -54899.1    , array([ 0.00593607 ,  69.8182    ,  2.3464e-61 ,  2.80868e-38,  0.000525899])
24617   , -54897.9    , array([ 0.00593014 ,  69.8881    ,  2.3464e-61 ,  2.80868e-38,  0.000525899])
24618   , -54897.9    , array([ 0.00593014 ,  69.8182    ,  2.34874e-61,  2.80868e-38,  0.000525899])
24619   , -54897.9    , array([ 0.00593014 ,  69.8182    ,  2.3464e-61 ,  2.81149e-38,  0.000525899])
24620   , -54896.5    , array([ 0.00593014 ,  69.8182    ,  2.3464e-61 ,  2.80868e-38,  0.000526425])
24621   , -48580.8    , array([ 0.477836   ,  53.4155    ,  2.3464e-61 ,  2.80868e-38,  0.0438603  ])
24622   , -48580.8    , array([ 0.477836   ,  53.4155    ,  2.3464e-61 ,  2.80868e-38,  0.0438603  ])
24623   , -48587.3    , array([ 0.478314   ,  53.4155    ,  2.3464e-61 ,  2.80868e-38,  0.0438603  ])
24624   , -48581.3    , array([ 0.477836   ,  53.469     ,  2.3464e-61 ,  2.80868e-38,  0.0438603  ])
24625   , -48580.8    , array([ 0.477836   ,  53.4155    ,  2.34874e-61,  2.80868e-38,  0.0438603  ])
24626   , -48580.8    , array([ 0.477836   ,  53.4155    ,  2.3464e-61 ,  2.81149e-38,  0.0438603  ])
24627   , -48572.2    , array([ 0.477836   ,  53.4155    ,  2.3464e-61 ,  2.80868e-38,  0.0439042  ])
24628   , -47925.9    , array([ 0.801631   ,  51.7557    ,  2.3464e-61 ,  2.80868e-38,  0.0738805  ])
24629   , -47925.9    , array([ 0.801631   ,  51.7557    ,  2.3464e-61 ,  2.80868e-38,  0.0738805  ])
24630   , -47934.3    , array([ 0.802433   ,  51.7557    ,  2.3464e-61 ,  2.80868e-38,  0.0738805  ])
24631   , -47926.6    , array([ 0.801631   ,  51.8075    ,  2.3464e-61 ,  2.80868e-38,  0.0738805  ])
24632   , -47925.9    , array([ 0.801631   ,  51.7557    ,  2.34874e-61,  2.80868e-38,  0.0738805  ])
