226732  , -79089.4    , array([ 9.01677    ,  0.467086   ,  0.0220968  ,  1.71764e-72,  1.88383e-11])
226733  , -79089.4    , array([ 9.02579    ,  0.467086   ,  0.0220968  ,  1.71764e-72,  1.88383e-11])
226734  , -79089.4    , array([ 9.01677    ,  0.467553   ,  0.0220968  ,  1.71764e-72,  1.88383e-11])
226735  , -79089.4    , array([ 9.01677    ,  0.467086   ,  0.0221189  ,  1.71764e-72,  1.88383e-11])
226736  , -79089.4    , array([ 9.01677    ,  0.467086   ,  0.0220968  ,  1.71936e-72,  1.88383e-11])
226737  , -79089.4    , array([ 9.01677    ,  0.467086   ,  0.0220968  ,  1.71764e-72,  1.88571e-11])
226738  , -79089.4    , array([ 9.01677    ,  0.467086   ,  0.0220968  ,  1.71764e-72,  1.88383e-11])
226739  , -79089.4    , array([ 9.01676    ,  0.467064   ,  0.0220968  ,  1.71764e-72,  1.88392e-11])
226740  , -79089.4    , array([ 9.01676    ,  0.467064   ,  0.0220968  ,  1.71764e-72,  1.88392e-11])
226741  , -79089.4    , array([ 9.02578    ,  0.467064   ,  0.0220968  ,  1.71764e-72,  1.88392e-11])
226742  , -79089.4    , array([ 9.01676    ,  0.467531   ,  0.0220968  ,  1.71764e-72,  1.88392e-11])
226743  , -79089.4    , array([ 9.01676    ,  0.467064   ,  0.0221189  ,  1.71764e-72,  1.88392e-11])
226744  , -79089.4    , array([ 9.01676    ,  0.467064   ,  0.0220968  ,  1.71936e-72,  1.88392e-11])
226745  , -79089.4    , array([ 9.01676    ,  0.467064   ,  0.0220968  ,  1.71764e-72,  1.88581e-11])
226746  , -79089.4    , array([ 9.0167     ,  0.466975   ,  0.0220968  ,  1.71764e-72,  1.88429e-11])
226747  , -79089.4    , array([ 9.0167     ,  0.466975   ,  0.0220968  ,  1.71764e-72,  1.88429e-11])
226748  , -79089.4    , array([ 9.02572    ,  0.466975   ,  0.0220968  ,  1.71764e-72,  1.88429e-11])
226749  , -79089.4    , array([ 9.0167     ,  0.467442   ,  0.0220968  ,  1.71764e-72,  1.88429e-11])
226750  , -79089.4    , array([ 9.0167     ,  0.466975   ,  0.0221189  ,  1.71764e-72,  1.88429e-11])
226751  , -79089.4    , array([ 9.0167     ,  0.466975   ,  0.0220968  ,  1.71936e-72,  1.88429e-11])
226752  , -79089.4    , array([ 9.0167     ,  0.466975   ,  0.0220968  ,  1.71764e-72,  1.88618e-11])
226753  , -79089.4    , array([ 9.01645    ,  0.466622   ,  0.0220968  ,  1.71764e-72,  1.88578e-11])
226754  , -79089.4    , array([ 9.01645    ,  0.466622   ,  0.0220968  ,  1.71764e-72,  1.88578e-11])
226755  , -79089.4    , array([ 9.02547    ,  0.466622   ,  0.0220968  ,  1.71764e-72,  1.88578e-11])
226756  , -79089.4    , array([ 9.01645    ,  0.467089   ,  0.0220968  ,  1.71764e-72,  1.88578e-11])
226757  , -79089.4    , array([ 9.01645    ,  0.466622   ,  0.0221189  ,  1.71764e-72,  1.88578e-11])
226758  , -79089.4    , array([ 9.01645    ,  0.466622   ,  0.0220968  ,  1.71936e-72,  1.88578e-11])
226759  , -79089.4    , array([ 9.01645    ,  0.466622   ,  0.0220968  ,  1.71764e-72,  1.88767e-11])
226760  , -79089.4    , array([ 9.01546    ,  0.465213   ,  0.0220967  ,  1.71764e-72,  1.89175e-11])
226761  , -79089.4    , array([ 9.01546    ,  0.465213   ,  0.0220967  ,  1.71764e-72,  1.89175e-11])
226762  , -79089.4    , array([ 9.02448    ,  0.465213   ,  0.0220967  ,  1.71764e-72,  1.89175e-11])
226763  , -79089.4    , array([ 9.01546    ,  0.465678   ,  0.0220967  ,  1.71764e-72,  1.89175e-11])
226764  , -79089.4    , array([ 9.01546    ,  0.465213   ,  0.0221188  ,  1.71764e-72,  1.89175e-11])
226765  , -79089.4    , array([ 9.01546    ,  0.465213   ,  0.0220967  ,  1.71936e-72,  1.89175e-11])
226766  , -79089.4    , array([ 9.01546    ,  0.465213   ,  0.0220967  ,  1.71764e-72,  1.89364e-11])
226767  , -79089.4    , array([ 9.0115     ,  0.459618   ,  0.0220964  ,  1.71764e-72,  1.9158e-11 ])
226768  , -79089.4    , array([ 9.0115     ,  0.459618   ,  0.0220964  ,  1.71764e-72,  1.9158e-11 ])
226769  , -79089.4    , array([ 9.02051    ,  0.459618   ,  0.0220964  ,  1.71764e-72,  1.9158e-11 ])
226770  , -79089.4    , array([ 9.0115     ,  0.460078   ,  0.0220964  ,  1.71764e-72,  1.9158e-11 ])
226771  , -79089.4    , array([ 9.0115     ,  0.459618   ,  0.0221186  ,  1.71764e-72,  1.9158e-11 ])
226772  , -79089.4    , array([ 9.0115     ,  0.459618   ,  0.0220964  ,  1.71936e-72,  1.9158e-11 ])
226773  , -79089.4    , array([ 9.0115     ,  0.459618   ,  0.0220964  ,  1.71764e-72,  1.91772e-11])
226774  , -79089.4    , array([ 8.99566    ,  0.437903   ,  0.0220955  ,  1.71764e-72,  2.01513e-11])
226775  , -79089.4    , array([ 8.99566    ,  0.437903   ,  0.0220955  ,  1.71764e-72,  2.01513e-11])
226776  , -79089.4    , array([ 9.00466    ,  0.437903   ,  0.0220955  ,  1.71764e-72,  2.01513e-11])
226777  , -79089.4    , array([ 8.99566    ,  0.438341   ,  0.0220955  ,  1.71764e-72,  2.01513e-11])
226778  , -79089.4    , array([ 8.99566    ,  0.437903   ,  0.0221176  ,  1.71764e-72,  2.01513e-11])
226779  , -79089.4    , array([ 8.99566    ,  0.437903   ,  0.0220955  ,  1.71936e-72,  2.01513e-11])
226780  , -79089.4    , array([ 8.99566    ,  0.437903   ,  0.0220955  ,  1.71764e-72,  2.01714e-11])
226781  , -79089.4    , array([ 8.93262    ,  0.360828   ,  0.0220915  ,  1.71764e-72,  2.46665e-11])
226782  , -79089.4    , array([ 8.93262    ,  0.360828   ,  0.0220915  ,  1.71764e-72,  2.46665e-11])
226783  , -79089.4    , array([ 8.94155    ,  0.360828   ,  0.0220915  ,  1.71764e-72,  2.46665e-11])
226784  , -79089.4    , array([ 8.93262    ,  0.361189   ,  0.0220915  ,  1.71764e-72,  2.46665e-11])
226785  , -79089.4    , array([ 8.93262    ,  0.360828   ,  0.0221136  ,  1.71764e-72,  2.46665e-11])
226786  , -79089.4    , array([ 8.93262    ,  0.360828   ,  0.0220915  ,  1.71936e-72,  2.46665e-11])
226787  , -79089.4    , array([ 8.93262    ,  0.360828   ,  0.0220915  ,  1.71764e-72,  2.46912e-11])
226788  , -79089.4    , array([ 8.68481    ,  0.166337   ,  0.0220757  ,  1.71764e-72,  5.53769e-11])
226789  , -79089.4    , array([ 8.68481    ,  0.166337   ,  0.0220757  ,  1.71764e-72,  5.53769e-11])
226790  , -79089.4    , array([ 8.6935     ,  0.166337   ,  0.0220757  ,  1.71764e-72,  5.53769e-11])
226791  , -79089.4    , array([ 8.68481    ,  0.166504   ,  0.0220757  ,  1.71764e-72,  5.53769e-11])
226792  , -79089.4    , array([ 8.68481    ,  0.166337   ,  0.0220978  ,  1.71764e-72,  5.53769e-11])
226793  , -79089.4    , array([ 8.68481    ,  0.166337   ,  0.0220757  ,  1.71936e-72,  5.53769e-11])
226794  , -79089.4    , array([ 8.68481    ,  0.166337   ,  0.0220757  ,  1.71764e-72,  5.54323e-11])
226795  , -79089.2    , array([ 7.76047    ,  0.00751186 ,  0.0220126  ,  1.71764e-72,  1.40673e-09])
226796  , -79089.2    , array([ 7.76047    ,  0.00751186 ,  0.0220126  ,  1.71764e-72,  1.40673e-09])
226797  , -79089.2    , array([ 7.76823    ,  0.00751186 ,  0.0220126  ,  1.71764e-72,  1.40673e-09])
