10121   , -1907.75    , array([ 0.268786   ,  0.228472   ,  4.17053    ,  0.256816   ])
10122   , -1905.21    , array([ 0.269055   ,  0.228472   ,  4.17053    ,  0.256816   ])
10123   , -1909.96    , array([ 0.268786   ,  0.228701   ,  4.17053    ,  0.256816   ])
10124   , -1907.75    , array([ 0.268786   ,  0.228472   ,  4.1747     ,  0.256816   ])
10125   , -1908.07    , array([ 0.268786   ,  0.228472   ,  4.17053    ,  0.257073   ])
10126   , -1907.75    , array([ 0.268786   ,  0.228472   ,  4.17053    ,  0.256816   ])
10127   , -446.685    , array([ 0.573332   ,  0.117991   ,  4.1705     ,  0.232898   ])
10128   , -446.685    , array([ 0.573332   ,  0.117991   ,  4.1705     ,  0.232898   ])
10129   , -446.236    , array([ 0.573906   ,  0.117991   ,  4.1705     ,  0.232898   ])
10130   , -446.473    , array([ 0.573332   ,  0.118109   ,  4.1705     ,  0.232898   ])
10131   , -446.687    , array([ 0.573332   ,  0.117991   ,  4.17468    ,  0.232898   ])
10132   , -447.35     , array([ 0.573332   ,  0.117991   ,  4.1705     ,  0.233131   ])
10133   , -4189.8     , array([ 3.3449     ,  0.360419   ,  4.13914    ,  0.0129038  ])
10134   , -4189.8     , array([ 3.3449     ,  0.360419   ,  4.13914    ,  0.0129038  ])
10135   , -4195.13    , array([ 3.34824    ,  0.360419   ,  4.13914    ,  0.0129038  ])
10136   , -4190.69    , array([ 3.3449     ,  0.36078    ,  4.13914    ,  0.0129038  ])
10137   , -4185.99    , array([ 3.3449     ,  0.360419   ,  4.14328    ,  0.0129038  ])
10138   , -4188.99    , array([ 3.3449     ,  0.360419   ,  4.13914    ,  0.0129167  ])
10139   , -1156.67    , array([ 0.888701   ,  0.155727   ,  4.16269    ,  0.113483   ])
10140   , -1156.67    , array([ 0.888701   ,  0.155727   ,  4.16269    ,  0.113483   ])
10141   , -1158.29    , array([ 0.88959    ,  0.155727   ,  4.16269    ,  0.113483   ])
10142   , -1155.54    , array([ 0.888701   ,  0.155883   ,  4.16269    ,  0.113483   ])
10143   , -1156.66    , array([ 0.888701   ,  0.155727   ,  4.16685    ,  0.113483   ])
10144   , -1156.17    , array([ 0.888701   ,  0.155727   ,  4.16269    ,  0.113597   ])
10145   , -399.46     , array([ 0.610851   ,  0.122823   ,  4.16937    ,  0.209899   ])
10146   , -399.46     , array([ 0.610851   ,  0.122823   ,  4.16937    ,  0.209899   ])
10147   , -399.484    , array([ 0.611462   ,  0.122823   ,  4.16937    ,  0.209899   ])
10148   , -399.493    , array([ 0.610851   ,  0.122946   ,  4.16937    ,  0.209899   ])
10149   , -399.46     , array([ 0.610851   ,  0.122823   ,  4.17354    ,  0.209899   ])
10150   , -399.407    , array([ 0.610851   ,  0.122823   ,  4.16937    ,  0.210109   ])
10151   , -399        , array([ 0.203335   ,  0.0406452  ,  3.87105    ,  0.0705171  ])
10152   , -399        , array([ 0.203335   ,  0.0406452  ,  3.87105    ,  0.0705171  ])
10153   , -398.99     , array([ 0.203539   ,  0.0406452  ,  3.87105    ,  0.0705171  ])
