182402  , -44318.6    , array([ 0.123247   ,  0.0198884  ,  0.0947137  ,  1.52727e-29,  0.000769745])
182429  , -10125.7    , array([ 0.115938   ,  0.0100619  ,  0.0947096  ,  1.52727e-29,  0.00162037 ])
182430  , -12382.5    , array([ 1.61777    ,  0.00131178 ,  0.0945045  ,  1.52727e-29,  0.000955508])
182431  , -12382.5    , array([ 1.61777    ,  0.00131178 ,  0.0945045  ,  1.52727e-29,  0.000955508])
182432  , -12382.5    , array([ 1.61939    ,  0.00131178 ,  0.0945045  ,  1.52727e-29,  0.000955508])
182433  , -12355.6    , array([ 1.61777    ,  0.0013131  ,  0.0945045  ,  1.52727e-29,  0.000955508])
182434  , -12382.5    , array([ 1.61777    ,  0.00131178 ,  0.0945991  ,  1.52727e-29,  0.000955508])
182435  , -12382.5    , array([ 1.61777    ,  0.00131178 ,  0.0945045  ,  1.5288e-29 ,  0.000955508])
182436  , -12409.1    , array([ 1.61777    ,  0.00131178 ,  0.0945045  ,  1.52727e-29,  0.000956464])
182437  , -2556.21    , array([ 0.412909   ,  0.0037695  ,  0.0946107  ,  1.52727e-29,  0.0012556  ])
182438  , -2556.21    , array([ 0.412909   ,  0.0037695  ,  0.0946107  ,  1.52727e-29,  0.0012556  ])
182439  , -2556.26    , array([ 0.413322   ,  0.0037695  ,  0.0946107  ,  1.52727e-29,  0.0012556  ])
182440  , -2557.26    , array([ 0.412909   ,  0.00377327 ,  0.0946107  ,  1.52727e-29,  0.0012556  ])
182441  , -2556.21    , array([ 0.412909   ,  0.0037695  ,  0.0947054  ,  1.52727e-29,  0.0012556  ])
182442  , -2556.21    , array([ 0.412909   ,  0.0037695  ,  0.0946107  ,  1.5288e-29 ,  0.0012556  ])
182443  , -2555.02    , array([ 0.412909   ,  0.0037695  ,  0.0946107  ,  1.52727e-29,  0.00125686 ])
182451  , -2556.19    , array([ 0.41295    ,  0.00376988 ,  0.0946106  ,  1.52727e-29,  0.00125573 ])
182452  , -2556.19    , array([ 0.41295    ,  0.00376988 ,  0.0946106  ,  1.52727e-29,  0.00125573 ])
182453  , -2556.24    , array([ 0.413363   ,  0.00376988 ,  0.0946106  ,  1.52727e-29,  0.00125573 ])
182454  , -2557.25    , array([ 0.41295    ,  0.00377365 ,  0.0946106  ,  1.52727e-29,  0.00125573 ])
182455  , -2556.19    , array([ 0.41295    ,  0.00376988 ,  0.0947052  ,  1.52727e-29,  0.00125573 ])
182456  , -2556.19    , array([ 0.41295    ,  0.00376988 ,  0.0946106  ,  1.5288e-29 ,  0.00125573 ])
182457  , -2555.01    , array([ 0.41295    ,  0.00376988 ,  0.0946106  ,  1.52727e-29,  0.00125698 ])
182458  , -2556.18    , array([ 0.412991   ,  0.00377026 ,  0.0946104  ,  1.52727e-29,  0.00125585 ])
182459  , -2556.18    , array([ 0.412991   ,  0.00377026 ,  0.0946104  ,  1.52727e-29,  0.00125585 ])
182460  , -2556.23    , array([ 0.413404   ,  0.00377026 ,  0.0946104  ,  1.52727e-29,  0.00125585 ])
182461  , -2557.24    , array([ 0.412991   ,  0.00377403 ,  0.0946104  ,  1.52727e-29,  0.00125585 ])
182462  , -2556.18    , array([ 0.412991   ,  0.00377026 ,  0.0947051  ,  1.52727e-29,  0.00125585 ])
182463  , -2556.18    , array([ 0.412991   ,  0.00377026 ,  0.0946104  ,  1.5288e-29 ,  0.00125585 ])
182464  , -2555       , array([ 0.412991   ,  0.00377026 ,  0.0946104  ,  1.52727e-29,  0.00125711 ])
182472  , -2556.18    , array([ 0.413001   ,  0.00377035 ,  0.0946104  ,  1.52727e-29,  0.00125588 ])
182473  , -2556.18    , array([ 0.413001   ,  0.00377035 ,  0.0946104  ,  1.52727e-29,  0.00125588 ])
182474  , -2556.23    , array([ 0.413415   ,  0.00377035 ,  0.0946104  ,  1.52727e-29,  0.00125588 ])
182475  , -2557.23    , array([ 0.413001   ,  0.00377413 ,  0.0946104  ,  1.52727e-29,  0.00125588 ])
182476  , -2556.18    , array([ 0.413001   ,  0.00377035 ,  0.094705   ,  1.52727e-29,  0.00125588 ])
182477  , -2556.18    , array([ 0.413001   ,  0.00377035 ,  0.0946104  ,  1.5288e-29 ,  0.00125588 ])
182478  , -2555       , array([ 0.413001   ,  0.00377035 ,  0.0946104  ,  1.52727e-29,  0.00125714 ])
182479  , -2556.18    , array([ 0.413012   ,  0.00377045 ,  0.0946104  ,  1.52727e-29,  0.00125592 ])
182480  , -2556.18    , array([ 0.413012   ,  0.00377045 ,  0.0946104  ,  1.52727e-29,  0.00125592 ])
182481  , -2556.23    , array([ 0.413425   ,  0.00377045 ,  0.0946104  ,  1.52727e-29,  0.00125592 ])
182482  , -2557.23    , array([ 0.413012   ,  0.00377422 ,  0.0946104  ,  1.52727e-29,  0.00125592 ])
182483  , -2556.18    , array([ 0.413012   ,  0.00377045 ,  0.094705   ,  1.52727e-29,  0.00125592 ])
182484  , -2556.18    , array([ 0.413012   ,  0.00377045 ,  0.0946104  ,  1.5288e-29 ,  0.00125592 ])
182485  , -2554.99    , array([ 0.413012   ,  0.00377045 ,  0.0946104  ,  1.52727e-29,  0.00125717 ])
182493  , -2556.18    , array([ 0.413014   ,  0.00377047 ,  0.0946103  ,  1.52727e-29,  0.00125592 ])
182494  , -2556.18    , array([ 0.413014   ,  0.00377047 ,  0.0946103  ,  1.52727e-29,  0.00125592 ])
182495  , -2556.23    , array([ 0.413427   ,  0.00377047 ,  0.0946103  ,  1.52727e-29,  0.00125592 ])
182496  , -2557.23    , array([ 0.413014   ,  0.00377424 ,  0.0946103  ,  1.52727e-29,  0.00125592 ])
182497  , -2556.18    , array([ 0.413014   ,  0.00377047 ,  0.094705   ,  1.52727e-29,  0.00125592 ])
182498  , -2556.18    , array([ 0.413014   ,  0.00377047 ,  0.0946103  ,  1.5288e-29 ,  0.00125592 ])
182499  , -2554.99    , array([ 0.413014   ,  0.00377047 ,  0.0946103  ,  1.52727e-29,  0.00125718 ])
182500  , -2556.18    , array([ 0.413017   ,  0.00377049 ,  0.0946103  ,  1.52727e-29,  0.00125593 ])
182501  , -2556.18    , array([ 0.413017   ,  0.00377049 ,  0.0946103  ,  1.52727e-29,  0.00125593 ])
182502  , -2556.23    , array([ 0.41343    ,  0.00377049 ,  0.0946103  ,  1.52727e-29,  0.00125593 ])
182503  , -2557.23    , array([ 0.413017   ,  0.00377427 ,  0.0946103  ,  1.52727e-29,  0.00125593 ])
182504  , -2556.18    , array([ 0.413017   ,  0.00377049 ,  0.094705   ,  1.52727e-29,  0.00125593 ])
182505  , -2556.18    , array([ 0.413017   ,  0.00377049 ,  0.0946103  ,  1.5288e-29 ,  0.00125593 ])
182506  , -2554.99    , array([ 0.413017   ,  0.00377049 ,  0.0946103  ,  1.52727e-29,  0.00125719 ])
182507  , -2288.49    , array([ 11.6074    ,  0.111285   ,  0.089713   ,  1.52727e-29,  0.0373898  ])
182508  , -2288.49    , array([ 11.6074    ,  0.111285   ,  0.089713   ,  1.52727e-29,  0.0373898  ])
182509  , -2288.65    , array([ 11.6191    ,  0.111285   ,  0.089713   ,  1.52727e-29,  0.0373898  ])
182510  , -2291.4     , array([ 11.6074    ,  0.111397   ,  0.089713   ,  1.52727e-29,  0.0373898  ])
182511  , -2288.49    , array([ 11.6074    ,  0.111285   ,  0.0898027  ,  1.52727e-29,  0.0373898  ])
182512  , -2288.49    , array([ 11.6074    ,  0.111285   ,  0.089713   ,  1.5288e-29 ,  0.0373898  ])
182513  , -2286.87    , array([ 11.6074    ,  0.111285   ,  0.089713   ,  1.52727e-29,  0.0374272  ])
182514  , -2533.92    , array([ 0.493589   ,  0.00451786 ,  0.0943421  ,  1.52727e-29,  0.00150557 ])
182515  , -2533.92    , array([ 0.493589   ,  0.00451786 ,  0.0943421  ,  1.52727e-29,  0.00150557 ])
182516  , -2533.97    , array([ 0.494083   ,  0.00451786 ,  0.0943421  ,  1.52727e-29,  0.00150557 ])
182517  , -2534.99    , array([ 0.493589   ,  0.00452238 ,  0.0943421  ,  1.52727e-29,  0.00150557 ])
182518  , -2533.92    , array([ 0.493589   ,  0.00451786 ,  0.0944365  ,  1.52727e-29,  0.00150557 ])
182519  , -2533.92    , array([ 0.493589   ,  0.00451786 ,  0.0943421  ,  1.5288e-29 ,  0.00150557 ])
182520  , -2532.71    , array([ 0.493589   ,  0.00451786 ,  0.0943421  ,  1.52727e-29,  0.00150707 ])
182521  , -1945.56    , array([ 4.33736    ,  0.0409873  ,  0.0911311  ,  1.52727e-29,  0.013736   ])
182522  , -1945.56    , array([ 4.33736    ,  0.0409873  ,  0.0911311  ,  1.52727e-29,  0.013736   ])
182523  , -1945.64    , array([ 4.3417     ,  0.0409873  ,  0.0911311  ,  1.52727e-29,  0.013736   ])
182524  , -1947.45    , array([ 4.33736    ,  0.0410283  ,  0.0911311  ,  1.52727e-29,  0.013736   ])
182525  , -1945.56    , array([ 4.33736    ,  0.0409873  ,  0.0912223  ,  1.52727e-29,  0.013736   ])
182526  , -1945.56    , array([ 4.33736    ,  0.0409873  ,  0.0911311  ,  1.5288e-29 ,  0.013736   ])
182527  , -1943.37    , array([ 4.33736    ,  0.0409873  ,  0.0911311  ,  1.52727e-29,  0.0137497  ])
182528  , -1899.67    , array([ 6.1675     ,  0.0585839  ,  0.0906214  ,  1.52727e-29,  0.0196509  ])
182529  , -1899.67    , array([ 6.1675     ,  0.0585839  ,  0.0906214  ,  1.52727e-29,  0.0196509  ])
182530  , -1899.77    , array([ 6.17367    ,  0.0585839  ,  0.0906214  ,  1.52727e-29,  0.0196509  ])
182531  , -1901.87    , array([ 6.1675     ,  0.0586425  ,  0.0906214  ,  1.52727e-29,  0.0196509  ])
182532  , -1899.67    , array([ 6.1675     ,  0.0585839  ,  0.0907121  ,  1.52727e-29,  0.0196509  ])
182533  , -1899.67    , array([ 6.1675     ,  0.0585839  ,  0.0906214  ,  1.5288e-29 ,  0.0196509  ])
182534  , -1897.44    , array([ 6.1675     ,  0.0585839  ,  0.0906214  ,  1.52727e-29,  0.0196706  ])
182535  , -1983.02    , array([ 3.41016    ,  0.0293     ,  0.0151329  ,  1.52727e-29,  0.0104857  ])
182536  , -1983.02    , array([ 3.41016    ,  0.0293     ,  0.0151329  ,  1.52727e-29,  0.0104857  ])
182537  , -1983.08    , array([ 3.41357    ,  0.0293     ,  0.0151329  ,  1.52727e-29,  0.0104857  ])
182538  , -1982.62    , array([ 3.41016    ,  0.0293293  ,  0.0151329  ,  1.52727e-29,  0.0104857  ])
182539  , -1983.02    , array([ 3.41016    ,  0.0293     ,  0.015148   ,  1.52727e-29,  0.0104857  ])
182540  , -1983.02    , array([ 3.41016    ,  0.0293     ,  0.0151329  ,  1.5288e-29 ,  0.0104857  ])
182541  , -1983       , array([ 3.41016    ,  0.0293     ,  0.0151329  ,  1.52727e-29,  0.0104961  ])
182542  , -1877.09    , array([ 5.22498    ,  0.0482567  ,  0.0549127  ,  1.52727e-29,  0.0164829  ])
182543  , -1877.09    , array([ 5.22498    ,  0.0482567  ,  0.0549127  ,  1.52727e-29,  0.0164829  ])
182544  , -1877.17    , array([ 5.23021    ,  0.0482567  ,  0.0549127  ,  1.52727e-29,  0.0164829  ])
182545  , -1878.55    , array([ 5.22498    ,  0.048305   ,  0.0549127  ,  1.52727e-29,  0.0164829  ])
182546  , -1877.09    , array([ 5.22498    ,  0.0482567  ,  0.0549677  ,  1.52727e-29,  0.0164829  ])
182547  , -1877.09    , array([ 5.22498    ,  0.0482567  ,  0.0549127  ,  1.5288e-29 ,  0.0164829  ])
182548  , -1875.43    , array([ 5.22498    ,  0.0482567  ,  0.0549127  ,  1.52727e-29,  0.0164994  ])
182549  , -1839.44    , array([ 5.76972    ,  0.0519079  ,  0.0273842  ,  1.52727e-29,  0.0181449  ])
182550  , -1839.44    , array([ 5.76972    ,  0.0519079  ,  0.0273842  ,  1.52727e-29,  0.0181449  ])
182551  , -1839.53    , array([ 5.77549    ,  0.0519079  ,  0.0273842  ,  1.52727e-29,  0.0181449  ])
182552  , -1840.26    , array([ 5.76972    ,  0.0519598  ,  0.0273842  ,  1.52727e-29,  0.0181449  ])
182553  , -1839.44    , array([ 5.76972    ,  0.0519079  ,  0.0274116  ,  1.52727e-29,  0.0181449  ])
182554  , -1839.44    , array([ 5.76972    ,  0.0519079  ,  0.0273842  ,  1.5288e-29 ,  0.0181449  ])
182555  , -1838.47    , array([ 5.76972    ,  0.0519079  ,  0.0273842  ,  1.52727e-29,  0.018163   ])
182556  , -1798.64    , array([ 5.07356    ,  0.0564237  ,  0.0169352  ,  1.52727e-29,  0.0202803  ])
182557  , -1798.64    , array([ 5.07356    ,  0.0564237  ,  0.0169352  ,  1.52727e-29,  0.0202803  ])
182558  , -1798.75    , array([ 5.07864    ,  0.0564237  ,  0.0169352  ,  1.52727e-29,  0.0202803  ])
182559  , -1798.68    , array([ 5.07356    ,  0.0564802  ,  0.0169352  ,  1.52727e-29,  0.0202803  ])
182560  , -1798.64    , array([ 5.07356    ,  0.0564237  ,  0.0169522  ,  1.52727e-29,  0.0202803  ])
182561  , -1798.64    , array([ 5.07356    ,  0.0564237  ,  0.0169352  ,  1.5288e-29 ,  0.0202803  ])
182562  , -1798.52    , array([ 5.07356    ,  0.0564237  ,  0.0169352  ,  1.52727e-29,  0.0203005  ])
182563  , -1714.04    , array([ 2.67279    ,  0.0625674  ,  0.00465176 ,  1.52727e-29,  0.0232101  ])
182564  , -1714.04    , array([ 2.67279    ,  0.0625674  ,  0.00465176 ,  1.52727e-29,  0.0232101  ])
182565  , -1714.18    , array([ 2.67546    ,  0.0625674  ,  0.00465176 ,  1.52727e-29,  0.0232101  ])
182566  , -1713.1     , array([ 2.67279    ,  0.06263    ,  0.00465176 ,  1.52727e-29,  0.0232101  ])
182567  , -1714.04    , array([ 2.67279    ,  0.0625674  ,  0.00465642 ,  1.52727e-29,  0.0232101  ])
182568  , -1714.04    , array([ 2.67279    ,  0.0625674  ,  0.00465176 ,  1.5288e-29 ,  0.0232101  ])
182569  , -1714.91    , array([ 2.67279    ,  0.0625674  ,  0.00465176 ,  1.52727e-29,  0.0232334  ])
182570  , -2338.56    , array([ 0.656002   ,  0.0773     ,  0.000224066,  1.52727e-29,  0.0302102  ])
182571  , -2338.56    , array([ 0.656002   ,  0.0773     ,  0.000224066,  1.52727e-29,  0.0302102  ])
182572  , -2336.81    , array([ 0.656659   ,  0.0773     ,  0.000224066,  1.52727e-29,  0.0302102  ])
182573  , -2335.93    , array([ 0.656002   ,  0.0773773  ,  0.000224066,  1.52727e-29,  0.0302102  ])
182574  , -2338.56    , array([ 0.656002   ,  0.0773     ,  0.00022429 ,  1.52727e-29,  0.0302102  ])
182575  , -2338.56    , array([ 0.656002   ,  0.0773     ,  0.000224066,  1.5288e-29 ,  0.0302102  ])
182576  , -2342.63    , array([ 0.656002   ,  0.0773     ,  0.000224066,  1.52727e-29,  0.0302404  ])
182577  , -1678.3     , array([ 1.85258    ,  0.0661166  ,  0.00210814 ,  1.52727e-29,  0.0248627  ])
182578  , -1678.3     , array([ 1.85258    ,  0.0661166  ,  0.00210814 ,  1.52727e-29,  0.0248627  ])
182579  , -1678.39    , array([ 1.85443    ,  0.0661166  ,  0.00210814 ,  1.52727e-29,  0.0248627  ])
182580  , -1676.91    , array([ 1.85258    ,  0.0661827  ,  0.00210814 ,  1.52727e-29,  0.0248627  ])
182581  , -1678.3     , array([ 1.85258    ,  0.0661166  ,  0.00211024 ,  1.52727e-29,  0.0248627  ])
182582  , -1678.3     , array([ 1.85258    ,  0.0661166  ,  0.00210814 ,  1.5288e-29 ,  0.0248627  ])
182583  , -1679.67    , array([ 1.85258    ,  0.0661166  ,  0.00210814 ,  1.52727e-29,  0.0248876  ])
182584  , -1666.23    , array([ 1.40942    ,  0.070495   ,  0.000708652,  1.52727e-29,  0.0264403  ])
182585  , -1666.23    , array([ 1.40942    ,  0.070495   ,  0.000708652,  1.52727e-29,  0.0264403  ])
182586  , -1666.18    , array([ 1.41083    ,  0.070495   ,  0.000708652,  1.52727e-29,  0.0264403  ])
182587  , -1664.88    , array([ 1.40942    ,  0.0705655  ,  0.000708652,  1.52727e-29,  0.0264403  ])
182588  , -1666.23    , array([ 1.40942    ,  0.070495   ,  0.000709361,  1.52727e-29,  0.0264403  ])
182589  , -1666.23    , array([ 1.40942    ,  0.070495   ,  0.000708652,  1.5288e-29 ,  0.0264403  ])
182590  , -1667.67    , array([ 1.40942    ,  0.070495   ,  0.000708652,  1.52727e-29,  0.0264668  ])
182591  , -1647.92    , array([ 1.51111    ,  0.0695505  ,  0.000609336,  1.52727e-29,  0.0257355  ])
182592  , -1647.92    , array([ 1.51111    ,  0.0695505  ,  0.000609336,  1.52727e-29,  0.0257355  ])
182593  , -1647.93    , array([ 1.51262    ,  0.0695505  ,  0.000609336,  1.52727e-29,  0.0257355  ])
182594  , -1646.99    , array([ 1.51111    ,  0.0696201  ,  0.000609336,  1.52727e-29,  0.0257355  ])
182595  , -1647.92    , array([ 1.51111    ,  0.0695505  ,  0.000609945,  1.52727e-29,  0.0257355  ])
182596  , -1647.92    , array([ 1.51111    ,  0.0695505  ,  0.000609336,  1.5288e-29 ,  0.0257355  ])
182597  , -1648.9     , array([ 1.51111    ,  0.0695505  ,  0.000609336,  1.52727e-29,  0.0257612  ])
182598  , -1632.69    , array([ 1.45527    ,  0.0674273  ,  0.000248712,  1.52727e-29,  0.0241949  ])
182599  , -1632.69    , array([ 1.45527    ,  0.0674273  ,  0.000248712,  1.52727e-29,  0.0241949  ])
182600  , -1632.7     , array([ 1.45672    ,  0.0674273  ,  0.000248712,  1.52727e-29,  0.0241949  ])
182601  , -1632.64    , array([ 1.45527    ,  0.0674948  ,  0.000248712,  1.52727e-29,  0.0241949  ])
182602  , -1632.69    , array([ 1.45527    ,  0.0674273  ,  0.000248961,  1.52727e-29,  0.0241949  ])
182603  , -1632.69    , array([ 1.45527    ,  0.0674273  ,  0.000248712,  1.5288e-29 ,  0.0241949  ])
182604  , -1632.74    , array([ 1.45527    ,  0.0674273  ,  0.000248712,  1.52727e-29,  0.0242191  ])
182605  , -1632.5     , array([ 1.44111    ,  0.0677103  ,  0.000225374,  1.52727e-29,  0.0242474  ])
182606  , -1632.5     , array([ 1.44111    ,  0.0677103  ,  0.000225374,  1.52727e-29,  0.0242474  ])
182607  , -1632.5     , array([ 1.44256    ,  0.0677103  ,  0.000225374,  1.52727e-29,  0.0242474  ])
182608  , -1632.5     , array([ 1.44111    ,  0.0677781  ,  0.000225374,  1.52727e-29,  0.0242474  ])
182609  , -1632.5     , array([ 1.44111    ,  0.0677103  ,  0.0002256  ,  1.52727e-29,  0.0242474  ])
182610  , -1632.5     , array([ 1.44111    ,  0.0677103  ,  0.000225374,  1.5288e-29 ,  0.0242474  ])
182611  , -1632.5     , array([ 1.44111    ,  0.0677103  ,  0.000225374,  1.52727e-29,  0.0242717  ])
182612  , -1632.53    , array([ 1.43622    ,  0.0676264  ,  0.000227333,  1.52727e-29,  0.0242175  ])
182613  , -1632.53    , array([ 1.43622    ,  0.0676264  ,  0.000227333,  1.52727e-29,  0.0242175  ])
182614  , -1632.53    , array([ 1.43766    ,  0.0676264  ,  0.000227333,  1.52727e-29,  0.0242175  ])
182615  , -1632.53    , array([ 1.43622    ,  0.067694   ,  0.000227333,  1.52727e-29,  0.0242175  ])
182616  , -1632.53    , array([ 1.43622    ,  0.0676264  ,  0.000227561,  1.52727e-29,  0.0242175  ])
182617  , -1632.53    , array([ 1.43622    ,  0.0676264  ,  0.000227333,  1.5288e-29 ,  0.0242175  ])
182618  , -1632.53    , array([ 1.43622    ,  0.0676264  ,  0.000227333,  1.52727e-29,  0.0242417  ])
182619  , -1632.5     , array([ 1.44099    ,  0.0677081  ,  0.000225425,  1.52727e-29,  0.0242467  ])
182620  , -1632.5     , array([ 1.44099    ,  0.0677081  ,  0.000225425,  1.52727e-29,  0.0242467  ])
182621  , -1632.5     , array([ 1.44243    ,  0.0677081  ,  0.000225425,  1.52727e-29,  0.0242467  ])
182622  , -1632.5     , array([ 1.44099    ,  0.0677759  ,  0.000225425,  1.52727e-29,  0.0242467  ])
182623  , -1632.5     , array([ 1.44099    ,  0.0677081  ,  0.000225651,  1.52727e-29,  0.0242467  ])
182624  , -1632.5     , array([ 1.44099    ,  0.0677081  ,  0.000225425,  1.5288e-29 ,  0.0242467  ])
182625  , -1632.5     , array([ 1.44099    ,  0.0677081  ,  0.000225425,  1.52727e-29,  0.0242709  ])
182626  , -1632.5     , array([ 1.44111    ,  0.0677103  ,  0.000225376,  1.52727e-29,  0.0242474  ])
182627  , -1632.5     , array([ 1.44111    ,  0.0677103  ,  0.000225376,  1.52727e-29,  0.0242474  ])
182628  , -1632.5     , array([ 1.44255    ,  0.0677103  ,  0.000225376,  1.52727e-29,  0.0242474  ])
182629  , -1632.5     , array([ 1.44111    ,  0.067778   ,  0.000225376,  1.52727e-29,  0.0242474  ])
182630  , -1632.5     , array([ 1.44111    ,  0.0677103  ,  0.000225601,  1.52727e-29,  0.0242474  ])
182631  , -1632.5     , array([ 1.44111    ,  0.0677103  ,  0.000225376,  1.5288e-29 ,  0.0242474  ])
182632  , -1632.5     , array([ 1.44111    ,  0.0677103  ,  0.000225376,  1.52727e-29,  0.0242717  ])
182633  , -1632.5     , array([ 1.44111    ,  0.0677103  ,  0.000225374,  1.52727e-29,  0.0242474  ])
182634  , -1632.5     , array([ 1.44111    ,  0.0677103  ,  0.000225374,  1.52727e-29,  0.0242474  ])
182635  , -1632.5     , array([ 1.44256    ,  0.0677103  ,  0.000225374,  1.52727e-29,  0.0242474  ])
182636  , -1632.5     , array([ 1.44111    ,  0.0677781  ,  0.000225374,  1.52727e-29,  0.0242474  ])
182637  , -1632.5     , array([ 1.44111    ,  0.0677103  ,  0.0002256  ,  1.52727e-29,  0.0242474  ])
182638  , -1632.5     , array([ 1.44111    ,  0.0677103  ,  0.000225374,  1.5288e-29 ,  0.0242474  ])
182639  , -1632.5     , array([ 1.44111    ,  0.0677103  ,  0.000225374,  1.52727e-29,  0.0242717  ])
182640  , -1632.5     , array([ 1.44111    ,  0.0677103  ,  0.000225374,  1.52727e-29,  0.0242474  ])
182641  , -1632.5     , array([ 1.44111    ,  0.0677103  ,  0.000225374,  1.52727e-29,  0.0242474  ])
182642  , -1632.5     , array([ 1.44256    ,  0.0677103  ,  0.000225374,  1.52727e-29,  0.0242474  ])
182643  , -1632.5     , array([ 1.44111    ,  0.0677781  ,  0.000225374,  1.52727e-29,  0.0242474  ])
182644  , -1632.5     , array([ 1.44111    ,  0.0677103  ,  0.0002256  ,  1.52727e-29,  0.0242474  ])
182645  , -1632.5     , array([ 1.44111    ,  0.0677103  ,  0.000225374,  1.5288e-29 ,  0.0242474  ])
182646  , -1632.5     , array([ 1.44111    ,  0.0677103  ,  0.000225374,  1.52727e-29,  0.0242717  ])
182647  , -1632.5     , array([ 1.44111    ,  0.0677103  ,  0.000225374,  1.52727e-29,  0.0242474  ])
182648  , -1632.5     , array([ 1.44111    ,  0.0677103  ,  0.000225374,  1.52727e-29,  0.0242474  ])
182649  , -1632.5     , array([ 1.44256    ,  0.0677103  ,  0.000225374,  1.52727e-29,  0.0242474  ])
182650  , -1632.5     , array([ 1.44111    ,  0.0677781  ,  0.000225374,  1.52727e-29,  0.0242474  ])
182651  , -1632.5     , array([ 1.44111    ,  0.0677103  ,  0.0002256  ,  1.52727e-29,  0.0242474  ])
182652  , -1632.5     , array([ 1.44111    ,  0.0677103  ,  0.000225374,  1.5288e-29 ,  0.0242474  ])
182653  , -1632.5     , array([ 1.44111    ,  0.0677103  ,  0.000225374,  1.52727e-29,  0.0242717  ])
182654  , -1632.5     , array([ 1.44111    ,  0.0677103  ,  0.000225374,  1.52727e-29,  0.0242474  ])
182655  , -1632.5     , array([ 1.44111    ,  0.0677103  ,  0.000225374,  1.52727e-29,  0.0242474  ])
182656  , -1632.5     , array([ 1.44256    ,  0.0677103  ,  0.000225374,  1.52727e-29,  0.0242474  ])
182657  , -1632.5     , array([ 1.44111    ,  0.0677781  ,  0.000225374,  1.52727e-29,  0.0242474  ])
182658  , -1632.5     , array([ 1.44111    ,  0.0677103  ,  0.0002256  ,  1.52727e-29,  0.0242474  ])
182659  , -1632.5     , array([ 1.44111    ,  0.0677103  ,  0.000225374,  1.5288e-29 ,  0.0242474  ])
182660  , -1632.5     , array([ 1.44111    ,  0.0677103  ,  0.000225374,  1.52727e-29,  0.0242717  ])
182661  , -1632.5     , array([ 1.44111    ,  0.0677103  ,  0.000225374,  1.52727e-29,  0.0242474  ])
182662  , -1632.5     , array([ 1.44111    ,  0.0677103  ,  0.000225374,  1.52727e-29,  0.0242474  ])
182663  , -1632.5     , array([ 1.44256    ,  0.0677103  ,  0.000225374,  1.52727e-29,  0.0242474  ])
182664  , -1632.5     , array([ 1.44111    ,  0.0677781  ,  0.000225374,  1.52727e-29,  0.0242474  ])
182665  , -1632.5     , array([ 1.44111    ,  0.0677103  ,  0.0002256  ,  1.52727e-29,  0.0242474  ])
182666  , -1632.5     , array([ 1.44111    ,  0.0677103  ,  0.000225374,  1.5288e-29 ,  0.0242474  ])
182667  , -1632.5     , array([ 1.44111    ,  0.0677103  ,  0.000225374,  1.52727e-29,  0.0242717  ])
182668  , -1632.5     , array([ 1.44111    ,  0.0677103  ,  0.000225374,  1.52727e-29,  0.0242474  ])
