36602   , -1.3366e+06 , array([ 0.00829892 ,  0.657612   ,  8.70138e-26,  4.49866e-18,  0.260835   ])
36603   , -1.33537e+06, array([ 0.00830722 ,  0.657612   ,  8.70138e-26,  4.49866e-18,  0.260835   ])
36604   , -1.33661e+06, array([ 0.00829892 ,  0.65827    ,  8.70138e-26,  4.49866e-18,  0.260835   ])
36605   , -1.3366e+06 , array([ 0.00829892 ,  0.657612   ,  8.71008e-26,  4.49866e-18,  0.260835   ])
36606   , -1.3366e+06 , array([ 0.00829892 ,  0.657612   ,  8.70138e-26,  4.50316e-18,  0.260835   ])
36607   , -1.33781e+06, array([ 0.00829892 ,  0.657612   ,  8.70138e-26,  4.49866e-18,  0.261096   ])
36608   , -1.3366e+06 , array([ 0.00829892 ,  0.657612   ,  8.70138e-26,  4.49866e-18,  0.260835   ])
36609   , -394294     , array([ 0.0170512  ,  0.652333   ,  8.70138e-26,  4.49866e-18,  0.128474   ])
36610   , -394294     , array([ 0.0170512  ,  0.652333   ,  8.70138e-26,  4.49866e-18,  0.128474   ])
36611   , -393972     , array([ 0.0170683  ,  0.652333   ,  8.70138e-26,  4.49866e-18,  0.128474   ])
36612   , -394309     , array([ 0.0170512  ,  0.652985   ,  8.70138e-26,  4.49866e-18,  0.128474   ])
36613   , -394294     , array([ 0.0170512  ,  0.652333   ,  8.71008e-26,  4.49866e-18,  0.128474   ])
36614   , -394294     , array([ 0.0170512  ,  0.652333   ,  8.70138e-26,  4.50316e-18,  0.128474   ])
36615   , -394584     , array([ 0.0170512  ,  0.652333   ,  8.70138e-26,  4.49866e-18,  0.128602   ])
36623   , -388319     , array([ 0.0193356  ,  0.584458   ,  8.70138e-26,  4.49866e-18,  0.145454   ])
36624   , -388319     , array([ 0.0193356  ,  0.584458   ,  8.70138e-26,  4.49866e-18,  0.145454   ])
36625   , -387998     , array([ 0.0193549  ,  0.584458   ,  8.70138e-26,  4.49866e-18,  0.145454   ])
36626   , -388334     , array([ 0.0193356  ,  0.585043   ,  8.70138e-26,  4.49866e-18,  0.145454   ])
36627   , -388319     , array([ 0.0193356  ,  0.584458   ,  8.71008e-26,  4.49866e-18,  0.145454   ])
36628   , -388319     , array([ 0.0193356  ,  0.584458   ,  8.70138e-26,  4.50316e-18,  0.145454   ])
36629   , -388610     , array([ 0.0193356  ,  0.584458   ,  8.70138e-26,  4.49866e-18,  0.145599   ])
36630   , -369782     , array([ 0.0309633  ,  0.387301   ,  8.70138e-26,  4.49866e-18,  0.231539   ])
36631   , -369782     , array([ 0.0309633  ,  0.387301   ,  8.70138e-26,  4.49866e-18,  0.231539   ])
36632   , -369464     , array([ 0.0309942  ,  0.387301   ,  8.70138e-26,  4.49866e-18,  0.231539   ])
36633   , -369789     , array([ 0.0309633  ,  0.387689   ,  8.70138e-26,  4.49866e-18,  0.231539   ])
36634   , -369782     , array([ 0.0309633  ,  0.387301   ,  8.71008e-26,  4.49866e-18,  0.231539   ])
36635   , -369782     , array([ 0.0309633  ,  0.387301   ,  8.70138e-26,  4.50316e-18,  0.231539   ])
36636   , -370084     , array([ 0.0309633  ,  0.387301   ,  8.70138e-26,  4.49866e-18,  0.231771   ])
36644   , -369778     , array([ 0.0309831  ,  0.387762   ,  8.70138e-26,  4.49866e-18,  0.231687   ])
36645   , -369778     , array([ 0.0309831  ,  0.387762   ,  8.70138e-26,  4.49866e-18,  0.231687   ])
36646   , -369459     , array([ 0.0310141  ,  0.387762   ,  8.70138e-26,  4.49866e-18,  0.231687   ])
36647   , -369785     , array([ 0.0309831  ,  0.38815    ,  8.70138e-26,  4.49866e-18,  0.231687   ])
36648   , -369778     , array([ 0.0309831  ,  0.387762   ,  8.71008e-26,  4.49866e-18,  0.231687   ])
36649   , -369778     , array([ 0.0309831  ,  0.387762   ,  8.70138e-26,  4.50316e-18,  0.231687   ])
36650   , -370079     , array([ 0.0309831  ,  0.387762   ,  8.70138e-26,  4.49866e-18,  0.231918   ])
36651   , -369772     , array([ 0.0310107  ,  0.3884     ,  8.70138e-26,  4.49866e-18,  0.23189    ])
36652   , -369772     , array([ 0.0310107  ,  0.3884     ,  8.70138e-26,  4.49866e-18,  0.23189    ])
36653   , -369453     , array([ 0.0310417  ,  0.3884     ,  8.70138e-26,  4.49866e-18,  0.23189    ])
36654   , -369779     , array([ 0.0310107  ,  0.388788   ,  8.70138e-26,  4.49866e-18,  0.23189    ])
36655   , -369772     , array([ 0.0310107  ,  0.3884     ,  8.71008e-26,  4.49866e-18,  0.23189    ])
36656   , -369772     , array([ 0.0310107  ,  0.3884     ,  8.70138e-26,  4.50316e-18,  0.23189    ])
36657   , -370073     , array([ 0.0310107  ,  0.3884     ,  8.70138e-26,  4.49866e-18,  0.232122   ])
36665   , -369771     , array([ 0.0310156  ,  0.388514   ,  8.70138e-26,  4.49866e-18,  0.231927   ])
36666   , -369771     , array([ 0.0310156  ,  0.388514   ,  8.70138e-26,  4.49866e-18,  0.231927   ])
36667   , -369452     , array([ 0.0310466  ,  0.388514   ,  8.70138e-26,  4.49866e-18,  0.231927   ])
36668   , -369778     , array([ 0.0310156  ,  0.388903   ,  8.70138e-26,  4.49866e-18,  0.231927   ])
36669   , -369771     , array([ 0.0310156  ,  0.388514   ,  8.71008e-26,  4.49866e-18,  0.231927   ])
36670   , -369771     , array([ 0.0310156  ,  0.388514   ,  8.70138e-26,  4.50316e-18,  0.231927   ])
36671   , -370072     , array([ 0.0310156  ,  0.388514   ,  8.70138e-26,  4.49866e-18,  0.232159   ])
36672   , -369769     , array([ 0.0310224  ,  0.388672   ,  8.70138e-26,  4.49866e-18,  0.231977   ])
36673   , -369769     , array([ 0.0310224  ,  0.388672   ,  8.70138e-26,  4.49866e-18,  0.231977   ])
