15857   , -13463.9    , array([ 0.730713   ,  0.00347226 ,  7.25976e-81,  3.10533e-10,  0.000493039])
15858   , -13464      , array([ 0.731444   ,  0.00347226 ,  7.25976e-81,  3.10533e-10,  0.000493039])
15859   , -13485.8    , array([ 0.730713   ,  0.00347574 ,  7.25976e-81,  3.10533e-10,  0.000493039])
15860   , -13463.9    , array([ 0.730713   ,  0.00347226 ,  7.26702e-81,  3.10533e-10,  0.000493039])
15861   , -13463.9    , array([ 0.730713   ,  0.00347226 ,  7.25976e-81,  3.10843e-10,  0.000493039])
15862   , -13441.9    , array([ 0.730713   ,  0.00347226 ,  7.25976e-81,  3.10533e-10,  0.000493532])
15863   , -13463.9    , array([ 0.730713   ,  0.00347226 ,  7.25976e-81,  3.10533e-10,  0.000493039])
15864   , -7622.05    , array([ 0.72924    ,  0.00170166 ,  7.25976e-81,  3.10533e-10,  0.00100802 ])
15865   , -7622.05    , array([ 0.72924    ,  0.00170166 ,  7.25976e-81,  3.10533e-10,  0.00100802 ])
15866   , -7622.08    , array([ 0.72997    ,  0.00170166 ,  7.25976e-81,  3.10533e-10,  0.00100802 ])
15867   , -7603.09    , array([ 0.72924    ,  0.00170337 ,  7.25976e-81,  3.10533e-10,  0.00100802 ])
15868   , -7622.05    , array([ 0.72924    ,  0.00170166 ,  7.26702e-81,  3.10533e-10,  0.00100802 ])
15869   , -7622.05    , array([ 0.72924    ,  0.00170166 ,  7.25976e-81,  3.10843e-10,  0.00100802 ])
15870   , -7640.83    , array([ 0.72924    ,  0.00170166 ,  7.25976e-81,  3.10533e-10,  0.00100902 ])
15878   , -7621.79    , array([ 0.7289     ,  0.00170277 ,  7.25976e-81,  3.10533e-10,  0.00100867 ])
15879   , -7621.79    , array([ 0.7289     ,  0.00170277 ,  7.25976e-81,  3.10533e-10,  0.00100867 ])
15880   , -7621.82    , array([ 0.729629   ,  0.00170277 ,  7.25976e-81,  3.10533e-10,  0.00100867 ])
15881   , -7602.84    , array([ 0.7289     ,  0.00170447 ,  7.25976e-81,  3.10533e-10,  0.00100867 ])
15882   , -7621.79    , array([ 0.7289     ,  0.00170277 ,  7.26702e-81,  3.10533e-10,  0.00100867 ])
15883   , -7621.79    , array([ 0.7289     ,  0.00170277 ,  7.25976e-81,  3.10843e-10,  0.00100867 ])
15884   , -7640.57    , array([ 0.7289     ,  0.00170277 ,  7.25976e-81,  3.10533e-10,  0.00100968 ])
15885   , -7621.54    , array([ 0.72856    ,  0.00170388 ,  7.25976e-81,  3.10533e-10,  0.00100932 ])
15886   , -7621.54    , array([ 0.72856    ,  0.00170388 ,  7.25976e-81,  3.10533e-10,  0.00100932 ])
15887   , -7621.56    , array([ 0.729289   ,  0.00170388 ,  7.25976e-81,  3.10533e-10,  0.00100932 ])
15888   , -7602.58    , array([ 0.72856    ,  0.00170558 ,  7.25976e-81,  3.10533e-10,  0.00100932 ])
15889   , -7621.54    , array([ 0.72856    ,  0.00170388 ,  7.26702e-81,  3.10533e-10,  0.00100932 ])
15890   , -7621.54    , array([ 0.72856    ,  0.00170388 ,  7.25976e-81,  3.10843e-10,  0.00100932 ])
15891   , -7640.32    , array([ 0.72856    ,  0.00170388 ,  7.25976e-81,  3.10533e-10,  0.00101033 ])
