646     , -26023.3    , array([ 0.00690983 ,  1.39325    ,  0.0081268  ,  0.0680678  ])
647     , -26027.4    , array([ 0.00691675 ,  1.39325    ,  0.0081268  ,  0.0680678  ])
648     , -26021.5    , array([ 0.00690983 ,  1.39464    ,  0.0081268  ,  0.0680678  ])
649     , -26019.3    , array([ 0.00690983 ,  1.39325    ,  0.00813493 ,  0.0680678  ])
650     , -26022.6    , array([ 0.00690983 ,  1.39325    ,  0.0081268  ,  0.0681359  ])
651     , -26023.3    , array([ 0.00690983 ,  1.39325    ,  0.0081268  ,  0.0680678  ])
652     , -50270.6    , array([ 0.00348357 ,  1.87399    ,  0.0158946  ,  0.0763419  ])
653     , -50270.6    , array([ 0.00348357 ,  1.87399    ,  0.0158946  ,  0.0763419  ])
654     , -50217.2    , array([ 0.00348705 ,  1.87399    ,  0.0158946  ,  0.0763419  ])
655     , -50272.9    , array([ 0.00348357 ,  1.87587    ,  0.0158946  ,  0.0763419  ])
656     , -50321.9    , array([ 0.00348357 ,  1.87399    ,  0.0159106  ,  0.0763419  ])
657     , -50281.8    , array([ 0.00348357 ,  1.87399    ,  0.0158946  ,  0.0764183  ])
658     , -25361.2    , array([ 0.00627583 ,  1.45251    ,  0.00893011 ,  0.0691739  ])
659     , -25361.2    , array([ 0.00627583 ,  1.45251    ,  0.00893011 ,  0.0691739  ])
660     , -25363.1    , array([ 0.00628211 ,  1.45251    ,  0.00893011 ,  0.0691739  ])
661     , -25359.7    , array([ 0.00627583 ,  1.45396    ,  0.00893011 ,  0.0691739  ])
662     , -25359.3    , array([ 0.00627583 ,  1.45251    ,  0.00893905 ,  0.0691739  ])
663     , -25361.9    , array([ 0.00627583 ,  1.45251    ,  0.00893011 ,  0.0692431  ])
664     , -24419.2    , array([ 0.00543884 ,  2.05688    ,  0.0100056  ,  0.0430474  ])
665     , -24419.2    , array([ 0.00543884 ,  2.05688    ,  0.0100056  ,  0.0430474  ])
666     , -24420.4    , array([ 0.00544428 ,  2.05688    ,  0.0100056  ,  0.0430474  ])
667     , -24418.6    , array([ 0.00543884 ,  2.05893    ,  0.0100056  ,  0.0430474  ])
668     , -24418.2    , array([ 0.00543884 ,  2.05688    ,  0.0100156  ,  0.0430474  ])
669     , -24419.4    , array([ 0.00543884 ,  2.05688    ,  0.0100056  ,  0.0430905  ])
676     , -24419.2    , array([ 0.00543875 ,  2.05683    ,  0.0100055  ,  0.0430468  ])
677     , -24419.2    , array([ 0.00543875 ,  2.05683    ,  0.0100055  ,  0.0430468  ])
678     , -24420.4    , array([ 0.00544419 ,  2.05683    ,  0.0100055  ,  0.0430468  ])
