256063  , -15765.7    , array([ 0.399656   ,  0.00832487 ,  5.86599e-49,  2.3095e-62 ,  0.0010579  ])
256064  , -15766      , array([ 0.400055   ,  0.00832487 ,  5.86599e-49,  2.3095e-62 ,  0.0010579  ])
256065  , -15788.9    , array([ 0.399656   ,  0.0083332  ,  5.86599e-49,  2.3095e-62 ,  0.0010579  ])
256066  , -15765.7    , array([ 0.399656   ,  0.00832487 ,  5.87185e-49,  2.3095e-62 ,  0.0010579  ])
256067  , -15765.7    , array([ 0.399656   ,  0.00832487 ,  5.86599e-49,  2.31181e-62,  0.0010579  ])
256068  , -15742.3    , array([ 0.399656   ,  0.00832487 ,  5.86599e-49,  2.3095e-62 ,  0.00105896 ])
256069  , -15765.7    , array([ 0.399656   ,  0.00832487 ,  5.86599e-49,  2.3095e-62 ,  0.0010579  ])
256070  , -5512.33    , array([ 0.39642    ,  0.00409333 ,  5.86599e-49,  2.3095e-62 ,  0.0021699  ])
256071  , -5512.33    , array([ 0.39642    ,  0.00409333 ,  5.86599e-49,  2.3095e-62 ,  0.0021699  ])
256072  , -5512.38    , array([ 0.396816   ,  0.00409333 ,  5.86599e-49,  2.3095e-62 ,  0.0021699  ])
256073  , -5497.71    , array([ 0.39642    ,  0.00409742 ,  5.86599e-49,  2.3095e-62 ,  0.0021699  ])
256074  , -5512.33    , array([ 0.39642    ,  0.00409333 ,  5.87185e-49,  2.3095e-62 ,  0.0021699  ])
256075  , -5512.33    , array([ 0.39642    ,  0.00409333 ,  5.86599e-49,  2.31181e-62,  0.0021699  ])
256076  , -5526.63    , array([ 0.39642    ,  0.00409333 ,  5.86599e-49,  2.3095e-62 ,  0.00217207 ])
256084  , -5511.56    , array([ 0.3959     ,  0.00409958 ,  5.86599e-49,  2.3095e-62 ,  0.00217319 ])
256085  , -5511.56    , array([ 0.3959     ,  0.00409958 ,  5.86599e-49,  2.3095e-62 ,  0.00217319 ])
256086  , -5511.61    , array([ 0.396296   ,  0.00409958 ,  5.86599e-49,  2.3095e-62 ,  0.00217319 ])
256087  , -5496.94    , array([ 0.3959     ,  0.00410368 ,  5.86599e-49,  2.3095e-62 ,  0.00217319 ])
256088  , -5511.56    , array([ 0.3959     ,  0.00409958 ,  5.87185e-49,  2.3095e-62 ,  0.00217319 ])
256089  , -5511.56    , array([ 0.3959     ,  0.00409958 ,  5.86599e-49,  2.31181e-62,  0.00217319 ])
256090  , -5525.86    , array([ 0.3959     ,  0.00409958 ,  5.86599e-49,  2.3095e-62 ,  0.00217537 ])
