181942  , -152305     , array([ 0.315639   ,  0.0773068  ,  0.000514619,  7.02413e-27,  0.296794   ])
181943  , -152266     , array([ 0.315954   ,  0.0773068  ,  0.000514619,  7.02413e-27,  0.296794   ])
181944  , -152174     , array([ 0.315639   ,  0.0773842  ,  0.000514619,  7.02413e-27,  0.296794   ])
181945  , -152305     , array([ 0.315639   ,  0.0773068  ,  0.000515134,  7.02413e-27,  0.296794   ])
181946  , -152305     , array([ 0.315639   ,  0.0773068  ,  0.000514619,  7.03115e-27,  0.296794   ])
181947  , -152477     , array([ 0.315639   ,  0.0773068  ,  0.000514619,  7.02413e-27,  0.297091   ])
181948  , -152305     , array([ 0.315639   ,  0.0773068  ,  0.000514619,  7.02413e-27,  0.296794   ])
181949  , -32782.2    , array([ 0.377671   ,  0.141179   ,  0.000514831,  7.02413e-27,  0.134604   ])
181950  , -32782.2    , array([ 0.377671   ,  0.141179   ,  0.000514831,  7.02413e-27,  0.134604   ])
181951  , -32761.2    , array([ 0.378048   ,  0.141179   ,  0.000514831,  7.02413e-27,  0.134604   ])
181952  , -32757.7    , array([ 0.377671   ,  0.14132    ,  0.000514831,  7.02413e-27,  0.134604   ])
181953  , -32782.2    , array([ 0.377671   ,  0.141179   ,  0.000515347,  7.02413e-27,  0.134604   ])
181954  , -32782.2    , array([ 0.377671   ,  0.141179   ,  0.000514831,  7.03115e-27,  0.134604   ])
181955  , -32827.9    , array([ 0.377671   ,  0.141179   ,  0.000514831,  7.02413e-27,  0.134738   ])
181963  , -32685.6    , array([ 0.379262   ,  0.140818   ,  0.000514829,  7.02413e-27,  0.134394   ])
181964  , -32685.6    , array([ 0.379262   ,  0.140818   ,  0.000514829,  7.02413e-27,  0.134394   ])
181965  , -32664.7    , array([ 0.379641   ,  0.140818   ,  0.000514829,  7.02413e-27,  0.134394   ])
181966  , -32661      , array([ 0.379262   ,  0.140959   ,  0.000514829,  7.02413e-27,  0.134394   ])
181967  , -32685.6    , array([ 0.379262   ,  0.140818   ,  0.000515344,  7.02413e-27,  0.134394   ])
181968  , -32685.6    , array([ 0.379262   ,  0.140818   ,  0.000514829,  7.03115e-27,  0.134394   ])
