118095  , -86817.4    , array([ 3.80069    ,  0.00991487 ,  3.00221e-13,  1.91124e-31,  0.0281213  ])
118096  , -86817.6    , array([ 3.8045     ,  0.00991487 ,  3.00221e-13,  1.91124e-31,  0.0281213  ])
118097  , -86714      , array([ 3.80069    ,  0.00992479 ,  3.00221e-13,  1.91124e-31,  0.0281213  ])
118098  , -86817.4    , array([ 3.80069    ,  0.00991487 ,  3.00522e-13,  1.91124e-31,  0.0281213  ])
118099  , -86817.4    , array([ 3.80069    ,  0.00991487 ,  3.00221e-13,  1.91315e-31,  0.0281213  ])
118100  , -86917.8    , array([ 3.80069    ,  0.00991487 ,  3.00221e-13,  1.91124e-31,  0.0281495  ])
118101  , -86817.4    , array([ 3.80069    ,  0.00991487 ,  3.00221e-13,  1.91124e-31,  0.0281213  ])
118102  , -8924.6     , array([ 3.79518    ,  0.0204599  ,  3.00221e-13,  1.91124e-31,  0.013912   ])
118103  , -8924.6     , array([ 3.79518    ,  0.0204599  ,  3.00221e-13,  1.91124e-31,  0.013912   ])
118104  , -8924.67    , array([ 3.79898    ,  0.0204599  ,  3.00221e-13,  1.91124e-31,  0.013912   ])
118105  , -8902.27    , array([ 3.79518    ,  0.0204804  ,  3.00221e-13,  1.91124e-31,  0.013912   ])
118106  , -8924.6     , array([ 3.79518    ,  0.0204599  ,  3.00522e-13,  1.91124e-31,  0.013912   ])
118107  , -8924.6     , array([ 3.79518    ,  0.0204599  ,  3.00221e-13,  1.91315e-31,  0.013912   ])
118108  , -8945.93    , array([ 3.79518    ,  0.0204599  ,  3.00221e-13,  1.91124e-31,  0.0139259  ])
118116  , -8898.14    , array([ 3.77252    ,  0.0214593  ,  3.00221e-13,  1.91124e-31,  0.0146077  ])
118117  , -8898.14    , array([ 3.77252    ,  0.0214593  ,  3.00221e-13,  1.91124e-31,  0.0146077  ])
118118  , -8898.21    , array([ 3.7763     ,  0.0214593  ,  3.00221e-13,  1.91124e-31,  0.0146077  ])
118119  , -8875.83    , array([ 3.77252    ,  0.0214808  ,  3.00221e-13,  1.91124e-31,  0.0146077  ])
118120  , -8898.14    , array([ 3.77252    ,  0.0214593  ,  3.00522e-13,  1.91124e-31,  0.0146077  ])
118121  , -8898.14    , array([ 3.77252    ,  0.0214593  ,  3.00221e-13,  1.91315e-31,  0.0146077  ])
118122  , -8919.45    , array([ 3.77252    ,  0.0214593  ,  3.00221e-13,  1.91124e-31,  0.0146223  ])
118123  , -8869.11    , array([ 3.74757    ,  0.0226242  ,  3.00221e-13,  1.91124e-31,  0.0154195  ])
118124  , -8869.11    , array([ 3.74757    ,  0.0226242  ,  3.00221e-13,  1.91124e-31,  0.0154195  ])
118125  , -8869.18    , array([ 3.75132    ,  0.0226242  ,  3.00221e-13,  1.91124e-31,  0.0154195  ])
118126  , -8846.82    , array([ 3.74757    ,  0.0226468  ,  3.00221e-13,  1.91124e-31,  0.0154195  ])
118127  , -8869.11    , array([ 3.74757    ,  0.0226242  ,  3.00522e-13,  1.91124e-31,  0.0154195  ])
118128  , -8869.11    , array([ 3.74757    ,  0.0226242  ,  3.00221e-13,  1.91315e-31,  0.0154195  ])
118129  , -8890.4     , array([ 3.74757    ,  0.0226242  ,  3.00221e-13,  1.91124e-31,  0.0154349  ])
118137  , -8862.77    , array([ 3.74209    ,  0.0228894  ,  3.00221e-13,  1.91124e-31,  0.0156044  ])
118138  , -8862.77    , array([ 3.74209    ,  0.0228894  ,  3.00221e-13,  1.91124e-31,  0.0156044  ])
118139  , -8862.84    , array([ 3.74583    ,  0.0228894  ,  3.00221e-13,  1.91124e-31,  0.0156044  ])
118140  , -8840.48    , array([ 3.74209    ,  0.0229123  ,  3.00221e-13,  1.91124e-31,  0.0156044  ])
118141  , -8862.77    , array([ 3.74209    ,  0.0228894  ,  3.00522e-13,  1.91124e-31,  0.0156044  ])
118142  , -8862.77    , array([ 3.74209    ,  0.0228894  ,  3.00221e-13,  1.91315e-31,  0.0156044  ])
118143  , -8884.06    , array([ 3.74209    ,  0.0228894  ,  3.00221e-13,  1.91124e-31,  0.0156201  ])
118144  , -8855.81    , array([ 3.73606    ,  0.0231852  ,  3.00221e-13,  1.91124e-31,  0.0158107  ])
118145  , -8855.81    , array([ 3.73606    ,  0.0231852  ,  3.00221e-13,  1.91124e-31,  0.0158107  ])
118146  , -8855.89    , array([ 3.7398     ,  0.0231852  ,  3.00221e-13,  1.91124e-31,  0.0158107  ])
118147  , -8833.54    , array([ 3.73606    ,  0.0232084  ,  3.00221e-13,  1.91124e-31,  0.0158107  ])
118148  , -8855.81    , array([ 3.73606    ,  0.0231852  ,  3.00522e-13,  1.91124e-31,  0.0158107  ])
118149  , -8855.81    , array([ 3.73606    ,  0.0231852  ,  3.00221e-13,  1.91315e-31,  0.0158107  ])
118150  , -8877.1     , array([ 3.73606    ,  0.0231852  ,  3.00221e-13,  1.91124e-31,  0.0158266  ])
118158  , -8854.26    , array([ 3.73471    ,  0.0232521  ,  3.00221e-13,  1.91124e-31,  0.0158575  ])
118159  , -8854.26    , array([ 3.73471    ,  0.0232521  ,  3.00221e-13,  1.91124e-31,  0.0158575  ])
