4391    , -2608.89    , array([ 0.0116174  ,  2.80205    ,  2.39422e-16,  0.0190422  ])
4392    , -2608.89    , array([ 0.011629   ,  2.80205    ,  2.39422e-16,  0.0190422  ])
4393    , -2609.07    , array([ 0.0116174  ,  2.80485    ,  2.39422e-16,  0.0190422  ])
4394    , -2608.89    , array([ 0.0116174  ,  2.80205    ,  2.39662e-16,  0.0190422  ])
4395    , -2609.19    , array([ 0.0116174  ,  2.80205    ,  2.39422e-16,  0.0190612  ])
4396    , -2608.89    , array([ 0.0116174  ,  2.80205    ,  2.39422e-16,  0.0190422  ])
4397    , -2402.06    , array([ 0.0116174  ,  1.68785    ,  2.39422e-16,  0.00794919 ])
4398    , -2402.06    , array([ 0.0116174  ,  1.68785    ,  2.39422e-16,  0.00794919 ])
4399    , -2402.06    , array([ 0.011629   ,  1.68785    ,  2.39422e-16,  0.00794919 ])
4400    , -2402.16    , array([ 0.0116174  ,  1.68953    ,  2.39422e-16,  0.00794919 ])
4401    , -2402.06    , array([ 0.0116174  ,  1.68785    ,  2.39662e-16,  0.00794919 ])
4402    , -2402.12    , array([ 0.0116174  ,  1.68785    ,  2.39422e-16,  0.00795714 ])
4403    , -516.458    , array([ 0.0116174  ,  0.00772851 ,  2.39422e-16,  0.0437151  ])
4404    , -516.458    , array([ 0.0116174  ,  0.00772851 ,  2.39422e-16,  0.0437151  ])
4405    , -516.458    , array([ 0.011629   ,  0.00772851 ,  2.39422e-16,  0.0437151  ])
4406    , -514.028    , array([ 0.0116174  ,  0.00773624 ,  2.39422e-16,  0.0437151  ])
4407    , -516.458    , array([ 0.0116174  ,  0.00772851 ,  2.39662e-16,  0.0437151  ])
4408    , -519.442    , array([ 0.0116174  ,  0.00772851 ,  2.39422e-16,  0.0437588  ])
4409    , -2391.53    , array([ 0.0116174  ,  1.49544    ,  2.39422e-16,  0.00825957 ])
4410    , -2391.53    , array([ 0.0116174  ,  1.49544    ,  2.39422e-16,  0.00825957 ])
4411    , -2391.53    , array([ 0.011629   ,  1.49544    ,  2.39422e-16,  0.00825957 ])
4412    , -2391.65    , array([ 0.0116174  ,  1.49694    ,  2.39422e-16,  0.00825957 ])
4413    , -2391.53    , array([ 0.0116174  ,  1.49544    ,  2.39662e-16,  0.00825957 ])
4414    , -2391.59    , array([ 0.0116174  ,  1.49544    ,  2.39422e-16,  0.00826784 ])
4415    , -4347.68    , array([ 0.0116174  ,  0.0335417  ,  2.39422e-16,  0.0274715  ])
