190150  , -79089.3    , array([ 0.0326256  ,  6.07644    ,  3.44725e-58,  0.000775465,  5.21876e-09])
190151  , -79089.3    , array([ 0.0326582  ,  6.07644    ,  3.44725e-58,  0.000775465,  5.21876e-09])
190152  , -79089.3    , array([ 0.0326256  ,  6.08252    ,  3.44725e-58,  0.000775465,  5.21876e-09])
190153  , -79089.3    , array([ 0.0326256  ,  6.07644    ,  3.4507e-58 ,  0.000775465,  5.21876e-09])
190154  , -79089.3    , array([ 0.0326256  ,  6.07644    ,  3.44725e-58,  0.00077624 ,  5.21876e-09])
190155  , -79089.3    , array([ 0.0326256  ,  6.07644    ,  3.44725e-58,  0.000775465,  5.22398e-09])
190156  , -79089.3    , array([ 0.0326256  ,  6.07644    ,  3.44725e-58,  0.000775465,  5.21876e-09])
190157  , -79089.3    , array([ 0.0287149  ,  6.07032    ,  3.44725e-58,  0.000775464,  5.93677e-09])
190158  , -79089.3    , array([ 0.0287149  ,  6.07032    ,  3.44725e-58,  0.000775464,  5.93677e-09])
190159  , -79089.3    , array([ 0.0287436  ,  6.07032    ,  3.44725e-58,  0.000775464,  5.93677e-09])
190160  , -79089.3    , array([ 0.0287149  ,  6.07639    ,  3.44725e-58,  0.000775464,  5.93677e-09])
190161  , -79089.3    , array([ 0.0287149  ,  6.07032    ,  3.4507e-58 ,  0.000775464,  5.93677e-09])
190162  , -79089.3    , array([ 0.0287149  ,  6.07032    ,  3.44725e-58,  0.00077624 ,  5.93677e-09])
190163  , -79089.3    , array([ 0.0287149  ,  6.07032    ,  3.44725e-58,  0.000775464,  5.94271e-09])
190164  , -79089      , array([ 0.0172306  ,  6.04587    ,  3.44725e-58,  0.000775464,  9.94221e-09])
190165  , -79089      , array([ 0.0172306  ,  6.04587    ,  3.44725e-58,  0.000775464,  9.94221e-09])
190166  , -79089      , array([ 0.0172478  ,  6.04587    ,  3.44725e-58,  0.000775464,  9.94221e-09])
190167  , -79089      , array([ 0.0172306  ,  6.05192    ,  3.44725e-58,  0.000775464,  9.94221e-09])
190168  , -79089      , array([ 0.0172306  ,  6.04587    ,  3.4507e-58 ,  0.000775464,  9.94221e-09])
190169  , -79089      , array([ 0.0172306  ,  6.04587    ,  3.44725e-58,  0.00077624 ,  9.94221e-09])
190170  , -79089      , array([ 0.0172306  ,  6.04587    ,  3.44725e-58,  0.000775464,  9.95215e-09])
190171  , -79061.5    , array([ 0.00223395 ,  5.94908    ,  3.44725e-58,  0.000775462,  7.82012e-08])
190172  , -79061.5    , array([ 0.00223395 ,  5.94908    ,  3.44725e-58,  0.000775462,  7.82012e-08])
190173  , -79061.5    , array([ 0.00223618 ,  5.94908    ,  3.44725e-58,  0.000775462,  7.82012e-08])
190174  , -79061.5    , array([ 0.00223395 ,  5.95503    ,  3.44725e-58,  0.000775462,  7.82012e-08])
190175  , -79061.5    , array([ 0.00223395 ,  5.94908    ,  3.4507e-58 ,  0.000775462,  7.82012e-08])
190176  , -79061.5    , array([ 0.00223395 ,  5.94908    ,  3.44725e-58,  0.000776238,  7.82012e-08])
190177  , -79061.5    , array([ 0.00223395 ,  5.94908    ,  3.44725e-58,  0.000775462,  7.82794e-08])
190185  , -79061.5    , array([ 0.00223394 ,  5.94908    ,  3.44725e-58,  0.000775462,  7.82017e-08])
190186  , -79061.5    , array([ 0.00223394 ,  5.94908    ,  3.44725e-58,  0.000775462,  7.82017e-08])
190187  , -79061.5    , array([ 0.00223617 ,  5.94908    ,  3.44725e-58,  0.000775462,  7.82017e-08])
190188  , -79061.5    , array([ 0.00223394 ,  5.95503    ,  3.44725e-58,  0.000775462,  7.82017e-08])
190189  , -79061.5    , array([ 0.00223394 ,  5.94908    ,  3.4507e-58 ,  0.000775462,  7.82017e-08])
190190  , -79061.5    , array([ 0.00223394 ,  5.94908    ,  3.44725e-58,  0.000776238,  7.82017e-08])
190191  , -79061.5    , array([ 0.00223394 ,  5.94908    ,  3.44725e-58,  0.000775462,  7.82799e-08])
