18560   , -2336.8     , array([ 1.77339    ,  6.24161    ,  3.95609e-09,  1.04183e-33])
18561   , -2336.8     , array([ 1.77517    ,  6.24161    ,  3.95609e-09,  1.04183e-33])
18562   , -2336.8     , array([ 1.77339    ,  6.24785    ,  3.95609e-09,  1.04183e-33])
18563   , -2336.8     , array([ 1.77339    ,  6.24161    ,  3.96004e-09,  1.04183e-33])
18564   , -2336.8     , array([ 1.77339    ,  6.24161    ,  3.95609e-09,  1.04287e-33])
18565   , -2336.8     , array([ 1.77339    ,  6.24161    ,  3.95609e-09,  1.04183e-33])
18566   , -2336.8     , array([ 1.77332    ,  6.24161    ,  3.95595e-09,  1.04183e-33])
18567   , -2336.8     , array([ 1.77332    ,  6.24161    ,  3.95595e-09,  1.04183e-33])
18568   , -2336.8     , array([ 1.77509    ,  6.24161    ,  3.95595e-09,  1.04183e-33])
18569   , -2336.8     , array([ 1.77332    ,  6.24785    ,  3.95595e-09,  1.04183e-33])
18570   , -2336.8     , array([ 1.77332    ,  6.24161    ,  3.95991e-09,  1.04183e-33])
18571   , -2336.8     , array([ 1.77332    ,  6.24161    ,  3.95595e-09,  1.04287e-33])
18572   , -2336.8     , array([ 1.77301    ,  6.24161    ,  3.95543e-09,  1.04183e-33])
18573   , -2336.8     , array([ 1.77301    ,  6.24161    ,  3.95543e-09,  1.04183e-33])
18574   , -2336.8     , array([ 1.77479    ,  6.24161    ,  3.95543e-09,  1.04183e-33])
18575   , -2336.8     , array([ 1.77301    ,  6.24785    ,  3.95543e-09,  1.04183e-33])
18576   , -2336.8     , array([ 1.77301    ,  6.24161    ,  3.95939e-09,  1.04183e-33])
18577   , -2336.8     , array([ 1.77301    ,  6.24161    ,  3.95543e-09,  1.04287e-33])
18578   , -2336.8     , array([ 1.7718     ,  6.24161    ,  3.95333e-09,  1.04183e-33])
18579   , -2336.8     , array([ 1.7718     ,  6.24161    ,  3.95333e-09,  1.04183e-33])
18580   , -2336.8     , array([ 1.77357    ,  6.24161    ,  3.95333e-09,  1.04183e-33])
