14605   , -2507.03    , array([ 1.04844    ,  0.491008   ,  0.746684   ,  1.17035e-06])
14606   , -2510.76    , array([ 1.04949    ,  0.491008   ,  0.746684   ,  1.17035e-06])
14607   , -2507.03    , array([ 1.04844    ,  0.4915     ,  0.746684   ,  1.17035e-06])
14608   , -2506.98    , array([ 1.04844    ,  0.491008   ,  0.747431   ,  1.17035e-06])
14609   , -2507.03    , array([ 1.04844    ,  0.491008   ,  0.746684   ,  1.17152e-06])
14610   , -2507.03    , array([ 1.04844    ,  0.491008   ,  0.746684   ,  1.17035e-06])
14611   , -1024.09    , array([ 0.381902   ,  0.491002   ,  0.757482   ,  1.17036e-06])
14612   , -1024.09    , array([ 0.381902   ,  0.491002   ,  0.757482   ,  1.17036e-06])
14613   , -1023.87    , array([ 0.382284   ,  0.491002   ,  0.757482   ,  1.17036e-06])
14614   , -1024.09    , array([ 0.381902   ,  0.491493   ,  0.757482   ,  1.17036e-06])
14615   , -1025.58    , array([ 0.381902   ,  0.491002   ,  0.758239   ,  1.17036e-06])
14616   , -1024.09    , array([ 0.381902   ,  0.491002   ,  0.757482   ,  1.17153e-06])
14617   , -1338.3     , array([ 0.165787   ,  0.490986   ,  0.090148   ,  1.17036e-06])
14618   , -1338.3     , array([ 0.165787   ,  0.490986   ,  0.090148   ,  1.17036e-06])
14619   , -1337.02    , array([ 0.165953   ,  0.490986   ,  0.090148   ,  1.17036e-06])
14620   , -1338.3     , array([ 0.165787   ,  0.491477   ,  0.090148   ,  1.17036e-06])
14621   , -1338.12    , array([ 0.165787   ,  0.490986   ,  0.0902382  ,  1.17036e-06])
14622   , -1338.3     , array([ 0.165787   ,  0.490986   ,  0.090148   ,  1.17153e-06])
14623   , -416.243    , array([ 0.286607   ,  0.490996   ,  0.364231   ,  1.17036e-06])
14624   , -416.243    , array([ 0.286607   ,  0.490996   ,  0.364231   ,  1.17036e-06])
14625   , -416.348    , array([ 0.286894   ,  0.490996   ,  0.364231   ,  1.17036e-06])
14626   , -416.243    , array([ 0.286607   ,  0.491487   ,  0.364231   ,  1.17036e-06])
14627   , -416.275    , array([ 0.286607   ,  0.490996   ,  0.364595   ,  1.17036e-06])
14628   , -416.243    , array([ 0.286607   ,  0.490996   ,  0.364231   ,  1.17153e-06])
14629   , -412.742    , array([ 0.272486   ,  0.505638   ,  0.347133   ,  1.19265e-06])
14630   , -412.742    , array([ 0.272486   ,  0.505638   ,  0.347133   ,  1.19265e-06])
14631   , -412.814    , array([ 0.272759   ,  0.505638   ,  0.347133   ,  1.19265e-06])
14632   , -412.742    , array([ 0.272486   ,  0.506144   ,  0.347133   ,  1.19265e-06])
14633   , -412.672    , array([ 0.272486   ,  0.505638   ,  0.34748    ,  1.19265e-06])
14634   , -412.742    , array([ 0.272486   ,  0.505638   ,  0.347133   ,  1.19384e-06])
14635   , -410.749    , array([ 0.266046   ,  0.525108   ,  0.348985   ,  1.22888e-06])
