78591   , -79089.4    , array([ 0.00344856 ,  0.121596   ,  0.00158867 ,  5.41658e-30,  8.53451e-11])
78592   , -79089.4    , array([ 0.00345201 ,  0.121596   ,  0.00158867 ,  5.41658e-30,  8.53451e-11])
78593   , -79089.4    , array([ 0.00344856 ,  0.121717   ,  0.00158867 ,  5.41658e-30,  8.53451e-11])
78594   , -79089.4    , array([ 0.00344856 ,  0.121596   ,  0.00159026 ,  5.41658e-30,  8.53451e-11])
78595   , -79089.4    , array([ 0.00344856 ,  0.121596   ,  0.00158867 ,  5.422e-30  ,  8.53451e-11])
78596   , -79089.4    , array([ 0.00344856 ,  0.121596   ,  0.00158867 ,  5.41658e-30,  8.54305e-11])
78597   , -79089.4    , array([ 0.00344856 ,  0.121596   ,  0.00158867 ,  5.41658e-30,  8.53451e-11])
78598   , -79089.4    , array([ 0.0033811  ,  0.121495   ,  0.00158867 ,  5.41658e-30,  8.71215e-11])
78599   , -79089.4    , array([ 0.0033811  ,  0.121495   ,  0.00158867 ,  5.41658e-30,  8.71215e-11])
78600   , -79089.4    , array([ 0.00338449 ,  0.121495   ,  0.00158867 ,  5.41658e-30,  8.71215e-11])
78601   , -79089.4    , array([ 0.0033811  ,  0.121617   ,  0.00158867 ,  5.41658e-30,  8.71215e-11])
78602   , -79089.4    , array([ 0.0033811  ,  0.121495   ,  0.00159026 ,  5.41658e-30,  8.71215e-11])
78603   , -79089.4    , array([ 0.0033811  ,  0.121495   ,  0.00158867 ,  5.422e-30  ,  8.71215e-11])
78604   , -79089.4    , array([ 0.0033811  ,  0.121495   ,  0.00158867 ,  5.41658e-30,  8.72087e-11])
78605   , -79089.4    , array([ 0.00312422 ,  0.121096   ,  0.00158867 ,  5.41658e-30,  9.46048e-11])
78606   , -79089.4    , array([ 0.00312422 ,  0.121096   ,  0.00158867 ,  5.41658e-30,  9.46048e-11])
78607   , -79089.4    , array([ 0.00312735 ,  0.121096   ,  0.00158867 ,  5.41658e-30,  9.46048e-11])
78608   , -79089.4    , array([ 0.00312422 ,  0.121217   ,  0.00158867 ,  5.41658e-30,  9.46048e-11])
78609   , -79089.4    , array([ 0.00312422 ,  0.121096   ,  0.00159026 ,  5.41658e-30,  9.46048e-11])
78610   , -79089.4    , array([ 0.00312422 ,  0.121096   ,  0.00158867 ,  5.422e-30  ,  9.46048e-11])
78611   , -79089.4    , array([ 0.00312422 ,  0.121096   ,  0.00158867 ,  5.41658e-30,  9.46994e-11])
78612   , -79089.4    , array([ 0.00227758 ,  0.119509   ,  0.00158867 ,  5.41658e-30,  1.31542e-10])
78613   , -79089.4    , array([ 0.00227758 ,  0.119509   ,  0.00158867 ,  5.41658e-30,  1.31542e-10])
78614   , -79089.4    , array([ 0.00227986 ,  0.119509   ,  0.00158867 ,  5.41658e-30,  1.31542e-10])
78615   , -79089.4    , array([ 0.00227758 ,  0.119629   ,  0.00158867 ,  5.41658e-30,  1.31542e-10])
78616   , -79089.4    , array([ 0.00227758 ,  0.119509   ,  0.00159026 ,  5.41658e-30,  1.31542e-10])
78617   , -79089.4    , array([ 0.00227758 ,  0.119509   ,  0.00158867 ,  5.422e-30  ,  1.31542e-10])
78618   , -79089.4    , array([ 0.00227758 ,  0.119509   ,  0.00158867 ,  5.41658e-30,  1.31673e-10])
78626   , -79089.4    , array([ 0.00227758 ,  0.119509   ,  0.00158867 ,  5.41658e-30,  1.31542e-10])
78627   , -79089.4    , array([ 0.00227758 ,  0.119509   ,  0.00158867 ,  5.41658e-30,  1.31542e-10])
78628   , -79089.4    , array([ 0.00227986 ,  0.119509   ,  0.00158867 ,  5.41658e-30,  1.31542e-10])
78629   , -79089.4    , array([ 0.00227758 ,  0.119629   ,  0.00158867 ,  5.41658e-30,  1.31542e-10])
78630   , -79089.4    , array([ 0.00227758 ,  0.119509   ,  0.00159026 ,  5.41658e-30,  1.31542e-10])
78631   , -79089.4    , array([ 0.00227758 ,  0.119509   ,  0.00158867 ,  5.422e-30  ,  1.31542e-10])
78632   , -79089.4    , array([ 0.00227758 ,  0.119509   ,  0.00158867 ,  5.41658e-30,  1.31673e-10])
78633   , -79089.4    , array([ 0.00227758 ,  0.119509   ,  0.00158867 ,  5.41658e-30,  1.31542e-10])
78634   , -79089.4    , array([ 0.00227758 ,  0.119509   ,  0.00158867 ,  5.41658e-30,  1.31542e-10])
78635   , -79089.4    , array([ 0.00227986 ,  0.119509   ,  0.00158867 ,  5.41658e-30,  1.31542e-10])
78636   , -79089.4    , array([ 0.00227758 ,  0.119629   ,  0.00158867 ,  5.41658e-30,  1.31542e-10])
78637   , -79089.4    , array([ 0.00227758 ,  0.119509   ,  0.00159026 ,  5.41658e-30,  1.31542e-10])
78638   , -79089.4    , array([ 0.00227758 ,  0.119509   ,  0.00158867 ,  5.422e-30  ,  1.31542e-10])
78639   , -79089.4    , array([ 0.00227758 ,  0.119509   ,  0.00158867 ,  5.41658e-30,  1.31673e-10])
78640   , -79089.3    , array([ 0.00121043 ,  0.116399   ,  0.00158867 ,  5.41658e-30,  2.5431e-10 ])
78641   , -79089.3    , array([ 0.00121043 ,  0.116399   ,  0.00158867 ,  5.41658e-30,  2.5431e-10 ])
78642   , -79089.3    , array([ 0.00121164 ,  0.116399   ,  0.00158867 ,  5.41658e-30,  2.5431e-10 ])
78643   , -79089.3    , array([ 0.00121043 ,  0.116515   ,  0.00158867 ,  5.41658e-30,  2.5431e-10 ])
78644   , -79089.3    , array([ 0.00121043 ,  0.116399   ,  0.00159026 ,  5.41658e-30,  2.5431e-10 ])
78645   , -79089.3    , array([ 0.00121043 ,  0.116399   ,  0.00158867 ,  5.422e-30  ,  2.5431e-10 ])
78646   , -79089.3    , array([ 0.00121043 ,  0.116399   ,  0.00158867 ,  5.41658e-30,  2.54564e-10])
78647   , -79089.3    , array([ 0.00121043 ,  0.116399   ,  0.00158867 ,  5.41658e-30,  2.5431e-10 ])
78648   , -79089.3    , array([ 0.00121043 ,  0.116399   ,  0.00158867 ,  5.41658e-30,  2.5431e-10 ])
78649   , -79089.3    , array([ 0.00121164 ,  0.116399   ,  0.00158867 ,  5.41658e-30,  2.5431e-10 ])
78650   , -79089.3    , array([ 0.00121043 ,  0.116515   ,  0.00158867 ,  5.41658e-30,  2.5431e-10 ])
78651   , -79089.3    , array([ 0.00121043 ,  0.116399   ,  0.00159026 ,  5.41658e-30,  2.5431e-10 ])
78652   , -79089.3    , array([ 0.00121043 ,  0.116399   ,  0.00158867 ,  5.422e-30  ,  2.5431e-10 ])
78653   , -79089.3    , array([ 0.00121043 ,  0.116399   ,  0.00158867 ,  5.41658e-30,  2.54564e-10])
78654   , -79089.3    , array([ 0.00121043 ,  0.116399   ,  0.00158867 ,  5.41658e-30,  2.5431e-10 ])
78655   , -79089.3    , array([ 0.00121043 ,  0.116399   ,  0.00158867 ,  5.41658e-30,  2.5431e-10 ])
78656   , -79089.3    , array([ 0.00121164 ,  0.116399   ,  0.00158867 ,  5.41658e-30,  2.5431e-10 ])
78657   , -79089.3    , array([ 0.00121043 ,  0.116515   ,  0.00158867 ,  5.41658e-30,  2.5431e-10 ])
78658   , -79089.3    , array([ 0.00121043 ,  0.116399   ,  0.00159026 ,  5.41658e-30,  2.5431e-10 ])
78659   , -79089.3    , array([ 0.00121043 ,  0.116399   ,  0.00158867 ,  5.422e-30  ,  2.5431e-10 ])
78660   , -79089.3    , array([ 0.00121043 ,  0.116399   ,  0.00158867 ,  5.41658e-30,  2.54564e-10])
78668   , -79089.3    , array([ 0.00121043 ,  0.116399   ,  0.00158867 ,  5.41658e-30,  2.5431e-10 ])
78669   , -79089.3    , array([ 0.00121043 ,  0.116399   ,  0.00158867 ,  5.41658e-30,  2.5431e-10 ])
78670   , -79089.3    , array([ 0.00121164 ,  0.116399   ,  0.00158867 ,  5.41658e-30,  2.5431e-10 ])
78671   , -79089.3    , array([ 0.00121043 ,  0.116515   ,  0.00158867 ,  5.41658e-30,  2.5431e-10 ])
78672   , -79089.3    , array([ 0.00121043 ,  0.116399   ,  0.00159026 ,  5.41658e-30,  2.5431e-10 ])
78673   , -79089.3    , array([ 0.00121043 ,  0.116399   ,  0.00158867 ,  5.422e-30  ,  2.5431e-10 ])
78674   , -79089.3    , array([ 0.00121043 ,  0.116399   ,  0.00158867 ,  5.41658e-30,  2.54564e-10])
78675   , -79089.3    , array([ 0.00121043 ,  0.116399   ,  0.00158867 ,  5.41658e-30,  2.5431e-10 ])
78676   , -79089.3    , array([ 0.00121043 ,  0.116399   ,  0.00158867 ,  5.41658e-30,  2.5431e-10 ])
78677   , -79089.3    , array([ 0.00121164 ,  0.116399   ,  0.00158867 ,  5.41658e-30,  2.5431e-10 ])
78678   , -79089.3    , array([ 0.00121043 ,  0.116515   ,  0.00158867 ,  5.41658e-30,  2.5431e-10 ])
78679   , -79089.3    , array([ 0.00121043 ,  0.116399   ,  0.00159026 ,  5.41658e-30,  2.5431e-10 ])
78680   , -79089.3    , array([ 0.00121043 ,  0.116399   ,  0.00158867 ,  5.422e-30  ,  2.5431e-10 ])
78681   , -79089.3    , array([ 0.00121043 ,  0.116399   ,  0.00158867 ,  5.41658e-30,  2.54564e-10])
78682   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00158867 ,  5.41658e-30,  2.99873e-10])
78683   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00158867 ,  5.41658e-30,  2.99873e-10])
78684   , -79089.2    , array([ 0.00103452 ,  0.115634   ,  0.00158867 ,  5.41658e-30,  2.99873e-10])
78685   , -79089.2    , array([ 0.00103349 ,  0.11575    ,  0.00158867 ,  5.41658e-30,  2.99873e-10])
78686   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00159026 ,  5.41658e-30,  2.99873e-10])
78687   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00158867 ,  5.422e-30  ,  2.99873e-10])
78688   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00158867 ,  5.41658e-30,  3.00173e-10])
78689   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00158867 ,  5.41658e-30,  2.99873e-10])
78690   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00158867 ,  5.41658e-30,  2.99873e-10])
78691   , -79089.2    , array([ 0.00103452 ,  0.115634   ,  0.00158867 ,  5.41658e-30,  2.99873e-10])
78692   , -79089.2    , array([ 0.00103349 ,  0.11575    ,  0.00158867 ,  5.41658e-30,  2.99873e-10])
78693   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00159026 ,  5.41658e-30,  2.99873e-10])
78694   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00158867 ,  5.422e-30  ,  2.99873e-10])
78695   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00158867 ,  5.41658e-30,  3.00173e-10])
78696   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00158867 ,  5.41658e-30,  2.99873e-10])
78697   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00158867 ,  5.41658e-30,  2.99873e-10])
78698   , -79089.2    , array([ 0.00103452 ,  0.115634   ,  0.00158867 ,  5.41658e-30,  2.99873e-10])
78699   , -79089.2    , array([ 0.00103349 ,  0.11575    ,  0.00158867 ,  5.41658e-30,  2.99873e-10])
78700   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00159026 ,  5.41658e-30,  2.99873e-10])
78701   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00158867 ,  5.422e-30  ,  2.99873e-10])
78702   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00158867 ,  5.41658e-30,  3.00173e-10])
78703   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00158867 ,  5.41658e-30,  2.99873e-10])
78704   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00158867 ,  5.41658e-30,  2.99873e-10])
78705   , -79089.2    , array([ 0.00103452 ,  0.115634   ,  0.00158867 ,  5.41658e-30,  2.99873e-10])
78706   , -79089.2    , array([ 0.00103349 ,  0.11575    ,  0.00158867 ,  5.41658e-30,  2.99873e-10])
78707   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00159026 ,  5.41658e-30,  2.99873e-10])
78708   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00158867 ,  5.422e-30  ,  2.99873e-10])
78709   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00158867 ,  5.41658e-30,  3.00173e-10])
78710   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00158867 ,  5.41658e-30,  2.99873e-10])
78711   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00158867 ,  5.41658e-30,  2.99873e-10])
78712   , -79089.2    , array([ 0.00103452 ,  0.115634   ,  0.00158867 ,  5.41658e-30,  2.99873e-10])
78713   , -79089.2    , array([ 0.00103349 ,  0.11575    ,  0.00158867 ,  5.41658e-30,  2.99873e-10])
78714   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00159026 ,  5.41658e-30,  2.99873e-10])
78715   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00158867 ,  5.422e-30  ,  2.99873e-10])
78716   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00158867 ,  5.41658e-30,  3.00173e-10])
78717   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00158867 ,  5.41658e-30,  2.99873e-10])
78718   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00158867 ,  5.41658e-30,  2.99873e-10])
78719   , -79089.2    , array([ 0.00103452 ,  0.115634   ,  0.00158867 ,  5.41658e-30,  2.99873e-10])
78720   , -79089.2    , array([ 0.00103349 ,  0.11575    ,  0.00158867 ,  5.41658e-30,  2.99873e-10])
78721   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00159026 ,  5.41658e-30,  2.99873e-10])
78722   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00158867 ,  5.422e-30  ,  2.99873e-10])
78723   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00158867 ,  5.41658e-30,  3.00173e-10])
78724   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00158867 ,  5.41658e-30,  2.99873e-10])
78725   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00158867 ,  5.41658e-30,  2.99873e-10])
78726   , -79089.2    , array([ 0.00103452 ,  0.115634   ,  0.00158867 ,  5.41658e-30,  2.99873e-10])
78727   , -79089.2    , array([ 0.00103349 ,  0.11575    ,  0.00158867 ,  5.41658e-30,  2.99873e-10])
78728   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00159026 ,  5.41658e-30,  2.99873e-10])
78729   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00158867 ,  5.422e-30  ,  2.99873e-10])
78730   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00158867 ,  5.41658e-30,  3.00173e-10])
78731   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00158867 ,  5.41658e-30,  2.99873e-10])
78732   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00158867 ,  5.41658e-30,  2.99873e-10])
78733   , -79089.2    , array([ 0.00103452 ,  0.115634   ,  0.00158867 ,  5.41658e-30,  2.99873e-10])
78734   , -79089.2    , array([ 0.00103349 ,  0.11575    ,  0.00158867 ,  5.41658e-30,  2.99873e-10])
78735   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00159026 ,  5.41658e-30,  2.99873e-10])
78736   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00158867 ,  5.422e-30  ,  2.99873e-10])
78737   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00158867 ,  5.41658e-30,  3.00173e-10])
78738   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00158867 ,  5.41658e-30,  2.99873e-10])
78739   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00158867 ,  5.41658e-30,  2.99873e-10])
78740   , -79089.2    , array([ 0.00103452 ,  0.115634   ,  0.00158867 ,  5.41658e-30,  2.99873e-10])
78741   , -79089.2    , array([ 0.00103349 ,  0.11575    ,  0.00158867 ,  5.41658e-30,  2.99873e-10])
78742   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00159026 ,  5.41658e-30,  2.99873e-10])
78743   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00158867 ,  5.422e-30  ,  2.99873e-10])
78744   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00158867 ,  5.41658e-30,  3.00173e-10])
78745   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00158867 ,  5.41658e-30,  2.99873e-10])
78746   , -79089.2    , array([ 0.00103349 ,  0.115634   ,  0.00158867 ,  5.41658e-30,  2.99873e-10])
78747   , -79089.2    , array([ 0.00103452 ,  0.115634   ,  0.00158867 ,  5.41658e-30,  2.99873e-10])
78748   , -79089.2    , array([ 0.00103349 ,  0.11575    ,  0.00158867 ,  5.41658e-30,  2.99873e-10])
