6060    , -2343.42    , array([ 6.06563    ,  32.2087    ,  9.25324e-19,  0.000353391])
6061    , -2343.42    , array([ 6.0717     ,  32.2087    ,  9.25324e-19,  0.000353391])
6062    , -2343.42    , array([ 6.06563    ,  32.241     ,  9.25324e-19,  0.000353391])
6063    , -2343.42    , array([ 6.06563    ,  32.2087    ,  9.2625e-19 ,  0.000353391])
6064    , -2343.43    , array([ 6.06563    ,  32.2087    ,  9.25324e-19,  0.000353745])
6065    , -2343.42    , array([ 6.06563    ,  32.2087    ,  9.25324e-19,  0.000353391])
6066    , -2339.2     , array([ 6.06563    ,  31.1848    ,  9.25324e-19,  0.000128778])
6067    , -2339.2     , array([ 6.06563    ,  31.1848    ,  9.25324e-19,  0.000128778])
6068    , -2339.2     , array([ 6.0717     ,  31.1848    ,  9.25324e-19,  0.000128778])
6069    , -2339.2     , array([ 6.06563    ,  31.216     ,  9.25324e-19,  0.000128778])
6070    , -2339.2     , array([ 6.06563    ,  31.1848    ,  9.2625e-19 ,  0.000128778])
6071    , -2339.21    , array([ 6.06563    ,  31.1848    ,  9.25324e-19,  0.000128907])
6072    , -2338.16    , array([ 6.06563    ,  30.4942    ,  9.25324e-19,  7.27238e-05])
6073    , -2338.16    , array([ 6.06563    ,  30.4942    ,  9.25324e-19,  7.27238e-05])
6074    , -2338.16    , array([ 6.0717     ,  30.4942    ,  9.25324e-19,  7.27238e-05])
6075    , -2338.16    , array([ 6.06563    ,  30.5247    ,  9.25324e-19,  7.27238e-05])
6076    , -2338.16    , array([ 6.06563    ,  30.4942    ,  9.2625e-19 ,  7.27238e-05])
6077    , -2338.16    , array([ 6.06563    ,  30.4942    ,  9.25324e-19,  7.27965e-05])
6078    , -2337.45    , array([ 6.06563    ,  29.5547    ,  9.25324e-19,  3.47991e-05])
6079    , -2337.45    , array([ 6.06563    ,  29.5547    ,  9.25324e-19,  3.47991e-05])
6080    , -2337.45    , array([ 6.0717     ,  29.5547    ,  9.25324e-19,  3.47991e-05])
6081    , -2337.45    , array([ 6.06563    ,  29.5842    ,  9.25324e-19,  3.47991e-05])
6082    , -2337.45    , array([ 6.06563    ,  29.5547    ,  9.2625e-19 ,  3.47991e-05])
6083    , -2337.45    , array([ 6.06563    ,  29.5547    ,  9.25324e-19,  3.48339e-05])
6084    , -2337.13    , array([ 6.06563    ,  28.682     ,  9.25324e-19,  1.77463e-05])
6085    , -2337.13    , array([ 6.06563    ,  28.682     ,  9.25324e-19,  1.77463e-05])
6086    , -2337.13    , array([ 6.0717     ,  28.682     ,  9.25324e-19,  1.77463e-05])
6087    , -2337.13    , array([ 6.06563    ,  28.7107    ,  9.25324e-19,  1.77463e-05])
6088    , -2337.13    , array([ 6.06563    ,  28.682     ,  9.2625e-19 ,  1.77463e-05])
6089    , -2337.13    , array([ 6.06563    ,  28.682     ,  9.25324e-19,  1.77641e-05])
6090    , -2336.97    , array([ 6.06563    ,  27.7833    ,  9.25324e-19,  8.82524e-06])
6091    , -2336.97    , array([ 6.06563    ,  27.7833    ,  9.25324e-19,  8.82524e-06])
6092    , -2336.97    , array([ 6.0717     ,  27.7833    ,  9.25324e-19,  8.82524e-06])
